Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2407418,Montenegro Montenegrin First League,2022/2023,2022-07-23 15:00:00,1,Jedinstvo,Sutjeska,1,1,2,['43'],['33'],5.0,3.6,1.57,1.9,1.9,1.85,1.8
2,2407419,Montenegro Montenegrin First League,2022/2023,2022-07-23 15:00:00,1,FK Jezero Plav,Rudar,3,1,4,"['10', '35', '61']",['45+1'],1.95,3.4,3.2,1.4,2.88,1.68,2.05
3,2407417,Montenegro Montenegrin First League,2022/2023,2022-07-23 16:00:00,1,Arsenal Tivat,Petrovac,0,2,2,[],"['41', '58']",1.8,5.0,2.8,1.6,2.3,1.65,2.1
4,2407420,Montenegro Montenegrin First League,2022/2023,2022-07-24 16:00:00,1,Mornar,Dečić,0,1,1,[],['41'],2.6,2.9,2.6,1.85,1.95,1.65,2.1
5,2407423,Montenegro Montenegrin First League,2022/2023,2022-07-30 16:00:00,2,Dečić,Iskra,3,0,3,"['27', '58', '72']",[],1.57,3.4,5.5,2.0,1.8,1.94,1.82
6,2407424,Montenegro Montenegrin First League,2022/2023,2022-07-30 16:00:00,2,Rudar,Mornar,1,0,1,['68'],[],6.0,4.33,1.4,1.4,2.88,1.7,2.1
7,2407425,Montenegro Montenegrin First League,2022/2023,2022-07-31 15:00:00,2,Sutjeska,FK Jezero Plav,3,0,3,"['12', '27', '54']",[],1.4,3.75,7.5,1.9,1.9,2.14,1.68
8,2407422,Montenegro Montenegrin First League,2022/2023,2022-07-31 16:00:00,2,Petrovac,Budućnost,4,2,6,"['35', '65', '66', '76']","['2', '89']",3.6,3.0,2.0,2.25,1.62,2.0,1.77
9,2407426,Montenegro Montenegrin First League,2022/2023,2022-07-31 16:00:00,2,Arsenal Tivat,Jedinstvo,1,0,1,['68'],[],2.6,2.88,2.6,2.3,1.6,2.17,1.66
10,2407428,Montenegro Montenegrin First League,2022/2023,2022-08-06 15:00:00,3,FK Jezero Plav,Arsenal Tivat,2,1,3,"['68', '79']",['31'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2407427,Montenegro Montenegrin First League,2022/2023,2022-08-06 15:00:00,3,Jedinstvo,Petrovac,0,1,1,[],['19'],3.17,3.6,1.9,1.72,2.07,1.6,2.27
12,2407429,Montenegro Montenegrin First League,2022/2023,2022-08-06 16:00:00,3,Mornar,Sutjeska,2,1,3,"['8', '17']",['80'],3.7,3.55,1.76,2.24,1.62,2.01,1.76
13,2407430,Montenegro Montenegrin First League,2022/2023,2022-08-06 16:00:00,3,Iskra,Rudar,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2407431,Montenegro Montenegrin First League,2022/2023,2022-08-07 16:00:00,3,Budućnost,Dečić,0,2,2,[],"['67', '78']",1.91,3.4,3.4,1.9,1.9,1.75,1.95
15,2407433,Montenegro Montenegrin First League,2022/2023,2022-08-16 13:00:00,4,Rudar,Budućnost,0,1,1,[],['66'],3.4,3.5,1.91,1.9,1.9,0.0,0.0
16,2407434,Montenegro Montenegrin First League,2022/2023,2022-08-16 14:00:00,4,Sutjeska,Iskra,3,0,3,"['4', '84', '90+3']",[],1.5,3.8,5.5,1.73,2.08,1.85,1.91
17,2407436,Montenegro Montenegrin First League,2022/2023,2022-08-16 14:00:00,4,Jedinstvo,FK Jezero Plav,0,1,1,[],['90+5'],2.5,3.0,2.6,2.1,1.7,1.75,1.95
18,2407432,Montenegro Montenegrin First League,2022/2023,2022-08-16 15:00:00,4,Petrovac,Dečić,2,2,4,"['4', '74']","['3', '5']",2.63,3.2,2.38,2.0,1.8,1.78,1.95
19,2407435,Montenegro Montenegrin First League,2022/2023,2022-08-16 15:00:00,4,Arsenal Tivat,Mornar,2,1,3,"['66', '77']",['47'],2.63,3.0,2.5,2.15,1.67,1.83,1.87
20,2407437,Montenegro Montenegrin First League,2022/2023,2022-08-20 13:00:00,5,FK Jezero Plav,Petrovac,2,2,4,"['55', '56']","['63', '90']",3.3,3.3,1.95,1.8,2.0,1.65,2.15
21,2407440,Montenegro Montenegrin First League,2022/2023,2022-08-20 15:00:00,5,Budućnost,Sutjeska,2,0,2,"['64', '78']",[],2.25,3.2,2.8,1.8,1.91,1.65,2.15
22,2407439,Montenegro Montenegrin First League,2022/2023,2022-08-20 15:00:00,5,Iskra,Arsenal Tivat,2,3,5,"['48', '65']","['36', '83', '90+1']",2.6,3.2,2.4,2.0,1.8,1.78,1.99
23,2407438,Montenegro Montenegrin First League,2022/2023,2022-08-20 15:00:00,5,Mornar,Jedinstvo,2,2,4,"['52', '90']","['48', '62']",2.05,3.0,3.3,2.1,1.67,1.97,1.8
24,2407441,Montenegro Montenegrin First League,2022/2023,2022-08-21 15:00:00,5,Dečić,Rudar,5,1,6,"['8', '14', '44', '61', '90+1']",['9'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2407421,Montenegro Montenegrin First League,2022/2023,2022-08-24 15:00:00,1,Iskra,Budućnost,1,1,2,['46'],['4'],4.2,3.4,1.73,1.8,2.0,1.72,2.0
26,2407443,Montenegro Montenegrin First League,2022/2023,2022-08-27 13:00:00,6,Sutjeska,Dečić,3,0,3,"['16', '85', '89']",[],2.0,3.4,3.1,1.8,2.0,1.66,2.1
27,2407446,Montenegro Montenegrin First League,2022/2023,2022-08-27 14:00:00,6,FK Jezero Plav,Mornar,3,1,4,"['43', '71', '88']",['81'],2.21,3.17,2.93,1.85,1.86,0.0,0.0
28,2407442,Montenegro Montenegrin First League,2022/2023,2022-08-27 15:00:00,6,Petrovac,Rudar,0,0,0,[],[],1.5,4.0,5.0,1.85,1.95,1.88,1.82
29,2407445,Montenegro Montenegrin First League,2022/2023,2022-08-28 14:00:00,6,Jedinstvo,Iskra,2,1,3,"['38', '83']",['85'],2.33,3.1,2.5,2.1,1.67,1.82,1.88
30,2407444,Montenegro Montenegrin First League,2022/2023,2022-08-28 15:00:00,6,Arsenal Tivat,Budućnost,0,4,4,[],"['19', '61', '76', '88']",5.2,3.6,1.47,1.79,1.99,1.85,1.85
31,2407450,Montenegro Montenegrin First League,2022/2023,2022-09-03 14:00:00,7,Dečić,Arsenal Tivat,2,4,6,"['68', '76']","['26', '39', '43', '79']",1.08,9.0,15.0,1.33,3.4,2.05,1.73
32,2407448,Montenegro Montenegrin First League,2022/2023,2022-09-03 14:00:00,7,Iskra,FK Jezero Plav,2,1,3,"['10', '89']",['7'],2.4,3.2,2.63,1.75,2.05,1.6,2.27
33,2407451,Montenegro Montenegrin First League,2022/2023,2022-09-03 15:15:00,7,Rudar,Sutjeska,0,0,0,[],[],4.92,3.65,1.63,1.66,2.1,1.72,1.93
34,2407447,Montenegro Montenegrin First League,2022/2023,2022-09-04 13:00:00,7,Mornar,Petrovac,1,0,1,['31'],[],3.0,3.4,2.15,1.8,2.0,1.67,2.15
35,2407449,Montenegro Montenegrin First League,2022/2023,2022-09-04 15:00:00,7,Budućnost,Jedinstvo,3,0,3,"['22', '29', '72']",[],1.53,4.2,5.2,1.68,2.06,1.78,1.9
36,2407452,Montenegro Montenegrin First League,2022/2023,2022-09-10 14:00:00,8,Petrovac,Sutjeska,0,4,4,[],"['5', '37', '45+2', '72']",2.88,3.4,2.1,2.05,1.75,1.84,1.92
37,2407455,Montenegro Montenegrin First League,2022/2023,2022-09-11 11:00:00,8,FK Jezero Plav,Budućnost,0,0,0,[],[],3.54,3.5,1.92,1.82,1.95,1.67,2.14
38,2407454,Montenegro Montenegrin First League,2022/2023,2022-09-11 13:00:00,8,Jedinstvo,Dečić,1,2,3,['69'],"['45+1', '47']",3.75,3.6,1.73,1.8,2.0,1.74,2.04
39,2407453,Montenegro Montenegrin First League,2022/2023,2022-09-11 14:00:00,8,Arsenal Tivat,Rudar,0,2,2,[],"['2', '39']",2.25,4.0,2.4,1.2,4.33,1.5,2.51
40,2407456,Montenegro Montenegrin First League,2022/2023,2022-09-11 14:00:00,8,Mornar,Iskra,0,0,0,[],[],2.5,3.2,2.5,1.95,1.85,1.74,2.04
41,2407460,Montenegro Montenegrin First League,2022/2023,2022-09-17 11:00:00,9,Rudar,Jedinstvo,0,3,3,[],"['-1', '-1', '-1']",2.21,3.3,3.1,2.11,1.71,0.0,0.0
42,2407461,Montenegro Montenegrin First League,2022/2023,2022-09-17 11:00:00,9,Sutjeska,Arsenal Tivat,2,1,3,"['33', '50']",['48'],1.13,7.5,11.0,1.57,2.35,2.2,1.64
43,2407457,Montenegro Montenegrin First League,2022/2023,2022-09-17 12:00:00,9,Iskra,Petrovac,1,2,3,['20'],"['2', '62']",2.38,3.2,2.63,2.0,1.8,1.78,1.99
44,2407459,Montenegro Montenegrin First League,2022/2023,2022-09-17 14:00:00,9,Dečić,FK Jezero Plav,1,1,2,['31'],['59'],1.73,3.4,4.2,1.95,1.85,1.84,1.92
45,2407458,Montenegro Montenegrin First League,2022/2023,2022-09-17 14:00:00,9,Budućnost,Mornar,2,0,2,"['15', '53']",[],1.17,7.0,9.0,1.9,1.9,3.24,1.32
46,2407463,Montenegro Montenegrin First League,2022/2023,2022-10-01 10:00:00,10,Sutjeska,Jedinstvo,5,0,5,"['10', '42', '51', '54', '83']",[],1.2,5.5,10.0,1.65,2.2,2.25,1.57
