Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Venezuela Primera División,2023,2023-02-03 18:00:00,1,Caracas,Carabobo,0,0,0,[],[],2.75,2.62,2.7,2.45,2.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Venezuela Primera División,2023,2023-02-03 20:30:00,1,Zamora,Hermanos Colmenares,2,0,2,"['60', '80']",[],1.73,3.21,4.47,2.1,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,Venezuela Primera División,2023,2023-02-04 18:00:00,1,Angostura,Mineros de Guayana,2,0,2,"['14', '17']",[],1.46,4.1,7.1,2.1,2.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,Venezuela Primera División,2023,2023-02-04 20:30:00,1,Deportivo La Guaira,Monagas,0,0,0,[],[],2.76,2.62,2.47,2.43,1.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Venezuela Primera División,2023,2023-02-05 16:00:00,1,Metropolitanos,UCV,1,1,2,['6'],['64'],1.33,4.0,10.0,2.4,2.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Venezuela Primera División,2023,2023-02-05 18:15:00,1,Deportivo Táchira,Estudiantes Mérida,3,0,3,"['18', '47', '77']",[],1.45,3.9,5.59,1.94,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,Venezuela Primera División,2023,2023-02-05 21:30:00,1,Academia Puerto Cabello,Rayo Zuliano,3,0,3,"['46', '77', '79']",[],1.61,3.6,4.42,1.84,1.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,Venezuela Primera División,2023,2023-02-10 18:00:00,2,Hermanos Colmenares,Deportivo Táchira,3,1,4,"['32', '58', '77']",['8'],3.82,3.32,1.97,2.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,Venezuela Primera División,2023,2023-02-11 16:00:00,2,UCV,Deportivo La Guaira,1,1,2,['62'],['25'],3.02,2.99,2.2,2.5,1.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Venezuela Primera División,2023,2023-02-11 18:15:00,2,Portuguesa,Angostura,0,2,2,[],"['29', '78']",1.89,2.88,3.8,2.48,2.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Venezuela Primera División,2023,2023-02-11 20:30:00,2,Monagas,Mineros de Guayana,3,1,4,"['30', '65', '85']",['78'],1.33,3.87,7.78,1.85,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,Venezuela Primera División,2023,2023-02-12 16:00:00,2,Estudiantes Mérida,Academia Puerto Cabello,1,3,4,['87'],"['40', '50', '76']",3.38,3.3,1.9,1.96,1.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,Venezuela Primera División,2023,2023-02-12 18:15:00,2,Caracas,Rayo Zuliano,3,3,6,"['7', '83', '90']","['43', '55', '81']",1.52,3.47,5.95,2.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,Venezuela Primera División,2023,2023-02-12 20:30:00,2,Carabobo,Zamora,3,0,3,"['1', '30', '81']",[],1.53,3.4,6.0,2.54,2.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Venezuela Primera División,2023,2023-02-17 20:30:00,3,Academia Puerto Cabello,UCV,4,0,4,"['14', '29', '60', '90+2']",[],1.72,3.34,5.3,2.25,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Venezuela Primera División,2023,2023-02-18 16:00:00,3,Deportivo La Guaira,Metropolitanos,2,0,2,"['74', '83']",[],2.8,3.0,2.3,2.5,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,Venezuela Primera División,2023,2023-02-18 18:15:00,3,Deportivo Táchira,Monagas,1,0,1,['90+12'],[],2.15,3.0,3.2,2.25,1.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Venezuela Primera División,2023,2023-02-18 20:30:00,3,Angostura,Rayo Zuliano,1,1,2,['83'],['35'],1.73,3.35,4.4,1.98,2.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,Venezuela Primera División,2023,2023-02-19 16:00:00,3,Caracas,Hermanos Colmenares,2,2,4,"['41', '78']","['6', '54']",1.47,3.6,5.99,2.02,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Venezuela Primera División,2023,2023-02-19 18:15:00,3,Mineros de Guayana,Portuguesa,0,0,0,[],[],2.77,2.95,2.35,2.01,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Venezuela Primera División,2023,2023-02-19 20:30:00,3,Zamora,Estudiantes Mérida,1,5,6,['45'],"['8', '15', '33', '38', '65']",1.71,3.55,3.87,1.98,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,Venezuela Primera División,2023,2023-02-24 18:00:00,4,Hermanos Colmenares,Deportivo La Guaira,0,0,0,[],[],2.63,2.9,2.75,2.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Venezuela Primera División,2023,2023-02-24 20:30:00,4,Monagas,Angostura,1,0,1,['53'],[],1.75,3.25,4.75,2.1,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Venezuela Primera División,2023,2023-02-25 18:00:00,4,Metropolitanos,Zamora,1,2,3,['27'],"['75', '90+3']",2.0,2.9,3.95,2.45,2.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,Venezuela Primera División,2023,2023-02-25 20:30:00,4,Carabobo,Deportivo Táchira,1,3,4,['65'],"['38', '77', '90+2']",2.4,3.0,2.8,2.25,1.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Venezuela Primera División,2023,2023-02-26 16:00:00,4,UCV,Caracas,0,2,2,[],"['55', '88']",3.55,2.95,2.0,2.4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Venezuela Primera División,2023,2023-02-26 18:05:00,4,Rayo Zuliano,Mineros de Guayana,4,4,8,"['15', '70', '79', '85']","['11', '32', '45+2', '72']",2.03,3.0,3.35,2.2,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Venezuela Primera División,2023,2023-02-26 20:30:00,4,Portuguesa,Academia Puerto Cabello,0,2,2,[],"['3', '88']",2.86,2.9,2.35,2.42,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Venezuela Primera División,2023,2023-03-03 16:00:00,5,Caracas,Portuguesa,1,1,2,['87'],['15'],1.91,2.9,3.9,2.37,2.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Venezuela Primera División,2023,2023-03-03 18:15:00,5,Mineros de Guayana,UCV,2,0,2,"['17', '23']",[],1.73,3.25,4.4,2.0,1.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,Venezuela Primera División,2023,2023-03-03 20:30:00,5,Academia Puerto Cabello,Metropolitanos,1,0,1,['17'],[],2.25,3.0,3.0,2.15,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Venezuela Primera División,2023,2023-03-04 16:00:00,5,Deportivo La Guaira,Estudiantes Mérida,1,3,4,['3'],"['6', '45', '57']",1.71,3.25,4.33,1.96,1.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,Venezuela Primera División,2023,2023-03-04 18:15:00,5,Monagas,Hermanos Colmenares,2,1,3,"['31', '53']",['90+5'],1.31,4.33,8.75,2.01,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,Venezuela Primera División,2023,2023-03-04 20:30:00,5,Deportivo Táchira,Rayo Zuliano,5,0,5,"['5', '43', '45+1', '73', '80']",[],1.39,4.2,6.5,1.81,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,Venezuela Primera División,2023,2023-03-05 18:00:00,5,Angostura,Carabobo,0,1,1,[],['38'],2.5,3.1,2.65,2.09,1.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
