Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1591545,Chile Primera B,2022,2022-02-15 18:00:00,1,Fernández Vial,Rangers,0,1,1,[],['67'],2.48,2.95,3.1,2.04,1.81,1.74,1.95
2,1591546,Chile Primera B,2022,2022-02-15 20:30:00,1,Deportes Santa Cruz,Deportes Temuco,1,1,2,['75'],['43'],2.75,2.81,2.9,4.16,1.19,2.05,1.68
3,1591547,Chile Primera B,2022,2022-02-16 18:00:00,1,Magallanes,Puerto Montt,2,0,2,"['43', '90+1']",[],2.3,3.0,2.9,2.2,1.65,1.88,1.86
4,1591549,Chile Primera B,2022,2022-02-16 20:30:00,1,Cobreloa,San Luis,2,1,3,"['39', '45+1']",['85'],1.75,3.3,4.0,2.1,1.7,1.86,1.8
5,1591550,Chile Primera B,2022,2022-02-17 18:00:00,1,Melipilla,Univ. Concepción,0,2,2,[],"['75', '90+4']",1.98,3.02,3.65,2.26,1.64,1.95,1.78
6,1591552,Chile Primera B,2022,2022-02-21 20:30:00,2,Deportes Temuco,Santiago Wanderers,1,0,1,['7'],[],2.0,3.25,3.4,2.1,1.66,1.88,1.82
7,1591553,Chile Primera B,2022,2022-02-22 18:00:00,2,Santiago Morning,Deportes Santa Cruz,2,1,3,"['7', '13']",['29'],2.05,3.2,3.3,2.2,1.6,1.95,1.78
8,1591554,Chile Primera B,2022,2022-02-22 20:30:00,2,San Luis,Magallanes,0,2,2,[],"['73', '77']",2.5,2.9,2.7,2.32,1.54,1.87,1.89
9,1591555,Chile Primera B,2022,2022-02-23 18:00:00,2,Recoleta,Fernández Vial,0,0,0,[],[],5.59,1.53,4.06,2.1,1.64,1.87,1.85
10,1591557,Chile Primera B,2022,2022-02-23 20:30:00,2,Rangers,Melipilla,1,0,1,['89'],[],2.0,3.2,3.75,2.21,1.59,1.95,1.76
11,1591558,Chile Primera B,2022,2022-02-24 20:30:00,2,Univ. Concepción,Cobreloa,0,2,2,[],"['30', '75']",2.15,3.1,3.4,2.3,1.57,2.0,1.73
12,1591560,Chile Primera B,2022,2022-02-27 20:30:00,3,Deportes Iquique,Deportes Temuco,1,0,1,['67'],[],2.66,2.19,4.1,2.29,1.65,1.89,1.86
13,1591561,Chile Primera B,2022,2022-03-01 18:00:00,3,Deportes Santa Cruz,Magallanes,1,2,3,['11'],"['27', '47']",2.99,2.98,2.27,2.09,1.66,1.82,1.88
14,1591562,Chile Primera B,2022,2022-03-01 20:30:00,3,Santiago Wanderers,Santiago Morning,2,2,4,"['84', '90+4']","['50', '60']",2.2,3.0,3.25,2.07,1.67,1.85,1.88
15,1591563,Chile Primera B,2022,2022-03-02 18:00:00,3,Melipilla,Puerto Montt,1,1,2,['53'],['90+1'],2.25,3.2,3.1,2.04,1.69,1.8,1.9
16,1591565,Chile Primera B,2022,2022-03-02 20:30:00,3,Unión San Felipe,Rangers,1,0,1,['14'],[],2.8,3.1,2.5,2.29,1.55,1.95,1.78
17,1591566,Chile Primera B,2022,2022-03-03 18:00:00,3,Barnechea,San Luis,3,1,4,"['13', '33', '65']",['70'],2.35,2.95,2.95,2.25,1.57,2.1,1.65
18,1591567,Chile Primera B,2022,2022-03-03 20:30:00,3,Univ. Concepción,Recoleta,0,0,0,[],[],1.75,3.15,4.8,1.87,1.88,2.15,1.67
19,1591568,Chile Primera B,2022,2022-03-07 18:30:00,4,Fernández Vial,Deportes Santa Cruz,1,0,1,['90+2'],[],2.5,3.05,2.65,1.9,1.8,1.86,1.88
20,1591569,Chile Primera B,2022,2022-03-08 18:00:00,4,Santiago Morning,Unión San Felipe,1,1,2,['71'],['45'],2.0,3.0,3.5,2.15,1.61,1.92,1.82
21,1591571,Chile Primera B,2022,2022-03-08 20:30:00,4,Rangers,Cobreloa,1,2,3,['51'],"['44', '81']",2.2,2.9,3.1,2.2,1.6,2.0,1.76
22,1591570,Chile Primera B,2022,2022-03-08 20:30:00,4,Puerto Montt,Deportes Iquique,0,0,0,[],[],2.15,3.0,3.2,2.15,1.61,1.89,1.85
23,1591572,Chile Primera B,2022,2022-03-09 18:00:00,4,Magallanes,Univ. Concepción,1,0,1,['50'],[],1.75,3.4,4.0,2.1,1.67,2.1,1.65
24,1591573,Chile Primera B,2022,2022-03-09 20:30:00,4,San Luis,Santiago Wanderers,1,1,2,['13'],['90+5'],3.09,3.19,2.09,2.15,1.61,1.95,1.8
25,1591574,Chile Primera B,2022,2022-03-09 20:30:00,4,Copiapó,Barnechea,1,1,2,['85'],['45+2'],1.9,3.3,3.5,1.99,1.75,1.88,1.86
26,1591575,Chile Primera B,2022,2022-03-11 20:30:00,4,Recoleta,Melipilla,1,2,3,['20'],"['69', '81']",2.75,3.14,2.63,2.42,1.5,2.05,1.72
27,1591576,Chile Primera B,2022,2022-03-14 20:30:00,5,Deportes Temuco,Fernández Vial,1,1,2,['20'],['59'],1.82,3.25,3.8,2.45,1.55,1.86,1.83
28,1591577,Chile Primera B,2022,2022-03-15 18:00:00,5,Univ. Concepción,Puerto Montt,1,1,2,['27'],['62'],2.3,3.6,2.6,2.07,1.67,1.94,1.82
29,1591578,Chile Primera B,2022,2022-03-15 20:30:00,5,Deportes Iquique,Magallanes,1,1,2,['26'],['85'],2.6,3.6,2.3,1.9,1.9,1.93,1.83
30,1591580,Chile Primera B,2022,2022-03-16 18:00:00,5,Melipilla,Copiapó,2,1,3,"['30', '72']",['40'],2.45,3.2,2.6,1.85,1.85,1.75,1.95
31,1591581,Chile Primera B,2022,2022-03-16 18:00:00,5,Barnechea,Recoleta,1,1,2,['13'],['47'],2.35,2.9,3.05,2.1,1.65,1.9,1.86
32,1591582,Chile Primera B,2022,2022-03-16 20:30:00,5,San Luis,Santiago Morning,1,2,3,['87'],"['42', '45+2']",2.65,2.9,2.6,2.2,1.6,1.84,1.92
