Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
25,1191415,Australia Brisbane Premier League,2021,2021-04-18 04:00:00,5,Brisbane Knights,Bayside United,0,1,1,[],['88'],2.85,4.16,1.89,1.8,1.9,1.27,3.4
26,1191387,Australia Brisbane Premier League,2021,2021-04-18 04:00:00,1,St George Willawong,Centenary Stormers,4,1,5,"['20', '35', '70', '78']",['85'],1.4,4.75,5.25,1.25,4.0,1.4,2.75
27,1191403,Australia Brisbane Premier League,2021,2021-04-18 04:00:00,3,Mt Gravatt,Toowong,1,5,6,['79'],"['11', '15', '26', '4501', '71']",9.0,6.5,1.18,1.23,4.0,0.0,0.0
28,1191417,Australia Brisbane Premier League,2021,2021-04-23 07:30:00,6,Centenary Stormers,Brisbane Knights,1,2,3,['83'],"['46', '89']",2.15,4.45,2.45,1.25,4.0,1.28,3.3
29,1191418,Australia Brisbane Premier League,2021,2021-04-24 05:00:00,6,Western Spirit,The Lakes,2,3,5,"['47', '49']","['36', '62', '74']",3.05,4.4,1.8,1.33,2.9,1.37,2.75
30,1191421,Australia Brisbane Premier League,2021,2021-04-24 06:00:00,6,Univ. Queensland,Albany Creek,1,3,4,['20'],"['40', '43', '54']",13.0,9.5,1.08,1.15,4.75,1.8,1.87
31,1191423,Australia Brisbane Premier League,2021,2021-04-30 07:30:00,7,Mt Gravatt,Centenary Stormers,3,1,4,"['22', '67', '9001']",['9003'],2.25,4.2,2.38,1.3,3.5,1.36,2.9
32,1225664,Australia Brisbane Premier League,2021,2021-05-01 05:00:00,7,Bayside United,Toowong,2,2,4,"['54', '85']","['59', '82']",1.75,4.5,3.25,1.36,3.1,1.38,2.85
33,1225665,Australia Brisbane Premier League,2021,2021-05-01 05:00:00,7,Acacia Ridge,Univ. Queensland,0,2,2,[],"['49', '83']",1.83,4.5,2.88,1.33,3.4,1.35,2.95
34,1225662,Australia Brisbane Premier League,2021,2021-05-01 05:00:00,7,Brisbane Knights,St George Willawong,0,4,4,[],"['37', '39', '63', '87']",6.0,5.5,1.33,1.22,4.2,1.32,3.1
35,1191428,Australia Brisbane Premier League,2021,2021-05-02 05:00:00,7,The Lakes,The Gap,2,1,3,"['25', '52']",['9'],1.09,9.0,13.0,1.14,4.85,1.74,1.95
36,1191429,Australia Brisbane Premier League,2021,2021-05-07 07:30:00,8,Western Spirit,Acacia Ridge,0,2,2,[],"['5', '57']",2.0,4.25,2.65,1.53,2.35,1.38,2.85
37,1191430,Australia Brisbane Premier League,2021,2021-05-08 05:00:00,8,Mt Gravatt,Brisbane Knights,1,1,2,['20'],['4502'],1.75,4.5,3.2,1.38,2.81,1.42,2.7
38,1191431,Australia Brisbane Premier League,2021,2021-05-08 05:00:00,8,The Gap,Albany Creek,0,3,3,[],"['33', '67', '71']",23.0,14.0,1.02,1.05,11.0,1.41,2.66
39,1191433,Australia Brisbane Premier League,2021,2021-05-08 06:00:00,8,Univ. Queensland,Bayside United,2,1,3,"['35', '49']",['13'],4.4,4.6,1.48,1.25,3.56,1.4,2.85
40,1191432,Australia Brisbane Premier League,2021,2021-05-08 06:00:00,8,Toowong,St George Willawong,1,5,6,['76'],"['8', '47', '58', '61', '67']",3.8,4.55,1.57,1.24,3.64,1.38,2.85
41,1191434,Australia Brisbane Premier League,2021,2021-05-09 04:00:00,8,Centenary Stormers,The Lakes,2,5,7,"['66', '90']","['21', '31', '53', '59', '76']",6.5,5.5,1.29,1.18,4.5,1.35,2.95
42,1191436,Australia Brisbane Premier League,2021,2021-05-15 02:00:00,9,The Lakes,Mt Gravatt,2,0,2,"['49', '72']",[],1.22,6.25,7.75,1.17,4.35,1.45,2.45
43,1191437,Australia Brisbane Premier League,2021,2021-05-15 05:00:00,9,Bayside United,Western Spirit,4,0,4,"['32', '47', '57', '72']",[],1.44,4.4,5.0,1.37,2.85,1.33,2.9
44,1191438,Australia Brisbane Premier League,2021,2021-05-16 04:00:00,9,Acacia Ridge,The Gap,1,4,5,['73'],"['19', '24', '57', '9001']",1.5,4.65,4.35,1.27,3.25,1.37,2.75
45,1191439,Australia Brisbane Premier League,2021,2021-05-16 04:00:00,9,St George Willawong,Univ. Queensland,5,1,6,"['25', '41', '4501', '53', '85']",['32'],1.19,6.5,8.75,1.17,4.35,1.44,2.5
46,1191440,Australia Brisbane Premier League,2021,2021-05-16 04:00:00,9,Albany Creek,Centenary Stormers,5,1,6,"['24', '70', '72', '76', '87']",['67'],1.06,10.0,14.0,1.11,6.0,1.78,1.9
47,1191441,Australia Brisbane Premier League,2021,2021-05-21 07:30:00,10,Centenary Stormers,Acacia Ridge,0,3,3,[],"['19', '20', '80']",2.1,4.0,2.6,1.28,3.2,1.28,3.15
48,1191443,Australia Brisbane Premier League,2021,2021-05-22 05:00:00,10,The Gap,Bayside United,0,1,1,[],['52'],6.05,5.1,1.39,1.29,3.1,1.53,2.3
49,1191442,Australia Brisbane Premier League,2021,2021-05-22 05:00:00,10,Western Spirit,St George Willawong,0,4,4,[],"['22', '78', '83', '86']",7.8,5.8,1.28,1.18,4.1,1.83,1.83
50,1191444,Australia Brisbane Premier League,2021,2021-05-22 06:00:00,10,The Lakes,Brisbane Knights,3,1,4,"['11', '42', '61']",['69'],1.35,5.35,6.55,1.29,3.15,1.54,2.25
51,1191445,Australia Brisbane Premier League,2021,2021-05-22 06:00:00,10,Univ. Queensland,Toowong,1,1,2,['65'],['82'],2.97,4.24,1.97,1.25,3.4,1.28,3.15
52,1191446,Australia Brisbane Premier League,2021,2021-05-23 04:00:00,10,Mt Gravatt,Albany Creek,2,2,4,"['68', '90']","['33', '64']",20.0,14.0,1.01,1.09,6.5,1.95,1.71
