League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Hungary NB II,2022/2023,2022-07-30 12:30:00,1,Gyirmót,Szentlőrinc SE,4,0,4,"['7', '22', '29', '52']",[],1.65,3.8,5.5,1.9,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-07-31 12:30:00,1,Tiszakécske,MTE 1904,1,0,1,['84'],[],2.0,3.6,3.6,2.05,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 12:30:00,1,Soroksár SC,Kozármisleny,3,1,4,"['45', '56', '75']",['51'],2.1,3.6,3.3,2.0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 12:30:00,1,Szombathelyi Haladás,Csákvári TK,1,1,2,['90+2'],['3'],2.1,3.4,3.5,2.3,1.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 14:00:00,1,Győri ETO,Nyíregyháza Spartacus,1,0,1,['20'],[],1.67,4.0,5.0,1.9,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 14:00:00,1,Kazincbarcika,Dorogi,2,0,2,"['32', '41']",[],2.2,3.6,3.1,1.9,1.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 14:00:00,1,Pécsi MFC,Békéscsaba,1,0,1,['72'],[],1.8,3.75,4.33,1.95,1.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 14:00:00,1,Ajka,Budafoki MTE,3,0,3,"['16', '35', '43']",[],1.8,3.75,4.33,2.1,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hungary NB II,2022/2023,2022-07-31 14:00:00,1,Siófok,Diósgyőr,1,0,1,['21'],[],3.4,3.5,2.1,2.25,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-01 15:00:00,1,MTK,Szeged 2011,2,1,3,"['61', '67']",['34'],1.53,4.5,5.5,1.5,1.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 12:30:00,2,Nyíregyháza Spartacus,Szombathelyi Haladás,0,1,1,[],['45+1'],2.63,3.25,2.75,2.3,1.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 12:30:00,2,Csákvári TK,Siófok,1,0,1,['19'],[],2.88,3.25,2.5,2.0,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 12:30:00,2,MTE 1904,Ajka,2,1,3,"['63', '78']",['33'],2.8,3.25,2.6,2.05,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 12:30:00,2,Dorogi,Gyirmót,1,4,5,['81'],"['5', '20', '45+1', '76']",4.2,3.5,1.91,1.9,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hungary NB II,2022/2023,2022-08-07 12:30:00,2,Szentlőrinc SE,MTK,3,3,6,"['12', '78', '80']","['33', '58', '62']",7.0,4.33,1.45,1.62,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hungary NB II,2022/2023,2022-08-07 14:00:00,2,Győri ETO,Szeged 2011,1,2,3,['4'],"['56', '81']",2.0,3.5,3.8,1.9,1.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 14:00:00,2,Kozármisleny,Tiszakécske,3,1,4,"['9', '20', '25']",['12'],2.63,3.5,2.63,1.85,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 14:00:00,2,Budafoki MTE,Pécsi MFC,2,2,4,"['15', '41']","['12', '58']",2.7,3.25,2.7,2.15,1.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-07 14:00:00,2,Békéscsaba,Kazincbarcika,6,1,7,"['28', '54', '74', '82', '85', '90+2']",['25'],1.91,3.5,4.2,1.85,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-08 15:15:00,2,Diósgyőr,Soroksár SC,1,2,3,['77'],"['36', '39']",1.73,3.8,4.75,1.73,1.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 12:30:00,3,Soroksár SC,Csákvári TK,2,2,4,"['68', '90+9']","['3', '79']",1.83,3.4,3.6,1.75,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 12:30:00,3,Gyirmót,Békéscsaba,0,1,1,[],['90+2'],1.6,3.6,4.75,1.9,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 12:30:00,3,Szombathelyi Haladás,Győri ETO,2,1,3,"['31', '45+1']",['38'],2.25,3.25,2.75,2.2,1.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 12:30:00,3,Szentlőrinc SE,Szeged 2011,2,0,2,"['27', '38']",[],2.88,3.25,2.2,1.87,1.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 12:30:00,3,Tiszakécske,Diósgyőr,1,2,3,['75'],"['29', '46']",3.25,3.25,2.0,2.0,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 14:00:00,3,Siófok,Nyíregyháza Spartacus,1,0,1,['1'],[],2.15,3.0,3.1,2.2,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 14:00:00,3,MTK,Dorogi,5,2,7,"['29', '36', '67', '76', '85']","['11', '17']",1.22,5.25,9.5,1.44,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-14 14:00:00,3,Pécsi MFC,MTE 1904,2,1,3,"['24', '28']",['71'],1.8,3.3,3.8,2.05,1.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 14:00:00,3,Kazincbarcika,Budafoki MTE,2,1,3,"['17', '85']",['87'],2.3,3.2,2.7,1.95,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-14 14:00:00,3,Ajka,Kozármisleny,4,2,6,"['20', '22', '74', '77']","['10', '43']",1.95,3.4,3.25,2.0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-17 12:30:00,4,Szombathelyi Haladás,Szeged 2011,0,1,1,[],['84'],2.25,3.5,3.1,2.1,1.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 12:30:00,4,Nyíregyháza Spartacus,Soroksár SC,4,2,6,"['10', '32', '48', '82']","['51', '90+1']",2.5,3.4,2.8,1.85,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-17 12:30:00,4,Csákvári TK,Tiszakécske,1,1,2,['30'],['79'],1.73,3.8,5.0,1.75,1.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 12:30:00,4,MTE 1904,Kazincbarcika,1,2,3,['36'],"['4', '45+3']",2.3,3.5,3.0,1.8,1.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 12:30:00,4,Dorogi,Szentlőrinc SE,2,1,3,"['35', '82']",['87'],2.4,3.4,2.9,2.1,1.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 12:45:00,4,Győri ETO,Siófok,4,1,5,"['35', '45+2', '69', '77']",['34'],2.3,3.5,3.0,2.0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-17 14:00:00,4,Diósgyőr,Ajka,3,1,4,"['17', '53', '61']",['35'],1.73,3.8,4.75,1.8,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 14:00:00,4,Kozármisleny,Pécsi MFC,0,0,0,[],[],2.8,3.4,2.5,1.9,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 14:00:00,4,Budafoki MTE,Gyirmót,0,0,0,[],[],3.6,3.6,2.0,2.0,1.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-17 14:00:00,4,Békéscsaba,MTK,1,4,5,['63'],"['44', '51', '82', '90+2']",5.25,4.2,1.6,1.4,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hungary NB II,2022/2023,2022-08-21 12:30:00,5,Soroksár SC,Győri ETO,0,0,0,[],[],2.6,3.4,2.7,1.65,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 12:30:00,5,Tiszakécske,Nyíregyháza Spartacus,1,0,1,['52'],[],2.63,3.4,2.63,2.0,1.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 12:30:00,5,Szentlőrinc SE,Békéscsaba,2,2,4,"['75', '90+1']","['13', '43']",2.6,3.25,2.8,1.85,1.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 12:30:00,5,Gyirmót,MTE 1904,3,1,4,"['5', '13', '74']",['47'],1.45,4.5,7.0,1.8,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 14:00:00,5,Ajka,Csákvári TK,1,0,1,['23'],[],2.05,3.4,3.6,1.85,1.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 14:00:00,5,MTK,Budafoki MTE,4,1,5,"['26', '29', '45', '52']",['10'],1.29,6.0,10.0,1.36,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-21 14:00:00,5,Siófok,Szombathelyi Haladás,2,1,3,"['68', '75']",['61'],2.75,3.25,2.63,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 14:00:00,5,Kazincbarcika,Kozármisleny,1,0,1,['88'],[],1.91,3.6,4.0,1.8,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-21 14:00:00,5,Szeged 2011,Dorogi,2,0,2,"['42', '48']",[],1.7,3.75,5.25,1.8,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-22 12:45:00,5,Pécsi MFC,Diósgyőr,4,3,7,"['21', '24', '36', '69']","['5', '26', '49']",3.2,3.4,2.15,2.05,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,Békéscsaba,Dorogi,0,0,0,[],[],1.7,4.0,4.5,1.75,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,Budafoki MTE,Szentlőrinc SE,1,1,2,['28'],['45+1'],1.83,3.8,4.0,1.95,1.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,MTE 1904,MTK,0,6,6,[],"['14', '17', '19', '29', '35', '58']",10.5,5.5,1.29,1.4,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,Csákvári TK,Pécsi MFC,0,0,0,[],[],2.63,3.4,2.63,2.0,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,Nyíregyháza Spartacus,Ajka,1,1,2,['16'],['45'],2.15,3.25,2.8,1.98,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 12:30:00,6,Szombathelyi Haladás,Soroksár SC,1,1,2,['62'],['38'],2.1,3.6,3.3,2.0,1.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 14:00:00,6,Diósgyőr,Kazincbarcika,1,0,1,['84'],[],1.67,4.0,4.75,1.62,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 14:00:00,6,Kozármisleny,Gyirmót,0,1,1,[],['49'],5.0,4.0,1.67,1.85,1.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-28 14:00:00,6,Győri ETO,Tiszakécske,2,0,2,"['48', '80']",[],1.7,3.8,5.0,1.85,1.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-08-29 15:00:00,6,Siófok,Szeged 2011,1,1,2,['14'],['83'],2.7,3.25,2.7,2.1,1.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 11:00:00,7,Szentlőrinc SE,MTE 1904,1,1,2,['84'],['31'],1.75,3.4,3.7,1.96,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 11:00:00,7,Soroksár SC,Siófok,2,1,3,"['13', '81']",['90+4'],2.17,3.15,2.75,1.86,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Dorogi,Budafoki MTE,0,0,0,[],[],2.75,3.4,2.5,2.05,1.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Tiszakécske,Szombathelyi Haladás,2,0,2,"['12', '20']",[],3.3,3.4,2.2,2.3,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Szeged 2011,Békéscsaba,3,3,6,"['21', '40', '83']","['31', '51', '70']",1.73,3.8,4.5,1.85,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Pécsi MFC,Nyíregyháza Spartacus,0,0,0,[],[],2.05,3.5,3.5,2.05,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Kazincbarcika,Csákvári TK,2,0,2,"['28', '42']",[],2.4,3.4,2.9,1.85,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,MTK,Kozármisleny,6,1,7,"['9', '22', '36', '49', '53', '68']",['71'],1.17,7.5,15.0,1.29,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-09-04 12:00:00,7,Ajka,Győri ETO,0,1,1,[],['46'],2.5,3.4,2.75,1.95,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-05 15:15:00,7,Gyirmót,Diósgyőr,1,2,3,['44'],"['34', '87']",2.3,3.25,2.7,2.0,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-11 11:00:00,8,Budafoki MTE,Békéscsaba,1,0,1,['39'],[],2.3,3.4,3.1,1.8,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-11 11:00:00,8,MTE 1904,Dorogi,1,1,2,['82'],['90+3'],2.25,3.4,3.2,1.95,1.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-11 11:00:00,8,Csákvári TK,Gyirmót,1,2,3,['41'],"['7', '13']",3.6,3.5,2.05,1.85,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungary NB II,2022/2023,2022-09-11 11:00:00,8,Nyíregyháza Spartacus,Kazincbarcika,4,2,6,"['22', '31', '37', '52']","['79', '86']",1.95,3.5,4.0,1.85,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hungary NB II,2022/2023,2022-09-11 11:00:00,8,Soroksár SC,Szeged 2011,1,1,2,['68'],['76'],2.6,3.3,2.75,1.75,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
