Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1195115,Venezuela Primera División,2021,2021-04-11 20:30:00,1,Deportivo La Guaira,Aragua,0,0,0,[],[],1.75,3.2,4.6,1.6,2.3,0.0,0.0
2,1195112,Venezuela Primera División,2021,2021-04-15 19:00:00,1,Deportivo Táchira,Hermanos Colmenares,2,1,3,"['45+2', '62']",['6'],1.36,4.1,7.5,1.75,1.95,2.05,1.7
3,1195119,Venezuela Primera División,2021,2021-04-15 21:15:00,1,Monagas,Mineros de Guayana,2,0,2,"['58', '75']",[],2.95,3.1,2.25,2.0,1.72,1.8,1.91
4,1195120,Venezuela Primera División,2021,2021-04-16 17:00:00,1,Atlético Venezuela,Metropolitanos,3,2,5,"['24', '40', '42']","['4', '75']",2.25,3.1,3.0,2.32,1.55,2.0,1.76
5,1195113,Venezuela Primera División,2021,2021-04-16 20:15:00,1,Estudiantes Mérida,Trujillanos,4,0,4,"['17', '59', '80', '89']",[],2.25,3.2,2.9,1.93,1.88,1.82,1.92
6,1195118,Venezuela Primera División,2021,2021-04-17 17:00:00,1,Caracas,UCV,2,0,2,"['29', '81']",[],1.45,3.8,7.0,1.73,2.05,2.13,1.67
7,1195117,Venezuela Primera División,2021,2021-04-17 19:30:00,1,Deportivo Lara,Yaracuyanos,1,2,3,['36'],"['6', '18']",1.5,3.6,7.0,1.65,2.2,2.14,1.66
8,1195116,Venezuela Primera División,2021,2021-04-18 18:00:00,1,Gran Valencia,Carabobo,1,0,1,['58'],[],2.25,3.1,3.1,1.65,2.2,1.89,1.85
9,1195114,Venezuela Primera División,2021,2021-04-18 20:00:00,1,Zamora,Portuguesa,0,0,0,[],[],1.77,3.3,3.85,1.87,1.71,1.8,1.83
10,1211268,Venezuela Primera División,2021,2021-04-22 17:00:00,2,LALA,Caracas,1,0,1,['34'],[],4.4,3.4,1.64,2.0,1.7,2.08,1.7
11,1211271,Venezuela Primera División,2021,2021-04-22 19:15:00,2,Hermanos Colmenares,Estudiantes Mérida,4,2,6,"['45+1', '66', '81', '83']","['49', '78']",3.95,3.1,1.8,1.95,1.67,1.87,1.77
12,1211269,Venezuela Primera División,2021,2021-04-22 21:30:00,2,Carabobo,Deportivo Lara,1,1,2,['30'],['59'],3.5,3.4,1.8,2.0,1.62,2.0,1.67
13,1211270,Venezuela Primera División,2021,2021-04-23 17:00:00,2,Mineros de Guayana,Atlético Venezuela,1,0,1,['45+1'],[],2.3,3.25,2.9,1.83,1.93,1.74,2.02
14,1211272,Venezuela Primera División,2021,2021-04-23 20:00:00,2,Trujillanos,Zamora,0,4,4,[],"['12', '19', '26', '63']",5.75,3.2,1.54,1.8,1.8,1.74,1.87
15,1211273,Venezuela Primera División,2021,2021-04-24 17:00:00,2,Zulia,Deportivo Táchira,5,0,5,"['4', '7', '35', '43', '66']",[],2.96,3.26,2.35,2.03,1.78,1.81,1.93
16,1211274,Venezuela Primera División,2021,2021-04-24 19:15:00,2,Academia Puerto Cabello,Deportivo La Guaira,0,0,0,[],[],2.8,2.65,2.55,2.35,1.45,2.05,1.65
17,1211276,Venezuela Primera División,2021,2021-04-25 17:00:00,2,Aragua,Gran Valencia,0,2,2,[],"['49', '79']",1.61,3.45,4.5,1.95,1.67,1.95,1.69
18,1211275,Venezuela Primera División,2021,2021-04-25 19:15:00,2,UCV,Monagas,0,2,2,[],"['26', '44']",2.8,3.1,2.2,2.05,1.61,1.91,1.71
19,1211277,Venezuela Primera División,2021,2021-04-29 17:00:00,3,Estudiantes Mérida,Zulia,1,0,1,['72'],[],1.91,3.2,3.2,1.96,1.74,1.79,1.96
20,1211278,Venezuela Primera División,2021,2021-04-29 19:15:00,3,Monagas,LALA,1,1,2,['74'],['79'],1.69,3.2,4.05,2.25,1.57,2.01,1.75
21,1211279,Venezuela Primera División,2021,2021-04-29 21:30:00,3,Gran Valencia,Academia Puerto Cabello,0,0,0,[],[],3.13,3.2,2.2,1.67,2.15,1.94,1.81
22,1225497,Venezuela Primera División,2021,2021-04-30 17:00:00,3,Atlético Venezuela,UCV,1,1,2,['53'],['26'],2.15,3.1,3.2,2.25,1.62,2.0,1.75
23,1225498,Venezuela Primera División,2021,2021-04-30 20:00:00,3,Zamora,Hermanos Colmenares,2,2,4,"['53', '86']","['79', '90+4']",1.85,3.5,3.5,2.05,1.75,1.87,1.87
24,1211282,Venezuela Primera División,2021,2021-05-01 18:00:00,3,Metropolitanos,Caracas,1,3,4,['34'],"['16', '25', '60']",4.16,3.62,1.82,1.97,1.73,1.83,1.8
25,1211284,Venezuela Primera División,2021,2021-05-01 20:15:00,3,Portuguesa,Deportivo Táchira,0,3,3,[],"['42', '45+2', '48']",2.88,3.0,2.3,2.19,1.6,1.91,1.71
26,1211285,Venezuela Primera División,2021,2021-05-02 18:00:00,3,Yaracuyanos,Deportivo La Guaira,0,2,2,[],"['38', '42']",3.24,3.05,2.33,2.55,1.46,2.19,1.63
27,1211283,Venezuela Primera División,2021,2021-05-02 21:30:00,3,Deportivo Lara,Aragua,4,1,5,"['13', '19', '65', '72']",['82'],1.67,3.4,4.75,2.3,1.6,0.0,0.0
28,1211286,Venezuela Primera División,2021,2021-05-06 17:00:00,4,Zulia,Zamora,3,3,6,"['15', '19', '27']","['45', '51', '75']",2.5,3.2,2.5,2.17,1.62,1.83,1.8
29,1211288,Venezuela Primera División,2021,2021-05-06 20:00:00,4,Academia Puerto Cabello,Deportivo Lara,0,3,3,[],"['36', '73', '85']",2.65,3.05,2.35,2.1,1.57,1.95,1.71
30,1211287,Venezuela Primera División,2021,2021-05-07 18:00:00,4,Caracas,Mineros de Guayana,3,0,3,"['34', '50', '53']",[],1.32,4.15,7.0,1.91,1.71,2.45,1.48
31,1211290,Venezuela Primera División,2021,2021-05-08 17:00:00,4,LALA,Atlético Venezuela,2,2,4,"['70', '77']","['29', '50']",2.8,3.0,2.35,2.05,1.67,1.83,1.91
32,1211291,Venezuela Primera División,2021,2021-05-08 19:15:00,4,Gran Valencia,Yaracuyanos,1,0,1,['2'],[],2.5,2.9,2.7,2.2,1.6,1.88,1.86
33,1211292,Venezuela Primera División,2021,2021-05-08 21:30:00,4,Deportivo Táchira,Trujillanos,2,0,2,"['1', '40']",[],1.27,5.6,10.0,1.55,2.3,2.05,1.72
34,1211293,Venezuela Primera División,2021,2021-05-09 17:00:00,4,Deportivo La Guaira,Carabobo,4,2,6,"['15', '17', '24', '45+1']","['2', '52']",1.53,3.55,5.75,2.15,1.62,2.21,1.62
35,1211294,Venezuela Primera División,2021,2021-05-09 19:15:00,4,Estudiantes Mérida,Portuguesa,0,2,2,[],"['51', '90+6']",1.63,3.3,5.25,1.9,1.82,1.89,1.85
36,1211295,Venezuela Primera División,2021,2021-05-13 18:00:00,5,Yaracuyanos,Carabobo,1,2,3,['69'],"['25', '47']",1.53,3.3,5.75,1.91,1.71,1.95,1.69
37,1211297,Venezuela Primera División,2021,2021-05-13 20:15:00,5,Portuguesa,Trujillanos,5,0,5,"['30', '37', '45', '54', '80']",[],1.3,4.15,8.0,1.35,2.7,1.51,2.25
38,1211300,Venezuela Primera División,2021,2021-05-14 17:00:00,5,Caracas,Monagas,2,0,2,"['42', '60']",[],1.73,3.4,4.2,2.07,1.68,1.95,1.71
39,1211298,Venezuela Primera División,2021,2021-05-14 19:15:00,5,Hermanos Colmenares,Zulia,0,0,0,[],[],1.95,3.1,3.45,1.83,1.77,1.71,1.95
40,1211296,Venezuela Primera División,2021,2021-05-14 21:30:00,5,UCV,LALA,2,0,2,"['85', '90+2']",[],1.71,3.45,3.65,1.91,1.71,1.87,1.77
41,1211301,Venezuela Primera División,2021,2021-05-15 18:00:00,5,Deportivo La Guaira,Gran Valencia,0,0,0,[],[],1.82,3.32,4.66,2.05,1.67,3.0,1.29
42,1211302,Venezuela Primera División,2021,2021-05-15 20:15:00,5,Deportivo Táchira,Estudiantes Mérida,1,0,1,['38'],[],2.0,2.8,3.7,1.91,1.71,1.71,1.91
43,1211299,Venezuela Primera División,2021,2021-05-16 17:00:00,5,Aragua,Academia Puerto Cabello,0,0,0,[],[],3.18,3.25,2.05,2.16,1.62,1.87,1.74
44,1211303,Venezuela Primera División,2021,2021-05-16 20:00:00,5,Metropolitanos,Mineros de Guayana,3,0,3,"['7', '77', '79']",[],2.2,2.7,3.3,1.95,1.67,1.74,1.87
45,1211307,Venezuela Primera División,2021,2021-05-20 17:00:00,6,Atlético Venezuela,Caracas,0,4,4,[],"['31', '77', '86', '90+1']",4.2,3.5,1.75,1.8,1.89,1.74,1.87
46,1211305,Venezuela Primera División,2021,2021-05-20 19:15:00,6,Mineros de Guayana,LALA,3,0,3,"['34', '54', '78']",[],2.6,3.0,2.45,1.87,1.71,1.71,1.91
47,1211308,Venezuela Primera División,2021,2021-05-20 21:30:00,6,Portuguesa,Hermanos Colmenares,0,0,0,[],[],2.05,3.35,2.95,2.0,1.8,1.77,1.95
48,1211306,Venezuela Primera División,2021,2021-05-21 18:00:00,6,Trujillanos,Zulia,1,2,3,['27'],"['11', '25']",10.25,6.25,1.14,1.31,2.9,1.8,1.83
49,1211304,Venezuela Primera División,2021,2021-05-21 20:15:00,6,Carabobo,Academia Puerto Cabello,2,2,4,"['48', '85']","['30', '76']",4.15,3.5,1.65,1.95,1.67,2.0,1.67
50,1211310,Venezuela Primera División,2021,2021-05-22 19:15:00,6,Zamora,Deportivo Táchira,2,1,3,"['9', '72']",['81'],2.05,3.1,3.15,2.05,1.61,1.91,1.71
51,1211309,Venezuela Primera División,2021,2021-05-22 21:30:00,6,Deportivo Lara,Deportivo La Guaira,1,2,3,['72'],"['50', '58']",1.8,3.15,3.9,1.91,1.71,1.8,1.83
52,1211311,Venezuela Primera División,2021,2021-05-23 18:00:00,6,Yaracuyanos,Aragua,0,1,1,[],['10'],2.5,3.1,2.45,2.1,1.57,1.95,1.69
53,1211312,Venezuela Primera División,2021,2021-05-23 20:15:00,6,Metropolitanos,UCV,3,2,5,"['17', '52', '63']","['17', '28']",1.71,3.5,3.8,2.0,1.62,2.0,1.67
54,1211313,Venezuela Primera División,2021,2021-05-27 18:00:00,7,Trujillanos,Hermanos Colmenares,0,2,2,[],"['66', '90+5']",10.25,6.0,1.15,1.39,2.55,2.05,1.62
55,1211315,Venezuela Primera División,2021,2021-05-27 20:15:00,7,Monagas,Atlético Venezuela,0,0,0,[],[],1.74,3.45,3.7,1.67,1.95,1.65,2.05
56,1211316,Venezuela Primera División,2021,2021-05-28 17:00:00,7,Zulia,Portuguesa,1,2,3,['34'],"['20', '55']",2.15,3.0,3.2,2.1,1.66,1.87,1.77
57,1211314,Venezuela Primera División,2021,2021-05-28 20:15:00,7,Gran Valencia,Deportivo Lara,3,3,6,"['16', '27', '56']","['45', '49', '62']",3.3,3.0,2.0,2.1,1.59,1.95,1.71
58,1211318,Venezuela Primera División,2021,2021-05-29 18:00:00,7,Mineros de Guayana,UCV,3,1,4,"['19', '45+1', '90+7']",['36'],1.87,3.1,3.6,1.87,1.71,1.8,1.83
59,1211317,Venezuela Primera División,2021,2021-05-29 20:15:00,7,Academia Puerto Cabello,Yaracuyanos,1,2,3,['83'],"['46', '51']",1.59,3.1,5.5,2.25,1.49,2.25,1.51
60,1211320,Venezuela Primera División,2021,2021-05-30 17:00:00,7,Estudiantes Mérida,Zamora,1,0,1,['53'],[],2.8,3.25,2.25,2.0,1.73,1.77,1.87
61,1211321,Venezuela Primera División,2021,2021-05-30 19:15:00,7,LALA,Metropolitanos,1,5,6,['50'],"['20', '24', '51', '58', '85']",2.4,3.35,2.4,1.74,1.83,1.69,1.95
62,1211319,Venezuela Primera División,2021,2021-05-30 21:30:00,7,Carabobo,Aragua,3,1,4,"['32', '51', '85']",['64'],2.75,2.95,2.35,2.05,1.61,1.87,1.77
63,1211330,Venezuela Primera División,2021,2021-06-02 17:00:00,8,Metropolitanos,Atlético Venezuela,1,1,2,['22'],['90+2'],2.15,2.85,3.2,2.25,1.5,2.0,1.65
64,1211328,Venezuela Primera División,2021,2021-06-03 12:15:00,8,UCV,Caracas,2,3,5,"['45+2', '69']","['13', '42', '52']",5.75,3.45,1.49,1.83,1.77,1.87,1.77
65,1211329,Venezuela Primera División,2021,2021-06-03 19:15:00,8,Mineros de Guayana,Monagas,2,1,3,"['13', '45+2']",['71'],3.1,3.15,2.05,1.95,1.69,1.91,1.71
66,1211326,Venezuela Primera División,2021,2021-06-03 21:30:00,8,Trujillanos,Estudiantes Mérida,0,7,7,[],"['8', '24', '30', '36', '48', '62', '87']",7.25,5.5,1.24,1.49,2.25,2.0,1.67
67,1211322,Venezuela Primera División,2021,2021-06-04 17:00:00,8,Aragua,Deportivo La Guaira,2,0,2,"['25', '73']",[],4.0,3.3,1.69,2.19,1.6,2.1,1.61
