Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2407104,Poland 1. Liga,2022/2023,2022-07-15 13:00:00,1,Nieciecza,Odra Opole,2,1,3,"['16', '80']",['39'],1.22,3.8,4.0,1.85,1.95,1.91,1.8
2,2407101,Poland 1. Liga,2022/2023,2022-07-15 15:30:00,1,Ruch Chorzów,SKRA Częstochowa,0,0,0,[],[],1.44,3.3,2.62,2.15,1.67,2.0,1.73
3,2407102,Poland 1. Liga,2022/2023,2022-07-16 10:00:00,1,Chojniczanka Chojnice,Tychy 71,2,2,4,"['10', '26']","['9', '78']",2.63,3.3,2.29,1.82,2.0,1.57,2.25
4,2407108,Poland 1. Liga,2022/2023,2022-07-16 12:30:00,1,Wisła Kraków,Sandecja Nowy Sącz,0,0,0,[],[],1.29,3.6,3.5,2.0,1.8,1.83,1.83
5,2407103,Poland 1. Liga,2022/2023,2022-07-16 15:00:00,1,ŁKS Łódź,GKS Katowice,0,2,2,[],"['8', '24']",1.44,3.4,2.62,2.0,1.8,1.8,1.91
6,2407105,Poland 1. Liga,2022/2023,2022-07-17 07:40:00,1,Podbeskidzie,Arka Gdynia,0,1,1,[],['57'],2.35,3.3,2.7,1.84,1.91,1.67,2.1
7,2407099,Poland 1. Liga,2022/2023,2022-07-17 10:00:00,1,Puszcza Niepołomice,Górnik Łęczna,1,0,1,['1'],[],2.55,3.1,2.6,2.08,1.7,1.83,1.83
8,2407100,Poland 1. Liga,2022/2023,2022-07-17 13:00:00,1,Stal Rzeszów,Chrobry Głogów,3,3,6,"['25', '45', '61']","['4', '36', '87']",1.75,3.3,2.0,2.08,1.73,1.83,1.83
9,2407107,Poland 1. Liga,2022/2023,2022-07-18 13:00:00,1,Zagłębie Sosnowiec,Resovia Rzeszów,2,1,3,"['41', '77']",['2'],1.72,3.25,2.05,2.1,1.7,1.83,1.83
10,2407117,Poland 1. Liga,2022/2023,2022-07-22 13:00:00,2,SKRA Częstochowa,Chojniczanka Chojnice,2,0,2,"['3', '51']",[],2.7,3.2,2.55,2.08,1.73,1.8,1.91
11,2407111,Poland 1. Liga,2022/2023,2022-07-22 15:30:00,2,Resovia Rzeszów,Wisła Kraków,0,2,2,[],"['18', '79']",3.5,3.1,2.15,2.25,1.62,1.91,1.8
12,2407120,Poland 1. Liga,2022/2023,2022-07-23 10:00:00,2,Puszcza Niepołomice,Stal Rzeszów,2,1,3,"['42', '54']",['22'],2.5,3.2,2.8,2.1,1.68,1.8,1.91
13,2407112,Poland 1. Liga,2022/2023,2022-07-23 12:30:00,2,Arka Gdynia,Zagłębie Sosnowiec,0,0,0,[],[],1.65,4.0,4.75,1.85,1.95,1.83,1.83
14,2407118,Poland 1. Liga,2022/2023,2022-07-23 15:00:00,2,Chrobry Głogów,Ruch Chorzów,0,2,2,[],"['75', '78']",2.38,3.3,2.8,2.0,1.8,1.8,1.91
15,2407116,Poland 1. Liga,2022/2023,2022-07-24 07:40:00,2,Tychy 71,ŁKS Łódź,0,1,1,[],['61'],2.18,3.02,2.7,1.86,1.93,1.8,1.91
16,2407109,Poland 1. Liga,2022/2023,2022-07-24 10:00:00,2,Górnik Łęczna,Sandecja Nowy Sącz,1,1,2,['8'],['6'],2.31,2.96,2.57,2.05,1.7,1.83,1.83
17,2407115,Poland 1. Liga,2022/2023,2022-07-24 13:00:00,2,GKS Katowice,Nieciecza,3,3,6,"['9', '16', '53']","['34', '48', '90+3']",3.3,3.4,2.15,2.0,1.8,1.8,1.91
18,2407113,Poland 1. Liga,2022/2023,2022-07-25 13:00:00,2,Odra Opole,Podbeskidzie,1,2,3,['90+4'],"['87', '88']",3.1,3.3,2.3,2.0,1.8,1.8,1.91
19,2407130,Poland 1. Liga,2022/2023,2022-07-29 13:00:00,3,Resovia Rzeszów,Sandecja Nowy Sącz,0,0,0,[],[],2.8,3.2,2.5,2.3,1.6,1.91,1.8
20,2407128,Poland 1. Liga,2022/2023,2022-07-29 15:30:00,3,Odra Opole,Zagłębie Sosnowiec,1,4,5,['45+5'],"['32', '35', '38', '85']",2.4,3.2,3.0,2.08,1.73,1.8,1.91
21,2407124,Poland 1. Liga,2022/2023,2022-07-30 10:00:00,3,ŁKS Łódź,SKRA Częstochowa,2,1,3,"['31', '72']",['45+2'],1.57,3.4,5.25,2.05,1.67,2.0,1.73
22,2407129,Poland 1. Liga,2022/2023,2022-07-30 12:30:00,3,Wisła Kraków,Arka Gdynia,1,0,1,['60'],[],2.05,3.25,3.5,2.1,1.7,1.83,1.83
