Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3830326,Bolivia Liga Nacional B,2022,2022-08-26 18:30:00,1,Stormers SC,Morro Municipal,1,2,3,['9002'],"['21', '27']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3830328,Bolivia Liga Nacional B,2022,2022-08-27 14:00:00,1,Cochabamba FC,Deportivo JUVA,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3830322,Bolivia Liga Nacional B,2022,2022-08-27 16:00:00,1,Deportivo FATIC,Deportivo Shalon,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3830317,Bolivia Liga Nacional B,2022,2022-08-27 16:30:00,1,Real Oruro,Club Destroyers,2,0,2,"['-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3830315,Bolivia Liga Nacional B,2022,2022-08-28 16:00:00,1,García Ágreda,Alianza Beni,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3830319,Bolivia Liga Nacional B,2022,2022-08-28 16:00:00,1,Wilstermann Cooperativa,Mariscal Sucre,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3830320,Bolivia Liga Nacional B,2022,2022-08-28 17:00:00,1,Libertad,Atlético Warnes,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3830324,Bolivia Liga Nacional B,2022,2022-08-28 18:00:00,1,Vaca Díez,Nueva Cliza,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3830321,Bolivia Liga Nacional B,2022,2022-09-02 16:00:00,2,Atlético Warnes,ABB,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3830325,Bolivia Liga Nacional B,2022,2022-09-03 16:00:00,2,Nueva Cliza,Universitario Beni,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
