Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1205371,Norway Eliteserien,2021,2021-05-09 13:00:00,1,FK Bodo - Glimt,Tromsø,3,0,3,"['8', '13', '82']",[],1.61,4.35,5.0,1.53,2.35,1.62,2.2
2,1205372,Norway Eliteserien,2021,2021-05-09 13:00:00,1,Molde,Kristiansund,2,0,2,"['21', '32']",[],1.43,4.4,5.75,1.36,2.9,1.59,2.3
3,1205376,Norway Eliteserien,2021,2021-05-09 13:00:00,1,Viking,Brann,3,1,4,"['19', '66', '81']",['42'],2.15,3.35,3.05,1.6,2.2,1.65,2.15
4,1205377,Norway Eliteserien,2021,2021-05-09 15:00:00,1,Vålerenga,Rosenborg,1,1,2,['39'],['44'],2.35,3.25,2.8,1.7,2.0,1.67,2.15
5,1205385,Norway Eliteserien,2021,2021-05-12 13:00:00,2,Kristiansund,FK Bodo - Glimt,0,2,2,[],"['29', '67']",4.5,3.95,1.71,1.47,2.6,1.49,2.5
6,1205383,Norway Eliteserien,2021,2021-05-12 15:00:00,2,Brann,Vålerenga,0,3,3,[],"['65', '89', '90+1']",3.4,3.9,2.0,1.69,2.1,1.65,2.15
7,1205384,Norway Eliteserien,2021,2021-05-13 13:00:00,2,Tromsø,Molde,3,3,6,"['11', '44', '64']","['10', '16', '40']",4.25,3.75,1.8,1.67,2.15,1.65,2.2
8,1205382,Norway Eliteserien,2021,2021-05-13 15:00:00,2,Rosenborg,Viking,5,0,5,"['25', '45+5', '58', '71', '74']",[],1.61,3.8,4.2,1.4,2.75,1.56,2.35
9,1205388,Norway Eliteserien,2021,2021-05-16 10:00:00,3,Viking,Tromsø,0,1,1,[],['53'],2.0,3.75,3.45,1.65,2.2,1.61,2.25
10,1205387,Norway Eliteserien,2021,2021-05-16 10:00:00,3,Sarpsborg 08,Haugesund,0,0,0,[],[],2.55,3.25,2.8,2.15,1.69,1.95,1.83
11,1205386,Norway Eliteserien,2021,2021-05-16 10:00:00,3,Vålerenga,Kristiansund,1,2,3,['90+2'],"['41', '56']",1.5,4.15,6.5,1.65,2.2,1.74,2.05
12,1205390,Norway Eliteserien,2021,2021-05-16 13:00:00,3,Sandefjord,Mjøndalen,0,3,3,[],"['6', '77', '89']",2.65,3.1,2.8,2.15,1.67,1.91,1.83
13,1205389,Norway Eliteserien,2021,2021-05-16 13:00:00,3,FK Bodo - Glimt,Rosenborg,2,2,4,"['9', '52']","['23', '88']",2.15,3.65,3.15,1.56,2.35,1.5,2.5
14,1205392,Norway Eliteserien,2021,2021-05-16 13:00:00,3,Strømsgodset,Lillestrøm,3,1,4,"['6', '17', '86']",['74'],2.65,3.35,2.6,1.8,2.0,1.65,2.2
15,1205393,Norway Eliteserien,2021,2021-05-16 15:00:00,3,Molde,Brann,4,0,4,"['29', '38', '42', '53']",[],1.33,5.5,7.75,1.45,2.65,1.77,2.0
16,1205391,Norway Eliteserien,2021,2021-05-19 15:00:00,3,Stabæk,Odd,2,2,4,"['9', '47']","['19', '44']",2.45,3.45,2.8,1.87,1.91,1.71,2.05
17,1210880,Norway Eliteserien,2021,2021-05-20 15:30:00,14,Rosenborg,Brann,3,2,5,"['11', '84', '90+1']","['50', '54']",1.33,4.75,7.5,1.52,2.43,1.71,2.05
18,1205394,Norway Eliteserien,2021,2021-05-24 10:00:00,4,Odd,Sarpsborg 08,1,1,2,['90+3'],['27'],2.3,3.1,3.35,1.91,1.87,1.71,2.05
19,1205395,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Brann,FK Bodo - Glimt,1,2,3,['80'],"['67', '86']",4.35,4.2,1.69,1.49,2.55,1.53,2.4
20,1205396,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Haugesund,Stabæk,0,0,0,[],[],2.0,3.35,3.85,1.95,1.83,1.8,1.95
21,1205397,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Kristiansund,Strømsgodset,1,0,1,['33'],[],1.95,3.45,3.85,1.65,2.2,1.54,2.4
22,1205399,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Mjøndalen,Vålerenga,1,1,2,['52'],['83'],4.4,3.75,1.77,1.87,1.91,1.87,1.91
23,1205400,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Tromsø,Sandefjord,1,3,4,['49'],"['13', '42', '81']",1.61,3.9,5.5,1.83,1.95,1.87,1.87
24,1205398,Norway Eliteserien,2021,2021-05-24 13:00:00,4,Lillestrøm,Viking,1,3,4,['90+4'],"['23', '40', '83']",2.15,3.55,3.2,1.74,2.05,1.67,2.15
25,1205401,Norway Eliteserien,2021,2021-05-24 15:00:00,4,Rosenborg,Molde,2,3,5,"['43', '78']","['9', '87', '90']",2.38,3.6,2.75,1.74,2.1,1.49,2.5
26,1205402,Norway Eliteserien,2021,2021-05-27 13:00:00,5,FK Bodo - Glimt,Haugesund,2,0,2,"['31', '90']",[],1.4,5.0,6.5,1.56,2.4,1.74,2.0
27,1205408,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Viking,Mjøndalen,2,1,3,"['54', '81']",['43'],1.69,4.0,4.6,1.69,2.15,1.71,2.05
28,1205407,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Strømsgodset,Tromsø,1,1,2,['72'],['38'],2.2,3.6,3.05,1.71,2.1,1.62,2.2
29,1205406,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Stabæk,Brann,2,0,2,"['21', '64']",[],2.3,3.6,2.9,1.71,2.1,1.61,2.25
30,1205405,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Sarpsborg 08,Kristiansund,0,1,1,[],['76'],2.3,3.3,3.15,2.05,1.74,1.83,1.91
31,1205404,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Sandefjord,Rosenborg,1,2,3,['51'],"['35', '90+2']",5.25,3.65,1.69,1.83,1.95,1.83,1.91
32,1205403,Norway Eliteserien,2021,2021-05-27 13:00:00,5,Lillestrøm,Odd,1,0,1,['36'],[],2.25,3.55,3.0,1.8,2.0,1.67,2.1
33,1205409,Norway Eliteserien,2021,2021-05-27 15:00:00,5,Molde,Vålerenga,2,3,5,"['39', '47']","['2', '62', '81']",1.9,3.75,3.65,1.55,2.3,1.48,2.55
34,1205410,Norway Eliteserien,2021,2021-05-30 10:00:00,6,Mjøndalen,Molde,0,0,0,[],[],5.25,4.25,1.57,1.59,2.3,1.67,2.15
35,1205413,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Rosenborg,Stabæk,4,2,6,"['47', '61', '74', '77']","['14', '90+1']",1.38,4.9,7.0,1.62,2.25,1.87,1.87
36,1205412,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Odd,FK Bodo - Glimt,1,0,1,['4'],[],3.75,3.75,1.91,1.53,2.45,1.49,2.5
37,1205416,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Brann,Strømsgodset,3,0,3,"['14', '29', '85']",[],2.3,3.5,3.0,1.65,2.2,1.57,2.3
38,1205415,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Vålerenga,Sandefjord,3,1,4,"['39', '61', '70']",['67'],1.33,5.25,8.25,1.61,2.3,1.91,1.83
39,1205414,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Tromsø,Sarpsborg 08,0,2,2,[],"['12', '24']",1.95,3.45,3.9,2.05,1.74,1.95,1.83
40,1205411,Norway Eliteserien,2021,2021-05-30 13:00:00,6,Kristiansund,Lillestrøm,1,0,1,['83'],[],2.0,3.45,3.7,1.8,2.0,1.71,2.05
41,1205417,Norway Eliteserien,2021,2021-05-30 15:00:00,6,Haugesund,Viking,4,2,6,"['24', '60', '64', '90+1']","['38', '90+5']",2.2,3.45,3.2,1.8,2.0,1.69,2.1
42,1205422,Norway Eliteserien,2021,2021-06-12 10:00:00,7,Kristiansund,Odd,2,0,2,"['62', '90+1']",[],2.05,3.35,3.6,1.87,1.91,1.74,2.0
43,1205419,Norway Eliteserien,2021,2021-06-12 10:00:00,7,Sandefjord,Molde,1,3,4,['16'],"['3', '61', '69']",5.75,4.1,1.57,1.62,2.25,1.69,2.1
44,1205420,Norway Eliteserien,2021,2021-06-13 13:00:00,7,Sarpsborg 08,Brann,0,0,0,[],[],2.3,3.3,3.15,2.0,1.8,1.8,1.95
