Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,South Korea K League 2,2022,2022-02-19 01:30:00,1,Gwangju,Gimpo Citizen,1,2,3,['88'],"['34', '70']",1.5,3.85,5.75,1.94,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,South Korea K League 2,2022,2022-02-19 04:00:00,1,Anyang,Jeonnam Dragons,1,0,1,['54'],[],2.15,3.0,3.3,2.28,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,South Korea K League 2,2022,2022-02-20 01:30:00,1,Ansan Greeners,Busan I'Park,1,1,2,['32'],['9'],2.88,2.98,2.29,2.09,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,South Korea K League 2,2022,2022-02-20 04:00:00,1,Gyeongnam,Seoul E-Land,0,1,1,[],['77'],2.71,2.96,2.42,2.25,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,South Korea K League 2,2022,2022-02-20 04:00:00,1,Bucheon 1995,Asan Mugunghwa,0,0,0,[],[],2.15,3.1,3.4,2.5,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,South Korea K League 2,2022,2022-02-26 01:30:00,2,Jeonnam Dragons,Gimpo Citizen,0,2,2,[],"['17', '80']",2.0,3.45,3.55,2.23,2.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,South Korea K League 2,2022,2022-02-26 04:00:00,2,Bucheon 1995,Ansan Greeners,2,1,3,"['60', '65']",['36'],2.55,3.05,2.85,2.48,2.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,South Korea K League 2,2022,2022-02-27 01:30:00,2,Anyang,Asan Mugunghwa,2,0,2,"['7', '78']",[],1.91,3.25,3.6,2.2,1.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,South Korea K League 2,2022,2022-02-27 04:00:00,2,Gwangju,Daejeon Citizen,2,0,2,"['31', '45']",[],1.95,3.1,3.7,2.15,1.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,South Korea K League 2,2022,2022-02-27 04:00:00,2,Gyeongnam,Busan I'Park,3,2,5,"['81', '90+1', '90+4']","['8', '20']",2.3,2.9,3.0,2.15,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,South Korea K League 2,2022,2022-03-05 01:30:00,3,Ansan Greeners,Seoul E-Land,0,1,1,[],['64'],3.16,3.1,2.17,2.14,1.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,South Korea K League 2,2022,2022-03-05 04:00:00,3,Busan I'Park,Daejeon Citizen,1,1,2,['90+1'],['71'],2.64,3.42,2.51,1.83,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,South Korea K League 2,2022,2022-03-06 01:30:00,3,Anyang,Gyeongnam,2,3,5,"['20', '23']","['7', '17', '71']",2.14,3.34,3.34,2.07,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,South Korea K League 2,2022,2022-03-06 04:00:00,3,Jeonnam Dragons,Asan Mugunghwa,0,0,0,[],[],2.1,3.2,3.6,2.37,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,South Korea K League 2,2022,2022-03-06 06:30:00,3,Bucheon 1995,Gimpo Citizen,1,0,1,['53'],[],2.95,3.1,2.25,2.15,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
