Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2265289,China Chinese Super League,2022,2022-06-03 09:00:00,1,Shandong Luneng,Hangzhou,1,0,1,['75'],[],1.12,5.25,5.5,1.67,2.15,2.05,1.7
2,2265290,China Chinese Super League,2022,2022-06-03 09:00:00,1,Guangzhou Evergrande,Shanghai Shenhua,0,1,1,[],['55'],5.4,4.0,1.53,1.83,2.03,1.8,1.95
3,2265291,China Chinese Super League,2022,2022-06-03 09:00:00,1,Hebei CFFC,Wuhan Three Towns,0,4,4,[],"['27', '45+2', '77', '84']",23.0,8.4,1.08,1.36,2.89,2.5,1.5
4,2265292,China Chinese Super League,2022,2022-06-04 04:30:00,1,Shanghai SIPG,Wuhan Zall,0,1,1,[],['71'],1.53,4.0,5.25,1.7,2.0,2.05,1.7
5,2265293,China Chinese Super League,2022,2022-06-04 05:30:00,1,Shenzhen,Chengdu Better City FC,2,0,2,"['27', '59']",[],1.7,3.4,2.05,1.8,2.0,1.62,2.2
6,2265294,China Chinese Super League,2022,2022-06-04 06:30:00,1,Changchun Yatai,Guangzhou R&F,4,1,5,"['22', '34', '52', '66']",['90'],1.22,5.5,10.0,1.7,2.0,1.95,1.8
7,2265295,China Chinese Super League,2022,2022-06-04 08:00:00,1,Meizhou Hakka,Tianjin Teda,1,1,2,['13'],['24'],2.1,3.4,3.05,1.85,1.85,1.7,2.05
8,2265296,China Chinese Super League,2022,2022-06-04 08:30:00,1,Henan Jianye,Dalian Yifang,2,2,4,"['30', '90+1']","['11', '69']",1.05,7.0,9.0,1.85,1.95,3.5,1.29
9,2265297,China Chinese Super League,2022,2022-06-05 08:00:00,1,Beijing Guoan,Shijiazhuang Ever Bright,1,2,3,['90+2'],"['43', '79']",1.41,4.2,6.6,1.83,1.77,2.2,1.62
10,2265298,China Chinese Super League,2022,2022-06-07 04:30:00,2,Wuhan Three Towns,Guangzhou Evergrande,6,0,6,"['11', '29', '58', '65', '76', '84']",[],1.17,6.5,14.0,1.65,2.11,2.5,1.5
11,2265299,China Chinese Super League,2022,2022-06-07 06:30:00,2,Wuhan Zall,Hebei CFFC,2,1,3,"['38', '90']",['56'],1.05,5.75,8.0,1.85,1.95,2.63,1.44
12,2265300,China Chinese Super League,2022,2022-06-07 08:30:00,2,Hangzhou,Changchun Yatai,0,0,0,[],[],3.66,3.5,1.92,1.82,1.88,1.8,1.95
13,2265301,China Chinese Super League,2022,2022-06-08 06:30:00,2,Henan Jianye,Shandong Luneng,4,1,5,"['5', '24', '44', '79']",['17'],3.07,3.4,1.38,2.1,1.7,1.91,1.91
14,2265304,China Chinese Super League,2022,2022-06-08 08:30:00,2,Shanghai Shenhua,Shanghai SIPG,2,0,2,"['67', '71']",[],3.38,3.46,2.15,2.02,1.81,1.95,1.8
15,2265303,China Chinese Super League,2022,2022-06-08 08:30:00,2,Dalian Yifang,Guangzhou R&F,0,3,3,[],"['-1', '-1', '-1']",2.08,3.56,3.48,1.81,2.02,1.8,1.95
16,2265302,China Chinese Super League,2022,2022-06-08 08:30:00,2,Chengdu Better City FC,Beijing Guoan,2,3,5,"['26', '45+5']","['11', '31', '45']",5.55,4.08,1.61,1.9,1.92,1.91,1.91
17,2265305,China Chinese Super League,2022,2022-06-09 05:30:00,2,Shijiazhuang Ever Bright,Meizhou Hakka,1,1,2,['6'],['34'],3.56,3.36,1.88,1.9,1.77,2.0,1.75
18,2265306,China Chinese Super League,2022,2022-06-09 08:30:00,2,Tianjin Teda,Shenzhen,1,2,3,['90+3'],"['63', '68']",3.89,3.38,1.95,1.96,1.79,2.0,1.75
19,2265307,China Chinese Super League,2022,2022-06-11 06:30:00,3,Guangzhou Evergrande,Wuhan Zall,0,1,1,[],['81'],5.0,4.33,1.14,2.05,1.75,2.2,1.62
20,2265308,China Chinese Super League,2022,2022-06-11 08:30:00,3,Henan Jianye,Hangzhou,3,1,4,"['36', '78', '88']",['47'],1.5,3.4,2.5,2.15,1.67,1.95,1.8
21,2265309,China Chinese Super League,2022,2022-06-11 08:30:00,3,Hebei CFFC,Shanghai SIPG,0,2,2,[],"['5', '80']",9.5,4.6,1.28,2.1,1.65,2.25,1.57
22,2265310,China Chinese Super League,2022,2022-06-12 06:30:00,3,Guangzhou R&F,Shandong Luneng,0,1,1,[],['72'],11.0,5.4,1.32,1.94,1.94,3.0,1.36
23,2265311,China Chinese Super League,2022,2022-06-12 08:30:00,3,Shijiazhuang Ever Bright,Chengdu Better City FC,0,0,0,[],[],2.1,3.0,1.65,2.88,1.4,2.25,1.57
24,2265312,China Chinese Super League,2022,2022-06-12 08:30:00,3,Changchun Yatai,Dalian Yifang,1,1,2,['59'],['9'],1.4,4.9,8.8,2.03,1.86,2.05,1.7
25,2265313,China Chinese Super League,2022,2022-06-12 08:30:00,3,Shanghai Shenhua,Wuhan Three Towns,1,1,2,['90+3'],['10'],5.0,3.9,1.74,1.95,1.78,1.91,1.91
26,2265314,China Chinese Super League,2022,2022-06-13 05:30:00,3,Beijing Guoan,Tianjin Teda,1,0,1,['86'],[],1.54,3.7,6.15,2.14,1.58,2.0,1.75
27,2265315,China Chinese Super League,2022,2022-06-13 08:30:00,3,Shenzhen,Meizhou Hakka,1,2,3,['49'],"['41', '90+1']",2.27,3.15,3.15,2.19,1.56,1.91,1.91
28,2265316,China Chinese Super League,2022,2022-06-15 06:30:00,4,Shanghai SIPG,Guangzhou Evergrande,1,0,1,['51'],[],1.2,5.25,15.0,1.75,1.95,2.63,1.44
29,2265317,China Chinese Super League,2022,2022-06-15 08:30:00,4,Guangzhou R&F,Henan Jianye,0,3,3,[],"['37', '56', '90+1']",8.0,5.5,1.06,1.85,1.95,2.63,1.44
30,2265318,China Chinese Super League,2022,2022-06-15 08:30:00,4,Wuhan Zall,Wuhan Three Towns,1,3,4,['88'],"['22', '45+1', '58']",5.2,3.5,1.57,1.95,1.75,1.95,1.8
31,2265319,China Chinese Super League,2022,2022-06-16 04:30:00,4,Hebei CFFC,Shanghai Shenhua,1,3,4,['90+2'],"['50', '53', '68']",9.15,4.65,1.32,1.88,1.76,2.63,1.44
32,2265320,China Chinese Super League,2022,2022-06-16 05:30:00,4,Tianjin Teda,Chengdu Better City FC,1,1,2,['60'],['18'],2.05,3.1,1.72,2.7,1.44,2.2,1.62
33,2265321,China Chinese Super League,2022,2022-06-16 06:30:00,4,Dalian Yifang,Hangzhou,1,1,2,['45+2'],['70'],2.0,3.3,1.73,2.1,1.7,1.91,1.91
34,2265322,China Chinese Super League,2022,2022-06-16 08:30:00,4,Shandong Luneng,Changchun Yatai,4,0,4,"['38', '55', '57', '77']",[],2.03,3.5,3.3,1.9,1.74,1.91,1.91
35,2265323,China Chinese Super League,2022,2022-06-17 05:30:00,4,Shenzhen,Shijiazhuang Ever Bright,1,0,1,['6'],[],1.43,3.2,2.63,2.88,1.4,2.38,1.53
36,2265324,China Chinese Super League,2022,2022-06-17 08:30:00,4,Meizhou Hakka,Beijing Guoan,2,2,4,"['24', '65']","['10', '21']",2.65,3.15,2.55,2.0,1.73,1.91,1.91
37,2265325,China Chinese Super League,2022,2022-06-19 06:30:00,5,Wuhan Three Towns,Shanghai SIPG,2,1,3,"['10', '24']",['57'],2.09,3.1,3.57,2.04,1.75,1.95,1.8
38,2265326,China Chinese Super League,2022,2022-06-19 08:30:00,5,Guangzhou Evergrande,Hebei CFFC,1,0,1,['67'],[],1.39,3.0,2.91,2.7,1.44,2.2,1.62
39,2265327,China Chinese Super League,2022,2022-06-20 06:30:00,5,Chengdu Better City FC,Meizhou Hakka,0,0,0,[],[],3.3,2.9,2.2,2.45,1.5,1.95,1.8
40,2265328,China Chinese Super League,2022,2022-06-20 06:30:00,5,Changchun Yatai,Henan Jianye,0,0,0,[],[],2.8,3.1,2.35,1.95,1.8,1.8,1.95
41,2265329,China Chinese Super League,2022,2022-06-20 08:30:00,5,Guangzhou R&F,Hangzhou,2,4,6,"['54', '76']","['6', '24', '31', '50']",4.33,4.0,1.18,1.95,1.85,2.0,1.75
