Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1276580,Bulgaria First League,2021/2022,2021-07-23 12:45:00,1,Tsarsko selo,Cherno More,0,0,0,[],[],3.3,2.75,2.25,2.25,1.5,1.95,1.69
2,1276582,Bulgaria First League,2021/2022,2021-07-23 15:00:00,1,Beroe,Lokomotiv Sofia 1929,1,0,1,['56'],[],1.53,3.8,5.75,1.85,1.95,2.1,1.61
3,1276581,Bulgaria First League,2021/2022,2021-07-24 12:45:00,1,Botev Plovdiv,OFK Pirin,2,1,3,"['19', '41']",['54'],1.95,3.2,3.5,2.25,1.5,2.1,1.59
4,1276579,Bulgaria First League,2021/2022,2021-07-24 15:00:00,1,Levski Sofia,Slavia Sofia,1,2,3,['16'],"['22', '68']",2.05,3.0,3.4,2.25,1.57,1.95,1.71
5,1276584,Bulgaria First League,2021/2022,2021-07-25 12:45:00,1,CSKA 1948 Sofia,CSKA Sofia,2,4,6,"['47', '58']","['29', '72', '85', '90+4']",4.05,2.9,1.91,2.1,1.57,1.91,1.74
6,1276583,Bulgaria First League,2021/2022,2021-07-25 15:00:00,1,Lokomotiv Plovdiv,Ludogorets,1,3,4,['67'],"['44', '76', '90+4']",3.95,3.45,1.83,1.96,1.75,1.91,1.74
7,1276578,Bulgaria First League,2021/2022,2021-07-26 15:00:00,1,Botev Vratsa,Arda,0,0,0,[],[],3.8,3.5,1.82,2.15,1.62,1.95,1.69
8,1284436,Bulgaria First League,2021/2022,2021-07-30 15:00:00,2,Slavia Sofia,Tsarsko selo,0,0,0,[],[],1.91,3.05,3.8,2.05,1.59,1.91,1.71
9,1284437,Bulgaria First League,2021/2022,2021-07-31 12:45:00,2,Botev Vratsa,Levski Sofia,2,0,2,"['5', '58']",[],3.15,2.95,2.15,2.1,1.57,1.91,1.71
10,1284438,Bulgaria First League,2021/2022,2021-07-31 15:00:00,2,Ludogorets,CSKA 1948 Sofia,3,0,3,"['45+4', '65', '73']",[],1.31,4.8,6.75,1.56,2.1,1.8,1.83
11,1284439,Bulgaria First League,2021/2022,2021-08-01 14:15:00,2,Lokomotiv Sofia 1929,Lokomotiv Plovdiv,1,0,1,['5'],[],3.1,3.05,2.15,2.0,1.65,1.83,1.8
12,1284441,Bulgaria First League,2021/2022,2021-08-02 12:45:00,2,Cherno More,Botev Plovdiv,2,0,2,"['27', '79']",[],1.71,3.15,4.25,2.1,1.57,2.05,1.61
13,1284442,Bulgaria First League,2021/2022,2021-08-02 15:00:00,2,OFK Pirin,Beroe,2,3,5,"['14', '24']","['7', '85', '90']",2.45,3.05,2.65,2.21,1.68,1.87,1.71
14,1284443,Bulgaria First League,2021/2022,2021-08-06 12:45:00,3,Tsarsko selo,Botev Vratsa,1,2,3,['45+1'],"['2', '81']",1.67,3.4,4.15,2.05,1.62,2.0,1.62
15,1284444,Bulgaria First League,2021/2022,2021-08-06 15:00:00,3,CSKA 1948 Sofia,Lokomotiv Sofia 1929,1,1,2,['90+3'],['76'],1.77,3.15,3.9,1.91,1.71,1.83,1.77
16,1284445,Bulgaria First League,2021/2022,2021-08-07 12:45:00,3,Botev Plovdiv,Slavia Sofia,1,0,1,['63'],[],2.1,2.85,3.15,2.1,1.57,1.87,1.71
17,1284446,Bulgaria First League,2021/2022,2021-08-07 15:00:00,3,Beroe,Cherno More,0,2,2,[],"['46', '56']",2.3,2.9,2.75,2.05,1.59,1.83,1.74
18,1284447,Bulgaria First League,2021/2022,2021-08-08 15:00:00,3,Levski Sofia,Arda,0,2,2,[],"['20', '32']",2.45,2.85,2.6,2.15,1.56,1.91,1.71
19,1284450,Bulgaria First League,2021/2022,2021-08-13 15:00:00,4,OFK Pirin,CSKA 1948 Sofia,4,1,5,"['1', '30', '66', '89']",['43'],2.15,3.05,2.9,1.87,1.74,1.74,1.87
20,1284451,Bulgaria First League,2021/2022,2021-08-14 12:45:00,4,Slavia Sofia,Beroe,3,2,5,"['38', '58', '72']","['6', '48']",2.2,2.9,2.95,2.1,1.59,1.87,1.74
21,1284452,Bulgaria First League,2021/2022,2021-08-14 15:00:00,4,Levski Sofia,Tsarsko selo,3,1,4,"['58', '63', '90+3']",['28'],1.91,3.0,3.6,2.1,1.57,1.95,1.67
22,1284455,Bulgaria First League,2021/2022,2021-08-16 12:45:00,4,Cherno More,Lokomotiv Plovdiv,0,0,0,[],[],2.05,2.7,3.5,2.4,1.44,2.1,1.57
23,1284456,Bulgaria First League,2021/2022,2021-08-16 15:00:00,4,Botev Vratsa,Botev Plovdiv,1,1,2,['53'],['44'],3.05,2.95,2.1,2.15,1.54,1.95,1.65
24,1352621,Bulgaria First League,2021/2022,2021-08-20 12:45:00,5,Tsarsko selo,Arda,1,0,1,['50'],[],2.65,2.95,2.35,2.05,1.59,1.87,1.74
25,1352622,Bulgaria First League,2021/2022,2021-08-20 15:00:00,5,Botev Plovdiv,Levski Sofia,3,1,4,"['45+5', '65', '75']",['80'],2.25,3.0,2.75,2.0,1.65,1.8,1.8
26,1352625,Bulgaria First League,2021/2022,2021-08-21 12:45:00,5,CSKA 1948 Sofia,Cherno More,2,3,5,"['35', '72']","['7', '47', '66']",2.9,3.15,2.1,2.0,1.65,1.87,1.74
