Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Iceland 1. Deild,2021,2021-05-06 16:15:00,1,Thróttur Reykjavík,Fjölnir,1,3,4,['3'],"['53', '67', '81']",6.75,5.25,1.29,1.33,1.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Iceland 1. Deild,2021,2021-05-06 16:15:00,1,Fram,Víkingur Ólafsvík,4,2,6,"['1', '4', '5', '51']","['60', '81']",1.31,5.0,6.5,1.4,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Iceland 1. Deild,2021,2021-05-07 15:00:00,1,Grótta,Thór,4,3,7,"['33', '62', '66', '72']","['15', '57', '78']",1.19,4.5,3.9,1.48,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Iceland 1. Deild,2021,2021-05-07 15:00:00,1,Grindavík,ÍBV,3,1,4,"['7', '27', '56']",['76'],2.25,3.75,1.54,1.65,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Iceland 1. Deild,2021,2021-05-08 11:00:00,1,Afturelding,Kórdrengir,1,1,2,['90+4'],['49'],2.99,3.75,1.92,1.4,1.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Iceland 1. Deild,2021,2021-05-08 11:00:00,1,Selfoss,Vestri,0,3,3,[],"['3', '19', '21']",2.0,3.8,2.85,1.6,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Iceland 1. Deild,2021,2021-05-13 13:00:00,2,Thór,Grindavík,4,1,5,"['12', '15', '22', '45']",['18'],2.75,3.65,2.1,1.39,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,Iceland 1. Deild,2021,2021-05-14 15:00:00,2,ÍBV,Fram,0,2,2,[],"['19', '68']",1.91,3.4,3.3,1.61,1.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Iceland 1. Deild,2021,2021-05-14 16:15:00,2,Kórdrengir,Selfoss,1,3,4,['75'],"['4', '32', '88']",1.75,3.6,3.7,1.44,1.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Iceland 1. Deild,2021,2021-05-14 16:15:00,2,Víkingur Ólafsvík,Afturelding,1,5,6,['17'],"['5', '8', '13', '28', '67']",2.6,3.3,2.35,1.61,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
