Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3178750,Europe UEFA Europa League,2022/2023,2022-08-04 13:00:00,0,AEK Larnaca,Partizan,2,1,3,"['34', '70']",['18'],3.4,3.3,2.1,2.09,1.61,1.9,1.88
2,3178745,Europe UEFA Europa League,2022/2023,2022-08-04 14:00:00,0,Malmö FF,F91 Dudelange,3,0,3,"['54', '81', '85']",[],1.25,6.0,10.0,1.68,2.12,2.3,1.57
3,3178751,Europe UEFA Europa League,2022/2023,2022-08-04 14:00:00,0,Fenerbahçe,Slovácko,3,0,3,"['17', '45+2', '81']",[],1.32,4.9,9.0,1.73,2.04,2.05,1.72
4,3178749,Europe UEFA Europa League,2022/2023,2022-08-04 15:15:00,0,Maribor,HJK,0,2,2,[],"['47', '64']",2.2,3.0,3.5,2.38,1.55,2.08,1.73
5,3178747,Europe UEFA Europa League,2022/2023,2022-08-04 15:45:00,0,Linfield,Zürich,0,2,2,[],"['8', '64']",6.75,4.25,1.47,1.61,2.23,1.85,1.93
6,3178746,Europe UEFA Europa League,2022/2023,2022-08-04 16:00:00,0,Shamrock Rovers,Shkupi,3,1,4,"['13', '29', '90+7']",['77'],2.0,3.35,3.65,2.14,1.64,1.9,1.83
7,3178748,Europe UEFA Europa League,2022/2023,2022-08-04 16:00:00,0,Olympiakos Piraeus,Slovan Bratislava,1,1,2,['86'],['63'],1.38,4.5,8.0,1.74,2.02,2.05,1.72
8,3178801,Europe UEFA Europa League,2022/2023,2022-08-09 16:00:00,0,Shkupi,Shamrock Rovers,1,2,3,['90+4'],"['65', '85']",2.6,3.0,2.9,2.05,1.63,1.7,2.05
9,3178833,Europe UEFA Europa League,2022/2023,2022-08-11 13:00:00,0,HJK,Maribor,1,0,1,['54'],[],1.91,3.6,3.8,2.11,1.65,2.0,1.73
10,3178813,Europe UEFA Europa League,2022/2023,2022-08-11 14:00:00,0,Zürich,Linfield,3,0,3,"['11', '25', '84']",[],1.14,7.5,17.0,1.49,2.44,2.38,1.53
11,3178847,Europe UEFA Europa League,2022/2023,2022-08-11 14:00:00,0,Slovácko,Fenerbahçe,1,1,2,['58'],['56'],3.6,3.6,1.95,1.9,1.9,1.73,2.0
12,3178792,Europe UEFA Europa League,2022/2023,2022-08-11 15:00:00,0,F91 Dudelange,Malmö FF,2,2,4,"['56', '60']","['50', '52']",4.6,3.75,1.67,1.75,2.0,1.85,1.85
13,3178823,Europe UEFA Europa League,2022/2023,2022-08-11 15:30:00,0,Slovan Bratislava,Olympiakos Piraeus,2,2,4,"['90+4', '108']","['54', '101']",3.6,3.25,2.05,2.0,1.7,1.91,1.8
14,3178857,Europe UEFA Europa League,2022/2023,2022-08-11 16:00:00,0,Partizan,AEK Larnaca,2,2,4,"['24', '54']","['51', '56']",1.57,4.0,5.25,1.85,1.85,1.8,1.91
15,3453421,Europe UEFA Europa League,2022/2023,2022-08-18 13:00:00,0,HJK,Silkeborg,1,0,1,['80'],[],2.8,3.1,2.62,2.1,1.67,1.83,1.83
16,3429251,Europe UEFA Europa League,2022/2023,2022-08-18 13:30:00,0,Ferencváros,Shamrock Rovers,4,0,4,"['13', '34', '48', '90+3']",[],1.44,4.2,7.5,1.73,2.0,1.95,1.81
17,3429249,Europe UEFA Europa League,2022/2023,2022-08-18 14:00:00,0,Pyunik,Sheriff,0,0,0,[],[],2.9,3.0,2.6,2.3,1.57,1.95,1.77
18,3453423,Europe UEFA Europa League,2022/2023,2022-08-18 14:00:00,0,Apollon,Olympiakos Piraeus,1,1,2,['18'],['28'],3.5,3.2,2.15,2.3,1.57,2.0,1.73
19,3453420,Europe UEFA Europa League,2022/2023,2022-08-18 14:00:00,0,Zürich,Hearts,2,1,3,"['32', '34']",['22'],1.81,3.5,4.1,1.83,1.91,1.8,1.91
20,3453422,Europe UEFA Europa League,2022/2023,2022-08-18 14:00:00,0,Malmö FF,Sivasspor,3,1,4,"['18', '37', '68']",['30'],1.91,3.4,4.2,2.1,1.7,2.0,1.73
21,3429250,Europe UEFA Europa League,2022/2023,2022-08-18 14:45:00,0,Ludogorets,Žalgiris,1,0,1,['2'],[],1.44,4.4,7.0,1.73,2.05,1.97,1.8
22,3453419,Europe UEFA Europa League,2022/2023,2022-08-18 15:00:00,0,Dnipro-1,AEK Larnaca,1,2,3,['90'],"['16', '29']",2.8,3.2,2.6,2.1,1.67,1.83,1.83
23,3292901,Europe UEFA Europa League,2022/2023,2022-08-18 15:30:00,0,KAA Gent,Omonia Nicosia,0,2,2,[],"['19', '76']",1.22,5.8,11.0,1.6,2.19,2.04,1.74
24,3453418,Europe UEFA Europa League,2022/2023,2022-08-18 16:00:00,0,Austria Wien,Fenerbahçe,0,2,2,[],"['8', '89']",3.17,3.4,2.17,1.88,1.82,1.73,2.0
25,3453427,Europe UEFA Europa League,2022/2023,2022-08-25 13:00:00,0,AEK Larnaca,Dnipro-1,3,0,3,"['21', '45', '78']",[],1.83,3.25,3.65,2.1,1.75,1.9,1.8
26,3429252,Europe UEFA Europa League,2022/2023,2022-08-25 13:00:00,0,Žalgiris,Ludogorets,3,3,6,"['1', '15', '63']","['8', '57', '120']",3.3,3.2,1.95,2.1,1.75,1.87,1.83
27,3453429,Europe UEFA Europa League,2022/2023,2022-08-25 13:30:00,0,Silkeborg,HJK,1,1,2,['75'],['40'],1.66,3.65,4.0,1.87,1.95,1.88,1.82
28,3429253,Europe UEFA Europa League,2022/2023,2022-08-25 14:00:00,0,Sheriff,Pyunik,0,0,0,[],[],1.52,3.75,5.0,2.3,1.65,2.1,1.65
29,3453425,Europe UEFA Europa League,2022/2023,2022-08-25 14:00:00,0,Sivasspor,Malmö FF,0,2,2,[],"['76', '89']",2.55,3.0,2.45,2.0,1.83,1.8,1.9
30,3453424,Europe UEFA Europa League,2022/2023,2022-08-25 14:00:00,0,Fenerbahçe,Austria Wien,4,1,5,"['12', '44', '70', '79']",['45+1'],1.34,4.55,6.75,1.7,2.2,1.98,1.75
31,3292902,Europe UEFA Europa League,2022/2023,2022-08-25 14:00:00,0,Omonia Nicosia,KAA Gent,2,0,2,"['18', '36']",[],3.35,3.4,1.9,1.85,1.79,1.83,1.87
32,3453426,Europe UEFA Europa League,2022/2023,2022-08-25 16:00:00,0,Olympiakos Piraeus,Apollon,1,1,2,['2'],['90'],1.48,3.9,5.25,1.87,1.78,2.0,1.72
33,3453428,Europe UEFA Europa League,2022/2023,2022-08-25 16:00:00,0,Hearts,Zürich,0,1,1,[],['80'],2.15,3.1,3.0,1.94,1.72,1.82,1.88
34,3429254,Europe UEFA Europa League,2022/2023,2022-08-25 16:00:00,0,Shamrock Rovers,Ferencváros,1,0,1,['89'],[],3.0,3.1,2.1,2.0,1.83,1.87,1.83
35,3717627,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,HJK,Real Betis,0,2,2,[],"['45+3', '64']",5.1,4.3,1.58,1.58,2.19,2.0,1.75
36,3717629,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,Union Berlin,Union Saint-Gilloise,0,1,1,[],['39'],1.49,4.5,6.05,1.57,2.21,1.8,1.95
37,3717628,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,Malmö FF,Sporting Braga,0,2,2,[],"['30', '70']",2.65,3.35,2.6,1.97,1.71,1.8,1.95
38,3717626,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,Ludogorets,Roma,2,1,3,"['72', '88']",['86'],5.5,4.2,1.56,1.71,1.99,1.95,1.8
39,3717622,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,Zürich,Arsenal,1,2,3,['44'],"['16', '62']",5.9,4.45,1.5,1.56,2.23,1.91,1.91
40,3717624,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,AEK Larnaca,Rennes,1,2,3,['33'],"['29', '90+4']",3.6,3.25,2.12,2.11,1.62,1.95,1.8
41,3717623,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,PSV,FK Bodo - Glimt,1,1,2,['62'],['44'],1.25,6.05,10.7,1.48,2.4,1.67,2.1
42,3717625,Europe UEFA Europa League,2022/2023,2022-09-08 13:45:00,1,Fenerbahçe,Dynamo Kyiv,2,1,3,"['35', '90+2']",['63'],1.69,3.8,4.8,1.47,2.44,1.7,2.05
43,3717630,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Manchester United,Real Sociedad,0,1,1,[],['59'],1.59,4.1,5.3,1.67,2.04,1.75,2.0
44,3717631,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Omonia Nicosia,Sheriff,0,3,3,[],"['2', '55', '76']",2.02,3.4,3.7,1.97,1.71,2.0,1.75
45,3717632,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Lazio,Feyenoord,4,2,6,"['4', '15', '28', '63']","['69', '88']",1.85,3.6,4.1,1.69,2.01,1.62,2.2
46,3717633,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Sturm Graz,Midtjylland,1,0,1,['8'],[],2.32,3.55,2.89,1.48,2.42,1.7,2.05
47,3717634,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Freiburg,Qarabağ,2,1,3,"['7', '15']",['39'],1.43,4.7,6.85,1.56,2.23,1.95,1.8
48,3717635,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Nantes,Olympiakos Piraeus,2,1,3,"['32', '90+3']",['50'],2.39,3.25,2.98,2.21,1.57,1.75,2.0
49,3717636,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Red Star Belgrade,Monaco,0,1,1,[],['74'],3.25,3.6,2.11,1.67,2.04,1.57,2.25
50,3717637,Europe UEFA Europa League,2022/2023,2022-09-08 16:00:00,1,Ferencváros,Trabzonspor,3,2,5,"['5', '29', '44']","['39', '71']",2.6,3.35,2.65,1.82,1.85,1.7,2.05
51,3717645,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Monaco,Ferencváros,0,1,1,[],['79'],1.4,5.0,7.3,1.84,1.98,1.95,1.8
52,3717644,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Trabzonspor,Red Star Belgrade,2,1,3,"['16', '68']",['89'],2.47,3.4,2.9,1.93,1.89,1.75,2.0
53,3717643,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Qarabağ,Nantes,3,0,3,"['60', '65', '72']",[],2.46,3.4,2.9,2.0,1.82,1.8,1.95
54,3717642,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Olympiakos Piraeus,Freiburg,0,3,3,[],"['5', '25', '52']",3.0,3.4,2.38,1.92,1.9,1.75,2.05
55,3717641,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Feyenoord,Sturm Graz,6,0,6,"['9', '31', '34', '41', '66', '78']",[],1.37,5.2,7.6,1.8,2.02,2.0,1.75
56,3717639,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Sheriff,Manchester United,0,2,2,[],"['17', '39']",11.0,6.1,1.21,1.53,2.4,2.05,1.72
57,3717638,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Real Sociedad,Omonia Nicosia,2,1,3,"['30', '80']",['72'],1.18,6.9,17.0,1.56,2.27,2.4,1.51
58,3717640,Europe UEFA Europa League,2022/2023,2022-09-15 13:45:00,2,Midtjylland,Lazio,5,1,6,"['26', '30', '52', '67', '72']",['57'],3.6,3.8,1.96,1.82,2.0,1.72,2.1
59,3717647,Europe UEFA Europa League,2022/2023,2022-09-15 16:00:00,2,FK Bodo - Glimt,Zürich,2,1,3,"['54', '58']",['81'],1.55,4.6,5.2,1.87,1.95,1.7,2.05
60,3717648,Europe UEFA Europa League,2022/2023,2022-09-15 16:00:00,2,Dynamo Kyiv,AEK Larnaca,0,1,1,[],['8'],1.77,3.9,4.5,1.97,1.85,1.95,1.8
61,3717649,Europe UEFA Europa League,2022/2023,2022-09-15 16:00:00,2,Rennes,Fenerbahçe,2,2,4,"['52', '54']","['60', '90+2']",1.72,3.9,4.7,1.9,1.92,1.8,1.95
62,3717650,Europe UEFA Europa League,2022/2023,2022-09-15 16:00:00,2,Real Betis,Ludogorets,3,2,5,"['25', '39', '59']","['45+1', '74']",1.41,5.0,7.2,1.82,2.0,2.05,1.7
63,3717651,Europe UEFA Europa League,2022/2023,2022-09-15 16:00:00,2,Roma,HJK,3,0,3,"['47', '49', '68']",[],1.13,8.8,19.0,1.41,2.78,2.38,1.53
