Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2313383,Poland Ekstraklasa,2022/2023,2022-07-15 13:00:00,1,Raków Częstochowa,Warta Poznań,1,0,1,['79'],[],1.44,3.8,6.5,1.91,1.8,2.1,1.67
2,2313377,Poland Ekstraklasa,2022/2023,2022-07-15 15:30:00,1,Zagłębie Lubin,Śląsk Wrocław,0,0,0,[],[],2.35,3.1,2.7,1.83,1.87,1.7,2.05
3,2313379,Poland Ekstraklasa,2022/2023,2022-07-16 10:00:00,1,Lech Poznań,Stal Mielec,0,2,2,[],"['14', '64']",1.3,5.2,8.4,1.62,2.16,2.1,1.67
4,2313376,Poland Ekstraklasa,2022/2023,2022-07-16 12:30:00,1,Jagiellonia Białystok,Piast Gliwice,2,0,2,"['29', '90+4']",[],2.75,3.3,2.5,2.0,1.85,1.75,2.0
5,2313378,Poland Ekstraklasa,2022/2023,2022-07-16 15:00:00,1,Korona Kielce,Legia Warszawa,1,1,2,['82'],['72'],3.5,3.3,2.1,1.9,1.95,1.8,1.95
6,2313382,Poland Ekstraklasa,2022/2023,2022-07-17 07:30:00,1,Radomiak Radom,Miedź Legnica,1,1,2,['80'],['53'],2.23,3.2,3.2,2.05,1.77,1.91,1.91
7,2313384,Poland Ekstraklasa,2022/2023,2022-07-17 10:00:00,1,Wisła Płock,Lechia Gdańsk,3,0,3,"['43', '76', '90+1']",[],2.85,3.2,2.43,1.9,1.9,1.7,2.05
8,2313381,Poland Ekstraklasa,2022/2023,2022-07-17 12:30:00,1,Pogoń Szczecin,Widzew Łódź,2,1,3,"['45', '71']",['19'],1.59,3.98,5.47,1.87,1.93,1.95,1.8
9,2313380,Poland Ekstraklasa,2022/2023,2022-07-18 14:00:00,1,Górnik Zabrze,Cracovia Kraków,0,2,2,[],"['24', '41']",2.3,3.3,3.0,1.98,1.88,1.8,1.95
10,2313392,Poland Ekstraklasa,2022/2023,2022-07-22 13:00:00,2,Warta Poznań,Wisła Płock,0,4,4,[],"['14', '21', '44', '47']",2.16,3.25,3.3,2.06,1.8,1.9,1.8
