Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3175376,Hungary NB I,2022/2023,2022-07-29 15:00:00,1,Honvéd,Zalaegerszegi TE,0,1,1,[],['47'],1.83,3.6,3.65,1.7,2.0,0,0
2,3175377,Hungary NB I,2022/2023,2022-07-30 12:45:00,1,Kecskeméti TE,Vasas,0,0,0,[],[],2.95,3.2,2.12,1.9,1.8,0,0
3,3175384,Hungary NB I,2022/2023,2022-07-30 15:00:00,1,Újpest,Mezőkövesd-Zsóry,1,1,2,['35'],['65'],2.0,3.45,3.4,1.65,2.11,0,0
4,3175465,Hungary NB I,2022/2023,2022-07-31 10:45:00,1,Várda SE,Debrecen,2,2,4,"['50', '88']","['85', '90+3']",2.19,3.45,3.0,1.72,1.92,0,0
5,3175472,Hungary NB I,2022/2023,2022-07-31 13:00:00,1,Paksi SE,Videoton,2,0,2,"['41', '51']",[],0.0,0.0,0.0,0.0,0.0,0,0
6,3175479,Hungary NB I,2022/2023,2022-07-31 15:30:00,1,Ferencváros,Puskás,1,0,1,['90+4'],[],1.67,3.75,4.75,1.78,2.0,0,0
7,3175488,Hungary NB I,2022/2023,2022-08-05 15:00:00,2,Vasas,Paksi SE,2,2,4,"['37', '45']","['8', '48']",2.4,3.4,2.64,1.68,2.06,0,0
8,3175504,Hungary NB I,2022/2023,2022-08-06 15:00:00,2,Debrecen,Kecskeméti TE,1,1,2,['67'],['79'],1.82,3.5,3.9,1.75,1.95,0,0
9,3175508,Hungary NB I,2022/2023,2022-08-07 10:30:00,2,Várda SE,Mezőkövesd-Zsóry,4,2,6,"['6', '37', '49', '56']","['45+3', '79']",1.85,3.5,3.9,1.87,1.9,0,0
10,3175515,Hungary NB I,2022/2023,2022-08-07 12:45:00,2,Puskás,Újpest,2,0,2,"['37', '62']",[],1.92,3.58,3.76,1.92,1.92,0,0
11,3175522,Hungary NB I,2022/2023,2022-08-07 15:00:00,2,Videoton,Honvéd,4,0,4,"['30', '34', '71', '83']",[],1.75,3.6,3.7,1.7,2.0,0,0
12,3175531,Hungary NB I,2022/2023,2022-08-12 15:00:00,3,Debrecen,Vasas,1,1,2,['86'],['21'],2.44,2.94,2.44,1.77,1.92,0,0
13,3175538,Hungary NB I,2022/2023,2022-08-13 13:00:00,3,Kecskeméti TE,Mezőkövesd-Zsóry,1,0,1,['13'],[],2.83,3.25,2.33,1.9,1.8,0,0
14,3175544,Hungary NB I,2022/2023,2022-08-13 15:15:00,3,Újpest,Zalaegerszegi TE,1,1,2,['90+3'],['32'],2.05,3.45,3.2,1.71,2.02,0,0
15,3175543,Hungary NB I,2022/2023,2022-08-14 13:00:00,3,Várda SE,Puskás,1,1,2,['87'],['12'],0.0,0.0,0.0,0.0,0.0,0,0
16,3175546,Hungary NB I,2022/2023,2022-08-14 15:00:00,3,Honvéd,Paksi SE,3,3,6,"['15', '20', '74']","['54', '59', '90+6']",2.5,3.35,2.36,1.5,2.4,0,0
17,3175545,Hungary NB I,2022/2023,2022-08-14 15:00:00,3,Ferencváros,Videoton,4,0,4,"['14', '38', '45+2', '90+2']",[],1.71,3.4,4.1,1.65,2.1,0,0
18,3175551,Hungary NB I,2022/2023,2022-08-19 15:45:00,4,Puskás,Kecskeméti TE,1,1,2,['86'],['4'],1.5,3.85,5.2,1.95,1.87,0,0
19,3175550,Hungary NB I,2022/2023,2022-08-21 12:55:00,4,Zalaegerszegi TE,Várda SE,1,3,4,['27'],"['30', '57', '87']",2.55,3.1,2.55,2.03,1.83,0,0
20,3175552,Hungary NB I,2022/2023,2022-08-21 15:00:00,4,Vasas,Honvéd,1,2,3,['11'],"['33', '65']",2.3,3.3,2.7,1.82,1.98,0,0
21,3175547,Hungary NB I,2022/2023,2022-08-22 15:00:00,4,Mezőkövesd-Zsóry,Debrecen,4,2,6,"['13', '17', '34', '66']","['6', '46']",1.89,3.87,3.85,1.7,2.0,0,0
22,3175557,Hungary NB I,2022/2023,2022-08-26 15:00:00,5,Újpest,Paksi SE,2,3,5,"['66', '76']","['7', '51', '56']",2.35,3.1,2.69,1.42,2.54,0,0
23,3175553,Hungary NB I,2022/2023,2022-08-27 10:30:00,5,Mezőkövesd-Zsóry,Vasas,1,1,2,['44'],['24'],2.87,3.28,2.4,1.9,1.81,0,0
24,3175555,Hungary NB I,2022/2023,2022-08-27 12:30:00,5,Kecskeméti TE,Zalaegerszegi TE,3,1,4,"['42', '55', '58']",['12'],2.66,3.25,2.29,1.96,1.88,0,0
25,3175554,Hungary NB I,2022/2023,2022-08-27 14:45:00,5,Debrecen,Puskás,1,1,2,['21'],['88'],3.1,3.15,2.1,1.92,1.9,0,0
26,3175556,Hungary NB I,2022/2023,2022-08-28 09:30:00,5,Várda SE,Videoton,3,1,4,"['51', '55', '63']",['70'],0.0,0.0,0.0,0.0,0.0,0,0
27,3175558,Hungary NB I,2022/2023,2022-08-28 12:30:00,5,Ferencváros,Honvéd,3,1,4,"['41', '51', '54']",['90+6'],1.4,4.5,6.0,1.57,2.25,0,0
28,3175563,Hungary NB I,2022/2023,2022-08-30 12:45:00,6,Puskás,Mezőkövesd-Zsóry,1,0,1,['77'],[],1.55,4.0,5.25,1.77,2.05,0,0
29,3175562,Hungary NB I,2022/2023,2022-08-30 15:00:00,6,Zalaegerszegi TE,Debrecen,4,2,6,"['5', '65', '80', '86']","['60', '90+2']",1.9,3.7,3.4,1.75,2.08,0,0
30,3175560,Hungary NB I,2022/2023,2022-08-31 12:00:00,6,Paksi SE,Várda SE,1,3,4,['63'],"['17', '24', '52']",0.0,0.0,0.0,0.0,0.0,0,0
31,3175561,Hungary NB I,2022/2023,2022-08-31 14:30:00,6,Videoton,Kecskeméti TE,2,1,3,"['31', '90']",['40'],1.4,4.25,5.9,1.93,1.78,0,0
32,3175564,Hungary NB I,2022/2023,2022-08-31 15:30:00,6,Vasas,Ferencváros,0,1,1,[],['17'],4.8,3.9,1.52,1.75,1.97,0,0
33,3175559,Hungary NB I,2022/2023,2022-09-01 14:00:00,6,Honvéd,Újpest,0,0,0,[],[],2.3,3.3,2.7,1.85,1.95,0,0
34,3175565,Hungary NB I,2022/2023,2022-09-02 15:00:00,7,Mezőkövesd-Zsóry,Zalaegerszegi TE,0,5,5,[],"['40', '49', '70', '74', '89']",2.5,3.35,2.55,1.71,2.02,0,0
35,3175567,Hungary NB I,2022/2023,2022-09-03 09:00:00,7,Kecskeméti TE,Paksi SE,3,1,4,"['47', '73', '88']",['80'],2.83,3.12,2.24,1.8,1.89,0,0
36,3175570,Hungary NB I,2022/2023,2022-09-03 11:15:00,7,Vasas,Puskás,1,1,2,['28'],['56'],3.22,3.22,2.0,1.75,1.95,0,0
37,3175566,Hungary NB I,2022/2023,2022-09-03 13:15:00,7,Debrecen,Videoton,1,0,1,['45+2'],[],3.55,3.65,1.9,1.75,1.95,0,0
38,3175568,Hungary NB I,2022/2023,2022-09-04 09:45:00,7,Várda SE,Honvéd,0,1,1,[],['34'],1.67,3.5,4.21,1.75,2.08,0,0
39,3175569,Hungary NB I,2022/2023,2022-09-04 12:30:00,7,Újpest,Ferencváros,0,6,6,[],"['9', '24', '32', '45', '67', '89']",4.6,3.7,1.6,1.61,2.15,0,0
40,3175574,Hungary NB I,2022/2023,2022-09-10 10:30:00,8,Paksi SE,Debrecen,1,0,1,['19'],[],1.63,3.95,3.95,1.5,2.4,0,0
41,3175573,Hungary NB I,2022/2023,2022-09-10 12:45:00,8,Honvéd,Kecskeméti TE,0,0,0,[],[],2.33,3.3,2.56,1.97,1.83,0,0
42,3175575,Hungary NB I,2022/2023,2022-09-10 15:00:00,8,Videoton,Mezőkövesd-Zsóry,2,1,3,"['25', '81']",['49'],1.59,4.04,5.0,1.74,2.09,0,0
43,3175576,Hungary NB I,2022/2023,2022-09-11 10:00:00,8,Zalaegerszegi TE,Puskás,1,2,3,['24'],"['74', '88']",3.24,3.54,2.06,1.78,2.04,0,0
44,3175572,Hungary NB I,2022/2023,2022-09-11 12:30:00,8,Ferencváros,Várda SE,3,0,3,"['27', '63', '72']",[],1.66,3.94,4.56,1.71,2.14,0,0
45,3175571,Hungary NB I,2022/2023,2022-09-11 15:00:00,8,Újpest,Vasas,2,1,3,"['11', '69']",['20'],2.36,3.34,2.83,1.93,1.87,0,0
46,3175577,Hungary NB I,2022/2023,2022-09-30 15:00:00,9,Mezőkövesd-Zsóry,Paksi SE,1,2,3,['1'],"['56', '64']",2.4,3.3,2.6,1.5,2.4,0,0
47,3175799,Hungary NB I,2022/2023,2022-10-01 09:30:00,9,Újpest,Várda SE,4,0,4,"['31', '36', '45+1', '68']",[],3.1,3.4,2.05,1.85,1.95,0,0
48,3175578,Hungary NB I,2022/2023,2022-10-01 12:00:00,9,Debrecen,Honvéd,4,3,7,"['15', '26', '32', '48']","['53', '70', '72']",2.2,3.3,2.8,1.86,1.96,0,0
49,3175582,Hungary NB I,2022/2023,2022-10-01 14:30:00,9,Vasas,Zalaegerszegi TE,1,1,2,['44'],['53'],2.4,3.3,2.6,1.82,2.0,0,0
50,3175579,Hungary NB I,2022/2023,2022-10-02 11:30:00,9,Kecskeméti TE,Ferencváros,2,0,2,"['28', '34']",[],7.5,4.0,1.4,1.73,2.0,0,0
51,3175581,Hungary NB I,2022/2023,2022-10-02 13:45:00,9,Puskás,Videoton,1,1,2,['57'],['78'],0.0,0.0,0.0,0.0,0.0,0,0
52,3175588,Hungary NB I,2022/2023,2022-10-07 13:00:00,10,Videoton,Zalaegerszegi TE,1,1,2,['45+1'],['90+5'],1.73,3.5,4.2,1.6,2.19,0,0
53,3175584,Hungary NB I,2022/2023,2022-10-07 15:05:00,10,Újpest,Kecskeméti TE,1,2,3,['90+13'],"['55', '80']",1.8,3.65,3.95,1.75,1.9,0,0
54,3175583,Hungary NB I,2022/2023,2022-10-08 12:00:00,10,Várda SE,Vasas,2,0,2,"['16', '38']",[],0.0,0.0,0.0,0.0,0.0,0,0
55,3175586,Hungary NB I,2022/2023,2022-10-08 14:30:00,10,Honvéd,Mezőkövesd-Zsóry,2,2,4,"['16', '24']","['2', '36']",1.84,3.4,3.55,1.8,2.0,0,0
56,3175587,Hungary NB I,2022/2023,2022-10-09 10:30:00,10,Paksi SE,Puskás,1,3,4,['36'],"['7', '67', '77']",2.38,3.62,2.6,1.65,2.2,0,0
57,3175585,Hungary NB I,2022/2023,2022-10-09 13:00:00,10,Ferencváros,Debrecen,2,0,2,"['11', '56']",[],1.25,5.4,9.5,1.46,2.52,0,0
58,3175549,Hungary NB I,2022/2023,2022-10-10 14:00:00,4,Videoton,Újpest,0,1,1,[],['80'],0.0,0.0,0.0,0.0,0.0,0,0
59,3175591,Hungary NB I,2022/2023,2022-10-14 15:00:00,11,Kecskeméti TE,Várda SE,3,3,6,"['37', '57', '87']","['17', '53', '81']",3.0,3.3,2.25,1.8,1.95,0,0
60,3175592,Hungary NB I,2022/2023,2022-10-15 09:45:00,11,Zalaegerszegi TE,Paksi SE,3,0,3,"['6', '18', '85']",[],2.22,3.5,2.92,1.69,1.97,0,0
61,3175593,Hungary NB I,2022/2023,2022-10-15 12:00:00,11,Puskás,Honvéd,1,0,1,['38'],[],1.69,3.75,4.55,1.73,1.91,0,0
