Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1185923,Iceland 1. Deild,2021,2021-05-06 16:15:00,1,Thróttur Reykjavík,Fjölnir,1,3,4,['3'],"['53', '67', '81']",6.75,5.25,1.29,1.33,2.75,1.57,2.15
2,1185924,Iceland 1. Deild,2021,2021-05-06 16:15:00,1,Fram,Víkingur Ólafsvík,4,2,6,"['1', '4', '5', '51']","['60', '81']",1.31,5.0,6.5,1.4,2.5,1.67,2.0
3,1185925,Iceland 1. Deild,2021,2021-05-07 15:00:00,1,Grótta,Thór,4,3,7,"['33', '62', '66', '72']","['15', '57', '78']",1.19,4.5,3.9,1.48,2.6,1.67,2.1
4,1185926,Iceland 1. Deild,2021,2021-05-07 15:00:00,1,Grindavík,ÍBV,3,1,4,"['7', '27', '56']",['76'],2.25,3.75,1.54,1.65,2.2,1.67,2.1
5,1185927,Iceland 1. Deild,2021,2021-05-08 11:00:00,1,Afturelding,Kórdrengir,1,1,2,['90+4'],['49'],2.99,3.75,1.92,1.4,2.73,1.45,2.55
6,1185928,Iceland 1. Deild,2021,2021-05-08 11:00:00,1,Selfoss,Vestri,0,3,3,[],"['3', '19', '21']",2.0,3.8,2.85,1.6,2.2,1.5,2.4
7,1185929,Iceland 1. Deild,2021,2021-05-13 13:00:00,2,Thór,Grindavík,4,1,5,"['12', '15', '22', '45']",['18'],2.75,3.65,2.1,1.39,2.55,1.36,2.65
8,1185930,Iceland 1. Deild,2021,2021-05-14 15:00:00,2,ÍBV,Fram,0,2,2,[],"['19', '68']",1.91,3.4,3.3,1.61,2.15,1.55,2.36
9,1185931,Iceland 1. Deild,2021,2021-05-14 16:15:00,2,Kórdrengir,Selfoss,1,3,4,['75'],"['4', '32', '88']",1.75,3.6,3.7,1.44,2.59,1.62,2.2
10,1185932,Iceland 1. Deild,2021,2021-05-14 16:15:00,2,Víkingur Ólafsvík,Afturelding,1,5,6,['17'],"['5', '8', '13', '28', '67']",2.6,3.3,2.35,1.61,2.15,1.44,2.63
11,1185933,Iceland 1. Deild,2021,2021-05-14 16:15:00,2,Fjölnir,Grótta,1,0,1,['10'],[],2.1,3.4,2.87,1.62,2.15,1.5,2.5
12,1185994,Iceland 1. Deild,2021,2021-05-15 10:00:00,12,Thróttur Reykjavík,Vestri,1,3,4,['72'],"['86', '90', '90']",3.45,4.05,1.71,1.48,2.3,1.51,2.25
13,1185935,Iceland 1. Deild,2021,2021-05-21 15:00:00,3,Afturelding,ÍBV,0,5,5,[],"['15', '18', '45', '50', '55']",3.0,3.6,2.1,1.57,2.25,1.54,2.4
14,1185936,Iceland 1. Deild,2021,2021-05-21 15:00:00,3,Fram,Thór,4,1,5,"['14', '39', '45', '67']",['90+4'],1.4,4.7,5.75,1.48,2.47,1.42,2.6
15,1185939,Iceland 1. Deild,2021,2021-05-21 16:15:00,3,Grindavík,Fjölnir,0,2,2,[],"['57', '59']",3.05,3.75,2.0,2.2,1.6,1.53,2.44
16,1185938,Iceland 1. Deild,2021,2021-05-21 16:15:00,3,Víkingur Ólafsvík,Kórdrengir,1,3,4,['80'],"['19', '27', '41']",3.5,3.9,1.8,1.5,2.41,1.54,2.3
