Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Ecuador Primera Categoría Serie B,2021,2021-03-16 21:00:00,1,Duros del Balón,CD Puerto Quito,1,1,2,['85'],['45'],1.3,3.2,3.15,3.1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Ecuador Primera Categoría Serie B,2021,2021-03-17 18:45:00,1,Cumbayá,Gualaceo SC,2,1,3,"['85', '90']",['79'],1.49,3.0,2.4,2.25,1.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Ecuador Primera Categoría Serie B,2021,2021-03-17 21:00:00,1,LDU Portoviejo,Guayaquil,1,3,4,['45+2'],"['10', '49', '85']",1.67,3.2,5.0,2.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Ecuador Primera Categoría Serie B,2021,2021-03-18 17:30:00,1,Chacaritas,Independiente Juniors,1,4,5,['80'],"['37', '64', '85', '90+1']",1.91,2.8,1.77,2.25,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Ecuador Primera Categoría Serie B,2021,2021-03-18 21:00:00,1,América de Quito,CD El Nacional,1,1,2,['58'],['72'],1.83,3.2,1.83,2.3,1.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Ecuador Primera Categoría Serie B,2021,2021-03-23 21:00:00,2,Independiente Juniors,LDU Portoviejo,3,0,3,"['48', '55', '87']",[],1.29,3.1,3.1,2.15,1.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,Ecuador Primera Categoría Serie B,2021,2021-03-24 17:30:00,2,Guayaquil,Cumbayá,0,1,1,[],['73'],1.95,3.2,3.5,2.35,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Ecuador Primera Categoría Serie B,2021,2021-03-24 17:30:00,2,Gualaceo SC,Duros del Balón,3,0,3,"['45', '64', '85']",[],1.57,3.0,2.2,3.1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,Ecuador Primera Categoría Serie B,2021,2021-03-25 17:30:00,2,CD Puerto Quito,América de Quito,1,1,2,['51'],['55'],1.86,3.0,1.82,2.88,2.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Ecuador Primera Categoría Serie B,2021,2021-03-25 21:00:00,2,CD El Nacional,Chacaritas,3,0,3,"['3', '56', '66']",[],1.67,3.4,2.04,1.85,1.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
