Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Austria Bundesliga,2022/2023,2022-07-22 15:30:00,1,Salzburg,Austria Wien,3,0,3,"['37', '56', '61']",[],1.24,5.6,9.4,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Austria Bundesliga,2022/2023,2022-07-23 12:00:00,1,LASK Linz,Austria Klagenfurt,3,1,4,"['14', '28', '49']",['89'],1.4,5.0,7.37,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,Austria Bundesliga,2022/2023,2022-07-23 14:30:00,1,Wolfsberger AC,Sturm Graz,1,1,2,['26'],['43'],2.65,3.1,2.3,1.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Austria Bundesliga,2022/2023,2022-07-24 12:00:00,1,Austria Lustenau,Wattens,2,1,3,"['11', '59']",['87'],2.28,3.55,2.77,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,Austria Bundesliga,2022/2023,2022-07-24 12:00:00,1,Hartberg,Rheindorf Altach,2,1,3,"['45+1', '77']",['84'],2.11,3.4,3.2,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,Austria Bundesliga,2022/2023,2022-07-24 12:00:00,1,Rapid Wien,Ried,1,0,1,['77'],[],1.74,3.9,4.05,1.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Austria Bundesliga,2022/2023,2022-07-30 12:00:00,2,Ried,Austria Lustenau,1,0,1,['20'],[],1.81,3.83,4.36,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Austria Bundesliga,2022/2023,2022-07-30 12:00:00,2,Rheindorf Altach,Wolfsberger AC,2,2,4,"['12', '63']","['53', '88']",3.32,3.7,2.19,1.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Austria Bundesliga,2022/2023,2022-07-30 14:30:00,2,Sturm Graz,Salzburg,2,1,3,"['23', '51']",['87'],4.77,4.45,1.68,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,Austria Bundesliga,2022/2023,2022-07-31 12:00:00,2,Wattens,Hartberg,2,1,3,"['45+2', '55']",['37'],1.97,3.42,3.04,1.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,Austria Bundesliga,2022/2023,2022-07-31 12:00:00,2,Austria Klagenfurt,Rapid Wien,0,1,1,[],['67'],3.2,3.55,2.06,1.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Austria Bundesliga,2022/2023,2022-07-31 12:00:00,2,Austria Wien,LASK Linz,1,1,2,['88'],['67'],2.1,3.29,2.86,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Austria Bundesliga,2022/2023,2022-08-06 12:00:00,3,Ried,Sturm Graz,1,1,2,['77'],['11'],3.15,3.6,2.2,1.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Austria Bundesliga,2022/2023,2022-08-06 12:00:00,3,Wolfsberger AC,LASK Linz,1,5,6,['61'],"['1', '8', '20', '37', '57']",2.88,3.6,2.35,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,Austria Bundesliga,2022/2023,2022-08-06 14:30:00,3,Hartberg,Salzburg,0,2,2,[],"['50', '60']",8.27,5.83,1.22,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Austria Bundesliga,2022/2023,2022-08-07 12:00:00,3,Rapid Wien,Austria Lustenau,1,1,2,['21'],['70'],1.6,4.2,5.0,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,Austria Bundesliga,2022/2023,2022-08-07 12:00:00,3,Rheindorf Altach,Austria Wien,3,2,5,"['63', '74', '90+4']","['19', '53']",3.5,3.6,2.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,Austria Bundesliga,2022/2023,2022-08-07 12:00:00,3,Wattens,Austria Klagenfurt,2,2,4,"['8', '12']","['90+2', '90+7']",2.0,3.75,3.4,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Austria Bundesliga,2022/2023,2022-08-13 12:00:00,4,Austria Wien,Wattens,2,1,3,"['20', '49']",['58'],1.69,3.95,4.88,1.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,Austria Bundesliga,2022/2023,2022-08-13 12:00:00,4,Austria Klagenfurt,Ried,1,0,1,['73'],[],2.57,3.45,2.7,1.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Austria Bundesliga,2022/2023,2022-08-13 14:30:00,4,Sturm Graz,Rheindorf Altach,4,0,4,"['15', '72', '78', '89']",[],1.51,4.6,5.87,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,Austria Bundesliga,2022/2023,2022-08-14 12:00:00,4,Austria Lustenau,Hartberg,4,1,5,"['41', '44', '67', '90+1']",['8'],2.32,3.45,2.7,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,Austria Bundesliga,2022/2023,2022-08-14 12:00:00,4,Salzburg,Wolfsberger AC,2,1,3,"['20', '41']",['90+3'],1.3,5.2,7.6,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,Austria Bundesliga,2022/2023,2022-08-14 12:00:00,4,LASK Linz,Rapid Wien,2,1,3,"['10', '43']",['90+3'],2.04,3.5,3.2,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,Austria Bundesliga,2022/2023,2022-08-20 12:00:00,5,Salzburg,Austria Klagenfurt,2,0,2,"['51', '67']",[],1.12,7.5,17.0,1.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,Austria Bundesliga,2022/2023,2022-08-20 12:00:00,5,Rheindorf Altach,Austria Lustenau,1,2,3,['25'],"['30', '89']",2.1,3.5,3.2,1.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,Austria Bundesliga,2022/2023,2022-08-20 14:30:00,5,Sturm Graz,LASK Linz,0,1,1,[],['65'],2.35,3.6,2.7,1.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Austria Bundesliga,2022/2023,2022-08-21 12:00:00,5,Ried,Wattens,1,2,3,['32'],"['48', '84']",2.15,3.4,3.1,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,Austria Bundesliga,2022/2023,2022-08-21 12:00:00,5,Wolfsberger AC,Austria Wien,1,2,3,['16'],"['36', '65']",2.3,3.4,2.9,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,Austria Bundesliga,2022/2023,2022-08-27 12:00:00,6,Austria Lustenau,Salzburg,0,6,6,[],"['16', '20', '49', '60', '78', '82']",8.25,5.4,1.3,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,Austria Bundesliga,2022/2023,2022-08-27 12:00:00,6,Hartberg,Ried,2,0,2,"['62', '90+1']",[],2.38,3.25,2.85,1.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,Austria Bundesliga,2022/2023,2022-08-27 14:30:00,6,LASK Linz,Rheindorf Altach,4,1,5,"['31', '64', '80', '85']",['61'],1.4,4.5,7.0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,Austria Bundesliga,2022/2023,2022-08-28 12:00:00,6,Wattens,Wolfsberger AC,1,3,4,['5'],"['15', '60', '89']",2.7,3.75,2.3,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,Austria Bundesliga,2022/2023,2022-08-28 12:00:00,6,Austria Klagenfurt,Austria Wien,3,3,6,"['3', '46', '87']","['45+4', '53', '76']",2.9,3.6,2.2,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,Austria Bundesliga,2022/2023,2022-08-28 12:00:00,6,Rapid Wien,Sturm Graz,1,2,3,['15'],"['24', '86']",2.6,3.4,2.55,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,Austria Bundesliga,2022/2023,2022-09-03 12:00:00,7,Salzburg,Wattens,2,0,2,"['13', '79']",[],1.14,7.9,12.5,1.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,Austria Bundesliga,2022/2023,2022-09-03 12:00:00,7,Austria Wien,Austria Lustenau,2,2,4,"['4', '56']","['27', '34']",1.52,4.45,5.0,1.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,Austria Bundesliga,2022/2023,2022-09-03 12:00:00,7,Sturm Graz,Hartberg,0,0,0,[],[],1.45,4.55,5.9,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Austria Bundesliga,2022/2023,2022-09-04 09:30:00,7,Rheindorf Altach,Rapid Wien,0,1,1,[],['9'],3.45,3.45,1.87,1.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Austria Bundesliga,2022/2023,2022-09-04 09:30:00,7,Wolfsberger AC,Austria Klagenfurt,3,4,7,"['8', '28', '85']","['16', '36', '60', '68']",1.68,3.66,4.04,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,Austria Bundesliga,2022/2023,2022-09-04 12:00:00,7,LASK Linz,Ried,1,1,2,['45+2'],['77'],1.4,4.0,7.5,1.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,Austria Bundesliga,2022/2023,2022-09-10 12:00:00,8,Wattens,Rheindorf Altach,0,0,0,[],[],1.84,3.85,3.6,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Austria Bundesliga,2022/2023,2022-09-10 12:00:00,8,Rapid Wien,Wolfsberger AC,1,3,4,['90+1'],"['10', '14', '65']",2.05,3.5,3.25,1.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,Austria Bundesliga,2022/2023,2022-09-10 12:00:00,8,Ried,Salzburg,0,3,3,[],"['5', '15', '71']",8.1,5.4,1.29,1.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Austria Bundesliga,2022/2023,2022-09-11 09:30:00,8,Austria Lustenau,LASK Linz,1,1,2,['82'],['23'],3.66,3.9,1.89,1.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,Austria Bundesliga,2022/2023,2022-09-11 09:30:00,8,Hartberg,Austria Wien,0,3,3,[],"['24', '57', '67']",3.12,3.54,2.2,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Austria Bundesliga,2022/2023,2022-09-11 12:00:00,8,Austria Klagenfurt,Sturm Graz,0,2,2,[],"['66', '90+4']",3.58,3.74,1.96,1.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Austria Bundesliga,2022/2023,2022-09-17 12:00:00,9,LASK Linz,Wattens,1,4,5,['3'],"['5', '41', '45+1', '63']",1.37,5.0,6.7,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,Austria Bundesliga,2022/2023,2022-09-17 12:00:00,9,Wolfsberger AC,Hartberg,3,1,4,"['42', '59', '90+3']",['25'],1.75,3.9,3.95,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,Austria Bundesliga,2022/2023,2022-09-17 12:00:00,9,Rheindorf Altach,Austria Klagenfurt,1,4,5,['39'],"['45', '51', '78', '90+3']",2.64,3.65,2.33,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,Austria Bundesliga,2022/2023,2022-09-18 09:30:00,9,Sturm Graz,Austria Lustenau,2,0,2,"['24', '83']",[],1.44,4.16,5.53,1.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,Austria Bundesliga,2022/2023,2022-09-18 09:30:00,9,Austria Wien,Ried,3,0,3,"['27', '47', '68']",[],1.64,3.66,4.33,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,Austria Bundesliga,2022/2023,2022-09-18 12:00:00,9,Salzburg,Rapid Wien,1,1,2,['1'],['21'],1.25,5.51,7.66,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,Austria Bundesliga,2022/2023,2022-10-01 12:00:00,10,Austria Lustenau,Wolfsberger AC,1,3,4,['40'],"['3', '63', '80']",3.3,3.6,2.0,1.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,Austria Bundesliga,2022/2023,2022-10-01 12:00:00,10,Wattens,Rapid Wien,0,5,5,[],"['45', '51', '57', '78', '81']",2.8,3.5,2.25,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,Austria Bundesliga,2022/2023,2022-10-01 12:00:00,10,Salzburg,LASK Linz,1,1,2,['90+6'],['78'],1.5,4.5,5.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,Austria Bundesliga,2022/2023,2022-10-02 09:30:00,10,Ried,Rheindorf Altach,2,3,5,"['8', '24']","['4', '53', '70']",1.9,3.65,3.6,1.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,Austria Bundesliga,2022/2023,2022-10-02 09:30:00,10,Hartberg,Austria Klagenfurt,2,3,5,"['16', '56']","['3', '45+5', '90+3']",2.7,3.75,2.3,1.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,Austria Bundesliga,2022/2023,2022-10-02 12:00:00,10,Austria Wien,Sturm Graz,0,3,3,[],"['14', '58', '90+2']",2.6,3.65,2.4,1.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Austria Bundesliga,2022/2023,2022-10-08 12:00:00,11,Austria Klagenfurt,Austria Lustenau,2,1,3,"['15', '64']",['87'],1.63,4.35,4.84,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,Austria Bundesliga,2022/2023,2022-10-08 12:00:00,11,Rheindorf Altach,Salzburg,2,3,5,"['57', '78']","['52', '59', '72']",9.91,5.75,1.29,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,Austria Bundesliga,2022/2023,2022-10-08 12:00:00,11,LASK Linz,Hartberg,0,3,3,[],"['55', '62', '78']",1.35,5.45,7.95,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Austria Bundesliga,2022/2023,2022-10-09 09:30:00,11,Wolfsberger AC,Ried,1,2,3,['90+1'],"['17', '33']",1.57,4.4,5.15,1.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,Austria Bundesliga,2022/2023,2022-10-09 09:30:00,11,Sturm Graz,Wattens,2,1,3,"['17', '37']",['20'],1.93,3.62,3.8,1.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,Austria Bundesliga,2022/2023,2022-10-09 12:00:00,11,Rapid Wien,Austria Wien,1,2,3,['90+1'],"['4', '16']",2.15,3.65,3.0,1.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,Austria Bundesliga,2022/2023,2022-10-15 12:00:00,12,Ried,Rapid Wien,1,0,1,['50'],[],3.2,3.4,1.95,1.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Austria Bundesliga,2022/2023,2022-10-15 12:00:00,12,Austria Klagenfurt,LASK Linz,1,3,4,['63'],"['15', '72', '78']",3.55,3.6,1.76,1.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,Austria Bundesliga,2022/2023,2022-10-15 12:00:00,12,Wattens,Austria Lustenau,3,2,5,"['14', '27', '37']","['48', '90+2']",1.8,3.55,3.5,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,Austria Bundesliga,2022/2023,2022-10-16 09:30:00,12,Rheindorf Altach,Hartberg,1,0,1,['90+2'],[],2.4,3.2,2.5,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Austria Bundesliga,2022/2023,2022-10-16 09:30:00,12,Sturm Graz,Wolfsberger AC,3,2,5,"['48', '51', '54']","['25', '90']",1.74,3.65,3.65,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,Austria Bundesliga,2022/2023,2022-10-16 12:00:00,12,Austria Wien,Salzburg,1,3,4,['37'],"['11', '74', '80']",4.75,4.0,1.67,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,Austria Bundesliga,2022/2023,2022-10-22 12:00:00,13,Salzburg,Sturm Graz,0,0,0,[],[],1.5,4.5,5.9,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Austria Bundesliga,2022/2023,2022-10-22 12:00:00,13,Rapid Wien,Austria Klagenfurt,0,1,1,[],['6'],1.82,3.94,3.92,1.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Austria Bundesliga,2022/2023,2022-10-22 12:00:00,13,Hartberg,Wattens,1,5,6,['8'],"['34', '36', '57', '89', '90+5']",2.23,3.74,2.93,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
