Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1174828,Finland Ykkönen,2021,2021-05-05 12:30:00,0,TPS,VPS,1,1,2,['11'],['85'],2.18,3.16,2.84,2.01,1.83,1.7,2.05
2,1174830,Finland Ykkönen,2021,2021-05-09 12:30:00,0,RoPS,MP,1,1,2,['40'],['55'],1.59,3.8,4.65,1.91,1.87,1.8,1.87
3,1174831,Finland Ykkönen,2021,2021-05-09 12:30:00,0,Klubi-04,KPV,0,2,2,[],"['34', '53']",3.65,4.05,1.71,1.5,2.4,1.52,2.45
4,1174832,Finland Ykkönen,2021,2021-05-09 12:30:00,0,MuSa,JIPPO,0,0,0,[],[],1.95,3.4,3.3,1.81,1.87,1.87,1.8
5,1174833,Finland Ykkönen,2021,2021-05-09 12:30:00,0,EIF,Jaro,3,1,4,"['15', '46', '90+2']",['13'],2.35,3.4,2.65,1.7,2.0,1.65,2.05
6,1174834,Finland Ykkönen,2021,2021-05-12 12:30:00,0,PK-35,MuSa,1,0,1,['45+1'],[],1.69,3.8,4.0,1.71,1.95,1.74,1.95
7,1174835,Finland Ykkönen,2021,2021-05-12 12:30:00,0,VPS,Gnistan,2,0,2,"['74', '86']",[],1.95,3.55,3.2,1.67,2.0,1.62,2.1
8,1174836,Finland Ykkönen,2021,2021-05-13 10:00:00,0,Jaro,Klubi-04,4,1,5,"['5', '67', '74', '82']",['54'],1.39,4.6,5.75,1.57,2.15,1.8,1.87
9,1174837,Finland Ykkönen,2021,2021-05-13 10:00:00,0,JIPPO,RoPS,1,2,3,['40'],"['57', '86']",3.65,3.0,2.0,2.1,1.59,1.95,1.74
10,1174839,Finland Ykkönen,2021,2021-05-13 10:00:00,0,KPV,TPS,1,1,2,['48'],['58'],3.15,3.3,2.15,1.83,1.85,1.72,2.05
11,1174838,Finland Ykkönen,2021,2021-05-13 10:00:00,0,MP,EIF,2,1,3,"['6', '42']",['3'],2.56,3.48,2.59,1.75,1.94,1.74,2.02
12,1174840,Finland Ykkönen,2021,2021-05-16 11:00:00,0,RoPS,PK-35,2,0,2,"['30', '67']",[],2.3,3.05,3.1,2.25,1.55,2.0,1.71
13,1174841,Finland Ykkönen,2021,2021-05-16 12:30:00,0,Gnistan,MuSa,1,1,2,['64'],['27'],1.87,3.4,3.6,1.74,1.91,1.67,2.05
