Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1309454,Armenia First League,2021/2022,2021-08-05 10:30:00,1,Ararat-Armenia II,Banants II,1,1,2,['-1'],['-1'],1.57,4.2,3.92,1.48,2.3,1.54,2.1
2,1309453,Armenia First League,2021/2022,2021-08-05 11:00:00,1,Pyunik II,Lernayin Artsakh,0,3,3,[],"['-1', '-1', '-1']",1.54,4.75,3.7,1.37,2.62,1.42,2.4
3,1309456,Armenia First League,2021/2022,2021-08-07 09:30:00,1,Shirak,BKMA II,6,1,7,"['-1', '-1', '-1', '-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1309457,Armenia First League,2021/2022,2021-08-11 09:00:00,2,Lernayin Artsakh,Alashkert II,2,2,4,"['-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1309458,Armenia First League,2021/2022,2021-08-11 10:00:00,2,Ararat-Armenia II,Pyunik II,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1309459,Armenia First League,2021/2022,2021-08-12 09:30:00,2,Gandzasar,Shirak,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1309460,Armenia First League,2021/2022,2021-08-12 11:30:00,2,Banants II,BKMA II,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1309461,Armenia First League,2021/2022,2021-08-17 10:45:00,3,Pyunik II,Banants II,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",2.25,3.9,2.1,1.36,2.55,1.4,2.45
9,1309462,Armenia First League,2021/2022,2021-08-17 10:45:00,3,Alashkert II,Ararat-Armenia II,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1309463,Armenia First League,2021/2022,2021-08-18 09:30:00,3,Shirak,Lernayin Artsakh,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1309464,Armenia First League,2021/2022,2021-08-18 10:30:00,3,BKMA II,Gandzasar,0,4,4,[],"['-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1309465,Armenia First League,2021/2022,2021-08-21 12:00:00,4,Banants II,Gandzasar,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1309466,Armenia First League,2021/2022,2021-08-22 09:00:00,4,Lernayin Artsakh,BKMA II,3,0,3,"['-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1309467,Armenia First League,2021/2022,2021-08-23 10:00:00,4,Ararat-Armenia II,Shirak,0,6,6,[],"['-1', '-1', '-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1309470,Armenia First League,2021/2022,2021-09-11 08:30:00,5,Shirak,Pyunik II,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1309472,Armenia First League,2021/2022,2021-09-12 08:30:00,5,Gandzasar,Lernayin Artsakh,0,3,3,[],"['-1', '-1', '-1']",67.24,6.18,1.01,0.0,0.0,0.0,0.0
17,1309469,Armenia First League,2021/2022,2021-09-14 09:00:00,5,Alashkert II,Banants II,1,1,2,['-1'],['-1'],3.15,3.75,1.63,0.0,0.0,0.0,0.0
18,1309471,Armenia First League,2021/2022,2021-09-14 09:30:00,5,BKMA II,Ararat-Armenia II,0,1,1,[],['-1'],4.6,4.65,1.56,0.0,0.0,0.0,0.0
19,1309476,Armenia First League,2021/2022,2021-09-19 09:00:00,6,Alashkert II,Shirak,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1309474,Armenia First League,2021/2022,2021-09-19 09:00:00,6,Ararat-Armenia II,Gandzasar,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1309475,Armenia First League,2021/2022,2021-09-20 09:00:00,6,Pyunik II,BKMA II,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1309473,Armenia First League,2021/2022,2021-09-20 11:30:00,6,Banants II,Lernayin Artsakh,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1309477,Armenia First League,2021/2022,2021-09-24 08:30:00,7,Shirak,Banants II,4,1,5,"['-1', '-1', '-1', '-1']",['-1'],1.15,7.47,17.39,0.0,0.0,0.0,0.0
24,1309479,Armenia First League,2021/2022,2021-09-25 08:30:00,7,Gandzasar,Pyunik II,1,4,5,['-1'],"['-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1309480,Armenia First League,2021/2022,2021-09-25 08:30:00,7,Lernayin Artsakh,Ararat-Armenia II,2,1,3,"['-1', '-1']",['-1'],1.77,4.1,3.52,1.48,2.3,0.0,0.0
26,1309478,Armenia First League,2021/2022,2021-09-25 09:00:00,7,BKMA II,Alashkert II,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1309483,Armenia First League,2021/2022,2021-09-29 08:00:00,8,Gandzasar,Alashkert II,2,2,4,"['-1', '-1']","['-1', '-1']",1.98,3.7,2.91,0.0,0.0,0.0,0.0
28,1309482,Armenia First League,2021/2022,2021-09-30 08:00:00,8,Lernayin Artsakh,Pyunik II,1,1,2,['-1'],['-1'],1.63,3.86,4.05,1.45,2.37,0.0,0.0
29,1309484,Armenia First League,2021/2022,2021-09-30 09:00:00,8,BKMA II,Shirak,1,2,3,['-1'],"['-1', '-1']",10.5,6.1,1.12,0.0,0.0,0.0,0.0
30,1309481,Armenia First League,2021/2022,2021-09-30 11:30:00,8,Banants II,Ararat-Armenia II,3,1,4,"['-1', '-1', '-1']",['-1'],1.71,4.0,3.5,1.4,2.52,0.0,0.0
31,1309486,Armenia First League,2021/2022,2021-10-16 08:00:00,9,Shirak,Gandzasar,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1309487,Armenia First League,2021/2022,2021-10-16 08:00:00,9,Alashkert II,Lernayin Artsakh,0,5,5,[],"['-1', '-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1309485,Armenia First League,2021/2022,2021-10-18 08:00:00,9,BKMA II,Banants II,2,1,3,"['-1', '-1']",['-1'],4.88,4.28,1.56,0.0,0.0,0.0,0.0
34,1309488,Armenia First League,2021/2022,2021-10-18 08:30:00,9,Pyunik II,Ararat-Armenia II,3,0,3,"['-1', '-1', '-1']",[],1.95,3.6,2.95,1.42,2.46,0.0,0.0
35,1309491,Armenia First League,2021/2022,2021-10-21 08:00:00,10,Lernayin Artsakh,Shirak,1,0,1,['-1'],[],3.65,3.62,1.76,1.5,2.25,0.0,0.0
36,1309492,Armenia First League,2021/2022,2021-10-22 08:00:00,10,Gandzasar,BKMA II,0,0,0,[],[],1.55,4.25,4.15,0.0,0.0,0.0,0.0
37,1309490,Armenia First League,2021/2022,2021-10-22 08:00:00,10,Ararat-Armenia II,Alashkert II,3,0,3,"['-1', '-1', '-1']",[],1.33,5.0,6.35,0.0,0.0,0.0,0.0
38,1309489,Armenia First League,2021/2022,2021-10-23 11:30:00,10,Banants II,Pyunik II,3,4,7,"['-1', '-1', '-1']","['-1', '-1', '-1', '-1']",1.8,3.99,3.66,0.0,0.0,0.0,0.0
39,1309494,Armenia First League,2021/2022,2021-10-26 08:00:00,11,BKMA II,Lernayin Artsakh,0,1,1,[],['-1'],5.6,4.9,1.41,0.0,0.0,0.0,0.0
40,1309493,Armenia First League,2021/2022,2021-10-27 08:00:00,11,Gandzasar,Banants II,2,0,2,"['-1', '-1']",[],1.82,3.11,4.17,0.0,0.0,0.0,0.0
41,1309495,Armenia First League,2021/2022,2021-10-28 07:30:00,11,Shirak,Ararat-Armenia II,2,1,3,"['-1', '-1']",['-1'],1.35,4.57,6.16,1.41,2.7,1.59,2.21
42,1309496,Armenia First League,2021/2022,2021-10-28 08:00:00,11,Alashkert II,Pyunik II,1,4,5,['-1'],"['-1', '-1', '-1', '-1']",3.0,3.52,1.99,1.56,2.27,1.57,2.25
43,1309500,Armenia First League,2021/2022,2021-11-01 07:30:00,12,Lernayin Artsakh,Gandzasar,2,0,2,"['-1', '-1']",[],1.57,3.65,4.15,1.71,1.99,0.0,0.0
44,1309498,Armenia First League,2021/2022,2021-11-02 08:00:00,12,Pyunik II,Shirak,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",3.72,3.7,1.82,1.49,2.27,1.52,2.35
45,1309499,Armenia First League,2021/2022,2021-11-02 08:00:00,12,Ararat-Armenia II,BKMA II,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",1.6,3.97,4.99,1.52,2.21,0.0,0.0
46,1309497,Armenia First League,2021/2022,2021-11-02 11:30:00,12,Banants II,Alashkert II,3,1,4,"['-1', '-1', '-1']",['-1'],1.64,4.1,4.22,0.0,0.0,0.0,0.0
47,1309455,Armenia First League,2021/2022,2021-11-07 07:30:00,1,Alashkert II,Gandzasar,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1309504,Armenia First League,2021/2022,2021-11-19 07:00:00,13,Shirak,Alashkert II,6,0,6,"['-1', '-1', '-1', '-1', '-1', '-1']",[],1.17,6.81,12.54,1.39,2.75,2.15,1.6
49,1309503,Armenia First League,2021/2022,2021-11-20 08:00:00,13,BKMA II,Pyunik II,1,0,1,['-1'],[],4.55,4.07,1.56,0.0,0.0,0.0,0.0
50,1309506,Armenia First League,2021/2022,2021-11-25 07:00:00,14,Alashkert II,BKMA II,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",3.62,4.3,1.72,1.61,2.19,0.0,0.0
51,1309507,Armenia First League,2021/2022,2021-11-25 08:00:00,14,Pyunik II,Gandzasar,1,4,5,['-1'],"['-1', '-1', '-1', '-1']",1.78,3.59,3.58,1.56,2.27,1.55,2.3
52,1309505,Armenia First League,2021/2022,2021-11-25 10:00:00,14,Banants II,Shirak,2,2,4,"['-1', '-1']","['-1', '-1']",4.78,4.6,1.51,1.37,2.85,1.54,2.3
53,1309508,Armenia First League,2021/2022,2021-11-26 08:00:00,14,Ararat-Armenia II,Lernayin Artsakh,0,2,2,[],"['-1', '-1']",3.4,3.6,1.89,0.0,0.0,0.0,0.0
54,1309468,Armenia First League,2021/2022,2021-11-29 07:00:00,4,Pyunik II,Alashkert II,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1309509,Armenia First League,2021/2022,2021-12-01 07:00:00,15,Ararat-Armenia II,Banants II,0,0,0,[],[],1.94,4.3,2.93,1.39,2.7,1.39,2.75
56,1309511,Armenia First League,2021/2022,2021-12-03 07:30:00,15,Alashkert II,Gandzasar,2,1,3,"['-1', '-1']",['-1'],4.4,4.6,1.55,1.35,2.95,1.43,2.6
57,1309510,Armenia First League,2021/2022,2021-12-03 08:00:00,15,Pyunik II,Lernayin Artsakh,0,5,5,[],"['-1', '-1', '-1', '-1', '-1']",2.84,3.6,2.18,0.0,0.0,1.43,2.6
58,1309513,Armenia First League,2021/2022,2021-12-06 10:30:00,16,Banants II,BKMA II,3,0,3,"['-1', '-1', '-1']",[],1.34,3.55,2.95,1.51,2.35,1.57,2.2
59,1309515,Armenia First League,2021/2022,2021-12-08 07:00:00,16,Lernayin Artsakh,Alashkert II,1,0,1,['-1'],[],1.17,6.1,9.6,1.35,2.9,1.95,1.76
60,1309516,Armenia First League,2021/2022,2021-12-09 07:00:00,16,Ararat-Armenia II,Pyunik II,0,1,1,[],['-1'],2.6,3.46,2.25,1.55,2.35,1.45,2.5
61,1309514,Armenia First League,2021/2022,2021-12-09 07:00:00,16,Gandzasar,Shirak,0,4,4,[],"['-1', '-1', '-1', '-1']",5.09,4.09,1.47,1.65,1.98,1.68,2.05
62,1309519,Armenia First League,2021/2022,2022-03-01 07:00:00,17,Shirak,Lernayin Artsakh,3,0,3,"['-1', '-1', '-1']",[],1.23,4.03,3.5,1.55,2.36,1.65,2.1
63,1309520,Armenia First League,2021/2022,2022-03-01 07:30:00,17,BKMA II,Gandzasar,2,2,4,"['-1', '-1']","['-1', '-1']",4.9,5.19,1.12,1.44,2.6,1.52,2.35
64,1309517,Armenia First League,2021/2022,2022-03-03 07:00:00,17,Pyunik II,Banants II,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",1.48,3.61,2.35,1.33,3.0,1.35,2.9
65,1309518,Armenia First League,2021/2022,2022-03-03 07:00:00,17,Alashkert II,Ararat-Armenia II,2,4,6,"['-1', '-1']","['-1', '-1', '-1', '-1']",3.98,4.4,1.64,1.56,2.27,1.58,2.2
66,1309524,Armenia First League,2021/2022,2022-03-07 07:00:00,18,Pyunik II,Alashkert II,5,2,7,"['-1', '-1', '-1', '-1', '-1']","['-1', '-1']",1.63,4.08,3.92,1.4,2.52,1.42,2.65
67,1309523,Armenia First League,2021/2022,2022-03-07 10:00:00,18,Ararat-Armenia II,Shirak,1,3,4,['-1'],"['-1', '-1', '-1']",4.8,3.94,1.52,1.53,2.4,1.75,1.95
68,1309522,Armenia First League,2021/2022,2022-03-08 07:00:00,18,Lernayin Artsakh,BKMA II,4,1,5,"['-1', '-1', '-1', '-1']",['-1'],1.26,5.7,8.2,1.41,2.65,1.71,2.0
69,1309521,Armenia First League,2021/2022,2022-03-08 07:30:00,18,Banants II,Gandzasar,0,3,3,[],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1309527,Armenia First League,2021/2022,2022-03-12 07:00:00,19,BKMA II,Ararat-Armenia II,0,2,2,[],"['-1', '-1']",2.65,3.81,1.41,1.47,2.45,1.44,2.55
71,1309525,Armenia First League,2021/2022,2022-03-12 07:00:00,19,Alashkert II,Banants II,1,3,4,['-1'],"['-1', '-1', '-1']",2.83,3.85,1.97,1.35,2.7,1.34,2.95
72,1309526,Armenia First League,2021/2022,2022-03-12 07:00:00,19,Shirak,Pyunik II,2,0,2,"['-1', '-1']",[],1.25,5.3,7.4,1.41,2.65,1.71,2.0
73,1309501,Armenia First League,2021/2022,2022-03-17 08:00:00,13,Lernayin Artsakh,Banants II,2,1,3,"['-1', '-1']",['-1'],1.45,4.7,5.4,0.0,0.0,0.0,0.0
74,1309502,Armenia First League,2021/2022,2022-03-18 08:00:00,13,Gandzasar,Ararat-Armenia II,1,1,2,['-1'],['-1'],1.96,3.44,3.14,1.56,2.27,1.52,2.35
75,1309530,Armenia First League,2021/2022,2022-04-02 07:00:00,20,Ararat-Armenia II,Gandzasar,1,0,1,['-1'],[],3.01,3.47,2.01,1.74,2.08,1.54,2.3
76,1309529,Armenia First League,2021/2022,2022-04-02 08:00:00,20,Banants II,Lernayin Artsakh,0,6,6,[],"['-1', '-1', '-1', '-1', '-1', '-1']",3.27,4.19,1.78,1.3,2.93,1.45,2.55
77,1309531,Armenia First League,2021/2022,2022-04-03 08:00:00,20,Pyunik II,BKMA II,2,1,3,"['-1', '-1']",['-1'],1.22,4.05,3.5,1.43,2.65,1.52,2.35
78,1309532,Armenia First League,2021/2022,2022-04-03 08:00:00,20,Alashkert II,Shirak,0,6,6,[],"['-1', '-1', '-1', '-1', '-1', '-1']",8.32,5.43,1.23,1.33,3.07,1.95,1.75
79,1309536,Armenia First League,2021/2022,2022-04-07 08:00:00,21,Lernayin Artsakh,Ararat-Armenia II,2,0,2,"['-1', '-1']",[],1.14,5.9,9.6,1.4,2.52,1.95,1.75
80,1309534,Armenia First League,2021/2022,2022-04-08 07:00:00,21,BKMA II,Alashkert II,6,1,7,"['-1', '-1', '-1', '-1', '-1', '-1']",['-1'],1.63,4.0,4.2,1.41,2.65,1.4,2.65
