Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1275842,Bulgaria Second League,2021/2022,2021-07-24 12:30:00,1,Yantra 2019,Hebar 1918,0,2,2,[],"['8', '60']",1.65,3.5,2.05,1.9,1.9,1.8,1.91
2,1275847,Bulgaria Second League,2021/2022,2021-07-24 12:30:00,1,Sportist Svoge,Maritsa Plovdiv,0,2,2,[],"['12', '45+1']",1.62,3.4,2.05,1.9,1.9,1.8,1.91
3,1275850,Bulgaria Second League,2021/2022,2021-07-24 12:30:00,1,Strumska slava,Septemvri Sofia,1,1,2,['89'],['75'],4.0,4.0,1.18,1.9,1.9,2.0,1.73
4,1275841,Bulgaria Second League,2021/2022,2021-07-24 13:00:00,1,Septemvri Simitli,Marek,2,1,3,"['27', '79']",['64'],1.4,3.6,2.6,1.8,2.0,1.91,1.8
5,1275845,Bulgaria Second League,2021/2022,2021-07-24 14:00:00,1,Sozopol,Dobrudzha 1919,3,0,3,"['3', '43', '62']",[],1.08,4.33,5.75,1.8,2.0,2.2,1.62
6,1275846,Bulgaria Second League,2021/2022,2021-07-25 14:00:00,1,Botev Plovdiv II,Lovech,1,1,2,['85'],['9'],5.0,4.0,1.13,1.57,2.35,1.8,1.96
7,1275843,Bulgaria Second League,2021/2022,2021-07-26 12:30:00,1,FK Minyor Pernik,Ludogorets II,3,1,4,"['27', '61', '88']",['42'],1.28,3.75,3.15,1.7,2.1,1.67,2.1
8,1275844,Bulgaria Second League,2021/2022,2021-07-26 12:30:00,1,Etar,Levski Lom,3,0,3,"['63', '75', '90']",[],1.17,4.2,4.1,1.9,1.9,2.1,1.67
9,1275848,Bulgaria Second League,2021/2022,2021-07-26 14:00:00,1,Montana,CSKA 1948 Sofia II,1,1,2,['65'],['14'],1.12,4.0,4.8,1.8,2.0,1.83,1.83
10,1284220,Bulgaria Second League,2021/2022,2021-07-30 12:30:00,2,Hebar 1918,FK Minyor Pernik,1,1,2,['34'],['59'],1.87,3.35,3.45,1.91,1.69,1.87,1.74
11,1284219,Bulgaria Second League,2021/2022,2021-07-30 12:30:00,2,Dobrudzha 1919,Botev Plovdiv II,1,1,2,['20'],['78'],4.75,3.5,1.57,1.74,1.87,1.77,1.83
12,1284218,Bulgaria Second League,2021/2022,2021-07-30 12:30:00,2,Maritsa Plovdiv,Montana,4,1,5,"['21', '59', '64', '71']",['89'],2.3,2.95,2.8,2.15,1.54,2.0,1.67
13,1284222,Bulgaria Second League,2021/2022,2021-07-30 13:00:00,2,Septemvri Simitli,Yantra 2019,5,2,7,"['34', '44', '45', '56', '71']","['32', '82']",1.59,3.75,4.15,1.95,1.67,2.0,1.65
14,1284223,Bulgaria Second League,2021/2022,2021-07-30 14:00:00,2,Ludogorets II,Etar,4,1,5,"['19', '51', '59', '77']",['22'],2.15,3.25,1.58,2.1,1.7,1.91,1.83
15,1284224,Bulgaria Second League,2021/2022,2021-07-31 12:30:00,2,Marek,Septemvri Sofia,2,1,3,"['24', '89']",['69'],3.05,3.65,1.3,1.77,1.95,1.79,1.98
16,1284225,Bulgaria Second League,2021/2022,2021-07-31 12:30:00,2,Spartak Varna,Strumska slava,2,1,3,"['33', '64']",['49'],1.44,4.2,6.0,1.65,2.2,1.75,1.95
17,1284226,Bulgaria Second League,2021/2022,2021-07-31 12:30:00,2,Levski Lom,Sozopol,0,0,0,[],[],1.38,3.5,2.7,2.2,1.65,2.05,1.68
18,1284227,Bulgaria Second League,2021/2022,2021-07-31 14:00:00,2,Lovech,Sportist Svoge,0,1,1,[],['29'],1.24,3.35,3.4,2.1,1.67,2.05,1.73
19,1284228,Bulgaria Second League,2021/2022,2021-08-03 12:00:00,3,FK Minyor Pernik,Septemvri Simitli,4,2,6,"['33', '38', '54', '55']","['52', '75']",1.13,3.8,4.7,2.05,1.75,2.35,1.55
20,1284233,Bulgaria Second League,2021/2022,2021-08-04 12:00:00,3,Septemvri Sofia,Spartak Varna,4,2,6,"['38', '59', '61', '64']","['80', '85']",1.2,3.75,3.8,1.7,2.1,1.85,1.85
21,1284232,Bulgaria Second League,2021/2022,2021-08-04 12:00:00,3,Strumska slava,CSKA 1948 Sofia II,1,0,1,['78'],[],2.95,3.5,1.32,1.95,1.85,1.8,1.9
22,1284230,Bulgaria Second League,2021/2022,2021-08-04 12:00:00,3,Yantra 2019,Marek,0,0,0,[],[],1.98,3.6,3.15,1.92,1.82,1.8,1.77
23,1284231,Bulgaria Second League,2021/2022,2021-08-04 12:00:00,3,Sportist Svoge,Dobrudzha 1919,0,1,1,[],['64'],1.06,6.0,6.25,1.65,2.2,2.25,1.58
24,1284234,Bulgaria Second League,2021/2022,2021-08-04 12:30:00,3,Etar,Hebar 1918,2,4,6,"['58', '67']","['33', '39', '52', '83']",1.35,3.4,2.75,2.15,1.67,1.95,1.75
25,1284235,Bulgaria Second League,2021/2022,2021-08-04 13:00:00,3,Sozopol,Ludogorets II,1,1,2,['90+5'],['2'],1.55,3.2,2.2,2.08,1.73,1.85,1.88
26,1284236,Bulgaria Second League,2021/2022,2021-08-04 14:00:00,3,Botev Plovdiv II,Levski Lom,3,0,3,"['60', '88', '90+2']",[],2.2,3.3,1.55,2.0,1.8,1.72,2.0
27,1284237,Bulgaria Second League,2021/2022,2021-08-04 14:00:00,3,Montana,Lovech,1,1,2,['62'],['45'],1.15,3.75,4.4,2.15,1.67,2.25,1.58
28,1284672,Bulgaria Second League,2021/2022,2021-08-08 12:00:00,4,Yantra 2019,FK Minyor Pernik,0,1,1,[],['70'],3.0,3.25,1.3,2.0,1.8,1.85,1.85
29,1284658,Bulgaria Second League,2021/2022,2021-08-08 12:00:00,4,Marek,Spartak Varna,1,1,2,['70'],['53'],1.32,3.5,2.85,1.73,2.08,1.72,2.0
30,1284669,Bulgaria Second League,2021/2022,2021-08-08 12:00:00,4,Maritsa Plovdiv,Strumska slava,1,1,2,['58'],['89'],1.12,4.75,4.75,1.8,2.0,2.15,1.62
31,1284670,Bulgaria Second League,2021/2022,2021-08-08 12:00:00,4,Levski Lom,Sportist Svoge,0,1,1,[],['51'],1.35,3.3,2.75,2.1,1.7,2.05,1.68
32,1284671,Bulgaria Second League,2021/2022,2021-08-08 12:00:00,4,Hebar 1918,Sozopol,2,1,3,"['9', '65']",['75'],1.12,4.2,4.9,2.2,1.65,2.3,1.55
33,1284673,Bulgaria Second League,2021/2022,2021-08-08 13:00:00,4,Septemvri Simitli,Etar,1,2,3,['69'],"['45', '53']",2.45,3.2,1.45,2.25,1.62,1.85,1.85
34,1284674,Bulgaria Second League,2021/2022,2021-08-08 13:30:00,4,CSKA 1948 Sofia II,Septemvri Sofia,0,3,3,[],"['49', '57', '81']",2.75,3.5,1.35,1.8,2.0,1.68,2.05
35,1284676,Bulgaria Second League,2021/2022,2021-08-09 12:00:00,4,Dobrudzha 1919,Montana,0,1,1,[],['79'],3.8,3.75,1.21,1.9,1.9,1.9,1.8
36,1284677,Bulgaria Second League,2021/2022,2021-08-09 14:00:00,4,Ludogorets II,Botev Plovdiv II,3,3,6,"['16', '21', '50']","['29', '35', '45+1']",1.02,5.0,9.5,1.57,2.35,2.12,1.66
37,1284678,Bulgaria Second League,2021/2022,2021-08-13 12:00:00,5,FK Minyor Pernik,Marek,1,1,2,['84'],['51'],1.1,4.5,5.25,1.8,2.0,2.2,1.61
38,1284679,Bulgaria Second League,2021/2022,2021-08-13 12:00:00,5,Sportist Svoge,Ludogorets II,2,3,5,"['69', '90+1']","['15', '23', '81']",1.65,3.2,2.0,1.9,1.9,1.71,2.05
39,1284680,Bulgaria Second League,2021/2022,2021-08-13 12:00:00,5,Strumska slava,Lovech,1,0,1,['63'],[],1.15,3.5,4.3,2.35,1.57,2.3,1.56
40,1284681,Bulgaria Second League,2021/2022,2021-08-13 12:00:00,5,Septemvri Sofia,Maritsa Plovdiv,1,2,3,['82'],"['40', '55']",1.38,3.5,2.7,1.65,2.2,1.59,2.25
41,1284682,Bulgaria Second League,2021/2022,2021-08-13 14:00:00,5,Botev Plovdiv II,Hebar 1918,1,0,1,['33'],[],3.7,3.75,1.2,1.8,2.0,1.83,1.91
42,1284683,Bulgaria Second League,2021/2022,2021-08-14 12:00:00,5,Spartak Varna,CSKA 1948 Sofia II,2,0,2,"['28', '58']",[],1.5,3.5,2.3,1.85,1.95,1.68,2.1
43,1284686,Bulgaria Second League,2021/2022,2021-08-14 13:00:00,5,Sozopol,Septemvri Simitli,2,1,3,"['37', '60']",['48'],1.25,3.2,3.3,2.15,1.67,2.1,1.68
44,1284685,Bulgaria Second League,2021/2022,2021-08-14 14:00:00,5,Etar,Yantra 2019,3,1,4,"['6', '45', '53']",['60'],1.1,4.2,5.25,1.93,1.88,2.15,1.62
45,1284687,Bulgaria Second League,2021/2022,2021-08-14 14:00:00,5,Montana,Levski Lom,2,1,3,"['46', '78']",['88'],1.18,4.33,4.0,1.67,2.15,1.78,1.9
46,1284688,Bulgaria Second League,2021/2022,2021-08-17 12:30:00,6,Lovech,Septemvri Sofia,0,1,1,[],['7'],3.45,3.2,1.8,1.95,1.65,1.87,1.71
