Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Iran Persian Gulf Pro League,2022/2023,2022-08-12 11:30:00,1,Paykan,Malavan,1,0,1,['40'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Iran Persian Gulf Pro League,2022/2023,2022-08-12 11:30:00,1,Esteghlal,Sepahan,0,2,2,[],"['53', '57']",2.29,2.51,3.18,2.9,2.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Iran Persian Gulf Pro League,2022/2023,2022-08-12 12:30:00,1,Aluminium Arak,Havadar,0,1,1,[],['24'],2.1,2.5,4.33,3.1,2.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Iran Persian Gulf Pro League,2022/2023,2022-08-12 13:00:00,1,Nassaji Mazandaran,Mes Rafsanjan,1,1,2,['49'],['58'],3.4,3.3,1.91,2.9,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,Iran Persian Gulf Pro League,2022/2023,2022-08-12 13:00:00,1,Naft Masjed Soleyman,Mes Kerman,3,2,5,"['30', '39', '59']","['39', '45+1']",2.3,2.7,3.2,3.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,Iran Persian Gulf Pro League,2022/2023,2022-08-13 11:30:00,1,Zob Ahan,Persepolis,0,0,0,[],[],5.75,2.85,1.75,2.9,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Iran Persian Gulf Pro League,2022/2023,2022-08-13 13:00:00,1,Foolad,Sanat Naft,0,0,0,[],[],1.62,2.9,7.0,2.88,2.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Iran Persian Gulf Pro League,2022/2023,2022-08-13 13:00:00,1,Gol Gohar,Tractor Sazi,2,1,3,"['19', '51']",['55'],2.15,2.5,4.2,3.1,2.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,Iran Persian Gulf Pro League,2022/2023,2022-08-18 11:30:00,2,Malavan,Esteghlal,1,3,4,['27'],"['58', '79', '90+8']",6.0,3.0,1.7,2.75,2.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Iran Persian Gulf Pro League,2022/2023,2022-08-18 13:00:00,2,Mes Rafsanjan,Gol Gohar,0,0,0,[],[],2.7,3.1,2.4,2.7,2.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
