League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Germany Bundesliga,2022/2023,2022-08-13 10:30:00,2,Werder Bremen,Stuttgart,2,2,4,"['4', '90+5']","['38', '77']",2.32,3.06,2.71,1.66,1.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-13 10:30:00,2,Hertha BSC,Eintracht Frankfurt,1,1,2,['3'],['48'],2.68,3.06,2.33,1.65,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-13 10:30:00,2,Bayer Leverkusen,Augsburg,1,2,3,['43'],"['15', '82']",1.42,4.26,5.42,1.39,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-13 10:30:00,2,RB Leipzig,Köln,2,2,4,"['36', '56']","['40', '72']",1.44,4.17,5.42,1.48,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-13 10:30:00,2,Hoffenheim,Bochum,3,2,5,"['14', '23', '88']","['10', '13']",1.73,3.59,3.69,1.43,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany Bundesliga,2022/2023,2022-08-13 13:30:00,2,Schalke 04,Borussia M'gladbach,2,2,4,"['29', '90+3']","['72', '78']",3.0,3.7,2.29,1.53,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-14 10:30:00,2,Mainz 05,Union Berlin,0,0,0,[],[],2.35,3.0,3.15,1.95,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-14 12:30:00,2,Bayern München,Wolfsburg,2,0,2,"['33', '43']",[],1.21,8.4,14.0,1.22,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-19 15:30:00,3,Borussia M'gladbach,Hertha BSC,1,0,1,['34'],[],1.6,3.85,4.7,1.57,1.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 10:30:00,3,Stuttgart,Freiburg,0,1,1,[],['11'],2.6,3.55,2.6,1.74,1.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 10:30:00,3,Augsburg,Mainz 05,1,2,3,['35'],"['31', '90+3']",3.6,3.4,2.07,1.87,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 10:30:00,3,Borussia Dortmund,Werder Bremen,2,3,5,"['45+2', '77']","['89', '90+3', '90+5']",1.38,5.25,7.0,1.35,1.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 10:30:00,3,Bayer Leverkusen,Hoffenheim,0,3,3,[],"['9', '34', '78']",1.67,4.3,4.5,1.42,1.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 10:30:00,3,Wolfsburg,Schalke 04,0,0,0,[],[],1.81,3.9,4.1,1.64,1.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-20 13:30:00,3,Union Berlin,RB Leipzig,2,1,3,"['32', '38']",['83'],3.4,3.4,2.1,1.8,1.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-21 10:30:00,3,Eintracht Frankfurt,Köln,1,1,2,['71'],['82'],2.0,3.6,3.3,1.74,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-21 12:30:00,3,Bochum,Bayern München,0,7,7,[],"['4', '25', '33', '42', '60', '69', '76']",9.0,6.2,1.24,1.24,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany Bundesliga,2022/2023,2022-08-26 15:30:00,4,Freiburg,Bochum,1,0,1,['48'],[],1.59,4.0,4.5,1.6,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-27 10:30:00,4,Schalke 04,Union Berlin,1,6,7,['31'],"['6', '36', '45+3', '46', '87', '90']",3.05,3.5,2.29,1.75,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany Bundesliga,2022/2023,2022-08-27 10:30:00,4,Hertha BSC,Borussia Dortmund,0,1,1,[],['32'],4.4,4.4,1.68,1.45,1.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-27 10:30:00,4,Hoffenheim,Augsburg,1,0,1,['39'],[],1.69,4.4,4.4,1.46,1.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-27 10:30:00,4,RB Leipzig,Wolfsburg,2,0,2,"['5', '90']",[],1.46,4.8,6.2,1.55,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-27 10:30:00,4,Mainz 05,Bayer Leverkusen,0,3,3,[],"['29', '39', '41']",2.9,3.6,2.33,1.6,1.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-27 13:30:00,4,Bayern München,Borussia M'gladbach,1,1,2,['83'],['43'],1.3,6.4,8.0,1.2,1.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-28 10:30:00,4,Köln,Stuttgart,0,0,0,[],[],2.1,3.65,3.3,1.74,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-08-28 12:30:00,4,Werder Bremen,Eintracht Frankfurt,3,4,7,"['14', '17', '90+2']","['2', '32', '39', '48']",2.6,3.65,2.4,1.57,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany Bundesliga,2022/2023,2022-09-02 15:30:00,5,Borussia Dortmund,Hoffenheim,1,0,1,['16'],[],1.62,4.5,4.75,1.35,1.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-03 10:30:00,5,Stuttgart,Schalke 04,1,1,2,['18'],['21'],1.89,3.85,3.95,1.64,1.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-03 10:30:00,5,Bochum,Werder Bremen,0,2,2,[],"['86', '90+2']",2.75,3.4,2.4,1.71,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-03 10:30:00,5,Bayer Leverkusen,Freiburg,2,3,5,"['16', '65']","['48', '51', '72']",1.89,4.05,3.8,1.56,1.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-03 10:30:00,5,Union Berlin,Bayern München,1,1,2,['12'],['15'],7.5,5.0,1.33,1.45,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-03 10:30:00,5,Wolfsburg,Köln,2,4,6,"['2', '79']","['22', '31', '45+2', '81']",2.3,3.4,2.88,1.71,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany Bundesliga,2022/2023,2022-09-03 13:30:00,5,Eintracht Frankfurt,RB Leipzig,4,0,4,"['16', '22', '67', '84']",[],3.65,3.8,1.98,1.65,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-09-04 10:30:00,5,Augsburg,Hertha BSC,0,2,2,[],"['57', '90+3']",2.38,3.49,2.77,1.85,1.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-04 12:30:00,5,Borussia M'gladbach,Mainz 05,0,1,1,[],['55'],2.15,3.71,3.01,1.68,1.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-09 15:30:00,6,Werder Bremen,Augsburg,0,1,1,[],['63'],2.05,3.45,3.1,1.6,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-10 10:30:00,6,Bayern München,Stuttgart,2,2,4,"['36', '60']","['57', '90+2']",1.1,8.2,14.4,1.21,1.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-10 10:30:00,6,RB Leipzig,Borussia Dortmund,3,0,3,"['6', '45', '84']",[],2.29,3.59,2.6,1.48,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-10 10:30:00,6,Hoffenheim,Mainz 05,4,1,5,"['53', '69', '80', '90+2']",['83'],2.03,3.52,3.1,1.68,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-09-10 10:30:00,6,Eintracht Frankfurt,Wolfsburg,0,1,1,[],['60'],2.05,3.45,3.1,1.76,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-10 10:30:00,6,Hertha BSC,Bayer Leverkusen,2,2,4,"['55', '74']","['49', '79']",3.31,3.51,1.95,1.63,1.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-10 13:30:00,6,Schalke 04,Bochum,3,1,4,"['38', '73', '90+6']",['51'],2.08,3.7,3.5,1.7,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-11 10:30:00,6,Köln,Union Berlin,0,1,1,[],['3'],2.48,3.7,2.92,1.84,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-11 12:30:00,6,Freiburg,Borussia M'gladbach,0,0,0,[],[],2.21,3.78,3.34,1.57,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-16 15:30:00,7,Mainz 05,Hertha BSC,1,1,2,['90+4'],['30'],1.63,4.33,4.75,1.67,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-17 10:30:00,7,Borussia Dortmund,Schalke 04,1,0,1,['78'],[],1.3,6.25,8.25,1.42,1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-17 10:30:00,7,Stuttgart,Eintracht Frankfurt,1,3,4,['79'],"['6', '55', '88']",2.25,3.9,2.85,1.61,1.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-17 10:30:00,7,Augsburg,Bayern München,1,0,1,['59'],[],12.5,8.5,1.18,1.28,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-17 10:30:00,7,Bayer Leverkusen,Werder Bremen,1,1,2,['57'],['82'],1.87,4.0,3.6,1.57,1.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-17 13:30:00,7,Borussia M'gladbach,RB Leipzig,3,0,3,"['10', '35', '53']",[],2.8,4.0,2.2,1.53,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-18 10:30:00,7,Union Berlin,Wolfsburg,2,0,2,"['54', '77']",[],1.8,3.73,4.12,1.9,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-18 12:30:00,7,Bochum,Köln,1,1,2,['9'],['88'],3.06,3.7,2.12,1.71,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-18 14:30:00,7,Hoffenheim,Freiburg,0,0,0,[],[],2.1,3.85,2.7,1.58,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-09-30 15:30:00,8,Bayern München,Bayer Leverkusen,4,0,4,"['3', '17', '39', '84']",[],1.33,5.5,8.0,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-01 10:30:00,8,Wolfsburg,Stuttgart,3,2,5,"['23', '38', '90+1']","['22', '45+1']",2.25,3.5,3.0,1.79,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany Bundesliga,2022/2023,2022-10-01 10:30:00,8,Eintracht Frankfurt,Union Berlin,2,0,2,"['12', '42']",[],2.15,3.5,3.2,1.95,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-01 10:30:00,8,Freiburg,Mainz 05,2,1,3,"['3', '37']",['52'],2.1,3.4,3.4,1.88,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-01 10:30:00,8,RB Leipzig,Bochum,4,0,4,"['15', '23', '53', '85']",[],1.25,5.8,11.0,1.45,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-01 10:30:00,8,Köln,Borussia Dortmund,3,2,5,"['53', '56', '71']","['31', '79']",3.3,3.7,2.05,1.53,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany Bundesliga,2022/2023,2022-10-01 13:30:00,8,Werder Bremen,Borussia M'gladbach,5,1,6,"['5', '8', '13', '37', '73']",['63'],2.54,3.55,2.67,1.53,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-02 10:30:00,8,Hertha BSC,Hoffenheim,1,1,2,['37'],['25'],2.95,3.85,2.2,1.6,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-02 12:30:00,8,Schalke 04,Augsburg,2,3,5,"['33', '63']","['9', '21', '77']",2.0,3.9,3.4,1.75,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-07 15:30:00,9,Hoffenheim,Werder Bremen,1,2,3,['32'],"['18', '87']",1.95,3.8,3.5,1.48,1.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-08 10:30:00,9,Bochum,Eintracht Frankfurt,3,0,3,"['71', '87', '90+1']",[],3.78,3.85,1.94,1.62,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-08 10:30:00,9,Augsburg,Wolfsburg,1,1,2,['55'],['27'],2.93,3.5,2.42,1.82,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-08 10:30:00,9,Mainz 05,RB Leipzig,1,1,2,['45'],['80'],3.11,3.65,2.25,1.72,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-08 10:30:00,9,Bayer Leverkusen,Schalke 04,4,0,4,"['38', '41', '52', '90']",[],1.48,4.8,6.41,1.43,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-08 13:30:00,9,Borussia Dortmund,Bayern München,2,2,4,"['74', '90+5']","['33', '53']",3.55,4.2,1.79,1.3,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-09 10:30:00,9,Borussia M'gladbach,Köln,5,2,7,"['27', '45+2', '46', '76', '90+1']","['31', '83']",2.1,3.88,3.52,1.55,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-09 12:30:00,9,Hertha BSC,Freiburg,2,2,4,"['34', '61']","['22', '78']",2.95,3.7,2.25,1.68,1.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-09 14:30:00,9,Stuttgart,Union Berlin,0,1,1,[],['76'],2.7,3.2,2.7,2.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-14 15:30:00,10,Schalke 04,Hoffenheim,0,3,3,[],"['11', '45+2', '59']",3.5,3.75,2.05,1.58,1.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-15 10:30:00,10,Eintracht Frankfurt,Bayer Leverkusen,5,1,6,"['45+5', '58', '65', '72', '86']",['56'],2.35,3.45,2.45,1.47,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-15 10:30:00,10,Wolfsburg,Borussia M'gladbach,2,2,4,"['43', '69']","['13', '47']",2.4,3.2,2.5,1.64,1.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-15 10:30:00,10,Stuttgart,Bochum,4,1,5,"['3', '22', '64', '71']",['29'],1.5,4.0,4.85,1.57,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-15 10:30:00,10,Werder Bremen,Mainz 05,0,2,2,[],"['36', '66']",2.45,3.15,2.45,1.65,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-15 13:30:00,10,RB Leipzig,Hertha BSC,3,2,5,"['25', '30', '45']","['62', '64']",1.38,4.35,6.0,1.46,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany Bundesliga,2022/2023,2022-10-16 10:30:00,10,Köln,Augsburg,3,2,5,"['47', '61', '81']","['14', '68']",1.7,3.9,4.75,1.61,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany Bundesliga,2022/2023,2022-10-16 12:30:00,10,Union Berlin,Borussia Dortmund,2,0,2,"['8', '21']",[],2.88,3.4,2.4,1.95,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-16 14:30:00,10,Bayern München,Freiburg,5,0,5,"['13', '33', '52', '55', '80']",[],1.25,6.5,9.5,1.31,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-21 15:30:00,11,Mainz 05,Köln,5,0,5,"['11', '35', '40', '73', '83']",[],2.2,3.58,3.06,1.84,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-22 10:30:00,11,Bayer Leverkusen,Wolfsburg,2,2,4,"['17', '76']","['28', '54']",1.64,4.58,5.3,1.55,1.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-22 10:30:00,11,Freiburg,Werder Bremen,2,0,2,"['56', '80']",[],1.98,3.84,4.0,1.67,1.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-22 10:30:00,11,Hoffenheim,Bayern München,0,2,2,[],"['17', '38']",5.65,5.25,1.54,1.3,1.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-22 10:30:00,11,Augsburg,RB Leipzig,3,3,6,"['34', '51', '64']","['72', '89', '90']",5.75,4.68,1.59,1.55,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany Bundesliga,2022/2023,2022-10-22 10:30:00,11,Borussia Dortmund,Stuttgart,5,0,5,"['2', '13', '44', '53', '72']",[],1.56,4.74,6.1,1.57,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-22 13:30:00,11,Borussia M'gladbach,Eintracht Frankfurt,1,3,4,['72'],"['6', '29', '45']",2.5,3.7,2.7,1.58,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-23 10:30:00,11,Bochum,Union Berlin,2,1,3,"['43', '71']",['90+3'],3.95,3.45,1.95,1.91,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-23 12:30:00,11,Hertha BSC,Schalke 04,2,1,3,"['49', '88']",['85'],1.91,3.7,3.5,1.76,1.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-28 15:30:00,12,Werder Bremen,Hertha BSC,1,0,1,['85'],[],1.9,3.5,3.2,1.62,1.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-29 10:30:00,12,Stuttgart,Augsburg,2,1,3,"['15', '90+1']",['4'],1.91,3.6,3.8,1.94,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-29 10:30:00,12,Wolfsburg,Bochum,4,0,4,"['27', '35', '58', '80']",[],1.75,3.9,4.2,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-29 10:30:00,12,RB Leipzig,Bayer Leverkusen,2,0,2,"['32', '83']",[],1.85,3.9,3.75,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-29 10:30:00,12,Bayern München,Mainz 05,6,2,8,"['5', '28', '43', '57', '79', '86']","['45+4', '82']",1.25,6.0,11.0,1.33,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany Bundesliga,2022/2023,2022-10-29 13:30:00,12,Eintracht Frankfurt,Borussia Dortmund,1,2,3,['26'],"['20', '52']",2.38,1.47,2.07,1.56,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-30 11:30:00,12,Union Berlin,Borussia M'gladbach,2,1,3,"['79', '90+7']",['33'],2.16,3.3,3.5,1.87,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-30 13:30:00,12,Schalke 04,Freiburg,0,2,2,[],"['45+1', '61']",3.9,3.8,1.92,1.73,1.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-10-30 15:30:00,12,Köln,Hoffenheim,1,1,2,['13'],['35'],3.2,3.7,2.17,1.57,1.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-04 16:30:00,13,Borussia M'gladbach,Stuttgart,3,1,4,"['4', '25', '90+4']",['35'],1.95,3.9,3.25,1.55,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-05 11:30:00,13,Augsburg,Eintracht Frankfurt,1,2,3,['1'],"['13', '64']",2.8,3.65,2.23,1.6,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany Bundesliga,2022/2023,2022-11-05 11:30:00,13,Hertha BSC,Bayern München,2,3,5,"['40', '45']","['12', '37', '38']",7.2,5.8,1.31,1.33,1.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
