Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2432989,Netherlands Eredivisie,2022/2023,2022-08-05 15:00:00,1,Heerenveen,Sparta Rotterdam,0,0,0,[],[],1.95,3.4,3.8,1.81,1.86,1.8,1.95
2,2432990,Netherlands Eredivisie,2022/2023,2022-08-06 11:30:00,1,Fortuna Sittard,Ajax,2,3,5,"['6', '87']","['48', '51', '62']",14.75,7.85,1.16,1.3,3.2,1.8,1.95
3,2432991,Netherlands Eredivisie,2022/2023,2022-08-06 13:45:00,1,Cambuur,Excelsior,0,2,2,[],"['10', '44']",2.0,3.78,3.4,1.58,2.29,1.57,2.25
4,2432992,Netherlands Eredivisie,2022/2023,2022-08-06 15:00:00,1,PSV,Emmen,4,1,5,"['18', '26', '38', '54']",['62'],1.2,7.0,11.93,1.41,2.78,2.0,1.75
5,2432993,Netherlands Eredivisie,2022/2023,2022-08-06 16:00:00,1,RKC Waalwijk,Utrecht,2,2,4,"['15', '45']","['52', '85']",3.66,3.55,1.98,1.78,1.97,1.75,2.0
6,2432994,Netherlands Eredivisie,2022/2023,2022-08-07 07:15:00,1,Groningen,Volendam,2,2,4,"['2', '34']","['38', '68']",1.8,3.6,4.1,1.91,1.95,1.7,2.05
7,2432995,Netherlands Eredivisie,2022/2023,2022-08-07 09:30:00,1,Vitesse,Feyenoord,2,5,7,"['19', '56']","['31', '41', '61', '66', '69']",3.4,3.7,1.95,1.64,2.25,1.57,2.25
8,2432996,Netherlands Eredivisie,2022/2023,2022-08-07 09:30:00,1,NEC,Twente,0,1,1,[],['90+1'],3.0,3.4,2.2,1.81,2.05,1.67,2.1
9,2432997,Netherlands Eredivisie,2022/2023,2022-08-07 11:45:00,1,AZ,Go Ahead Eagles,2,0,2,"['70', '86']",[],1.36,4.8,8.0,1.65,2.2,1.91,1.91
10,2432998,Netherlands Eredivisie,2022/2023,2022-08-12 15:00:00,2,Excelsior,Vitesse,3,1,4,"['14', '20', '76']",['29'],3.32,3.37,1.99,1.77,1.94,1.63,2.15
