Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1216117,Ecuador Primera Categoría Serie B,2021,2021-03-16 21:00:00,1,Duros del Balón,CD Puerto Quito,1,1,2,['85'],['45'],1.3,3.2,3.15,3.1,1.36,3.0,1.36
2,1216116,Ecuador Primera Categoría Serie B,2021,2021-03-17 18:45:00,1,Cumbayá,Gualaceo SC,2,1,3,"['85', '90']",['79'],1.49,3.0,2.4,2.25,1.62,1.97,1.8
3,1216118,Ecuador Primera Categoría Serie B,2021,2021-03-17 21:00:00,1,LDU Portoviejo,Guayaquil,1,3,4,['45+2'],"['10', '49', '85']",1.67,3.2,5.0,2.1,1.7,0.0,0.0
4,1216115,Ecuador Primera Categoría Serie B,2021,2021-03-18 17:30:00,1,Chacaritas,Independiente Juniors,1,4,5,['80'],"['37', '64', '85', '90+1']",1.91,2.8,1.77,2.25,1.62,1.81,1.9
5,1216114,Ecuador Primera Categoría Serie B,2021,2021-03-18 21:00:00,1,América de Quito,CD El Nacional,1,1,2,['58'],['72'],1.83,3.2,1.83,2.3,1.6,1.94,1.77
6,1216122,Ecuador Primera Categoría Serie B,2021,2021-03-23 21:00:00,2,Independiente Juniors,LDU Portoviejo,3,0,3,"['48', '55', '87']",[],1.29,3.1,3.1,2.15,1.67,1.87,1.89
7,1216120,Ecuador Primera Categoría Serie B,2021,2021-03-24 17:30:00,2,Guayaquil,Cumbayá,0,1,1,[],['73'],1.95,3.2,3.5,2.35,1.57,0.0,0.0
8,1216123,Ecuador Primera Categoría Serie B,2021,2021-03-24 17:30:00,2,Gualaceo SC,Duros del Balón,3,0,3,"['45', '64', '85']",[],1.57,3.0,2.2,3.1,1.36,2.4,1.5
9,1216119,Ecuador Primera Categoría Serie B,2021,2021-03-25 17:30:00,2,CD Puerto Quito,América de Quito,1,1,2,['51'],['55'],1.86,3.0,1.82,2.88,1.4,2.36,1.56
10,1216121,Ecuador Primera Categoría Serie B,2021,2021-03-25 21:00:00,2,CD El Nacional,Chacaritas,3,0,3,"['3', '56', '66']",[],1.67,3.4,2.04,1.85,1.95,1.76,2.02
11,1216124,Ecuador Primera Categoría Serie B,2021,2021-03-29 21:00:00,3,Duros del Balón,América de Quito,0,0,0,[],[],1.91,3.2,1.8,2.7,1.44,2.15,1.66
12,1216128,Ecuador Primera Categoría Serie B,2021,2021-03-30 17:30:00,3,Independiente Juniors,Guayaquil,2,3,5,"['34', '67']","['2', '26', '42']",1.19,3.6,4.0,2.2,1.65,2.33,1.57
13,1216125,Ecuador Primera Categoría Serie B,2021,2021-03-30 21:00:00,3,LDU Portoviejo,CD El Nacional,3,0,3,"['18', '51', '75']",[],1.91,3.3,3.5,1.8,2.0,0.0,0.0
14,1216127,Ecuador Primera Categoría Serie B,2021,2021-04-01 15:30:00,3,Cumbayá,CD Puerto Quito,2,1,3,"['55', '90']",['21'],1.36,3.5,2.75,2.25,1.62,2.04,1.74
15,1216126,Ecuador Primera Categoría Serie B,2021,2021-04-01 17:30:00,3,Chacaritas,Gualaceo SC,2,0,2,"['51', '88']",[],1.83,3.1,1.83,2.15,1.67,1.9,1.86
16,1216131,Ecuador Primera Categoría Serie B,2021,2021-04-05 19:00:00,4,Duros del Balón,Chacaritas,1,3,4,['88'],"['38', '79', '86']",1.35,3.4,2.8,2.25,1.62,2.05,1.69
17,1216130,Ecuador Primera Categoría Serie B,2021,2021-04-06 16:00:00,4,CD Puerto Quito,Independiente Juniors,1,1,2,['7'],['3'],1.73,3.0,1.98,2.6,1.48,2.18,1.65
18,1216132,Ecuador Primera Categoría Serie B,2021,2021-04-06 19:00:00,4,América de Quito,LDU Portoviejo,2,1,3,"['16', '35']",['14'],1.41,3.3,2.6,2.25,1.62,1.95,1.75
