Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
31,1323077,Saudi Arabia Professional League,2021/2022,2021-09-16 12:35:00,5,Al Batin,Al Ta'ee,0,0,0,[],[],1.6,3.85,4.6,2.1,1.7,1.65,2.15
32,1323078,Saudi Arabia Professional League,2021/2022,2021-09-16 14:30:00,5,Al Faisaly,Al Feiha,2,1,3,"['9', '77']",['87'],1.9,3.4,3.3,2.1,1.7,1.62,2.2
33,1323079,Saudi Arabia Professional League,2021/2022,2021-09-17 12:45:00,5,Al Taawon,Al Raed,3,5,8,"['52', '54', '57']","['28', '64', '68', '71', '88']",2.01,3.65,2.87,1.45,2.55,1.55,2.32
34,1323080,Saudi Arabia Professional League,2021/2022,2021-09-17 12:45:00,5,Dhamk,Al Shabab,1,1,2,['85'],['73'],3.15,3.5,1.93,1.57,2.25,1.53,2.36
35,1323081,Saudi Arabia Professional League,2021/2022,2021-09-17 14:30:00,5,Al Ahli,Al Fateh,1,1,2,['15'],['20'],1.98,3.4,3.1,1.7,2.0,1.57,2.28
36,1323082,Saudi Arabia Professional League,2021/2022,2021-09-18 12:30:00,5,Al Hilal,Al Ittifaq,3,2,5,"['24', '56', '61']","['69', '84']",1.36,5.0,6.0,1.4,2.73,1.67,2.1
37,1323083,Saudi Arabia Professional League,2021/2022,2021-09-18 12:45:00,5,Al Hazm,Abha,2,0,2,"['36', '87']",[],1.95,3.6,3.0,1.6,2.2,1.57,2.25
38,1323084,Saudi Arabia Professional League,2021/2022,2021-09-18 14:30:00,5,Al Nassr,Al Ittihad,1,3,4,['37'],"['11', '64', '89']",1.9,3.5,3.3,1.57,2.25,1.53,2.38
39,1323085,Saudi Arabia Professional League,2021/2022,2021-09-23 12:25:00,6,Al Nassr,Al Batin,1,0,1,['34'],[],1.33,4.33,7.5,1.59,2.21,1.68,2.1
40,1323086,Saudi Arabia Professional League,2021/2022,2021-09-23 12:30:00,6,Al Feiha,Al Ahli,2,0,2,"['60', '68']",[],3.0,3.1,2.15,1.65,2.12,1.55,2.35
