Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,England Premier League 2 Division One U23,2022/2023,2022-08-05 11:00:00,1,Fulham U21,West Ham United U21,3,1,4,"['41', '65', '75']",['69'],2.05,3.4,2.9,1.55,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,England Premier League 2 Division One U23,2022/2023,2022-08-05 15:00:00,1,Everton U21,Blackburn Rovers U21,2,0,2,"['42', '47']",[],2.1,3.6,2.75,1.46,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,England Premier League 2 Division One U23,2022/2023,2022-08-06 09:00:00,1,Arsenal U21,Manchester United U21,3,1,4,"['41', '46', '50']",['14'],2.3,3.5,2.55,1.41,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,England Premier League 2 Division One U23,2022/2023,2022-08-07 10:00:00,1,Liverpool U21,Manchester City U21,0,3,3,[],"['8', '62', '69']",3.74,4.04,1.75,1.36,1.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,England Premier League 2 Division One U23,2022/2023,2022-08-08 15:00:00,1,Crystal Palace U21,Brighton U21,3,2,5,"['8', '38', '40']","['13', '72']",2.2,3.6,2.7,1.37,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,England Premier League 2 Division One U23,2022/2023,2022-08-08 15:00:00,1,Leicester City U21,Tottenham Hotspur U21,2,2,4,"['10', '48']","['16', '67']",2.6,3.6,2.3,1.37,1.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,England Premier League 2 Division One U23,2022/2023,2022-08-08 15:00:00,1,Wolves U21,Chelsea U21,1,7,8,['79'],"['7', '13', '45+1', '57', '73', '82', '86']",2.0,3.3,3.0,1.44,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,England Premier League 2 Division One U23,2022/2023,2022-08-12 15:00:00,2,West Ham United U21,Arsenal U21,2,3,5,"['13', '58']","['15', '44', '55']",1.91,3.75,3.3,1.37,1.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,England Premier League 2 Division One U23,2022/2023,2022-08-12 15:00:00,2,Tottenham Hotspur U21,Everton U21,0,2,2,[],"['3', '32']",1.91,4.0,3.0,1.37,1.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,England Premier League 2 Division One U23,2022/2023,2022-08-12 15:00:00,2,Manchester United U21,Crystal Palace U21,1,5,6,['45+1'],"['6', '31', '48', '54', '87']",2.1,4.0,2.63,1.32,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,England Premier League 2 Division One U23,2022/2023,2022-08-14 10:00:00,2,Blackburn Rovers U21,Wolves U21,0,1,1,[],['85'],2.55,3.9,2.3,1.42,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,England Premier League 2 Division One U23,2022/2023,2022-08-14 10:00:00,2,Manchester City U21,Leicester City U21,3,1,4,"['22', '59', '69']",['42'],1.36,5.0,5.5,1.28,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,England Premier League 2 Division One U23,2022/2023,2022-08-14 11:00:00,2,Brighton U21,Liverpool U21,1,1,2,['86'],['89'],3.1,3.61,1.98,1.38,1.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,England Premier League 2 Division One U23,2022/2023,2022-08-15 15:00:00,2,Chelsea U21,Fulham U21,0,3,3,[],"['22', '39', '69']",2.3,3.6,2.5,1.43,1.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,England Premier League 2 Division One U23,2022/2023,2022-08-19 11:00:00,3,Fulham U21,Crystal Palace U21,2,2,4,"['15', '18']","['51', '74']",1.75,4.0,3.56,1.3,1.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,England Premier League 2 Division One U23,2022/2023,2022-08-19 15:00:00,3,Everton U21,Manchester United U21,2,2,4,"['30', '38']","['11', '27']",3.05,3.7,2.08,1.38,1.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
