Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Carioca 1,2022,2022-01-25 21:00:00,1,Boavista,Botafogo,1,1,2,['29'],['34'],3.11,3.11,1.99,2.15,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Brazil Carioca 1,2022,2022-01-26 15:30:00,1,Audax Rio,Nova Iguaçu,0,0,0,[],[],2.96,3.05,2.21,2.23,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Brazil Carioca 1,2022,2022-01-26 19:00:00,1,Volta Redonda,Vasco da Gama,2,4,6,"['45+2', '63']","['10', '32', '43', '48']",2.9,3.1,2.2,2.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,Brazil Carioca 1,2022,2022-01-26 21:35:00,1,Flamengo,Portuguesa RJ,2,1,3,"['5', '55']",['61'],1.45,3.2,2.55,1.95,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,Brazil Carioca 1,2022,2022-01-27 15:30:00,1,Madureira,Resende,1,0,1,['34'],[],2.06,3.32,3.72,2.3,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Brazil Carioca 1,2022,2022-01-27 20:30:00,1,Fluminense,Bangu,0,1,1,[],['14'],1.05,6.0,8.0,1.67,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Brazil Carioca 1,2022,2022-01-29 15:30:00,2,Portuguesa RJ,Audax Rio,1,0,1,['90+2'],[],1.95,2.9,4.0,2.48,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Brazil Carioca 1,2022,2022-01-29 18:00:00,2,Volta Redonda,Flamengo,0,0,0,[],[],5.5,3.75,1.53,1.98,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Brazil Carioca 1,2022,2022-01-29 21:00:00,2,Vasco da Gama,Boavista,1,1,2,['55'],['84'],1.15,3.8,4.75,2.2,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Carioca 1,2022,2022-01-30 11:00:00,2,Resende,Nova Iguaçu,1,0,1,['62'],[],2.3,3.0,3.2,2.25,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Brazil Carioca 1,2022,2022-01-30 16:00:00,2,Botafogo,Bangu,2,0,2,"['9', '76']",[],1.4,3.6,8.5,2.2,2.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,Brazil Carioca 1,2022,2022-01-30 18:00:00,2,Madureira,Fluminense,0,1,1,[],['68'],6.5,3.75,1.47,2.15,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Brazil Carioca 1,2022,2022-02-02 15:30:00,3,Bangu,Volta Redonda,1,1,2,['90+9'],['55'],3.79,3.24,2.03,2.38,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Brazil Carioca 1,2022,2022-02-02 19:15:00,3,Flamengo,Boavista,3,0,3,"['22', '61', '83']",[],1.31,5.1,9.62,1.65,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,Brazil Carioca 1,2022,2022-02-02 21:35:00,3,Vasco da Gama,Nova Iguaçu,3,2,5,"['19', '53', '62']","['83', '90+2']",1.18,4.0,4.33,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,Brazil Carioca 1,2022,2022-02-03 15:30:00,3,Resende,Portuguesa RJ,1,1,2,['77'],['45+2'],3.24,3.18,2.31,2.35,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,Brazil Carioca 1,2022,2022-02-03 18:00:00,3,Botafogo,Madureira,4,2,6,"['60', '67', '79', '89']","['15', '58']",1.64,3.74,5.6,2.2,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,Brazil Carioca 1,2022,2022-02-03 20:15:00,3,Fluminense,Audax Rio,1,0,1,['41'],[],1.06,5.0,8.0,1.83,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
