Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1275173,Scotland Championship,2021/2022,2021-07-31 11:00:00,1,Arbroath,Inverness CT,0,1,1,[],['66'],2.81,2.99,2.13,1.73,2.1,2.1,1.71
2,1275174,Scotland Championship,2021/2022,2021-07-31 11:00:00,1,Greenock Morton,Dunfermline Athletic,2,2,4,"['23', '81']","['50', '74']",3.65,3.2,2.05,2.3,1.59,2.1,1.69
3,1275175,Scotland Championship,2021/2022,2021-07-31 11:00:00,1,Partick Thistle,Queen of the South,3,2,5,"['16', '30', '85']","['10', '74']",2.0,3.08,2.99,1.81,1.73,1.8,1.95
4,1275176,Scotland Championship,2021/2022,2021-07-31 11:00:00,1,Raith Rovers,Hamilton Academical,4,4,8,"['13', '25', '52', '65']","['68', '78', '83', '90+2']",2.2,3.25,3.25,2.12,1.75,1.87,1.91
5,1275177,Scotland Championship,2021/2022,2021-08-02 15:45:00,1,Kilmarnock,Ayr United,2,0,2,"['56', '86']",[],1.54,3.75,4.8,1.77,1.98,1.95,1.83
6,1275178,Scotland Championship,2021/2022,2021-08-07 11:00:00,2,Ayr United,Arbroath,2,2,4,"['70', '87']","['10', '28']",2.4,2.95,3.0,2.25,1.61,2.0,1.8
7,1275179,Scotland Championship,2021/2022,2021-08-07 11:00:00,2,Dunfermline Athletic,Partick Thistle,0,3,3,[],"['7', '22', '78']",2.25,3.25,3.1,2.0,1.77,1.83,1.95
8,1275180,Scotland Championship,2021/2022,2021-08-07 11:00:00,2,Hamilton Academical,Greenock Morton,0,1,1,[],['40'],1.83,3.65,3.85,1.91,1.87,1.91,1.87
9,1275181,Scotland Championship,2021/2022,2021-08-07 11:00:00,2,Inverness CT,Raith Rovers,1,0,1,['80'],[],2.2,3.05,3.3,2.25,1.61,2.0,1.8
10,1275182,Scotland Championship,2021/2022,2021-08-07 11:00:00,2,Queen of the South,Kilmarnock,0,1,1,[],['90+1'],3.5,3.65,1.91,1.91,1.87,1.87,1.91
11,1275184,Scotland Championship,2021/2022,2021-08-21 11:00:00,3,Arbroath,Partick Thistle,3,1,4,"['45', '54', '58']",['33'],3.1,3.25,2.2,1.83,1.95,1.71,2.1
12,1275185,Scotland Championship,2021/2022,2021-08-21 11:00:00,3,Hamilton Academical,Kilmarnock,0,2,2,[],"['60', '70']",3.8,3.5,1.87,1.83,1.95,1.8,1.95
13,1275186,Scotland Championship,2021/2022,2021-08-21 11:00:00,3,Inverness CT,Ayr United,1,0,1,['54'],[],1.71,3.3,5.25,2.0,1.77,1.87,1.91
14,1275187,Scotland Championship,2021/2022,2021-08-21 11:00:00,3,Greenock Morton,Queen of the South,2,3,5,"['31', '83']","['24', '55', '72']",2.4,3.3,2.75,1.95,1.83,1.8,2.0
15,1275191,Scotland Championship,2021/2022,2021-08-28 11:00:00,4,Partick Thistle,Greenock Morton,3,0,3,"['9', '47', '55']",[],1.71,3.7,4.35,1.87,1.91,1.83,1.95
16,1275190,Scotland Championship,2021/2022,2021-08-28 11:00:00,4,Kilmarnock,Inverness CT,0,1,1,[],['5'],1.83,3.55,3.9,1.95,1.83,1.91,1.87
17,1275192,Scotland Championship,2021/2022,2021-08-28 11:00:00,4,Queen of the South,Hamilton Academical,1,2,3,['54'],"['46', '74']",2.3,3.4,2.75,1.91,1.87,1.77,2.0
18,1275189,Scotland Championship,2021/2022,2021-08-28 11:00:00,4,Dunfermline Athletic,Arbroath,0,3,3,[],"['12', '44', '67']",2.05,3.4,3.35,1.87,1.91,1.8,2.0
19,1275188,Scotland Championship,2021/2022,2021-09-07 14:00:00,4,Ayr United,Raith Rovers,0,2,2,[],"['14', '25']",2.9,3.0,2.45,2.2,1.65,2.0,1.8
20,1275193,Scotland Championship,2021/2022,2021-09-11 11:00:00,5,Arbroath,Hamilton Academical,4,0,4,"['45+2', '57', '80', '85']",[],2.4,3.2,2.8,1.95,1.83,1.77,2.0
21,1275194,Scotland Championship,2021/2022,2021-09-11 11:00:00,5,Ayr United,Dunfermline Athletic,3,1,4,"['3', '25', '63']",['28'],2.95,3.1,2.35,1.95,1.83,1.77,2.0
22,1275195,Scotland Championship,2021/2022,2021-09-11 11:00:00,5,Inverness CT,Partick Thistle,3,1,4,"['51', '68', '71']",['17'],2.3,3.15,3.05,2.1,1.71,1.91,1.87
23,1275196,Scotland Championship,2021/2022,2021-09-11 11:00:00,5,Kilmarnock,Greenock Morton,1,0,1,['75'],[],1.47,4.15,6.75,2.0,1.8,2.2,1.65
24,1275197,Scotland Championship,2021/2022,2021-09-11 11:00:00,5,Raith Rovers,Queen of the South,0,1,1,[],['12'],1.71,3.65,4.5,1.91,1.87,1.91,1.87
25,1275202,Scotland Championship,2021/2022,2021-09-18 11:00:00,6,Queen of the South,Arbroath,0,2,2,[],"['16', '79']",2.65,3.35,2.45,1.77,2.0,1.67,2.15
26,1275200,Scotland Championship,2021/2022,2021-09-18 11:00:00,6,Greenock Morton,Raith Rovers,0,1,1,[],['33'],3.15,3.35,2.15,1.95,1.83,1.83,1.95
27,1275201,Scotland Championship,2021/2022,2021-09-18 11:00:00,6,Partick Thistle,Kilmarnock,0,2,2,[],"['52', '65']",3.3,3.35,2.1,1.87,1.91,1.74,2.05
28,1275198,Scotland Championship,2021/2022,2021-09-18 11:00:00,6,Dunfermline Athletic,Inverness CT,0,0,0,[],[],3.65,3.45,1.91,2.0,1.8,1.91,1.87
29,1275199,Scotland Championship,2021/2022,2021-09-18 11:00:00,6,Hamilton Academical,Ayr United,0,2,2,[],"['64', '78']",2.2,3.25,3.15,1.95,1.83,1.8,2.0
30,1275203,Scotland Championship,2021/2022,2021-09-24 15:45:00,7,Arbroath,Kilmarnock,0,0,0,[],[],3.35,3.35,2.05,2.05,1.77,1.91,1.87
31,1275204,Scotland Championship,2021/2022,2021-09-25 11:00:00,7,Ayr United,Greenock Morton,0,0,0,[],[],2.05,3.35,3.4,2.1,1.69,2.0,1.8
32,1275205,Scotland Championship,2021/2022,2021-09-25 11:00:00,7,Dunfermline Athletic,Hamilton Academical,0,0,0,[],[],2.4,3.2,2.85,2.15,1.69,1.95,1.83
33,1275206,Scotland Championship,2021/2022,2021-09-25 11:00:00,7,Inverness CT,Queen of the South,2,1,3,"['12', '81']",['74'],1.61,3.95,4.75,1.87,1.91,1.95,1.83
34,1275207,Scotland Championship,2021/2022,2021-09-26 11:00:00,7,Raith Rovers,Partick Thistle,3,2,5,"['22', '64', '78']","['86', '90+5']",2.25,3.4,2.9,2.05,1.77,1.91,1.87
35,1275183,Scotland Championship,2021/2022,2021-09-29 15:05:00,3,Raith Rovers,Dunfermline Athletic,1,1,2,['11'],['79'],2.11,3.4,3.0,1.94,1.9,1.74,2.05
36,1275211,Scotland Championship,2021/2022,2021-10-02 11:00:00,8,Partick Thistle,Ayr United,4,0,4,"['34', '45', '72', '85']",[],1.95,3.4,4.0,1.87,1.9,1.73,2.0
37,1275208,Scotland Championship,2021/2022,2021-10-02 11:00:00,8,Hamilton Academical,Inverness CT,2,1,3,"['5', '26']",['90+2'],3.3,3.3,2.2,2.05,1.75,1.73,2.0
