Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Serie D,2021,2021-05-26 15:00:00,0,Santana,GAS,1,2,3,['34'],"['47', '75']",2.7,3.55,2.33,1.71,1.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,Brazil Serie D,2021,2021-05-26 16:00:00,0,Tocantinópolis,Sociedade Esportiva Picos,2,0,2,"['54', '86']",[],3.4,3.6,1.83,2.2,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,Brazil Serie D,2021,2021-05-26 16:00:00,0,Real Ariquemes,Brasiliense,0,2,2,[],"['75', '90+4']",8.0,3.9,1.41,1.74,2.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Brazil Serie D,2021,2021-05-26 16:00:00,0,Aquidauanense,Rio Branco ES,1,4,5,['26'],"['10', '15', '37', '78']",2.38,3.25,2.63,1.95,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Brazil Serie D,2021,2021-05-30 15:00:00,0,Brasiliense,Real Ariquemes,3,1,4,"['42', '61', '68']",['76'],1.18,5.89,9.88,1.54,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,Brazil Serie D,2021,2021-05-30 16:00:00,0,Sociedade Esportiva Picos,Tocantinópolis,3,1,4,"['18', '49', '59']",['72'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,Brazil Serie D,2021,2021-05-30 17:00:00,0,GAS,Santana,3,0,3,"['14', '45+3', '56']",[],1.44,3.7,6.5,1.64,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,Brazil Serie D,2021,2021-05-30 18:00:00,0,Rio Branco ES,Aquidauanense,2,0,2,"['46', '70']",[],1.26,4.95,7.0,1.53,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,Brazil Serie D,2021,2021-06-05 15:00:00,1,América RN,Central,1,0,1,['58'],[],1.53,3.6,5.03,1.92,2.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Serie D,2021,2021-06-05 15:00:00,1,Bangu,Santo André,1,2,3,['40'],"['45+3', '61']",2.25,3.25,2.8,2.1,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
