Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Serie C,2021,2021-05-29 15:30:00,1,Floresta,Jacuipense,2,0,2,"['28', '45+3']",[],2.75,2.88,2.45,2.15,1.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Brazil Serie C,2021,2021-05-29 16:00:00,1,Novorizontino,Figueirense,1,0,1,['13'],[],1.8,3.2,3.9,2.06,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Brazil Serie C,2021,2021-05-29 17:00:00,1,Botafogo PB,Ferroviário,0,0,0,[],[],2.5,3.2,2.63,2.14,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Brazil Serie C,2021,2021-05-29 17:00:00,1,Criciúma,Ituano,1,0,1,['72'],[],2.8,3.1,2.4,2.29,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Brazil Serie C,2021,2021-05-29 19:00:00,1,Tombense,Paysandu,1,1,2,['7'],['90+2'],2.1,2.85,3.35,2.4,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Brazil Serie C,2021,2021-05-30 16:00:00,1,Altos,Volta Redonda,3,0,3,"['31', '49', '83']",[],3.0,3.4,2.2,1.89,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,Brazil Serie C,2021,2021-05-30 18:00:00,1,Manaus,Santa Cruz,2,0,2,"['26', '61']",[],2.7,2.85,2.45,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,Brazil Serie C,2021,2021-05-30 20:00:00,1,Botafogo SP,EC São José,1,0,1,['77'],[],1.95,3.0,3.5,2.25,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Brazil Serie C,2021,2021-05-31 20:00:00,1,Ypiranga Erechim,Paraná,2,0,2,"['22', '75']",[],2.2,2.75,3.2,2.15,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,Brazil Serie C,2021,2021-06-05 11:00:00,2,Ituano,Novorizontino,1,4,5,['66'],"['6', '43', '45+1', '68']",3.05,3.1,2.38,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,Brazil Serie C,2021,2021-06-05 15:30:00,2,Ferroviário,Altos,1,0,1,['45'],[],2.0,3.25,3.54,2.07,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Brazil Serie C,2021,2021-06-05 16:00:00,2,Figueirense,Oeste,1,0,1,['7'],[],2.2,3.1,3.2,2.25,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
