Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1274813,Ukraine Ukrainian Premier League,2021/2022,2021-07-23 13:30:00,1,Lviv,Mariupol,1,1,2,['32'],['9'],2.76,3.02,2.2,1.94,1.88,1.69,2.0
2,1274816,Ukraine Ukrainian Premier League,2021/2022,2021-07-24 11:00:00,1,Veres Rivne,Kolos Kovalivka,0,0,0,[],[],3.25,3.25,2.05,1.83,1.8,1.74,1.95
3,1274818,Ukraine Ukrainian Premier League,2021/2022,2021-07-24 13:30:00,1,Shakhtar Donetsk,Inhulets,2,1,3,"['12', '34']",['81'],1.1,7.75,14.0,1.47,2.4,2.4,1.48
4,1274812,Ukraine Ukrainian Premier League,2021/2022,2021-07-25 11:00:00,1,Metalist 1925 Kharkiv,Rukh Vynnyky,2,1,3,"['7', '35']",['50'],2.8,2.9,2.37,2.2,1.61,1.91,1.74
5,1274814,Ukraine Ukrainian Premier League,2021/2022,2021-07-25 13:30:00,1,Desna,Chornomorets,3,0,3,"['51', '56', '80']",[],1.61,3.5,5.0,1.74,1.91,1.74,1.95
6,1274817,Ukraine Ukrainian Premier League,2021/2022,2021-07-25 13:30:00,1,Zorya,Oleksandria,0,1,1,[],['40'],1.61,3.5,4.9,1.87,1.77,1.91,1.77
7,1274815,Ukraine Ukrainian Premier League,2021/2022,2021-07-26 13:30:00,1,Vorskla,Dnipro-1,2,2,4,"['7', '67']","['59', '72']",2.95,2.85,2.4,2.2,1.54,1.95,1.71
8,1274825,Ukraine Ukrainian Premier League,2021/2022,2021-07-30 13:00:00,2,Lviv,Shakhtar Donetsk,0,3,3,[],"['73', '85', '90+5']",11.0,6.25,1.16,1.56,2.2,2.25,1.54
9,1274823,Ukraine Ukrainian Premier League,2021/2022,2021-07-30 15:00:00,2,Kolos Kovalivka,Metalist 1925 Kharkiv,1,0,1,['72'],[],1.69,3.4,4.6,2.0,1.67,2.0,1.69
10,1274819,Ukraine Ukrainian Premier League,2021/2022,2021-07-31 11:00:00,2,Minai,Oleksandria,1,0,1,['90'],[],4.2,3.35,1.74,1.87,1.77,1.83,1.83
11,1274820,Ukraine Ukrainian Premier League,2021/2022,2021-07-31 13:30:00,2,Chornomorets,Dnipro-1,0,3,3,[],"['40', '51', '61']",5.75,4.05,1.47,1.71,1.95,1.91,1.77
12,1274821,Ukraine Ukrainian Premier League,2021/2022,2021-08-01 11:00:00,2,Mariupol,Desna,1,2,3,['65'],"['71', '90+2']",3.75,3.25,1.91,1.85,1.85,1.77,1.91
13,1274826,Ukraine Ukrainian Premier League,2021/2022,2021-08-01 13:30:00,2,Dynamo Kyiv,Veres Rivne,4,0,4,"['4', '6', '42', '86']",[],1.11,7.25,14.0,1.65,2.05,2.9,1.33
14,1274822,Ukraine Ukrainian Premier League,2021/2022,2021-08-01 13:30:00,2,Vorskla,Rukh Vynnyky,2,0,2,"['42', '60']",[],2.15,3.1,3.25,2.2,1.57,2.0,1.69
15,1274824,Ukraine Ukrainian Premier League,2021/2022,2021-08-02 13:30:00,2,Inhulets,Zorya,1,5,6,['75'],"['5', '7', '51', '82', '90+2']",4.15,3.45,1.69,1.95,1.71,1.95,1.71
16,1274827,Ukraine Ukrainian Premier League,2021/2022,2021-08-06 13:30:00,3,Metalist 1925 Kharkiv,Chornomorets,3,2,5,"['22', '64', '66']","['17', '43']",1.95,3.0,3.5,2.15,1.59,1.95,1.71
17,1274828,Ukraine Ukrainian Premier League,2021/2022,2021-08-07 11:00:00,3,Rukh Vynnyky,Veres Rivne,2,1,3,"['6', '10']",['39'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1274829,Ukraine Ukrainian Premier League,2021/2022,2021-08-07 13:30:00,3,Dnipro-1,Mariupol,2,1,3,"['14', '30']",['77'],1.45,4.0,5.75,1.71,1.95,1.83,1.8
19,1274833,Ukraine Ukrainian Premier League,2021/2022,2021-08-07 13:30:00,3,Shakhtar Donetsk,Oleksandria,1,2,3,['15'],"['6', '21']",1.15,6.75,14.0,1.48,2.4,2.2,1.54
20,1274831,Ukraine Ukrainian Premier League,2021/2022,2021-08-08 13:30:00,3,Vorskla,Lviv,4,1,5,"['2', '11', '38', '69']",['86'],1.62,3.55,4.4,1.83,1.83,1.83,1.8
21,1274834,Ukraine Ukrainian Premier League,2021/2022,2021-08-08 13:30:00,3,Zorya,Dynamo Kyiv,1,2,3,['90+4'],"['17', '80']",4.85,3.15,1.67,1.87,1.77,1.83,1.8
22,1274830,Ukraine Ukrainian Premier League,2021/2022,2021-08-09 13:30:00,3,Desna,Inhulets,2,0,2,"['86', '90+1']",[],1.45,3.8,6.0,1.83,1.8,1.95,1.71
23,1274811,Ukraine Ukrainian Premier League,2021/2022,2021-08-11 13:30:00,1,Dynamo Kyiv,Minai,2,0,2,"['19', '45+1']",[],1.09,9.5,21.0,1.43,2.55,2.7,1.37
24,1274841,Ukraine Ukrainian Premier League,2021/2022,2021-08-13 13:30:00,4,Shakhtar Donetsk,Metalist 1925 Kharkiv,2,0,2,"['49', '80']",[],1.15,6.75,14.0,1.48,2.4,2.2,1.56
25,1274838,Ukraine Ukrainian Premier League,2021/2022,2021-08-14 11:00:00,4,Veres Rivne,Vorskla,1,1,2,['54'],['48'],3.65,3.45,1.77,1.74,1.91,1.71,1.95
26,1274840,Ukraine Ukrainian Premier League,2021/2022,2021-08-14 13:30:00,4,Zorya,Minai,1,1,2,['65'],['53'],1.31,4.65,7.75,1.71,1.95,2.1,1.62
