Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Cyprus First Division,2021/2022,2021-08-20 13:00:00,1,AEK Larnaca,Doxa,1,1,2,['26'],['48'],1.11,4.33,6.0,1.73,2.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Cyprus First Division,2021/2022,2021-08-21 13:00:00,1,Paphos,APOEL,4,0,4,"['2', '45+1', '45+3', '62']",[],2.8,3.3,1.43,2.1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Cyprus First Division,2021/2022,2021-08-22 13:00:00,1,Olympiakos,Aris,1,2,3,['-1'],"['-1', '-1']",1.85,3.4,3.8,2.0,1.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,Cyprus First Division,2021/2022,2021-08-23 13:00:00,1,Apollon,Ethnikos Achna,4,2,6,"['28', '44', '81', '90']","['9', '64']",1.09,5.0,6.5,1.57,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,Cyprus First Division,2021/2022,2021-09-11 12:00:00,2,Ethnikos Achna,PAEEK,1,3,4,['17'],"['14', '23', '78']",1.17,3.8,4.4,1.85,1.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,Cyprus First Division,2021/2022,2021-09-11 14:00:00,2,Aris,Apollon,0,1,1,[],['39'],3.75,3.55,1.72,1.74,1.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Cyprus First Division,2021/2022,2021-09-12 13:00:00,2,Doxa,Anorthosis,2,0,2,"['42', '89']",[],4.8,3.8,1.15,2.0,1.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,Cyprus First Division,2021/2022,2021-09-12 14:00:00,2,AEK Larnaca,Omonia Nicosia,2,1,3,"['55', '75']",['81'],2.3,3.0,1.55,2.1,1.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,Cyprus First Division,2021/2022,2021-09-13 12:00:00,2,APOEL,Olympiakos,0,1,1,[],['28'],1.15,4.2,4.7,1.75,1.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Cyprus First Division,2021/2022,2021-09-13 14:00:00,2,AEL,Paphos,4,0,4,"['8', '37', '50', '75']",[],1.47,3.2,2.55,2.35,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
