Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3064918,Armenia First League,2022/2023,2022-08-03 10:45:00,1,West Armenia,Ararat-Armenia II,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0,0
2,3064919,Armenia First League,2022/2023,2022-08-03 10:45:00,1,Ararat II,Mika Yerevan,7,0,7,"['-1', '-1', '-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0,0
3,3064923,Armenia First League,2022/2023,2022-08-04 10:30:00,1,Shirak II,Alashkert II,3,0,3,"['-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0,0
4,3064920,Armenia First League,2022/2023,2022-08-04 10:45:00,1,Lernayin Artsakh II,Gandzasar,1,3,4,['-1'],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
5,3064922,Armenia First League,2022/2023,2022-08-04 12:00:00,1,Banants II,Gandzasar,5,1,6,"['-1', '-1', '-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0,0
6,3064921,Armenia First League,2022/2023,2022-08-05 10:45:00,1,Pyunik II,BKMA II,0,2,2,[],"['-1', '-1']",1.76,3.6,4.1,1.31,3.18,0,0
7,3064925,Armenia First League,2022/2023,2022-08-09 10:30:00,2,Gandzasar,Shirak II,2,0,2,"['-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0,0
8,3064924,Armenia First League,2022/2023,2022-08-09 10:45:00,2,Ararat-Armenia II,Alashkert II,3,1,4,"['-1', '-1', '-1']",['-1'],1.11,8.9,13.5,1.15,4.7,0,0
9,3064928,Armenia First League,2022/2023,2022-08-09 10:45:00,2,Mika Yerevan,Lernayin Artsakh II,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0,0
10,3064927,Armenia First League,2022/2023,2022-08-10 10:30:00,2,Gandzasar,Pyunik II,1,3,4,['-1'],"['-1', '-1', '-1']",1.76,3.95,3.72,1.42,2.66,0,0
