League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
England Premier League 2 Division Two U23,2022/2023,2022-09-18 09:00:00,6,Middlesbrough U21,Norwich City U21,1,3,4,['51'],"['45', '78', '90']",2.3,3.84,2.51,1.31,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-09-18 10:00:00,6,Stoke City U21,Aston Villa U21,3,3,6,"['49', '71', '75']","['13', '23', '46']",2.44,3.74,2.4,1.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
England Premier League 2 Division Two U23,2022/2023,2022-09-23 15:00:00,12,Middlesbrough U21,Sunderland U21,2,0,2,"['5', '74']",[],1.55,4.33,4.2,1.39,1.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-09-30 15:00:00,7,Aston Villa U21,West Bromwich Albion U21,2,6,8,"['28', '59']","['1', '12', '22', '44', '65', '87']",1.75,3.8,3.6,1.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
England Premier League 2 Division Two U23,2022/2023,2022-09-30 15:00:00,7,Leeds United U21,Stoke City U21,4,0,4,"['14', '19', '43', '83']",[],1.6,4.33,4.0,1.3,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-09-30 15:00:00,7,Middlesbrough U21,Newcastle United U21,1,1,2,['90+4'],['36'],2.06,3.49,2.88,1.33,1.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-09-30 15:00:00,7,Norwich City U21,Derby County U21,2,1,3,"['24', '88']",['90+7'],1.7,4.0,3.8,1.27,1.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-03 15:00:00,7,Nottingham Forest U21,Sunderland U21,1,0,1,['49'],[],1.6,4.75,3.5,1.32,1.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-08 08:00:00,8,Southampton U21,Aston Villa U21,2,0,2,"['12', '36']",[],2.27,4.64,2.18,1.29,1.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-09 11:00:00,8,Stoke City U21,Norwich City U21,2,2,4,"['5', '65']","['6', '43']",2.52,3.84,2.29,1.35,1.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-10 14:30:00,8,West Bromwich Albion U21,Middlesbrough U21,5,2,7,"['30', '39', '70', '73', '77']","['2', '90+3']",2.23,3.84,2.6,1.35,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-10-10 15:00:00,8,Sunderland U21,Leeds United U21,0,1,1,[],['53'],5.75,4.9,1.41,1.31,1.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-10 15:00:00,8,Derby County U21,Nottingham Forest U21,0,1,1,[],['53'],4.04,4.24,1.66,1.31,1.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-14 14:00:00,5,Aston Villa U21,Newcastle United U21,1,2,3,['45+4'],"['24', '59']",2.2,4.2,2.38,1.27,1.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-17 15:00:00,5,Nottingham Forest U21,Stoke City U21,4,1,5,"['8', '25', '56', '84']",['38'],1.77,4.5,3.4,1.42,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-10-21 15:00:00,9,Aston Villa U21,Nottingham Forest U21,1,1,2,['71'],['89'],2.25,4.25,2.32,1.3,1.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-21 15:00:00,9,Norwich City U21,West Bromwich Albion U21,1,1,2,['19'],['18'],1.95,4.2,2.78,1.28,1.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-22 07:00:00,9,Middlesbrough U21,Leeds United U21,2,4,6,"['28', '79']","['61', '73', '76', '90+5']",3.0,3.8,1.91,1.33,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
England Premier League 2 Division Two U23,2022/2023,2022-10-23 10:00:00,9,Newcastle United U21,Southampton U21,3,2,5,"['4', '60', '81']","['18', '38']",2.2,3.45,2.7,1.32,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-23 10:00:00,9,Stoke City U21,Sunderland U21,2,3,5,"['19', '88']","['41', '64', '73']",1.91,3.39,3.39,1.42,1.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-29 08:30:00,10,Derby County U21,Aston Villa U21,0,2,2,[],"['11', '63']",2.63,4.33,2.0,1.3,1.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-30 09:00:00,10,Southampton U21,Middlesbrough U21,8,1,9,"['5', '11', '20', '30', '45', '63', '90+2', '90+3']",['45+7'],2.25,3.6,2.58,1.37,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-10-31 16:00:00,14,Newcastle United U21,Sunderland U21,1,1,2,['32'],['90+4'],2.12,3.84,2.83,1.37,1.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-10-31 16:00:00,10,Nottingham Forest U21,Norwich City U21,4,1,5,"['2', '22', '45+2', '53']",['68'],2.09,3.94,2.83,1.33,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-10-31 16:00:00,10,West Bromwich Albion U21,Stoke City U21,4,0,4,"['4', '12', '47', '51']",[],1.9,3.8,3.12,1.34,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-11-04 16:00:00,11,Aston Villa U21,Norwich City U21,2,1,3,"['33', '81']",['79'],2.65,3.7,2.15,1.31,1.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-11-07 10:00:00,11,Leeds United U21,Newcastle United U21,4,2,6,"['2', '49', '51', '67']","['8', '63']",1.5,4.2,4.75,1.25,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-11-07 10:00:00,11,Sunderland U21,Southampton U21,1,3,4,['48'],"['17', '27', '30']",3.1,4.0,1.85,1.32,1.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2022-11-07 16:00:00,11,Stoke City U21,Derby County U21,4,0,4,"['4', '13', '64', '87']",[],1.89,4.26,2.92,1.38,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
England Premier League 2 Division Two U23,2022/2023,2022-11-07 16:00:00,11,West Bromwich Albion U21,Nottingham Forest U21,1,5,6,['26'],"['2', '5', '27', '71', '77']",2.34,3.62,2.5,1.34,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
England Premier League 2 Division Two U23,2022/2023,2023-01-06 16:00:00,12,Norwich City U21,Stoke City U21,3,0,3,"['7', '44', '65']",[],1.88,3.94,3.32,1.4,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2023-01-06 16:00:00,12,Southampton U21,Derby County U21,3,0,3,"['17', '22', '90+5']",[],1.4,5.1,5.65,1.22,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2023-01-06 16:00:00,12,Nottingham Forest U21,Leeds United U21,1,0,1,['86'],[],3.2,4.04,1.9,1.3,1.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
England Premier League 2 Division Two U23,2022/2023,2023-01-09 16:00:00,5,Sunderland U21,Middlesbrough U21,5,7,12,"['48', '70', '76', '90', '90+2']","['5', '40', '45', '47', '67', '75', '88']",2.35,3.58,2.57,1.3,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
England Premier League 2 Division Two U23,2022/2023,2023-01-09 16:00:00,12,Newcastle United U21,Aston Villa U21,0,2,2,[],"['23', '49']",2.02,3.64,3.16,1.47,1.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
