Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1343675,South Africa Premier Soccer League,2021/2022,2021-08-20 12:00:00,0,Mamelodi Sundowns,AmaZulu,1,0,1,['44'],[],1.56,3.11,4.82,2.3,1.53,2.3,1.5
2,1343676,South Africa Premier Soccer League,2021/2022,2021-08-21 10:00:00,0,Orlando Pirates,Stellenbosch,2,2,4,"['18', '49']","['2', '55']",1.8,2.75,5.0,2.45,1.43,2.15,1.59
3,1343677,South Africa Premier Soccer League,2021/2022,2021-08-21 10:00:00,0,Sekhukhune United,Chippa United,0,1,1,[],['16'],2.5,2.7,2.8,2.85,1.4,0.0,0.0
4,1343678,South Africa Premier Soccer League,2021/2022,2021-08-21 10:00:00,0,Golden Arrows,Maritzburg United,2,1,3,"['55', '68']",['87'],2.25,2.65,3.25,2.4,1.47,2.05,1.65
5,1343679,South Africa Premier Soccer League,2021/2022,2021-08-21 12:00:00,0,Baroka,Marumo Gallants,2,0,2,"['16', '31']",[],2.72,2.55,3.12,2.57,1.47,2.05,1.65
6,1343680,South Africa Premier Soccer League,2021/2022,2021-08-21 12:00:00,0,Cape Town City,SuperSport United,0,0,0,[],[],2.75,2.65,3.04,2.12,1.67,1.74,1.91
7,1343681,South Africa Premier Soccer League,2021/2022,2021-08-22 10:00:00,0,Moroka Swallows,Real Kings,1,0,1,['90+3'],[],1.95,2.9,3.8,2.4,1.47,2.15,1.57
8,1343682,South Africa Premier Soccer League,2021/2022,2021-08-22 12:00:00,0,TS Galaxy,Kaizer Chiefs,0,0,0,[],[],2.76,3.08,2.42,1.79,1.92,1.69,1.95
9,1343683,South Africa Premier Soccer League,2021/2022,2021-08-24 12:00:00,0,Chippa United,Mamelodi Sundowns,0,0,0,[],[],6.0,3.0,1.65,2.35,1.53,2.45,1.44
10,1343684,South Africa Premier Soccer League,2021/2022,2021-08-24 12:00:00,0,Marumo Gallants,Orlando Pirates,0,0,0,[],[],3.72,2.78,1.82,2.38,1.53,2.15,1.57
11,1343690,South Africa Premier Soccer League,2021/2022,2021-08-25 10:00:00,0,SuperSport United,Golden Arrows,3,1,4,"['29', '56', '82']",['90+1'],2.1,2.85,3.35,2.45,1.44,2.15,1.57
12,1343689,South Africa Premier Soccer League,2021/2022,2021-08-25 12:00:00,0,Stellenbosch,TS Galaxy,1,0,1,['55'],[],2.5,2.63,3.0,2.59,1.44,2.2,1.54
13,1343688,South Africa Premier Soccer League,2021/2022,2021-08-25 12:00:00,0,Maritzburg United,Sekhukhune United,0,2,2,[],"['18', '28']",1.8,3.3,4.33,2.2,1.63,2.25,1.57
14,1343686,South Africa Premier Soccer League,2021/2022,2021-08-25 12:00:00,0,Real Kings,Cape Town City,1,2,3,['11'],"['52', '57']",2.78,2.94,2.62,2.32,1.54,2.05,1.7
15,1343685,South Africa Premier Soccer League,2021/2022,2021-08-25 12:00:00,0,AmaZulu,Moroka Swallows,0,0,0,[],[],2.4,2.6,3.05,2.45,1.44,2.05,1.65
16,1343687,South Africa Premier Soccer League,2021/2022,2021-08-25 12:00:00,0,Kaizer Chiefs,Baroka,2,1,3,"['9', '27']",['59'],1.91,2.75,4.15,2.45,1.45,2.1,1.61
17,1343691,South Africa Premier Soccer League,2021/2022,2021-09-11 10:00:00,0,TS Galaxy,Golden Arrows,2,2,4,"['40', '88']","['37', '76']",2.81,2.75,2.5,2.75,1.4,2.1,1.61
18,1343696,South Africa Premier Soccer League,2021/2022,2021-09-11 10:00:00,0,Orlando Pirates,Moroka Swallows,1,0,1,['78'],[],2.0,2.65,4.0,2.6,1.4,2.25,1.53
19,1343692,South Africa Premier Soccer League,2021/2022,2021-09-11 12:00:00,0,Baroka,Maritzburg United,0,1,1,[],['13'],2.49,2.91,2.67,1.81,1.9,1.91,1.71
20,1343693,South Africa Premier Soccer League,2021/2022,2021-09-11 12:00:00,0,Sekhukhune United,Stellenbosch,1,1,2,['69'],['8'],2.96,2.76,2.38,2.9,1.36,2.1,1.61
21,1343694,South Africa Premier Soccer League,2021/2022,2021-09-12 10:00:00,0,Real Kings,Chippa United,1,0,1,['51'],[],2.7,2.4,2.95,2.5,1.43,2.05,1.65
