Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2280693,Mexico Liga MX,2022/2023,2022-07-01 23:05:00,1,Mazatlán,Puebla,2,4,6,"['47', '85']","['5', '14', '58', '76']",2.64,3.26,2.68,2.18,1.67,0.0,0.0
2,2280692,Mexico Liga MX,2022/2023,2022-07-02 19:00:00,1,Necaxa,Toluca,1,3,4,['39'],"['3', '24', '69']",2.3,3.25,3.1,1.98,1.88,1.75,2.0
3,2280694,Mexico Liga MX,2022/2023,2022-07-02 19:00:00,1,Guadalajara,Juárez,0,0,0,[],[],1.73,3.5,5.0,2.15,1.57,2.1,1.67
4,2280695,Mexico Liga MX,2022/2023,2022-07-02 21:05:00,1,Tigres UANL,Cruz Azul,2,3,5,"['48', '75']","['16', '63', '90+3']",2.0,3.3,3.75,2.04,1.64,1.95,1.8
5,2280696,Mexico Liga MX,2022/2023,2022-07-02 23:05:00,1,América,Atlas,0,0,0,[],[],2.1,3.25,3.5,2.18,1.56,2.1,1.67
6,2280697,Mexico Liga MX,2022/2023,2022-07-03 14:00:00,1,Pumas UNAM,Tijuana,1,1,2,['51'],['12'],1.83,3.35,3.83,1.98,1.88,1.8,1.95
7,2280698,Mexico Liga MX,2022/2023,2022-07-03 19:00:00,1,Atlético San Luis,León,1,2,3,['77'],"['35', '90+3']",2.5,3.2,2.75,1.97,1.69,1.91,1.91
8,2280699,Mexico Liga MX,2022/2023,2022-07-03 21:05:00,1,Santos Laguna,Monterrey,4,3,7,"['26', '34', '85', '90+1']","['17', '21', '67']",2.7,3.25,2.5,2.04,1.64,1.91,1.91
9,2280700,Mexico Liga MX,2022/2023,2022-07-04 23:00:00,1,Pachuca,Querétaro,2,0,2,"['25', '58']",[],1.44,3.9,5.7,1.8,1.9,2.05,1.7
10,2280701,Mexico Liga MX,2022/2023,2022-07-08 21:00:00,2,Mazatlán,Tigres UANL,0,1,1,[],['7'],3.0,3.1,2.34,2.0,1.67,0.0,0.0
11,2280702,Mexico Liga MX,2022/2023,2022-07-08 23:05:00,2,Puebla,Santos Laguna,1,0,1,['11'],[],1.94,3.4,3.7,2.11,1.6,1.8,1.95
12,2280703,Mexico Liga MX,2022/2023,2022-07-08 23:05:00,2,Tijuana,Juárez,0,2,2,[],"['46', '71']",1.98,3.3,3.65,2.13,1.59,2.0,1.75
13,2280709,Mexico Liga MX,2022/2023,2022-07-09 21:00:00,2,León,Pumas UNAM,3,3,6,"['53', '59', '79']","['5', '45+6', '52']",1.9,3.6,3.75,2.0,1.75,1.83,1.9
14,2280704,Mexico Liga MX,2022/2023,2022-07-09 21:05:00,2,Guadalajara,Atlético San Luis,0,1,1,[],['45+3'],1.91,3.0,3.8,2.25,1.57,2.0,1.75
15,2280705,Mexico Liga MX,2022/2023,2022-07-09 23:05:00,2,Cruz Azul,Pachuca,1,2,3,['90+8'],"['36', '45+1']",2.3,2.9,2.9,2.25,1.57,1.95,1.8
16,2280706,Mexico Liga MX,2022/2023,2022-07-09 23:05:00,2,Monterrey,América,3,2,5,"['9', '66', '74']","['22', '34']",2.25,3.0,3.0,2.2,1.61,1.95,1.8
17,2280707,Mexico Liga MX,2022/2023,2022-07-10 14:00:00,2,Toluca,Atlas,3,2,5,"['3', '10', '15']","['43', '84']",2.94,3.05,2.43,2.11,1.65,1.95,1.8
18,2280708,Mexico Liga MX,2022/2023,2022-07-10 19:00:00,2,Querétaro,Necaxa,1,2,3,['31'],"['23', '83']",2.2,3.12,2.97,2.15,1.62,1.95,1.8
19,2280710,Mexico Liga MX,2022/2023,2022-07-13 23:00:00,3,América,Toluca,1,0,1,['90+3'],[],1.55,4.05,5.3,1.91,1.95,2.1,1.66
20,2280711,Mexico Liga MX,2022/2023,2022-07-15 21:00:00,3,Puebla,León,1,1,2,['21'],['79'],2.75,3.25,2.5,2.1,1.68,1.8,1.9
21,2280712,Mexico Liga MX,2022/2023,2022-07-15 23:05:00,3,Juárez,Querétaro,1,1,2,['6'],['13'],2.0,3.4,3.6,2.2,1.62,1.95,1.8
22,2280713,Mexico Liga MX,2022/2023,2022-07-16 19:00:00,3,Atlas,Cruz Azul,3,2,5,"['10', '70', '82']","['21', '86']",2.2,3.0,3.25,2.15,1.58,2.0,1.75
23,2280714,Mexico Liga MX,2022/2023,2022-07-16 21:05:00,3,Santos Laguna,Guadalajara,1,1,2,['70'],['47'],2.45,3.0,2.8,2.08,1.62,1.9,1.8
24,2280715,Mexico Liga MX,2022/2023,2022-07-17 14:00:00,3,Pumas UNAM,Necaxa,1,0,1,['18'],[],2.03,3.2,3.1,1.88,1.82,1.88,1.82
25,2280716,Mexico Liga MX,2022/2023,2022-07-17 19:00:00,3,Atlético San Luis,Monterrey,0,1,1,[],['83'],2.85,3.15,2.21,2.16,1.76,1.83,1.9
26,2280717,Mexico Liga MX,2022/2023,2022-07-17 21:00:00,3,Tigres UANL,Tijuana,1,0,1,['77'],[],1.42,3.8,6.4,2.05,1.85,2.1,1.67
27,2280718,Mexico Liga MX,2022/2023,2022-07-18 21:00:00,3,Pachuca,Mazatlán,1,1,2,['90+3'],['46'],1.5,3.75,6.0,1.85,1.85,0.0,0.0
28,2280719,Mexico Liga MX,2022/2023,2022-07-20 23:05:00,4,Guadalajara,León,0,0,0,[],[],2.15,3.15,3.2,1.91,1.86,1.71,2.0
29,2280720,Mexico Liga MX,2022/2023,2022-07-21 23:00:00,4,Querétaro,Monterrey,0,3,3,[],"['44', '69', '79']",3.42,3.32,1.86,2.1,1.68,1.87,1.83
30,2280721,Mexico Liga MX,2022/2023,2022-07-22 21:00:00,4,Mazatlán,Atlético San Luis,1,1,2,['36'],['39'],2.42,3.36,2.97,2.1,1.7,0.0,0.0
31,2280722,Mexico Liga MX,2022/2023,2022-07-22 23:05:00,4,Necaxa,Juárez,1,0,1,['36'],[],1.94,3.25,3.6,2.38,1.55,2.05,1.7
32,2280723,Mexico Liga MX,2022/2023,2022-07-23 19:00:00,4,Toluca,Santos Laguna,2,1,3,"['11', '25']",['76'],2.18,3.35,3.1,1.76,1.95,1.63,2.2
33,2280724,Mexico Liga MX,2022/2023,2022-07-23 21:05:00,4,Cruz Azul,Puebla,2,2,4,"['23', '26']","['3', '28']",2.0,3.3,3.6,1.84,2.02,1.8,1.9
34,2280726,Mexico Liga MX,2022/2023,2022-07-23 22:00:00,4,Tijuana,América,2,0,2,"['9', '62']",[],3.5,3.3,2.04,2.03,1.87,1.88,1.82
35,2280725,Mexico Liga MX,2022/2023,2022-07-23 23:05:00,4,Tigres UANL,Atlas,2,0,2,"['40', '45+1']",[],1.97,3.3,3.7,2.15,1.61,1.95,1.77
36,2280727,Mexico Liga MX,2022/2023,2022-07-24 21:00:00,4,Pachuca,Pumas UNAM,0,0,0,[],[],1.7,3.58,4.1,1.82,1.88,1.91,1.91
37,2280730,Mexico Liga MX,2022/2023,2022-07-26 21:00:00,5,Juárez,Tigres UANL,0,1,1,[],['45+3'],3.9,3.55,2.0,2.12,1.68,1.95,1.8
38,2280729,Mexico Liga MX,2022/2023,2022-07-26 21:00:00,5,Monterrey,Puebla,1,0,1,['30'],[],1.53,4.5,6.5,2.0,1.76,2.0,1.75
39,2280728,Mexico Liga MX,2022/2023,2022-07-26 21:00:00,5,Atlas,Tijuana,1,2,3,['5'],"['40', '45']",1.73,3.7,5.25,2.12,1.67,2.1,1.67
40,2280731,Mexico Liga MX,2022/2023,2022-07-26 23:05:00,5,Atlético San Luis,Cruz Azul,0,0,0,[],[],2.46,3.1,2.85,2.11,1.65,1.95,1.8
41,2280732,Mexico Liga MX,2022/2023,2022-07-26 23:05:00,5,León,Toluca,0,1,1,[],['90'],1.9,3.5,3.73,1.65,2.11,1.7,2.05
42,2280733,Mexico Liga MX,2022/2023,2022-07-27 21:00:00,5,Querétaro,Guadalajara,2,2,4,"['45+1', '90']","['26', '81']",2.5,3.15,2.6,2.17,1.57,1.95,1.8
43,2280734,Mexico Liga MX,2022/2023,2022-07-27 21:00:00,5,Necaxa,Pachuca,2,0,2,"['34', '48']",[],2.5,3.2,2.55,2.03,1.64,1.91,1.91
44,2280735,Mexico Liga MX,2022/2023,2022-07-27 23:05:00,5,Pumas UNAM,Mazatlán,1,1,2,['90'],['75'],1.66,3.55,4.7,2.08,1.8,0.0,0.0
45,2280736,Mexico Liga MX,2022/2023,2022-07-29 23:05:00,6,Juárez,Toluca,1,1,2,['88'],['90+2'],2.09,3.41,3.41,1.98,1.78,1.83,2.01
46,2280737,Mexico Liga MX,2022/2023,2022-07-30 19:00:00,6,Cruz Azul,Necaxa,1,0,1,['38'],[],2.01,3.3,4.37,2.3,1.53,1.96,1.88
47,2280738,Mexico Liga MX,2022/2023,2022-07-30 21:05:00,6,Tigres UANL,Querétaro,2,1,3,"['19', '66']",['25'],1.59,4.13,6.29,1.97,1.88,1.94,1.86
48,2280739,Mexico Liga MX,2022/2023,2022-07-30 23:05:00,6,Guadalajara,Pachuca,0,0,0,[],[],2.47,3.1,2.92,2.11,1.65,1.87,1.87
49,2280740,Mexico Liga MX,2022/2023,2022-07-30 23:05:00,6,Puebla,Atlético San Luis,0,0,0,[],[],1.98,3.33,3.78,1.88,1.83,1.78,2.0
50,2280741,Mexico Liga MX,2022/2023,2022-07-30 23:05:00,6,Tijuana,Mazatlán,2,0,2,"['55', '73']",[],2.04,3.23,3.68,1.93,1.78,0.0,0.0
51,2280742,Mexico Liga MX,2022/2023,2022-07-31 14:00:00,6,Pumas UNAM,Monterrey,1,1,2,['44'],['45+3'],2.8,3.3,2.38,1.92,1.73,1.7,2.1
52,2280743,Mexico Liga MX,2022/2023,2022-07-31 21:05:00,6,Santos Laguna,Atlas,1,0,1,['60'],[],2.07,3.25,3.5,2.03,1.7,1.83,1.9
53,2280744,Mexico Liga MX,2022/2023,2022-07-31 23:05:00,6,León,América,3,2,5,"['31', '66', '90+15']","['45+6', '80']",2.75,3.1,2.56,2.0,1.9,1.72,2.0
54,2280745,Mexico Liga MX,2022/2023,2022-08-02 22:00:00,16,Toluca,Puebla,1,1,2,['82'],['17'],2.4,3.5,3.0,1.72,2.05,1.56,2.27
55,2280746,Mexico Liga MX,2022/2023,2022-08-03 22:00:00,16,Juárez,Atlético San Luis,1,1,2,['57'],['22'],2.21,3.27,2.69,2.3,1.57,1.96,1.86
56,2280747,Mexico Liga MX,2022/2023,2022-08-04 23:00:00,7,Atlas,Querétaro,3,1,4,"['64', '69', '84']",['35'],1.77,3.35,4.5,2.18,1.65,2.05,1.7
57,2280749,Mexico Liga MX,2022/2023,2022-08-05 23:05:00,7,Mazatlán,Guadalajara,2,1,3,"['69', '87']",['78'],2.76,3.1,2.53,2.14,1.63,0.0,0.0
58,2280750,Mexico Liga MX,2022/2023,2022-08-06 21:05:00,7,Monterrey,León,5,1,6,"['4', '34', '37', '71', '88']",['49'],1.78,3.7,4.03,1.8,1.9,1.8,1.95
59,2280752,Mexico Liga MX,2022/2023,2022-08-06 23:05:00,7,Santos Laguna,Cruz Azul,4,0,4,"['18', '48', '52', '57']",[],2.2,3.1,3.3,2.08,1.62,1.95,1.8
60,2280753,Mexico Liga MX,2022/2023,2022-08-07 14:00:00,7,Toluca,Tijuana,3,1,4,"['35', '49', '90+6']",['24'],2.2,3.3,3.25,2.0,1.78,1.91,1.91
61,2280754,Mexico Liga MX,2022/2023,2022-08-07 18:00:00,7,Atlético San Luis,Necaxa,1,2,3,['10'],"['14', '34']",2.63,3.1,2.75,2.3,1.6,1.91,1.91
62,2280755,Mexico Liga MX,2022/2023,2022-08-07 20:05:00,7,Pachuca,Tigres UANL,2,0,2,"['16', '60']",[],2.46,3.2,2.77,2.0,1.86,1.75,2.0
63,2280751,Mexico Liga MX,2022/2023,2022-08-07 22:05:00,7,América,Juárez,2,1,3,"['60', '64']",['90'],1.61,3.7,5.3,2.0,1.86,2.0,1.75
64,2280756,Mexico Liga MX,2022/2023,2022-08-11 23:00:00,8,Querétaro,Atlético San Luis,1,1,2,['90+4'],['56'],2.2,3.3,3.05,2.08,1.7,1.85,1.85
65,2280757,Mexico Liga MX,2022/2023,2022-08-12 23:00:00,8,Necaxa,Monterrey,1,2,3,['37'],"['56', '77']",3.0,3.05,2.35,2.28,1.6,1.97,1.86
66,2280758,Mexico Liga MX,2022/2023,2022-08-12 23:05:00,8,Tijuana,Puebla,3,3,6,"['36', '63', '72']","['38', '85', '90+9']",2.1,3.35,3.2,2.0,1.76,1.87,1.83
67,2280760,Mexico Liga MX,2022/2023,2022-08-13 19:00:00,8,León,Mazatlán,0,3,3,[],"['5', '8', '17']",1.64,3.85,4.75,1.75,1.96,0.0,0.0
68,2280761,Mexico Liga MX,2022/2023,2022-08-13 21:05:00,8,Pumas UNAM,América,0,3,3,[],"['38', '57', '78']",2.98,3.04,2.5,2.1,1.65,1.91,1.91
69,2280762,Mexico Liga MX,2022/2023,2022-08-13 23:05:00,8,Guadalajara,Atlas,1,1,2,['84'],['63'],2.1,3.1,3.75,2.4,1.5,2.2,1.62
70,2280763,Mexico Liga MX,2022/2023,2022-08-14 19:00:00,8,Cruz Azul,Toluca,2,3,5,"['19', '81']","['30', '43', '90+8']",2.16,3.1,3.0,2.1,1.65,1.91,1.91
71,2280764,Mexico Liga MX,2022/2023,2022-08-14 21:05:00,8,Tigres UANL,Santos Laguna,2,0,2,"['26', '57']",[],1.72,3.75,4.5,1.75,2.0,1.8,1.95
72,2280765,Mexico Liga MX,2022/2023,2022-08-16 21:00:00,9,Atlas,Juárez,0,1,1,[],['65'],1.73,3.3,4.7,2.17,1.57,2.05,1.7
73,2280766,Mexico Liga MX,2022/2023,2022-08-16 21:00:00,9,Mazatlán,Querétaro,1,1,2,['88'],['84'],2.25,3.1,3.15,2.05,1.63,0.0,0.0
74,2280767,Mexico Liga MX,2022/2023,2022-08-16 23:05:00,9,Puebla,Necaxa,2,2,4,"['15', '64']","['54', '83']",2.2,3.1,3.2,2.17,1.57,1.91,1.91
75,2280768,Mexico Liga MX,2022/2023,2022-08-17 21:00:00,9,Toluca,Monterrey,1,1,2,['27'],['71'],3.15,3.35,2.16,1.95,1.95,1.7,2.05
76,2280769,Mexico Liga MX,2022/2023,2022-08-17 23:05:00,9,Cruz Azul,Tijuana,1,2,3,['21'],"['24', '66']",1.96,3.35,3.7,2.0,1.72,1.95,1.8
77,2280770,Mexico Liga MX,2022/2023,2022-08-17 23:05:00,9,Pachuca,América,0,3,3,[],"['34', '49', '75']",2.06,3.25,3.5,2.07,1.83,1.91,1.91
78,2280771,Mexico Liga MX,2022/2023,2022-08-18 21:05:00,9,Santos Laguna,León,2,1,3,"['40', '63']",['37'],2.11,3.7,2.96,1.68,2.06,1.7,2.05
79,2280772,Mexico Liga MX,2022/2023,2022-08-18 23:05:00,9,Atlético San Luis,Pumas UNAM,3,2,5,"['31', '55', '59']","['6', '23']",2.22,3.25,2.83,2.11,1.65,1.91,1.91
80,2280773,Mexico Liga MX,2022/2023,2022-08-19 21:00:00,10,Necaxa,Guadalajara,0,4,4,[],"['30', '33', '53', '68']",2.5,3.0,2.89,2.43,1.53,2.01,1.82
81,2280775,Mexico Liga MX,2022/2023,2022-08-20 19:00:00,10,Querétaro,Tijuana,2,0,2,"['3', '90+2']",[],2.1,3.0,3.1,2.0,1.7,1.85,1.91
82,2280776,Mexico Liga MX,2022/2023,2022-08-20 21:05:00,10,Atlas,Puebla,1,1,2,['45+1'],['11'],1.8,3.25,4.0,1.95,1.75,1.84,1.86
83,2280777,Mexico Liga MX,2022/2023,2022-08-20 21:05:00,10,Monterrey,Tigres UANL,0,0,0,[],[],1.91,3.2,3.6,1.87,1.83,1.77,2.01
84,2280774,Mexico Liga MX,2022/2023,2022-08-20 23:05:00,10,Juárez,Mazatlán,1,1,2,['47'],['10'],2.05,2.9,3.5,2.4,1.5,0.0,0.0
85,2280778,Mexico Liga MX,2022/2023,2022-08-20 23:05:00,10,América,Cruz Azul,7,0,7,"['15', '22', '45+9', '53', '73', '85', '90']",[],1.61,3.4,4.8,1.95,1.75,1.95,1.81
86,2280779,Mexico Liga MX,2022/2023,2022-08-21 14:00:00,10,Pumas UNAM,Santos Laguna,1,5,6,['79'],"['29', '39', '42', '50', '78']",2.4,3.3,2.8,1.93,1.93,1.75,2.0
