Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Montenegro Montenegrin First League,2022/2023,2022-07-23 15:00:00,1,Jedinstvo,Sutjeska,1,1,2,['43'],['33'],5.0,3.6,1.57,1.9,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Montenegro Montenegrin First League,2022/2023,2022-07-23 15:00:00,1,FK Jezero Plav,Rudar,3,1,4,"['10', '35', '61']",['45+1'],1.95,3.4,3.2,1.4,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,Montenegro Montenegrin First League,2022/2023,2022-07-23 16:00:00,1,Arsenal Tivat,Petrovac,0,2,2,[],"['41', '58']",1.8,5.0,2.8,1.6,1.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Montenegro Montenegrin First League,2022/2023,2022-07-24 16:00:00,1,Mornar,Dečić,0,1,1,[],['41'],2.6,2.9,2.6,1.85,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Montenegro Montenegrin First League,2022/2023,2022-07-30 16:00:00,2,Rudar,Mornar,1,0,1,['68'],[],6.0,4.33,1.4,1.4,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Montenegro Montenegrin First League,2022/2023,2022-07-30 16:00:00,2,Dečić,Iskra,3,0,3,"['27', '58', '72']",[],1.57,3.4,5.5,2.0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,Montenegro Montenegrin First League,2022/2023,2022-07-31 15:00:00,2,Sutjeska,FK Jezero Plav,3,0,3,"['12', '27', '54']",[],1.4,3.75,7.5,1.9,2.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,Montenegro Montenegrin First League,2022/2023,2022-07-31 16:00:00,2,Arsenal Tivat,Jedinstvo,1,0,1,['68'],[],2.6,2.88,2.6,2.3,2.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Montenegro Montenegrin First League,2022/2023,2022-07-31 16:00:00,2,Petrovac,Budućnost,4,2,6,"['35', '65', '66', '76']","['2', '89']",3.6,3.0,2.0,2.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,Montenegro Montenegrin First League,2022/2023,2022-08-06 15:00:00,3,Jedinstvo,Petrovac,0,1,1,[],['19'],3.17,3.6,1.9,1.72,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Montenegro Montenegrin First League,2022/2023,2022-08-06 15:00:00,3,FK Jezero Plav,Arsenal Tivat,2,1,3,"['68', '79']",['31'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,Montenegro Montenegrin First League,2022/2023,2022-08-06 16:00:00,3,Mornar,Sutjeska,2,1,3,"['8', '17']",['80'],3.7,3.55,1.76,2.24,2.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,Montenegro Montenegrin First League,2022/2023,2022-08-06 16:00:00,3,Iskra,Rudar,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Montenegro Montenegrin First League,2022/2023,2022-08-07 16:00:00,3,Budućnost,Dečić,0,2,2,[],"['67', '78']",1.91,3.4,3.4,1.9,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Montenegro Montenegrin First League,2022/2023,2022-08-16 13:00:00,4,Rudar,Budućnost,0,1,1,[],['66'],3.4,3.5,1.91,1.9,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Montenegro Montenegrin First League,2022/2023,2022-08-16 14:00:00,4,Jedinstvo,FK Jezero Plav,0,1,1,[],['90+5'],2.5,3.0,2.6,2.1,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Montenegro Montenegrin First League,2022/2023,2022-08-16 14:00:00,4,Sutjeska,Iskra,3,0,3,"['4', '84', '90+3']",[],1.5,3.8,5.5,1.73,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
