Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2465774,Scotland Championship,2022/2023,2022-07-30 11:00:00,1,Ayr United,Arbroath,0,0,0,[],[],2.74,3.13,2.59,2.2,1.6,1.91,1.8
2,2465775,Scotland Championship,2022/2023,2022-07-30 11:00:00,1,Cove Rangers,Raith Rovers,2,0,2,"['8', '50']",[],2.45,2.87,2.75,2.3,1.53,2.2,1.62
3,2465776,Scotland Championship,2022/2023,2022-07-30 11:00:00,1,Dundee,Partick Thistle,2,3,5,"['64', '85']","['16', '24', '50']",1.95,3.0,3.7,2.3,1.53,2.1,1.67
4,2465777,Scotland Championship,2022/2023,2022-07-30 11:00:00,1,Hamilton Academical,Greenock Morton,1,1,2,['12'],['42'],1.95,3.3,3.6,2.4,1.53,2.2,1.62
5,2465778,Scotland Championship,2022/2023,2022-07-30 11:00:00,1,Inverness CT,Queen's Park,1,1,2,['44'],['13'],1.57,3.4,5.5,2.1,1.67,2.1,1.67
6,2465782,Scotland Championship,2022/2023,2022-08-05 15:45:00,2,Queen's Park,Ayr United,2,3,5,"['18', '32']","['46', '78', '90+2']",2.14,3.21,2.92,2.03,1.66,1.83,1.87
7,2465779,Scotland Championship,2022/2023,2022-08-06 11:00:00,2,Arbroath,Inverness CT,0,0,0,[],[],2.26,3.02,2.89,2.33,1.54,1.91,1.8
8,2465780,Scotland Championship,2022/2023,2022-08-06 11:00:00,2,Greenock Morton,Cove Rangers,1,0,1,['77'],[],2.19,3.15,2.88,2.11,1.65,1.91,1.8
9,2465781,Scotland Championship,2022/2023,2022-08-06 11:00:00,2,Partick Thistle,Hamilton Academical,1,1,2,['83'],['43'],1.91,3.18,3.55,2.11,1.65,1.91,1.8
10,2465783,Scotland Championship,2022/2023,2022-08-06 11:00:00,2,Raith Rovers,Dundee,0,1,1,[],['13'],2.7,3.1,2.34,2.19,1.6,1.91,1.8
11,2465785,Scotland Championship,2022/2023,2022-08-12 15:45:00,3,Dundee,Arbroath,4,2,6,"['40', '64', '88', '90+2']","['51', '81']",2.0,2.94,3.12,2.1,1.65,1.89,1.87
12,2465784,Scotland Championship,2022/2023,2022-08-13 11:00:00,3,Ayr United,Hamilton Academical,2,2,4,"['3', '85']","['14', '73']",2.37,3.05,2.69,2.14,1.59,1.9,1.83
