Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1280367,Hungary NB II,2021/2022,2021-08-01 12:30:00,1,III. Kerületi TUE,Budafoki MTE,0,4,4,[],"['43', '45+1', '68', '90']",1.85,3.4,1.78,1.8,2.0,1.62,2.15
2,1280369,Hungary NB II,2021/2022,2021-08-01 12:30:00,1,Nyíregyháza Spartacus,Dorogi,3,2,5,"['50', '90+1', '90+2']","['1', '10']",1.23,3.8,3.5,2.05,1.75,2.0,1.72
3,1280375,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Vasas,Ajka,2,1,3,"['22', '28']",['30'],1.19,4.2,3.9,1.6,2.3,1.65,2.1
4,1280374,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Siófok,Soroksár SC,0,0,0,[],[],1.58,3.25,2.15,1.8,2.0,1.68,2.05
5,1280373,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Kecskeméti TE,Budaörs,2,3,5,"['41', '70']","['2', '12', '33']",1.95,3.3,3.5,1.75,2.05,1.67,2.0
6,1280376,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Csákvári TK,Diósgyőr,0,1,1,[],['32'],2.85,3.5,1.32,1.85,1.95,1.72,2.0
7,1280370,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Győri ETO,Tiszakécske,1,0,1,['41'],[],1.6,3.3,2.1,1.73,2.08,1.6,2.2
8,1280368,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Békéscsaba,Szeged 2011,0,1,1,[],['61'],1.95,3.34,1.7,1.92,1.88,1.68,2.05
9,1280372,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Szolnoki MÁV,Szentlőrinc SE,1,1,2,['82'],['81'],1.4,3.5,2.55,2.15,1.67,2.0,1.72
10,1280371,Hungary NB II,2021/2022,2021-08-02 15:00:00,1,Pécsi MFC,Szombathelyi Haladás,0,1,1,[],['45+2'],2.09,3.2,2.95,2.05,1.77,2.0,1.73
11,1280384,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Dorogi,Békéscsaba,2,1,3,"['32', '38']",['83'],1.45,3.6,2.4,2.05,1.75,1.88,1.82
12,1280380,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Budaörs,Szolnoki MÁV,2,3,5,"['5', '20']","['53', '56', '61']",1.62,3.5,2.05,1.9,1.9,1.7,2.05
13,1280381,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Szentlőrinc SE,Pécsi MFC,1,1,2,['65'],['71'],2.0,3.4,1.65,1.95,1.85,1.78,1.9
14,1280386,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Budafoki MTE,Csákvári TK,1,2,3,['81'],"['27', '34']",1.25,3.6,3.3,1.85,1.95,1.8,1.9
15,1280378,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Ajka,Siófok,1,1,2,['67'],['19'],1.42,3.3,2.5,1.8,2.0,1.7,2.05
16,1280569,Hungary NB II,2021/2022,2021-08-08 14:00:00,21,Kecskeméti TE,Soroksár SC,5,2,7,"['35', '37', '77', '80', '89']","['17', '85']",2.55,3.2,2.55,2.0,1.8,0.0,0.0
17,1280382,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Szombathelyi Haladás,Győri ETO,1,1,2,['71'],['90+2'],1.52,3.4,2.25,2.05,1.75,1.72,2.0
18,1280383,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Tiszakécske,Nyíregyháza Spartacus,1,4,5,['77'],"['4', '19', '27', '79']",2.2,3.4,1.55,1.85,1.95,1.68,2.05
19,1280385,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Szeged 2011,III. Kerületi TUE,3,0,3,"['6', '29', '48']",[],1.2,4.0,3.7,1.73,2.08,1.75,1.95
20,1280377,Hungary NB II,2021/2022,2021-08-09 15:00:00,2,Diósgyőr,Vasas,2,1,3,"['6', '76']",['72'],2.15,3.3,1.58,2.0,1.8,1.75,1.95
21,1280396,Hungary NB II,2021/2022,2021-08-15 10:30:00,3,Budafoki MTE,Szeged 2011,1,1,2,['32'],['23'],2.15,3.1,2.7,1.69,1.87,1.59,2.0
22,1280389,Hungary NB II,2021/2022,2021-08-15 12:30:00,3,Nyíregyháza Spartacus,Szombathelyi Haladás,0,0,0,[],[],1.68,3.2,2.05,2.1,1.7,1.83,1.87
23,1280387,Hungary NB II,2021/2022,2021-08-15 12:30:00,3,III. Kerületi TUE,Dorogi,1,2,3,['14'],"['43', '62']",2.5,3.4,1.42,1.9,1.9,1.83,1.91
24,1280390,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Győri ETO,Szentlőrinc SE,1,1,2,['19'],['35'],1.38,3.6,2.8,2.05,1.75,1.91,1.83
25,1280391,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Pécsi MFC,Budaörs,1,1,2,['79'],['26'],1.47,3.4,2.5,1.85,1.95,1.8,1.95
26,1280392,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Szolnoki MÁV,Soroksár SC,3,1,4,"['8', '19', '36']",['54'],1.38,3.6,2.65,1.8,2.0,1.77,1.95
27,1280393,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Kecskeméti TE,Ajka,3,1,4,"['36', '70', '90+4']",['30'],2.75,3.5,2.25,1.6,2.3,1.43,2.35
28,1280394,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Siófok,Diósgyőr,1,1,2,['74'],['3'],2.55,3.5,1.4,1.9,1.9,1.8,1.91
29,1280395,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Vasas,Csákvári TK,2,1,3,"['19', '50']",['60'],1.08,5.5,6.5,1.62,2.25,2.0,1.74
30,1280388,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Békéscsaba,Tiszakécske,2,2,4,"['62', '66']","['20', '78']",1.65,3.4,2.0,1.8,2.0,1.69,2.1
31,1280406,Hungary NB II,2021/2022,2021-08-18 12:30:00,4,Dorogi,Szeged 2011,1,0,1,['55'],[],2.1,3.25,1.63,2.0,1.8,1.77,1.96
32,1280402,Hungary NB II,2021/2022,2021-08-18 12:30:00,4,Budaörs,Győri ETO,1,4,5,['70'],"['25', '46', '54', '58']",1.83,3.4,1.87,1.73,2.08,1.55,2.3
33,1280403,Hungary NB II,2021/2022,2021-08-18 12:30:00,4,Szentlőrinc SE,Nyíregyháza Spartacus,2,2,4,"['53', '9004']","['75', '85']",2.15,3.2,1.58,2.0,1.8,1.75,1.95
34,1280397,Hungary NB II,2021/2022,2021-08-18 13:00:00,4,Vasas,Budafoki MTE,3,1,4,"['9', '50', '80']",['81'],1.18,4.33,4.0,1.73,2.08,1.85,1.85
35,1280400,Hungary NB II,2021/2022,2021-08-18 14:00:00,4,Ajka,Szolnoki MÁV,1,1,2,['53'],['37'],1.58,3.25,2.15,1.95,1.85,1.72,2.0
36,1280405,Hungary NB II,2021/2022,2021-08-18 14:00:00,4,Tiszakécske,III. Kerületi TUE,1,2,3,['67'],"['33', '69']",1.5,3.4,2.3,1.8,2.0,1.65,2.1
37,1280404,Hungary NB II,2021/2022,2021-08-18 14:00:00,4,Szombathelyi Haladás,Békéscsaba,3,1,4,"['34', '52', '86']",['43'],1.38,3.5,2.65,1.95,1.85,1.78,1.95
38,1280399,Hungary NB II,2021/2022,2021-08-18 14:00:00,4,Diósgyőr,Kecskeméti TE,1,1,2,['34'],['13'],1.5,4.0,6.0,1.67,2.15,1.69,1.87
39,1280398,Hungary NB II,2021/2022,2021-08-18 14:00:00,4,Csákvári TK,Siófok,0,0,0,[],[],1.65,3.2,2.0,1.85,1.95,1.68,2.05
40,1280591,Hungary NB II,2021/2022,2021-08-18 14:00:00,23,Pécsi MFC,Soroksár SC,1,1,2,['-1'],['-1'],1.58,3.5,2.15,1.9,1.9,1.72,2.0
41,1280416,Hungary NB II,2021/2022,2021-08-22 12:30:00,5,Budafoki MTE,Dorogi,2,0,2,"['21', '80']",[],1.25,4.0,3.6,1.85,1.95,1.83,1.91
42,1280407,Hungary NB II,2021/2022,2021-08-22 12:30:00,5,III. Kerületi TUE,Szombathelyi Haladás,0,0,0,[],[],2.95,3.75,1.35,1.6,2.3,1.59,2.25
