Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3053060,Venezuela Segunda División,2021,2021-07-11 16:00:00,1,Atlético El Vigía,ULA,2,0,2,"['3', '30']",[],2.2,3.4,2.75,1.7,2.1,0.0,0.0
2,3052981,Venezuela Segunda División,2021,2021-07-16 12:00:00,1,Petare,Dynamo Puerto La Cruz,1,1,2,['28'],['61'],1.73,3.5,4.0,1.95,1.85,0.0,0.0
3,3052982,Venezuela Segunda División,2021,2021-07-17 16:30:00,1,Fundación AIFI,Bolívar,1,4,5,['90+2'],"['4', '12', '67', '90']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3052983,Venezuela Segunda División,2021,2021-07-17 16:30:00,1,Libertador,Atlético La Cruz,1,0,1,['73'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3053059,Venezuela Segunda División,2021,2021-07-17 16:30:00,1,Titanes,JBL Zulia,2,0,2,"['33', '50']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3053057,Venezuela Segunda División,2021,2021-07-17 16:30:00,1,Ureña,Real Frontera,0,1,1,[],['74'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3053058,Venezuela Segunda División,2021,2021-07-17 17:00:00,1,Rayo Zuliano,Yaracuy,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3052984,Venezuela Segunda División,2021,2021-07-17 18:00:00,1,Angostura,Minervén,7,0,7,"['-1', '-1', '-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3053061,Venezuela Segunda División,2021,2021-07-18 16:30:00,1,Fundación Lara Deportiva,Llaneros de Guanare,5,1,6,"['15', '31', '44', '66', '70']",['55'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3053062,Venezuela Segunda División,2021,2021-07-21 12:00:00,2,ULA,Ureña,1,1,2,['52'],['13'],1.91,3.75,3.1,1.7,2.1,0.0,0.0
11,3053064,Venezuela Segunda División,2021,2021-07-21 16:00:00,2,Real Frontera,Rayo Zuliano,0,0,0,[],[],2.0,3.4,3.1,2.0,1.8,0.0,0.0
12,3053063,Venezuela Segunda División,2021,2021-07-21 16:00:00,2,Fundación Lara Deportiva,Yaracuy,1,0,1,['90+2'],[],2.0,3.5,3.1,1.7,2.1,0.0,0.0
13,3053065,Venezuela Segunda División,2021,2021-07-21 16:30:00,2,JBL Zulia,Atlético El Vigía,2,1,3,"['64', '90+3']",['5'],3.2,3.25,2.05,1.67,2.15,0.0,0.0
14,3053066,Venezuela Segunda División,2021,2021-07-21 17:00:00,2,Llaneros de Guanare,Titanes,1,0,1,['45+1'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3052987,Venezuela Segunda División,2021,2021-07-24 16:00:00,2,Dynamo Puerto La Cruz,Angostura,0,1,1,[],['60'],2.0,3.3,3.2,2.0,1.8,0.0,0.0
16,3053067,Venezuela Segunda División,2021,2021-07-24 16:30:00,3,Ureña,JBL Zulia,1,0,1,['52'],[],2.0,3.3,3.2,2.1,1.7,0.0,0.0
17,3052986,Venezuela Segunda División,2021,2021-07-24 16:30:00,2,Bolívar,Libertador,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3053069,Venezuela Segunda División,2021,2021-07-25 12:30:00,3,Titanes,Fundación Lara Deportiva,2,1,3,"['52', '86']",['89'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3053070,Venezuela Segunda División,2021,2021-07-25 16:00:00,3,Atlético El Vigía,Llaneros de Guanare,4,1,5,"['14', '20', '36', '43']",['5'],2.38,3.4,2.5,1.9,1.9,1.72,2.0
20,3053068,Venezuela Segunda División,2021,2021-07-25 16:00:00,3,Real Frontera,Yaracuy,2,4,6,"['20', '30']","['33', '77', '83', '90+1']",2.38,3.0,2.75,2.5,1.5,0.0,0.0
21,3052985,Venezuela Segunda División,2021,2021-07-25 16:00:00,2,Minervén,Fundación AIFI,2,3,5,"['-1', '-1']","['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,3052988,Venezuela Segunda División,2021,2021-07-25 16:30:00,2,Atlético La Cruz,Petare,2,2,4,"['15', '17']","['37', '88']",2.25,3.25,2.75,2.3,1.6,0.0,0.0
23,3053071,Venezuela Segunda División,2021,2021-07-25 17:00:00,3,Rayo Zuliano,ULA,1,0,1,['81'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,3053072,Venezuela Segunda División,2021,2021-07-30 16:30:00,4,JBL Zulia,Rayo Zuliano,0,1,1,[],['41'],1.75,3.4,4.0,2.05,1.75,0.0,0.0
25,3053073,Venezuela Segunda División,2021,2021-07-31 16:30:00,4,Titanes,Yaracuy,1,0,1,['34'],[],2.0,3.3,3.3,1.85,1.95,0.0,0.0
26,3052990,Venezuela Segunda División,2021,2021-07-31 16:30:00,3,Libertador,Petare,2,0,2,"['7', '66']",[],3.0,3.1,2.2,2.3,1.6,0.0,0.0
27,3052992,Venezuela Segunda División,2021,2021-07-31 18:00:00,3,Angostura,Fundación AIFI,2,0,2,"['53', '90+4']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,3053074,Venezuela Segunda División,2021,2021-08-01 12:00:00,4,ULA,Real Frontera,0,1,1,[],['90'],1.85,3.3,3.6,1.75,2.05,0.0,0.0
29,3052989,Venezuela Segunda División,2021,2021-08-01 16:00:00,3,Minervén,Bolívar,0,3,3,[],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3053075,Venezuela Segunda División,2021,2021-08-01 16:00:00,4,Fundación Lara Deportiva,Atlético El Vigía,1,0,1,['-1'],[],2.45,3.4,2.45,1.8,2.0,1.62,2.16
31,3052991,Venezuela Segunda División,2021,2021-08-01 16:30:00,3,Atlético La Cruz,Dynamo Puerto La Cruz,1,1,2,['-1'],['-1'],2.1,3.0,3.25,1.67,2.15,0.0,0.0
