Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Finland Veikkausliiga,2021,2021-04-24 09:00:00,8,HJK,Honka,4,2,6,"['42', '53', '78', '90+2']","['7', '71']",1.5,3.75,5.8,1.85,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Finland Veikkausliiga,2021,2021-04-24 11:00:00,8,Inter Turku,KuPS,1,0,1,['55'],[],3.35,3.3,2.2,2.15,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Finland Veikkausliiga,2021,2021-05-02 12:30:00,5,KuPS,HJK,0,0,0,[],[],2.92,3.35,2.45,2.0,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Finland Veikkausliiga,2021,2021-05-03 12:30:00,5,Oulu,Ilves,0,2,2,[],"['7', '22']",3.35,3.0,2.3,2.25,1.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Finland Veikkausliiga,2021,2021-05-03 12:30:00,5,HIFK,Haka,2,0,2,"['32', '90']",[],2.3,3.3,3.0,1.87,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Finland Veikkausliiga,2021,2021-05-03 12:30:00,5,SJK,KTP,1,1,2,['49'],['26'],1.37,4.8,8.0,1.83,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Finland Veikkausliiga,2021,2021-05-03 12:30:00,5,Lahti,Inter Turku,2,1,3,"['7', '78']",['83'],3.3,3.15,2.25,2.1,1.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Finland Veikkausliiga,2021,2021-05-03 12:30:00,5,Honka,Mariehamn,0,2,2,[],"['45+1', '66']",1.74,3.55,5.0,1.91,1.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finland Veikkausliiga,2021,2021-05-07 12:30:00,6,KTP,Honka,1,3,4,['59'],"['7', '38', '63']",4.8,3.65,1.74,1.95,1.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Finland Veikkausliiga,2021,2021-05-07 12:30:00,6,SJK,HIFK,1,1,2,['80'],['75'],2.07,3.4,3.25,2.05,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
