Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Sweden Allsvenskan,2022,2022-04-02 10:00:00,1,Hammarby,Helsingborg,2,1,3,"['18', '90+1']",['90+7'],1.36,4.4,7.0,1.55,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Sweden Allsvenskan,2022,2022-04-02 12:30:00,1,Häcken,AIK,4,2,6,"['12', '14', '55', '62']","['19', '77']",2.74,3.2,2.69,1.96,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Sweden Allsvenskan,2022,2022-04-03 10:00:00,1,IFK Göteborg,Värnamo,2,1,3,"['22', '66']",['62'],1.62,3.7,4.7,2.05,1.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Sweden Allsvenskan,2022,2022-04-03 10:00:00,1,Sirius,GIF Sundsvall,2,1,3,"['53', '85']",['23'],1.77,3.65,4.75,1.75,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,Sweden Allsvenskan,2022,2022-04-03 12:30:00,1,Norrköping,Varberg,0,1,1,[],['62'],1.53,3.83,5.1,1.73,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Sweden Allsvenskan,2022,2022-04-03 12:30:00,1,Kalmar,Malmö FF,0,1,1,[],['76'],4.6,3.5,1.65,1.89,1.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Sweden Allsvenskan,2022,2022-04-04 14:00:00,1,Elfsborg,Mjällby,0,2,2,[],"['55', '66']",1.53,4.1,4.9,1.87,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Sweden Allsvenskan,2022,2022-04-04 14:10:00,1,Djurgården,Degerfors,3,1,4,"['11', '53', '88']",['66'],1.31,5.0,7.4,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,Sweden Allsvenskan,2022,2022-04-09 10:00:00,2,GIF Sundsvall,Hammarby,1,5,6,['15'],"['10', '23', '29', '35', '77']",4.52,4.14,1.71,1.64,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,Sweden Allsvenskan,2022,2022-04-09 12:30:00,2,Degerfors,Häcken,1,2,3,['66'],"['14', '84']",3.25,3.45,2.2,1.65,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,Sweden Allsvenskan,2022,2022-04-10 10:00:00,2,Helsingborg,IFK Göteborg,0,1,1,[],['28'],2.8,3.25,2.5,2.05,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Sweden Allsvenskan,2022,2022-04-10 10:00:00,2,Varberg,Kalmar,0,3,3,[],"['12', '36', '59']",2.8,3.2,2.6,2.25,1.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Sweden Allsvenskan,2022,2022-04-10 12:30:00,2,Mjällby,Djurgården,1,0,1,['67'],[],3.8,3.8,1.9,1.89,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
