Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1303535,Turkey 1. Lig,2021/2022,2021-08-13 14:30:00,1,Gençlerbirliği,Eyüpspor,2,4,6,"['63', '83']","['13', '27', '77', '84']",1.87,3.35,3.45,1.71,1.95,1.67,2.0
2,1303534,Turkey 1. Lig,2021/2022,2021-08-14 13:15:00,1,İstanbulspor,Manisa BBSK,3,4,7,"['42', '64', '90+5']","['8', '33', '67', '88']",2.3,2.85,2.95,1.83,1.8,1.67,2.0
3,1303529,Turkey 1. Lig,2021/2022,2021-08-14 15:45:00,1,Denizlispor,Bandırmaspor,0,2,2,[],"['29', '39']",4.25,3.9,1.56,1.57,2.15,1.65,2.05
4,1303530,Turkey 1. Lig,2021/2022,2021-08-14 15:45:00,1,Balıkesirspor,Boluspor,1,0,1,['54'],[],3.0,3.05,2.15,1.87,1.8,1.71,1.95
5,1303531,Turkey 1. Lig,2021/2022,2021-08-15 13:15:00,1,Tuzlaspor,Ankaragücü,1,1,2,['18'],['45+2'],2.75,3.1,2.25,1.74,1.91,1.65,2.05
6,1303533,Turkey 1. Lig,2021/2022,2021-08-15 13:15:00,1,Keçiörengücü,Altınordu,1,1,2,['74'],['90+3'],1.91,3.2,3.5,1.87,1.8,1.77,1.87
7,1303528,Turkey 1. Lig,2021/2022,2021-08-15 15:45:00,1,Menemen Belediyespor,BB Erzurumspor,2,0,2,"['37', '90+4']",[],2.97,3.56,2.26,1.73,2.09,1.54,2.2
8,1303536,Turkey 1. Lig,2021/2022,2021-08-15 15:45:00,1,Bursaspor,Adanaspor,1,1,2,['14'],['6'],2.29,2.83,3.5,1.68,2.06,1.56,2.15
9,1303532,Turkey 1. Lig,2021/2022,2021-08-16 14:30:00,1,Kocaelispor,Ümraniyespor,0,3,3,[],"['5', '59', '69']",2.55,2.95,2.5,2.0,1.69,1.77,1.87
10,1303539,Turkey 1. Lig,2021/2022,2021-08-20 14:30:00,2,Samsunspor,Balıkesirspor,3,1,4,"['6', '11', '67']",['29'],1.17,6.0,13.0,1.62,2.1,2.35,1.48
11,1303542,Turkey 1. Lig,2021/2022,2021-08-21 13:15:00,2,Eyüpspor,Keçiörengücü,2,1,3,"['13', '25']",['31'],1.95,3.45,3.15,1.74,1.91,1.71,1.95
12,1303540,Turkey 1. Lig,2021/2022,2021-08-21 15:45:00,2,Altınordu,Tuzlaspor,1,3,4,['31'],"['8', '21', '45+1']",2.1,3.05,3.0,1.8,1.83,1.67,2.0
13,1303544,Turkey 1. Lig,2021/2022,2021-08-21 15:45:00,2,Adanaspor,Gençlerbirliği,0,0,0,[],[],3.05,3.0,2.15,1.71,1.95,1.59,2.15
14,1303543,Turkey 1. Lig,2021/2022,2021-08-22 11:00:00,2,Ümraniyespor,İstanbulspor,2,0,2,"['19', '76']",[],2.11,3.33,2.9,1.7,2.03,1.67,2.0
15,1303537,Turkey 1. Lig,2021/2022,2021-08-22 11:00:00,2,Bandırmaspor,Menemen Belediyespor,1,0,1,['84'],[],1.65,3.55,4.32,1.72,2.01,1.69,1.95
