Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Belgium Pro League,2021/2022,2021-07-23 15:45:00,1,Standard Liège,KRC Genk,1,1,2,['69'],['90+2'],2.8,3.3,2.25,1.73,1.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Belgium Pro League,2021/2022,2021-07-24 11:15:00,1,OH Leuven,Zulte-Waregem,1,1,2,['42'],['24'],2.05,4.0,3.15,1.49,1.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Belgium Pro League,2021/2022,2021-07-24 13:30:00,1,KV Kortrijk,RFC Seraing,2,0,2,"['31', '88']",[],1.83,3.6,4.25,1.91,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,Belgium Pro League,2021/2022,2021-07-24 15:45:00,1,KV Oostende,Sporting Charleroi,0,3,3,[],"['7', '50', '85']",2.2,3.3,3.0,1.75,1.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Belgium Pro League,2021/2022,2021-07-25 08:30:00,1,KV Mechelen,Royal Antwerp FC,3,2,5,"['60', '73', '74']","['18', '56']",2.15,3.6,3.25,1.67,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,Belgium Pro League,2021/2022,2021-07-25 11:00:00,1,Club Brugge,AS Eupen,2,2,4,"['56', '90+13']","['60', '77']",1.18,6.0,15.0,1.45,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,Belgium Pro League,2021/2022,2021-07-25 13:30:00,1,RSC Anderlecht,Union Saint-Gilloise,1,3,4,['45+2'],"['20', '62', '73']",1.91,3.5,4.1,1.91,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Belgium Pro League,2021/2022,2021-07-25 16:00:00,1,Sint-Truiden,KAA Gent,2,1,3,"['12', '67']",['2'],3.69,3.6,1.72,1.68,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,Belgium Pro League,2021/2022,2021-07-27 15:00:00,1,Beerschot-Wilrijk,Cercle Brugge,0,1,1,[],['40'],2.45,3.3,2.9,2.0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Belgium Pro League,2021/2022,2021-07-30 15:45:00,2,KRC Genk,KV Oostende,3,4,7,"['20', '30', '60']","['32', '49', '62', '79']",1.66,4.0,4.4,1.71,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,Belgium Pro League,2021/2022,2021-07-31 11:15:00,2,Sporting Charleroi,Sint-Truiden,0,0,0,[],[],1.9,3.52,3.12,1.71,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Belgium Pro League,2021/2022,2021-07-31 13:30:00,2,RFC Seraing,KV Mechelen,1,0,1,['14'],[],3.85,4.1,1.8,1.57,1.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Belgium Pro League,2021/2022,2021-07-31 13:30:00,2,Cercle Brugge,OH Leuven,1,1,2,['73'],['30'],2.05,3.6,3.4,1.77,1.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Belgium Pro League,2021/2022,2021-07-31 15:45:00,2,AS Eupen,RSC Anderlecht,1,1,2,['45+1'],['39'],3.75,3.3,1.83,1.8,1.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium Pro League,2021/2022,2021-08-01 08:30:00,2,Union Saint-Gilloise,Club Brugge,0,1,1,[],['84'],3.65,3.5,2.0,1.77,1.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Belgium Pro League,2021/2022,2021-08-01 11:00:00,2,Zulte-Waregem,Standard Liège,1,2,3,['74'],"['59', '89']",3.2,3.2,2.3,1.67,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,Belgium Pro League,2021/2022,2021-08-01 13:30:00,2,KAA Gent,Beerschot-Wilrijk,2,2,4,"['19', '47']","['73', '77']",1.33,4.65,8.5,1.56,1.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,Belgium Pro League,2021/2022,2021-08-01 16:00:00,2,Royal Antwerp FC,KV Kortrijk,0,1,1,[],['87'],1.77,3.6,4.2,1.85,1.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Belgium Pro League,2021/2022,2021-08-06 15:45:00,3,Club Brugge,Cercle Brugge,1,1,2,['35'],['90+1'],1.36,5.0,7.5,1.48,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Belgium Pro League,2021/2022,2021-08-07 11:15:00,3,Beerschot-Wilrijk,Union Saint-Gilloise,0,3,3,[],"['14', '50', '54']",2.45,3.4,2.55,1.86,1.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Belgium Pro League,2021/2022,2021-08-07 13:30:00,3,KV Mechelen,AS Eupen,1,3,4,['33'],"['49', '85', '90']",1.83,3.8,3.85,1.53,1.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Belgium Pro League,2021/2022,2021-08-07 13:30:00,3,Sint-Truiden,Zulte-Waregem,1,3,4,['90+1'],"['48', '69', '84']",2.05,3.5,3.4,1.71,1.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Belgium Pro League,2021/2022,2021-08-07 15:45:00,3,KV Kortrijk,KRC Genk,1,2,3,['18'],"['52', '90+2']",3.0,3.75,2.15,1.59,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,Belgium Pro League,2021/2022,2021-08-08 08:30:00,3,Standard Liège,Royal Antwerp FC,2,5,7,"['55', '77']","['6', '37', '59', '61', '68']",2.15,3.5,3.15,1.74,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,Belgium Pro League,2021/2022,2021-08-08 11:00:00,3,OH Leuven,Sporting Charleroi,1,1,2,['61'],['8'],2.6,3.4,2.43,1.75,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Belgium Pro League,2021/2022,2021-08-08 13:30:00,3,RSC Anderlecht,RFC Seraing,3,0,3,"['69', '82', '90+1']",[],1.39,4.85,7.0,1.67,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Belgium Pro League,2021/2022,2021-08-08 16:00:00,3,KV Oostende,KAA Gent,1,0,1,['73'],[],3.4,3.7,2.0,1.65,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Belgium Pro League,2021/2022,2021-08-13 15:45:00,4,Sporting Charleroi,Royal Antwerp FC,1,1,2,['57'],['38'],2.55,3.35,2.6,1.83,1.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,Belgium Pro League,2021/2022,2021-08-14 11:15:00,4,Union Saint-Gilloise,KV Kortrijk,2,0,2,"['9', '52']",[],1.63,3.9,4.5,1.8,1.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Belgium Pro League,2021/2022,2021-08-14 13:30:00,4,AS Eupen,Sint-Truiden,2,1,3,"['21', '74']",['65'],1.91,3.6,3.7,1.83,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,Belgium Pro League,2021/2022,2021-08-14 13:30:00,4,RFC Seraing,KV Oostende,2,3,5,"['45+4', '83']","['47', '49', '73']",3.4,3.6,2.0,1.71,1.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,Belgium Pro League,2021/2022,2021-08-14 15:45:00,4,KRC Genk,OH Leuven,4,0,4,"['3', '59', '77', '90+2']",[],1.37,4.9,7.75,1.39,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,Belgium Pro League,2021/2022,2021-08-15 08:30:00,4,Beerschot-Wilrijk,Standard Liège,0,1,1,[],['64'],3.05,3.35,2.25,1.87,1.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Belgium Pro League,2021/2022,2021-08-15 11:00:00,4,KAA Gent,KV Mechelen,2,0,2,"['28', '90+2']",[],1.82,4.1,3.94,1.53,1.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,Belgium Pro League,2021/2022,2021-08-15 13:30:00,4,Cercle Brugge,RSC Anderlecht,1,2,3,['1'],"['13', '29']",4.0,3.45,1.91,1.95,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,Belgium Pro League,2021/2022,2021-08-15 16:00:00,4,Zulte-Waregem,Club Brugge,0,4,4,[],"['42', '65', '69', '75']",8.0,5.75,1.31,1.43,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,Belgium Pro League,2021/2022,2021-08-20 15:45:00,5,Standard Liège,KV Oostende,1,0,1,['78'],[],1.91,3.75,3.65,1.5,1.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Belgium Pro League,2021/2022,2021-08-21 11:15:00,5,RFC Seraing,Cercle Brugge,2,1,3,"['54', '79']",['5'],2.85,3.35,2.4,1.87,1.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,Belgium Pro League,2021/2022,2021-08-21 13:30:00,5,OH Leuven,AS Eupen,1,4,5,['83'],"['32', '39', '56', '80']",2.4,3.6,2.65,1.59,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,Belgium Pro League,2021/2022,2021-08-21 15:45:00,5,Sint-Truiden,KV Kortrijk,0,2,2,[],"['1', '90+3']",2.55,3.0,2.9,2.0,1.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Belgium Pro League,2021/2022,2021-08-22 11:00:00,5,Zulte-Waregem,Sporting Charleroi,2,2,4,"['36', '78']","['19', '51']",3.05,3.6,2.15,1.67,1.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,Belgium Pro League,2021/2022,2021-08-22 13:30:00,5,Club Brugge,Beerschot-Wilrijk,3,2,5,"['4', '30', '55']","['37', '76']",1.19,7.0,14.0,1.45,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,Belgium Pro League,2021/2022,2021-08-22 16:00:00,5,KV Mechelen,Union Saint-Gilloise,3,1,4,"['13', '55', '77']",['1'],3.8,3.75,1.87,1.62,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,Belgium Pro League,2021/2022,2021-08-27 15:45:00,6,KV Kortrijk,KV Mechelen,2,2,4,"['58', '76']","['14', '20']",2.45,3.3,2.85,1.67,1.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
