League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Malta Maltese Premier League,2022/2023,2022-10-08 12:15:00,6,Gudja United,Birkirkara,1,1,2,['1'],['81'],3.4,3.25,1.95,1.95,1.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-08 12:15:00,6,Floriana,Mosta,1,1,2,['28'],['51'],1.6,3.6,4.75,1.8,1.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-09 10:00:00,6,Sirens,Gzira United,0,3,3,[],"['10', '12', '65']",3.0,3.4,2.05,1.73,1.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-09 12:15:00,6,Pietà Hotspurs,Balzan,2,3,5,"['50', '60']","['22', '54', '56']",5.25,4.5,1.44,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-15 10:00:00,7,Birkirkara,Hamrun Spartans,0,0,0,[],[],4.5,3.2,1.73,2.08,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-15 12:15:00,7,Mosta,Valletta,3,1,4,"['50', '55', '90+1']",['85'],2.9,3.5,2.05,1.73,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-16 10:00:00,7,Zebbug Rangers,Pietà Hotspurs,0,1,1,[],['70'],1.45,4.2,5.25,1.67,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-16 10:00:00,7,Gzira United,Floriana,1,0,1,['29'],[],1.95,3.3,3.25,1.95,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-16 12:15:00,7,Santa Lucia,Hibernians,2,3,5,"['5', '88']","['31', '58', '64']",7.0,4.5,1.33,1.6,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-16 12:15:00,7,Balzan,Sirens,0,0,0,[],[],1.53,4.0,4.75,1.62,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-17 14:30:00,7,Gudja United,Marsaxlokk,1,2,3,['76'],"['57', '71']",1.95,3.2,3.6,1.85,1.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-21 14:30:00,8,Sirens,Zebbug Rangers,3,3,6,"['10', '51', '67']","['8', '17', '38']",1.67,3.75,4.2,1.95,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Malta Maltese Premier League,2022/2023,2022-10-22 10:00:00,8,Hamrun Spartans,Mosta,2,1,3,"['25', '82']",['61'],1.36,5.25,6.0,1.67,1.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-22 10:00:00,8,Hibernians,Gudja United,2,1,3,"['19', '79']",['10'],1.55,3.8,4.75,1.8,2.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-22 12:15:00,8,Valletta,Gzira United,0,0,0,[],[],2.9,3.4,2.1,1.8,1.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-22 12:30:00,8,Pietà Hotspurs,Santa Lucia,1,2,3,['20'],"['23', '87']",6.47,1.62,1.46,1.61,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-23 10:00:00,8,Floriana,Balzan,0,0,0,[],[],1.95,3.25,3.4,2.15,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-23 12:30:00,8,Marsaxlokk,Birkirkara,1,0,1,['90+4'],[],4.5,3.6,1.65,1.95,1.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-29 10:00:00,9,Birkirkara,Mosta,1,2,3,['6'],"['32', '34']",1.53,4.0,4.75,1.8,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-29 10:00:00,9,Balzan,Valletta,1,3,4,['36'],"['13', '66', '90+1']",2.0,3.1,3.4,1.85,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-29 12:30:00,9,Santa Lucia,Sirens,0,0,0,[],[],1.95,1.52,2.39,1.63,1.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-29 12:30:00,9,Zebbug Rangers,Floriana,0,1,1,[],['66'],4.45,1.72,1.43,1.66,1.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-30 07:30:00,9,Gudja United,Pietà Hotspurs,1,0,1,['33'],[],1.26,4.71,8.36,1.67,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-30 11:00:00,9,Gzira United,Hamrun Spartans,1,2,3,['25'],"['32', '79']",3.2,3.3,2.0,1.95,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-10-30 13:30:00,9,Marsaxlokk,Hibernians,1,1,2,['76'],['89'],4.0,3.5,1.75,1.88,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-04 15:30:00,10,Mosta,Gzira United,0,2,2,[],"['5', '74']",3.6,3.5,1.8,1.65,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-05 10:00:00,10,Hibernians,Birkirkara,1,1,2,['58'],['23'],1.73,3.75,3.75,2.0,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-05 10:00:00,10,Pietà Hotspurs,Marsaxlokk,1,1,2,['90'],['78'],4.5,4.33,1.53,1.7,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-05 12:30:00,10,Floriana,Santa Lucia,1,0,1,['83'],[],1.52,3.65,4.8,1.84,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-05 12:30:00,10,Sirens,Gudja United,2,0,2,"['15', '72']",[],2.32,3.3,2.5,1.58,1.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-06 10:00:00,10,Valletta,Zebbug Rangers,3,0,3,"['67', '74', '80']",[],1.4,4.33,6.0,1.67,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-06 12:30:00,10,Hamrun Spartans,Balzan,1,0,1,['80'],[],1.45,4.2,5.25,1.67,1.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-12 10:00:00,11,Birkirkara,Gzira United,1,1,2,['20'],['10'],2.1,3.1,3.2,2.0,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-12 10:00:00,11,Hibernians,Pietà Hotspurs,2,1,3,"['17', '43']",['80'],1.08,9.0,17.0,1.44,3.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-12 12:30:00,11,Santa Lucia,Valletta,0,2,2,[],"['24', '82']",4.3,3.5,1.78,1.89,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-13 07:30:00,11,Gudja United,Floriana,0,3,3,[],"['36', '42', '76']",2.8,3.4,2.15,2.03,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-13 10:00:00,11,Balzan,Mosta,1,2,3,['46'],"['9', '79']",1.83,3.6,3.5,1.75,1.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-13 12:30:00,11,Marsaxlokk,Sirens,1,2,3,['84'],"['62', '74']",2.0,2.9,3.75,2.4,2.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-11-27 07:00:00,11,Zebbug Rangers,Hamrun Spartans,4,2,6,"['3', '11', '89', '90+5']","['14', '90+1']",13.0,7.0,1.2,1.48,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Malta Maltese Premier League,2022/2023,2022-12-03 08:00:00,12,Gzira United,Balzan,0,1,1,[],['30'],1.85,3.3,3.6,2.05,2.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-03 08:00:00,12,Sirens,Hibernians,0,1,1,[],['45+1'],4.5,3.4,1.65,1.85,1.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-03 10:15:00,12,Floriana,Marsaxlokk,1,1,2,['57'],['13'],1.85,3.4,3.6,2.05,1.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-04 07:30:00,12,Hamrun Spartans,Santa Lucia,2,0,2,"['61', '69']",[],1.35,4.75,6.25,1.8,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-04 07:30:00,12,Pietà Hotspurs,Birkirkara,1,5,6,['77'],"['38', '44', '61', '71', '88']",8.0,4.6,1.24,1.68,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malta Maltese Premier League,2022/2023,2022-12-04 10:00:00,12,Mosta,Zebbug Rangers,2,0,2,"['65', '90+4']",[],1.29,4.75,9.0,1.67,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-04 10:00:00,12,Valletta,Gudja United,0,1,1,[],['5'],1.95,3.3,3.4,2.0,1.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-10 09:00:00,13,Birkirkara,Balzan,2,1,3,"['12', '86']",['45+1'],1.75,3.4,4.33,2.05,1.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-10 09:00:00,13,Pietà Hotspurs,Sirens,0,1,1,[],['58'],3.75,3.5,1.85,1.95,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-11 07:30:00,13,Zebbug Rangers,Gzira United,0,2,2,[],"['28', '87']",8.5,6.5,1.2,1.44,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-11 10:00:00,13,Marsaxlokk,Valletta,1,2,3,['6'],"['53', '90+2']",2.9,3.1,2.25,2.05,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-11 10:00:00,13,Gudja United,Hamrun Spartans,0,1,1,[],['63'],5.0,4.0,1.5,1.9,2.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-11 15:00:00,13,Santa Lucia,Mosta,1,2,3,['89'],"['25', '74']",3.8,3.75,1.7,1.75,1.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-12 15:30:00,13,Hibernians,Floriana,1,0,1,['45+1'],[],2.04,3.1,3.77,2.35,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-15 14:30:00,14,Santa Lucia,Gzira United,0,1,1,[],['44'],7.0,4.33,1.36,1.73,2.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-16 14:00:00,14,Zebbug Rangers,Balzan,2,3,5,"['36', '67']","['25', '47', '90+1']",5.5,4.0,1.45,1.9,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-16 14:00:00,14,Sirens,Birkirkara,1,0,1,['36'],[],4.2,3.3,1.73,2.0,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-16 16:15:00,14,Marsaxlokk,Hamrun Spartans,0,1,1,[],['90+3'],5.75,4.75,1.36,2.08,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-16 16:15:00,14,Gudja United,Mosta,2,1,3,"['30', '48']",['45+6'],2.3,3.2,2.63,1.95,1.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2022-12-17 09:00:00,14,Hibernians,Valletta,0,4,4,[],"['49', '61', '82', '90+2']",2.02,3.15,3.4,1.96,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malta Maltese Premier League,2022/2023,2022-12-17 09:00:00,14,Pietà Hotspurs,Floriana,1,3,4,['78'],"['15', '67', '81']",11.8,5.1,1.21,1.78,2.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-07 10:00:00,15,Gzira United,Gudja United,1,1,2,['53'],['79'],1.7,3.5,4.0,2.15,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-07 10:00:00,15,Floriana,Sirens,1,0,1,['54'],[],1.83,3.1,4.0,2.5,2.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-07 12:15:00,15,Birkirkara,Zebbug Rangers,5,0,5,"['18', '22', '25', '28', '66']",[],1.22,5.0,10.0,1.73,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Malta Maltese Premier League,2022/2023,2023-01-07 12:15:00,15,Balzan,Santa Lucia,3,1,4,"['20', '41', '68']",['14'],1.83,3.2,4.0,2.0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-08 07:30:00,15,Mosta,Marsaxlokk,2,1,3,"['20', '75']",['39'],1.72,3.57,3.87,1.89,1.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-08 11:00:00,15,Hamrun Spartans,Hibernians,1,0,1,['62'],[],1.83,3.4,3.75,2.25,2.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta Maltese Premier League,2022/2023,2023-01-08 11:00:00,15,Valletta,Pietà Hotspurs,1,1,2,['45+2'],['22'],1.36,5.25,5.75,1.57,2.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
