Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
84,1444029,Australia A-League,2021/2022,2022-03-06 05:05:00,17,Perth Glory FC,Adelaide United,1,2,3,['90+1'],"['45+1', '59']",2.9,3.5,2.35,1.82,1.82,1.71,2.0
85,1443988,Australia A-League,2021/2022,2022-03-09 03:05:00,11,Central Coast Mariners,Melbourne Victory FC,1,1,2,['84'],['38'],2.37,3.1,2.62,1.83,1.87,1.67,2.1
86,1443977,Australia A-League,2021/2022,2022-03-09 05:05:00,9,Melbourne City FC,Macarthur,3,1,4,"['28', '44', '54']",['15'],1.94,3.6,3.63,1.67,2.17,1.73,2.0
87,1443973,Australia A-League,2021/2022,2022-03-09 05:45:00,9,Wellington Phoenix,Newcastle Jets FC,3,2,5,"['25', '45+1', '88']","['42', '63']",2.13,3.4,3.27,1.67,2.17,1.6,2.3
88,1444032,Australia A-League,2021/2022,2022-03-12 03:05:00,18,Brisbane Roar,Wellington Phoenix,2,1,3,"['7', '76']",['72'],2.06,3.48,3.35,1.67,2.07,1.62,2.2
89,1444039,Australia A-League,2021/2022,2022-03-12 03:05:00,19,Western United,Melbourne City FC,2,2,4,"['16', '30']","['42', '65']",2.18,3.43,3.12,1.67,2.07,1.62,2.2
90,1444080,Australia A-League,2021/2022,2022-03-12 05:05:00,26,Perth Glory FC,Sydney FC,0,2,2,[],"['7', '70']",3.5,3.45,2.03,1.78,2.0,1.72,2.12
91,1444034,Australia A-League,2021/2022,2022-03-12 05:45:00,18,Macarthur,Western Sydney Wanderers,3,1,4,"['8', '73', '90+8']",['80'],2.13,3.8,3.15,1.73,1.95,1.67,2.1
92,1444031,Australia A-League,2021/2022,2022-03-13 05:15:00,18,Adelaide United,Newcastle Jets FC,2,1,3,"['3', '88']",['65'],2.15,3.35,3.0,1.7,2.0,1.53,2.38
93,1444033,Australia A-League,2021/2022,2022-03-15 08:05:00,18,Perth Glory FC,Central Coast Mariners,0,0,0,[],[],2.25,3.3,3.1,1.95,1.8,1.75,2.0
94,1443986,Australia A-League,2021/2022,2022-03-16 05:35:00,8,Adelaide United,Western Sydney Wanderers,1,2,3,['8'],"['26', '75']",2.05,3.5,3.3,1.65,2.1,1.62,2.2
95,1444035,Australia A-League,2021/2022,2022-03-18 05:45:00,19,Newcastle Jets FC,Wellington Phoenix,4,0,4,"['51', '63', '67', '83']",[],2.16,3.4,2.95,1.6,2.19,1.55,2.4
96,1444036,Australia A-League,2021/2022,2022-03-19 03:05:00,19,Central Coast Mariners,Macarthur,4,2,6,"['27', '48', '57', '80']","['45+1', '88']",2.39,3.3,2.65,1.68,2.05,1.62,2.2
97,1444040,Australia A-League,2021/2022,2022-03-19 05:45:00,18,Melbourne City FC,Melbourne Victory FC,1,1,2,['45'],['19'],1.77,3.8,4.2,1.57,2.25,1.68,2.05
98,1444037,Australia A-League,2021/2022,2022-03-19 05:45:00,18,Sydney FC,Western United,3,0,3,"['23', '58', '68']",[],1.91,3.4,3.95,1.92,1.93,1.7,2.05
99,1444041,Australia A-League,2021/2022,2022-03-19 08:45:00,19,Perth Glory FC,Brisbane Roar,1,4,5,['90+2'],"['40', '58', '81', '89']",2.77,3.4,2.61,1.87,1.98,1.67,2.1
100,1444042,Australia A-League,2021/2022,2022-03-20 05:05:00,19,Western Sydney Wanderers,Adelaide United,0,0,0,[],[],2.2,3.47,3.38,1.62,2.15,1.62,2.2
101,1444003,Australia A-League,2021/2022,2022-03-23 05:05:00,13,Melbourne Victory FC,Western United,1,1,2,['85'],['47'],2.0,3.5,3.75,1.88,1.88,1.7,2.05
102,1416063,Australia A-League,2021/2022,2022-03-23 05:35:00,6,Brisbane Roar,Melbourne City FC,1,2,3,['9'],"['14', '49']",3.85,3.75,1.9,1.71,2.08,1.63,2.15
103,1444043,Australia A-League,2021/2022,2022-03-25 05:45:00,20,Newcastle Jets FC,Sydney FC,2,0,2,"['41', '43']",[],3.04,3.52,2.29,1.85,1.85,1.75,2.0
104,1444044,Australia A-League,2021/2022,2022-03-26 03:05:00,20,Wellington Phoenix,Perth Glory FC,2,1,3,"['37', '90+7']",['49'],2.3,3.4,2.95,1.7,2.04,1.7,2.05
105,1444045,Australia A-League,2021/2022,2022-03-26 03:05:00,20,Brisbane Roar,Western United,2,3,5,"['3', '88']","['35', '59', '83']",2.6,3.2,2.65,2.1,1.66,1.91,1.91
106,1444047,Australia A-League,2021/2022,2022-03-26 05:45:00,20,Central Coast Mariners,Adelaide United,3,0,3,"['77', '90+1', '90+3']",[],2.43,3.6,2.77,1.7,2.08,1.67,2.1
107,1444046,Australia A-League,2021/2022,2022-03-26 05:45:00,20,Macarthur,Melbourne City FC,0,1,1,[],['64'],3.96,3.94,1.84,1.64,2.18,1.7,2.05
108,1444048,Australia A-League,2021/2022,2022-03-27 05:05:00,20,Melbourne Victory FC,Western Sydney Wanderers,1,1,2,['90+1'],['90+6'],1.72,3.55,3.75,1.68,2.05,1.75,2.0
109,1444052,Australia A-League,2021/2022,2022-03-30 05:05:00,21,Sydney FC,Macarthur,2,2,4,"['39', '53']","['8', '26']",1.74,3.5,4.2,1.65,2.1,1.62,2.2
110,1444056,Australia A-League,2021/2022,2022-03-30 05:05:00,22,Brisbane Roar,Wellington Phoenix,0,3,3,[],"['28', '48', '57']",2.45,3.35,2.75,1.84,1.91,1.7,2.1
111,1443991,Australia A-League,2021/2022,2022-03-30 07:40:00,11,Perth Glory FC,Newcastle Jets FC,0,0,0,[],[],2.25,3.4,3.0,1.79,1.97,1.67,2.1
112,1444050,Australia A-League,2021/2022,2022-04-02 00:05:00,21,Western United,Central Coast Mariners,2,2,4,"['46', '63']","['36', '64']",2.35,3.25,2.8,1.8,1.9,1.7,2.05
113,1444030,Australia A-League,2021/2022,2022-04-02 02:35:00,17,Wellington Phoenix,Melbourne City FC,0,6,6,[],"['17', '50', '59', '68', '76', '81']",3.8,3.55,1.83,1.55,2.29,1.58,2.25
114,1444051,Australia A-League,2021/2022,2022-04-02 05:45:00,21,Adelaide United,Melbourne Victory FC,0,1,1,[],['7'],2.5,3.25,2.7,1.81,1.93,1.62,2.2
115,1444068,Australia A-League,2021/2022,2022-04-02 05:45:00,24,Sydney FC,Western Sydney Wanderers,3,2,5,"['2', '66', '71']","['17', '75']",1.95,3.25,3.8,1.9,1.96,1.75,2.0
116,1444054,Australia A-League,2021/2022,2022-04-03 03:05:00,21,Brisbane Roar,Newcastle Jets FC,2,0,2,"['83', '90+3']",[],2.16,3.5,3.21,1.72,2.05,1.62,2.2
117,1443970,Australia A-League,2021/2022,2022-04-03 05:20:00,8,Macarthur,Perth Glory FC,4,2,6,"['38', '54', '82', '90+6']","['1', '18']",1.85,3.8,4.0,1.72,2.12,1.6,2.25
118,1416035,Australia A-League,2021/2022,2022-04-05 06:05:00,6,Central Coast Mariners,Wellington Phoenix,5,0,5,"['8', '24', '55', '68', '90+3']",[],2.02,3.55,3.5,1.74,2.04,1.57,2.25
119,1443990,Australia A-League,2021/2022,2022-04-06 06:05:00,11,Melbourne City FC,Sydney FC,4,0,4,"['26', '55', '70', '72']",[],1.85,3.9,4.0,1.67,2.2,1.63,2.2
120,1444057,Australia A-League,2021/2022,2022-04-06 08:05:00,22,Perth Glory FC,Melbourne Victory FC,0,1,1,[],['57'],4.8,3.9,1.7,1.78,2.05,1.62,2.2
121,1444058,Australia A-League,2021/2022,2022-04-08 06:45:00,23,Adelaide United,Macarthur,1,0,1,['45+1'],[],2.17,3.7,3.1,1.61,2.25,1.58,2.2
122,1443992,Australia A-League,2021/2022,2022-04-09 01:05:00,11,Western United,Wellington Phoenix,1,4,5,['54'],"['29', '32', '45+2', '63']",2.11,3.45,3.28,1.74,1.98,1.7,2.05
123,1444060,Australia A-League,2021/2022,2022-04-09 04:05:00,23,Western Sydney Wanderers,Brisbane Roar,1,1,2,['41'],['90+2'],2.07,3.45,3.37,1.64,2.13,1.7,2.05
124,1444061,Australia A-League,2021/2022,2022-04-09 06:45:00,23,Melbourne Victory FC,Melbourne City FC,3,0,3,"['7', '14', '27']",[],3.11,3.64,2.22,1.73,2.06,1.62,2.2
125,1444062,Australia A-League,2021/2022,2022-04-09 06:45:00,23,Central Coast Mariners,Sydney FC,0,5,5,[],"['28', '53', '58', '59', '90+4']",2.91,3.62,2.34,1.71,2.08,1.67,2.1
126,1444063,Australia A-League,2021/2022,2022-04-10 03:05:00,23,Newcastle Jets FC,Perth Glory FC,6,1,7,"['21', '31', '37', '50', '78', '81']",['69'],1.8,3.4,3.9,1.76,2.0,1.7,2.05
127,1443968,Australia A-League,2021/2022,2022-04-12 06:05:00,7,Melbourne Victory FC,Brisbane Roar,0,0,0,[],[],1.8,3.45,3.6,1.74,1.97,1.67,2.1
128,1444070,Australia A-League,2021/2022,2022-04-12 06:05:00,22,Sydney FC,Adelaide United,2,3,5,"['6', '62']","['36', '89', '90+5']",2.1,3.35,2.85,1.63,2.14,1.53,2.38
129,1443982,Australia A-League,2021/2022,2022-04-13 06:05:00,10,Perth Glory FC,Wellington Phoenix,0,1,1,[],['48'],3.4,3.3,1.91,1.73,2.0,1.62,2.2
130,1444002,Australia A-League,2021/2022,2022-04-13 06:05:00,13,Western Sydney Wanderers,Central Coast Mariners,2,2,4,"['41', '54']","['64', '90+5']",2.05,3.3,3.1,1.67,2.1,1.62,2.2
131,1444064,Australia A-League,2021/2022,2022-04-15 06:45:00,24,Macarthur,Brisbane Roar,2,1,3,"['44', '89']",['78'],2.29,3.45,3.1,1.75,1.95,1.65,2.2
132,1444066,Australia A-League,2021/2022,2022-04-16 04:05:00,24,Western United,Perth Glory FC,6,0,6,"['25', '27', '34', '45+3', '52', '83']",[],1.53,4.0,5.5,1.83,2.03,1.87,1.9
133,1444067,Australia A-League,2021/2022,2022-04-16 06:45:00,24,Newcastle Jets FC,Melbourne Victory FC,1,2,3,['65'],"['6', '90+3']",2.9,3.3,2.08,1.78,1.92,1.63,2.25
134,1444065,Australia A-League,2021/2022,2022-04-17 00:05:00,24,Wellington Phoenix,Central Coast Mariners,0,4,4,[],"['25', '62', '65', '90+6']",2.29,3.45,3.19,1.66,2.23,1.55,2.3
135,1444069,Australia A-League,2021/2022,2022-04-19 04:05:00,22,Western United,Macarthur,2,0,2,"['57', '90+4']",[],1.95,3.4,3.4,1.7,2.05,1.7,2.05
136,1444071,Australia A-League,2021/2022,2022-04-20 06:05:00,22,Western Sydney Wanderers,Newcastle Jets FC,3,2,5,"['6', '18', '21']","['67', '75']",2.05,3.25,3.0,1.7,2.05,1.62,2.25
