Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Uruguay Primera División,2021,2021-05-15 15:00:00,1,Villa Española,Progreso,0,0,0,[],[],2.9,3.22,2.41,1.62,1.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Uruguay Primera División,2021,2021-05-15 17:15:00,1,Wanderers,Boston River,1,0,1,['51'],[],2.1,3.45,2.95,1.83,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Uruguay Primera División,2021,2021-05-15 19:30:00,1,Torque,Sud América,0,1,1,[],['32'],1.62,3.8,4.35,1.8,1.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Uruguay Primera División,2021,2021-05-16 15:00:00,1,Rentistas,Fénix,0,3,3,[],"['31', '62', '90+1']",2.63,3.2,2.52,1.9,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Uruguay Primera División,2021,2021-05-16 17:15:00,1,Deportivo Maldonado,Liverpool,2,4,6,"['74', '90+1']","['5', '31', '34', '45']",3.4,3.5,1.91,1.8,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Uruguay Primera División,2021,2021-05-16 19:30:00,1,Cerrito,River Plate,3,1,4,"['56', '72', '90+3']",['58'],3.05,2.9,2.35,1.95,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,Uruguay Primera División,2021,2021-05-22 12:00:00,2,Boston River,Rentistas,1,2,3,['37'],"['33', '66']",1.38,3.3,2.65,1.85,1.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,Uruguay Primera División,2021,2021-05-22 15:00:00,2,Fénix,Peñarol,0,0,0,[],[],3.25,3.35,1.95,1.71,1.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Uruguay Primera División,2021,2021-05-22 17:15:00,2,Cerro Largo,Cerrito,3,1,4,"['26', '44', '87']",['50'],2.3,3.05,2.9,2.1,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,Uruguay Primera División,2021,2021-05-23 12:00:00,2,Plaza Colonia,Torque,1,0,1,['86'],[],2.7,3.2,2.38,2.05,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Uruguay Primera División,2021,2021-05-23 15:00:00,2,Progreso,Nacional,1,3,4,['59'],"['37', '41', '87']",3.3,3.3,2.07,1.95,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,Uruguay Primera División,2021,2021-05-23 17:15:00,2,Wanderers,Deportivo Maldonado,0,0,0,[],[],2.0,3.15,3.6,1.69,1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Uruguay Primera División,2021,2021-05-24 15:00:00,2,River Plate,Liverpool,3,2,5,"['61', '64', '90+2']","['19', '37']",3.4,2.88,2.1,1.78,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,Uruguay Primera División,2021,2021-05-24 17:15:00,2,Sud América,Villa Española,2,1,3,"['52', '59']",['90+1'],2.35,2.85,3.05,2.0,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,Uruguay Primera División,2021,2021-05-29 13:00:00,3,Liverpool,Cerro Largo,3,0,3,"['32', '62', '82']",[],1.42,3.6,2.75,1.8,1.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
