Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
13,1355911,England Premier League 2 Division Two U23,2021/2022,2021-08-23 15:00:00,2,Birmingham City U23,Newcastle United U23,0,4,4,[],"['12', '39', '80', '83']",2.2,4.0,2.5,1.53,2.35,1.48,2.45
14,1355912,England Premier League 2 Division Two U23,2021/2022,2021-08-23 15:00:00,2,Burnley U23,Sunderland U23,2,3,5,"['28', '45+3']","['48', '66', '84']",1.91,3.75,3.25,1.53,2.38,1.49,2.3
15,1355915,England Premier League 2 Division Two U23,2021/2022,2021-08-27 09:00:00,3,Sunderland U23,Norwich City U23,3,4,7,"['12', '24', '77']","['8', '19', '34', '90']",2.0,3.65,2.7,1.36,2.7,1.34,2.75
16,1355916,England Premier League 2 Division Two U23,2021/2022,2021-08-27 15:00:00,3,Aston Villa U23,Fulham U23,1,1,2,['32'],['2'],2.26,3.88,2.62,1.37,2.76,1.35,2.7
17,1355917,England Premier League 2 Division Two U23,2021/2022,2021-08-27 15:00:00,3,Newcastle United U23,Burnley U23,2,0,2,"['3', '63']",[],2.3,3.35,2.45,1.4,2.5,1.36,2.65
18,1355918,England Premier League 2 Division Two U23,2021/2022,2021-08-27 15:00:00,3,West Bromwich Albion U23,Birmingham City U23,3,2,5,"['45', '80', '84']","['5', '69']",1.92,3.84,3.38,1.47,2.42,1.43,2.45
19,1355919,England Premier League 2 Division Two U23,2021/2022,2021-08-27 15:00:00,3,Wolves U23,Nottingham Forest U23,1,0,1,['15'],[],1.56,3.9,4.2,1.37,2.6,1.43,2.4
20,1355920,England Premier League 2 Division Two U23,2021/2022,2021-08-29 08:00:00,18,Middlesbrough U23,Southampton U23,2,1,3,"['29', '90']",['86'],1.69,3.7,3.6,1.39,2.55,1.42,2.45
21,1355921,England Premier League 2 Division Two U23,2021/2022,2021-08-29 11:00:00,3,Stoke City U23,Reading U23,1,2,3,['6'],"['25', '56']",1.75,4.1,3.63,1.45,2.48,1.44,2.4
22,1355922,England Premier League 2 Division Two U23,2021/2022,2021-09-10 09:30:00,4,Birmingham City U23,Sunderland U23,1,0,1,['54'],[],1.91,3.6,3.0,1.32,2.85,1.31,2.85
23,1355923,England Premier League 2 Division Two U23,2021/2022,2021-09-10 15:00:00,4,Burnley U23,Wolves U23,1,1,2,['76'],['79'],2.55,3.55,2.15,1.36,2.65,1.35,2.7
24,1355924,England Premier League 2 Division Two U23,2021/2022,2021-09-10 15:00:00,4,Fulham U23,Southampton U23,3,0,3,"['39', '51', '54']",[],1.77,3.55,3.45,1.43,2.45,1.42,2.45
25,1355925,England Premier League 2 Division Two U23,2021/2022,2021-09-10 15:00:00,4,Norwich City U23,Aston Villa U23,4,2,6,"['13', '49', '56', '61']","['39', '90+9']",2.55,3.3,2.25,1.47,2.3,1.41,2.5
26,1355926,England Premier League 2 Division Two U23,2021/2022,2021-09-12 15:00:00,4,Reading U23,Nottingham Forest U23,0,2,2,[],"['68', '81']",2.1,3.15,2.95,1.45,2.35,1.38,2.55
27,1355927,England Premier League 2 Division Two U23,2021/2022,2021-09-13 15:00:00,4,Middlesbrough U23,Stoke City U23,2,0,2,"['53', '71']",[],2.6,3.35,2.1,1.54,2.15,1.48,2.3
28,1355928,England Premier League 2 Division Two U23,2021/2022,2021-09-13 15:00:00,4,West Bromwich Albion U23,Newcastle United U23,2,0,2,"['33', '40']",[],2.94,3.65,1.97,1.45,2.48,1.41,2.5
29,1355929,England Premier League 2 Division Two U23,2021/2022,2021-09-17 14:00:00,5,Aston Villa U23,West Bromwich Albion U23,4,2,6,"['3', '33', '40', '83']","['19', '59']",2.1,3.55,2.65,1.36,2.65,1.37,2.6
30,1355930,England Premier League 2 Division Two U23,2021/2022,2021-09-19 10:00:00,5,Southampton U23,Burnley U23,0,2,2,[],"['45+4', '74']",3.1,3.45,1.91,1.44,2.35,1.43,2.45
31,1355933,England Premier League 2 Division Two U23,2021/2022,2021-09-20 09:00:00,5,Sunderland U23,Middlesbrough U23,1,3,4,['65'],"['2', '45+2', '47']",0.0,0.0,0.0,1.47,2.46,0.0,0.0
32,1355932,England Premier League 2 Division Two U23,2021/2022,2021-09-20 15:00:00,5,Reading U23,Norwich City U23,3,3,6,"['8', '42', '90+6']","['45', '62', '70']",2.21,3.64,2.78,1.45,2.48,1.41,2.5
33,1359355,England Premier League 2 Division Two U23,2021/2022,2021-09-20 15:00:00,5,Nottingham Forest U23,Birmingham City U23,5,0,5,"['14', '22', '34', '43', '60']",[],3.02,3.72,2.05,1.42,2.57,1.4,2.5
34,1355934,England Premier League 2 Division Two U23,2021/2022,2021-09-20 15:00:00,5,Wolves U23,Fulham U23,2,1,3,"['7', '80']",['90'],1.95,3.87,3.15,1.42,2.57,1.4,2.5
35,1355931,England Premier League 2 Division Two U23,2021/2022,2021-09-20 15:00:00,5,Newcastle United U23,Stoke City U23,2,3,5,"['43', '80']","['50', '71', '76']",1.98,3.8,2.85,1.48,2.4,1.47,2.3
36,1355935,England Premier League 2 Division Two U23,2021/2022,2021-09-24 07:00:00,6,Fulham U23,Newcastle United U23,3,1,4,"['52', '65', '73']",['2'],1.44,4.33,5.75,1.44,2.51,1.45,2.55
37,1355936,England Premier League 2 Division Two U23,2021/2022,2021-09-24 15:00:00,6,Middlesbrough U23,Nottingham Forest U23,0,1,1,[],['21'],2.0,3.8,2.65,1.48,2.6,1.45,2.6
38,1355937,England Premier League 2 Division Two U23,2021/2022,2021-09-27 09:30:00,6,Birmingham City U23,Southampton U23,3,2,5,"['21', '22', '37']","['3', '12']",1.65,3.95,4.33,1.44,2.51,1.47,2.53
39,1355941,England Premier League 2 Division Two U23,2021/2022,2021-09-27 14:00:00,6,Wolves U23,Sunderland U23,1,3,4,['44'],"['13', '47', '90+5']",1.84,3.94,3.58,1.43,2.54,1.45,2.59
40,1355938,England Premier League 2 Division Two U23,2021/2022,2021-09-27 15:00:00,6,Burnley U23,Reading U23,3,1,4,"['3', '28', '90+1']",['40'],1.75,3.75,3.6,1.47,2.42,1.44,2.62
41,1355939,England Premier League 2 Division Two U23,2021/2022,2021-09-27 15:00:00,6,Norwich City U23,West Bromwich Albion U23,2,5,7,"['34', '53']","['37', '48', '54', '62', '75']",2.5,3.6,2.3,1.42,2.57,1.41,2.73
42,1355940,England Premier League 2 Division Two U23,2021/2022,2021-09-27 15:00:00,6,Stoke City U23,Aston Villa U23,0,8,8,[],"['4', '38', '40', '45', '51', '55', '57', '87']",1.88,3.88,3.5,1.42,2.57,1.44,2.6
43,1355942,England Premier League 2 Division Two U23,2021/2022,2021-10-01 12:00:00,7,Southampton U23,Stoke City U23,1,1,2,['45+1'],['8'],2.9,4.0,1.9,1.5,2.35,1.49,2.47
44,1355946,England Premier League 2 Division Two U23,2021/2022,2021-10-01 15:00:00,7,Nottingham Forest U23,Burnley U23,1,1,2,['90+2'],['90+4'],2.05,4.0,2.7,1.46,2.45,1.43,2.66
45,1355944,England Premier League 2 Division Two U23,2021/2022,2021-10-01 15:00:00,7,Newcastle United U23,Middlesbrough U23,4,1,5,"['20', '55', '58', '90+6']",['61'],3.0,3.8,1.95,1.45,2.48,1.44,2.62
46,1355945,England Premier League 2 Division Two U23,2021/2022,2021-10-01 15:00:00,7,Norwich City U23,Fulham U23,0,2,2,[],"['73', '90']",2.65,4.0,2.05,1.38,2.72,1.37,2.89
47,1355943,England Premier League 2 Division Two U23,2021/2022,2021-10-01 15:00:00,7,Aston Villa U23,Wolves U23,0,0,0,[],[],2.7,3.75,2.1,1.4,2.64,1.39,2.81
48,1355947,England Premier League 2 Division Two U23,2021/2022,2021-10-04 15:00:00,7,Reading U23,Birmingham City U23,1,1,2,['29'],['86'],2.63,3.6,2.3,1.42,2.57,1.36,2.9
49,1355948,England Premier League 2 Division Two U23,2021/2022,2021-10-04 15:00:00,7,West Bromwich Albion U23,Sunderland U23,1,0,1,['2'],[],1.85,3.8,3.4,1.39,2.95,1.4,2.7
50,1355951,England Premier League 2 Division Two U23,2021/2022,2021-10-15 09:00:00,8,Burnley U23,Norwich City U23,4,3,7,"['8', '13', '51', '69']","['44', '48', '85']",1.86,3.65,2.95,1.42,2.57,1.42,2.7
51,1355950,England Premier League 2 Division Two U23,2021/2022,2021-10-15 15:00:00,8,Fulham U23,Reading U23,3,0,3,"['30', '40', '59']",[],1.7,4.13,3.87,1.41,2.61,1.42,2.6
52,1355949,England Premier League 2 Division Two U23,2021/2022,2021-10-16 08:00:00,8,Birmingham City U23,Aston Villa U23,1,2,3,['87'],"['9', '26']",2.6,3.7,2.2,1.38,2.76,1.37,2.89
53,1355952,England Premier League 2 Division Two U23,2021/2022,2021-10-17 09:00:00,8,Middlesbrough U23,West Bromwich Albion U23,1,2,3,['15'],"['49', '67']",2.1,3.79,2.88,1.4,2.68,1.36,2.9
54,1355953,England Premier League 2 Division Two U23,2021/2022,2021-10-18 08:00:00,8,Wolves U23,Southampton U23,0,1,1,[],['6'],1.63,4.1,4.2,1.4,2.64,1.45,2.55
55,1355954,England Premier League 2 Division Two U23,2021/2022,2021-10-18 15:00:00,8,Stoke City U23,Nottingham Forest U23,1,0,1,['80'],[],2.1,3.5,2.8,1.5,2.35,1.44,2.6
56,1355955,England Premier League 2 Division Two U23,2021/2022,2021-10-18 15:00:00,8,Sunderland U23,Newcastle United U23,1,2,3,['39'],"['52', '59']",3.2,3.6,1.9,1.44,2.51,1.42,2.65
57,1355956,England Premier League 2 Division Two U23,2021/2022,2021-10-22 14:15:00,9,Aston Villa U23,Sunderland U23,2,3,5,"['35', '67']","['48', '53', '59']",1.54,4.05,4.68,1.36,2.8,1.44,2.7
58,1355958,England Premier League 2 Division Two U23,2021/2022,2021-10-22 15:00:00,16,Fulham U23,Nottingham Forest U23,2,1,3,"['64', '84']",['26'],2.4,3.45,2.48,1.42,2.57,1.39,2.9
59,1355959,England Premier League 2 Division Two U23,2021/2022,2021-10-22 15:00:00,9,Norwich City U23,Birmingham City U23,2,1,3,"['37', '88']",['67'],2.35,3.55,2.48,1.4,2.64,1.37,3.0
60,1355957,England Premier League 2 Division Two U23,2021/2022,2021-10-22 15:00:00,9,Burnley U23,Middlesbrough U23,2,0,2,"['18', '21']",[],2.5,3.5,2.36,1.4,2.64,1.4,2.9
61,1355962,England Premier League 2 Division Two U23,2021/2022,2021-10-25 09:00:00,9,West Bromwich Albion U23,Stoke City U23,1,1,2,['2'],['52'],1.78,3.85,3.35,1.35,2.84,1.4,2.77
62,1355960,England Premier League 2 Division Two U23,2021/2022,2021-10-25 15:00:00,9,Newcastle United U23,Wolves U23,2,3,5,"['51', '59']","['41', '49', '89']",2.11,3.6,3.1,1.6,2.2,1.56,2.3
63,1355961,England Premier League 2 Division Two U23,2021/2022,2021-10-25 15:00:00,9,Reading U23,Southampton U23,0,1,1,[],['55'],2.07,3.64,3.15,1.63,2.15,1.56,2.3
64,1355964,England Premier League 2 Division Two U23,2021/2022,2021-10-29 15:00:00,10,Newcastle United U23,Norwich City U23,2,2,4,"['25', '64']","['59', '78']",2.14,3.85,2.85,1.46,2.45,1.4,2.75
65,1355965,England Premier League 2 Division Two U23,2021/2022,2021-10-31 11:00:00,10,Southampton U23,Aston Villa U23,4,0,4,"['24', '45+3', '46', '60']",[],2.8,4.2,1.91,1.4,2.64,1.38,2.8
66,1355966,England Premier League 2 Division Two U23,2021/2022,2021-11-01 11:00:00,10,Fulham U23,Middlesbrough U23,2,0,2,"['7', '31']",[],1.65,4.0,3.94,1.43,2.54,1.5,2.4
67,1355985,England Premier League 2 Division Two U23,2021/2022,2021-11-01 16:00:00,10,Stoke City U23,Wolves U23,2,0,2,"['6', '73']",[],2.4,3.4,2.5,1.5,2.35,1.4,2.75
68,1355983,England Premier League 2 Division Two U23,2021/2022,2021-11-01 16:00:00,10,Nottingham Forest U23,West Bromwich Albion U23,2,2,4,"['16', '32']","['57', '76']",2.45,3.78,2.45,1.45,2.48,1.4,2.7
69,1355963,England Premier League 2 Division Two U23,2021/2022,2021-11-01 16:00:00,10,Birmingham City U23,Burnley U23,1,2,3,['33'],"['63', '77']",2.76,3.88,2.2,1.38,2.72,1.36,2.9
70,1355984,England Premier League 2 Division Two U23,2021/2022,2021-11-01 16:00:00,16,Reading U23,Sunderland U23,0,3,3,[],"['31', '54', '90+1']",2.38,3.8,2.52,1.4,2.64,1.36,2.9
71,1355986,England Premier League 2 Division Two U23,2021/2022,2021-11-05 09:00:00,11,Southampton U23,Newcastle United U23,5,0,5,"['19', '39', '61', '67', '80']",[],2.2,3.6,2.7,1.47,2.42,1.43,2.65
72,1355987,England Premier League 2 Division Two U23,2021/2022,2021-11-05 16:00:00,11,Norwich City U23,Nottingham Forest U23,4,2,6,"['1', '3', '13', '75']","['40', '64']",2.85,3.5,2.15,1.42,2.7,1.37,2.9
73,1355988,England Premier League 2 Division Two U23,2021/2022,2021-11-05 16:00:00,11,Wolves U23,West Bromwich Albion U23,1,1,2,['10'],['64'],2.45,3.45,2.5,1.43,2.65,1.37,2.95
74,1355989,England Premier League 2 Division Two U23,2021/2022,2021-11-07 10:00:00,11,Middlesbrough U23,Birmingham City U23,0,3,3,[],"['38', '61', '64']",1.55,3.9,4.0,1.36,2.8,1.44,2.62
75,1355992,England Premier League 2 Division Two U23,2021/2022,2021-11-07 12:00:00,11,Stoke City U23,Sunderland U23,2,2,4,"['43', '51']","['36', '84']",1.63,3.83,4.16,1.41,2.61,1.47,2.53
76,1355990,England Premier League 2 Division Two U23,2021/2022,2021-11-08 16:00:00,11,Reading U23,Aston Villa U23,2,2,4,"['11', '45+3']","['29', '85']",3.4,3.75,1.8,1.37,2.76,1.37,2.89
77,1355991,England Premier League 2 Division Two U23,2021/2022,2021-11-08 16:00:00,11,Burnley U23,Fulham U23,1,2,3,['64'],"['48', '69']",3.2,3.6,1.9,1.39,2.68,1.4,2.77
78,1355994,England Premier League 2 Division Two U23,2021/2022,2021-11-19 16:00:00,12,Birmingham City U23,Wolves U23,1,2,3,['39'],"['69', '73']",3.27,3.57,1.88,1.42,2.57,1.4,2.75
79,1355995,England Premier League 2 Division Two U23,2021/2022,2021-11-19 16:00:00,12,Fulham U23,Stoke City U23,3,0,3,"['73', '78', '90+2']",[],1.65,3.74,4.08,1.42,2.57,1.48,2.5
80,1355996,England Premier League 2 Division Two U23,2021/2022,2021-11-21 09:00:00,12,Sunderland U23,Southampton U23,3,2,5,"['17', '71', '84']","['21', '51']",2.8,3.45,2.15,1.47,2.42,1.44,2.62
81,1355997,England Premier League 2 Division Two U23,2021/2022,2021-11-21 10:00:00,12,Middlesbrough U23,Norwich City U23,3,2,5,"['43', '66', '83']","['72', '90+3']",2.2,3.55,2.65,1.36,2.84,1.37,2.89
82,1355999,England Premier League 2 Division Two U23,2021/2022,2021-11-22 16:00:00,12,West Bromwich Albion U23,Reading U23,1,1,2,['24'],['3'],1.47,4.5,5.0,1.35,2.84,1.44,2.6
83,1355993,England Premier League 2 Division Two U23,2021/2022,2021-11-22 16:00:00,12,Aston Villa U23,Burnley U23,4,1,5,"['14', '24', '45+1', '88']",['37'],2.15,3.6,2.7,1.4,2.64,1.38,2.8
84,1355998,England Premier League 2 Division Two U23,2021/2022,2021-11-22 16:00:00,12,Nottingham Forest U23,Newcastle United U23,1,3,4,['84'],"['5', '51', '71']",1.75,3.7,3.75,1.42,2.57,1.45,2.55
85,1356002,England Premier League 2 Division Two U23,2021/2022,2021-11-26 16:00:00,13,Burnley U23,Stoke City U23,0,1,1,[],['40'],2.15,3.4,2.75,1.42,2.65,1.35,2.9
86,1356000,England Premier League 2 Division Two U23,2021/2022,2021-11-28 11:00:00,13,Southampton U23,West Bromwich Albion U23,3,1,4,"['45', '52', '73']",['17'],3.6,3.65,1.78,1.4,2.64,1.44,2.62
87,1356006,England Premier League 2 Division Two U23,2021/2022,2021-11-29 16:00:00,13,Wolves U23,Norwich City U23,0,5,5,[],"['19', '20', '51', '57', '90']",1.97,3.55,2.76,1.37,2.76,1.36,2.9
88,1356004,England Premier League 2 Division Two U23,2021/2022,2021-11-29 16:00:00,13,Reading U23,Middlesbrough U23,2,1,3,"['34', '77']",['5'],2.98,3.75,1.83,1.4,2.64,1.4,2.75
89,1356009,England Premier League 2 Division Two U23,2021/2022,2021-12-03 12:00:00,14,Norwich City U23,Reading U23,5,2,7,"['6', '61', '67', '69', '77']","['29', '34']",1.74,4.2,3.8,1.35,2.84,1.38,2.8
90,1356008,England Premier League 2 Division Two U23,2021/2022,2021-12-03 16:00:00,14,Fulham U23,Wolves U23,4,2,6,"['29', '38', '43', '88']","['10', '79']",1.64,4.24,4.36,1.42,2.57,1.49,2.47
91,1356010,England Premier League 2 Division Two U23,2021/2022,2021-12-06 13:00:00,14,Stoke City U23,Southampton U23,3,0,3,"['42', '48', '54']",[],2.05,3.45,3.0,1.49,2.37,1.45,2.55
92,1356007,England Premier League 2 Division Two U23,2021/2022,2021-12-06 15:00:00,14,Aston Villa U23,Birmingham City U23,3,3,6,"['14', '32', '52']","['29', '55', '82']",1.63,3.9,4.05,1.34,2.89,1.41,2.73
93,1356013,England Premier League 2 Division Two U23,2021/2022,2021-12-06 15:00:00,14,West Bromwich Albion U23,Middlesbrough U23,3,2,5,"['8', '12', '86']","['45+3', '69']",1.8,3.65,3.5,1.38,2.72,1.4,2.75
94,1356012,England Premier League 2 Division Two U23,2021/2022,2021-12-06 16:00:00,14,Newcastle United U23,Sunderland U23,2,0,2,"['24', '85']",[],1.76,3.55,3.35,1.41,2.61,1.44,2.6
95,1356011,England Premier League 2 Division Two U23,2021/2022,2021-12-10 10:00:00,14,Burnley U23,Nottingham Forest U23,1,1,2,['30'],['66'],2.8,3.5,2.15,1.38,2.72,1.38,2.85
96,1356015,England Premier League 2 Division Two U23,2021/2022,2021-12-17 16:00:00,15,Norwich City U23,Southampton U23,4,3,7,"['6', '8', '30', '90+1']","['16', '85', '90+3']",2.0,3.75,2.88,1.37,2.76,1.45,2.6
97,1356017,England Premier League 2 Division Two U23,2021/2022,2021-12-19 10:00:00,15,Middlesbrough U23,Burnley U23,0,3,3,[],"['8', '16', '52']",1.95,3.75,2.9,1.4,2.64,1.35,2.85
98,1356019,England Premier League 2 Division Two U23,2021/2022,2021-12-20 16:00:00,15,West Bromwich Albion U23,Fulham U23,2,4,6,"['39', '42']","['19', '40', '69', '74']",3.55,3.8,1.8,1.38,2.72,1.36,2.8
99,1356021,England Premier League 2 Division Two U23,2021/2022,2022-01-10 11:30:00,16,Aston Villa U23,Middlesbrough U23,1,2,3,['82'],"['21', '66']",1.71,3.7,3.4,1.35,2.84,1.32,2.8
100,1356027,England Premier League 2 Division Two U23,2021/2022,2022-01-10 16:00:00,10,Sunderland U23,Reading U23,2,0,2,"['10', '89']",[],1.95,3.55,2.8,1.38,2.72,1.32,2.8
101,1356023,England Premier League 2 Division Two U23,2021/2022,2022-01-10 16:00:00,16,Burnley U23,Birmingham City U23,1,1,2,['41'],['84'],1.8,3.65,3.15,1.41,2.61,1.41,2.6
102,1356025,England Premier League 2 Division Two U23,2021/2022,2022-01-10 16:00:00,9,Nottingham Forest U23,Fulham U23,1,2,3,['51'],"['27', '61']",3.65,3.65,1.66,1.41,2.61,1.38,2.6
103,1356028,England Premier League 2 Division Two U23,2021/2022,2022-01-14 16:00:00,17,Birmingham City U23,Stoke City U23,1,1,2,['52'],['82'],2.4,3.45,2.25,1.59,2.16,1.5,2.45
104,1356029,England Premier League 2 Division Two U23,2021/2022,2022-01-14 16:00:00,17,Nottingham Forest U23,Norwich City U23,3,2,5,"['7', '68', '83']","['15', '24']",3.15,3.8,1.76,1.33,2.93,1.36,2.94
105,1356030,England Premier League 2 Division Two U23,2021/2022,2022-01-14 16:00:00,17,Reading U23,Newcastle United U23,1,4,5,['76'],"['12', '52', '66', '72']",2.55,3.6,2.07,1.42,2.57,1.4,2.77
106,1356031,England Premier League 2 Division Two U23,2021/2022,2022-01-16 09:00:00,17,Middlesbrough U23,Sunderland U23,3,2,5,"['20', '30', '90+3']","['41', '51']",1.91,3.6,3.2,1.47,2.42,1.42,2.6
107,1356032,England Premier League 2 Division Two U23,2021/2022,2022-01-17 16:00:00,17,Southampton U23,Fulham U23,2,1,3,"['71', '87']",['76'],5.18,4.1,1.48,1.42,2.57,1.46,2.4
108,1356034,England Premier League 2 Division Two U23,2021/2022,2022-01-17 16:00:00,17,Wolves U23,Burnley U23,1,1,2,['69'],['22'],1.91,3.55,3.24,1.53,2.38,1.43,2.45
109,1356033,England Premier League 2 Division Two U23,2021/2022,2022-01-17 16:00:00,17,West Bromwich Albion U23,Aston Villa U23,2,1,3,"['38', '40']",['44'],2.35,3.54,2.46,1.35,2.84,1.29,3.0
110,1356036,England Premier League 2 Division Two U23,2021/2022,2022-01-21 16:00:00,18,Norwich City U23,Burnley U23,2,1,3,"['80', '90+4']",['13'],2.05,3.55,2.95,1.43,2.65,1.42,2.65
111,1356037,England Premier League 2 Division Two U23,2021/2022,2022-01-23 11:00:00,3,Southampton U23,Middlesbrough U23,1,0,1,['34'],[],2.13,3.75,2.61,1.43,2.54,1.41,2.73
112,1356038,England Premier League 2 Division Two U23,2021/2022,2022-01-24 10:30:00,18,Birmingham City U23,West Bromwich Albion U23,3,2,5,"['56', '57', '86']","['24', '74']",3.6,3.9,1.62,1.33,3.4,1.4,2.77
113,1356040,England Premier League 2 Division Two U23,2021/2022,2022-01-24 16:00:00,18,Stoke City U23,Fulham U23,0,1,1,[],['84'],4.29,4.18,1.62,1.5,2.5,1.53,2.36
114,1356041,England Premier League 2 Division Two U23,2021/2022,2022-01-24 16:00:00,18,Sunderland U23,Wolves U23,1,2,3,['14'],"['24', '57']",2.93,3.65,2.11,1.44,2.7,1.43,2.66
115,1356035,England Premier League 2 Division Two U23,2021/2022,2022-01-24 16:00:00,18,Aston Villa U23,Reading U23,4,1,5,"['6', '29', '59', '81']",['14'],1.32,5.26,7.19,1.28,3.6,1.53,2.38
116,1356039,England Premier League 2 Division Two U23,2021/2022,2022-01-24 16:00:00,18,Newcastle United U23,Nottingham Forest U23,0,1,1,[],['31'],1.99,3.5,2.75,1.4,2.87,1.41,2.73
117,1356001,England Premier League 2 Division Two U23,2021/2022,2022-01-30 09:00:00,13,Birmingham City U23,Fulham U23,1,3,4,['26'],"['18', '24', '52']",4.0,4.33,1.57,1.37,2.76,1.57,2.25
118,1356003,England Premier League 2 Division Two U23,2021/2022,2022-01-31 16:00:00,13,Newcastle United U23,Aston Villa U23,2,0,2,"['63', '70']",[],2.62,4.33,2.0,1.42,2.65,1.37,2.85
119,1356005,England Premier League 2 Division Two U23,2021/2022,2022-01-31 16:00:00,13,Sunderland U23,Nottingham Forest U23,1,1,2,['51'],['75'],2.6,3.8,2.3,1.4,2.64,1.42,2.65
120,1356042,England Premier League 2 Division Two U23,2021/2022,2022-02-04 11:00:00,19,Fulham U23,Sunderland U23,2,0,2,"['42', '44']",[],1.32,5.35,7.6,1.4,2.64,1.62,2.15
121,1356043,England Premier League 2 Division Two U23,2021/2022,2022-02-04 12:00:00,19,Norwich City U23,Middlesbrough U23,4,0,4,"['23', '38', '68', '72']",[],1.68,4.24,4.08,1.35,2.84,1.42,2.7
122,1356046,England Premier League 2 Division Two U23,2021/2022,2022-02-07 16:00:00,19,Reading U23,Stoke City U23,1,1,2,['19'],['4'],3.84,3.94,1.78,1.43,2.54,1.52,2.35
123,1356048,England Premier League 2 Division Two U23,2021/2022,2022-02-07 16:00:00,19,Wolves U23,Birmingham City U23,2,0,2,"['24', '90']",[],2.3,3.7,2.66,1.45,2.48,1.48,2.5
124,1356047,England Premier League 2 Division Two U23,2021/2022,2022-02-07 16:00:00,19,West Bromwich Albion U23,Southampton U23,0,1,1,[],['43'],2.33,3.74,2.6,1.4,2.64,1.42,2.6
125,1356045,England Premier League 2 Division Two U23,2021/2022,2022-02-07 16:00:00,19,Nottingham Forest U23,Aston Villa U23,4,1,5,"['52', '59', '61', '68']",['16'],2.44,3.82,2.44,1.4,2.64,1.38,2.85
126,1356050,England Premier League 2 Division Two U23,2021/2022,2022-02-21 16:00:00,20,Southampton U23,Birmingham City U23,2,3,5,"['24', '32']","['37', '66', '86']",1.79,4.0,3.57,1.57,2.25,1.43,2.55
127,1356051,England Premier League 2 Division Two U23,2021/2022,2022-02-21 16:00:00,20,Aston Villa U23,Norwich City U23,2,0,2,"['48', '90+3']",[],2.02,4.0,2.9,1.33,2.93,1.3,3.2
128,1356052,England Premier League 2 Division Two U23,2021/2022,2022-02-21 16:00:00,20,Newcastle United U23,Fulham U23,1,6,7,['64'],"['2', '3', '11', '20', '48', '56']",4.35,4.2,1.61,1.4,2.64,1.44,2.55
