Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Hungary NB I,2022/2023,2022-07-29 15:00:00,1,Honvéd,Zalaegerszegi TE,0,1,1,[],['47'],1.83,3.6,3.65,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Hungary NB I,2022/2023,2022-07-30 12:45:00,1,Kecskeméti TE,Vasas,0,0,0,[],[],2.95,3.2,2.12,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Hungary NB I,2022/2023,2022-07-30 15:00:00,1,Újpest,Mezőkövesd-Zsóry,1,1,2,['35'],['65'],2.0,3.45,3.4,1.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Hungary NB I,2022/2023,2022-07-31 10:45:00,1,Várda SE,Debrecen,2,2,4,"['50', '88']","['85', '90+3']",2.19,3.45,3.0,1.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,Hungary NB I,2022/2023,2022-07-31 13:00:00,1,Paksi SE,Videoton,2,0,2,"['41', '51']",[],0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Hungary NB I,2022/2023,2022-07-31 15:30:00,1,Ferencváros,Puskás,1,0,1,['90+4'],[],1.67,3.75,4.75,1.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Hungary NB I,2022/2023,2022-08-05 15:00:00,2,Vasas,Paksi SE,2,2,4,"['37', '45']","['8', '48']",2.4,3.4,2.64,1.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Hungary NB I,2022/2023,2022-08-06 15:00:00,2,Debrecen,Kecskeméti TE,1,1,2,['67'],['79'],1.82,3.5,3.9,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Hungary NB I,2022/2023,2022-08-07 10:30:00,2,Várda SE,Mezőkövesd-Zsóry,4,2,6,"['6', '37', '49', '56']","['45+3', '79']",1.85,3.5,3.9,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,Hungary NB I,2022/2023,2022-08-07 12:45:00,2,Puskás,Újpest,2,0,2,"['37', '62']",[],1.92,3.58,3.76,1.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,Hungary NB I,2022/2023,2022-08-07 15:00:00,2,Videoton,Honvéd,4,0,4,"['30', '34', '71', '83']",[],1.75,3.6,3.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,Hungary NB I,2022/2023,2022-08-12 15:00:00,3,Debrecen,Vasas,1,1,2,['86'],['21'],2.44,2.94,2.44,1.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Hungary NB I,2022/2023,2022-08-13 13:00:00,3,Kecskeméti TE,Mezőkövesd-Zsóry,1,0,1,['13'],[],2.83,3.25,2.33,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Hungary NB I,2022/2023,2022-08-13 15:15:00,3,Újpest,Zalaegerszegi TE,1,1,2,['90+3'],['32'],2.05,3.45,3.2,1.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Hungary NB I,2022/2023,2022-08-14 13:00:00,3,Várda SE,Puskás,1,1,2,['87'],['12'],0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Hungary NB I,2022/2023,2022-08-14 15:00:00,3,Honvéd,Paksi SE,3,3,6,"['15', '20', '74']","['54', '59', '90+6']",2.5,3.35,2.36,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,Hungary NB I,2022/2023,2022-08-14 15:00:00,3,Ferencváros,Videoton,4,0,4,"['14', '38', '45+2', '90+2']",[],1.71,3.4,4.1,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,Hungary NB I,2022/2023,2022-08-19 15:45:00,4,Puskás,Kecskeméti TE,1,1,2,['86'],['4'],1.5,3.85,5.2,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,Hungary NB I,2022/2023,2022-08-21 12:55:00,4,Zalaegerszegi TE,Várda SE,1,3,4,['27'],"['30', '57', '87']",2.55,3.1,2.55,2.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Hungary NB I,2022/2023,2022-08-21 15:00:00,4,Vasas,Honvéd,1,2,3,['11'],"['33', '65']",2.3,3.3,2.7,1.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Hungary NB I,2022/2023,2022-08-22 15:00:00,4,Mezőkövesd-Zsóry,Debrecen,4,2,6,"['13', '17', '34', '66']","['6', '46']",1.89,3.87,3.85,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
