Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1667654,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,Dekernes,El Mansura,3,0,3,"['36', '4503', '74']",[],2.55,2.7,2.88,2.52,1.4,0.0,0.0
2,1667655,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,Al Masry Salloum,Kafr El Sheikh,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1667656,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,El Magd,Sporting Alexandria,2,0,2,"['-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1667657,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,El Olympi,Baladiyyat Al Mehalla,1,0,1,['87'],[],2.45,2.9,2.8,2.37,1.45,0.0,0.0
5,1667658,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,Sed Elmahla,El Hamam,1,1,2,['-1'],['-1'],2.63,3.0,2.5,2.88,1.4,0.0,0.0
6,1667659,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,El Zarqa,Alaab Damanhour,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1667660,Egypt Second Division,2021/2022,2021-09-30 09:30:00,1,Pioneers,Abu Qair Semad,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1667661,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,Suez,Masr,0,1,1,[],['-1'],2.25,2.8,3.2,2.52,1.4,0.0,0.0
9,1667662,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,Tersana,Porto Suez,1,2,3,['63'],"['81', '82']",2.45,2.88,2.8,2.52,1.4,0.0,0.0
10,1667663,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,Telecom Egypt SC,El Entag El Harby,1,1,2,['9006'],['23'],3.25,2.8,2.2,0.0,0.0,0.0,0.0
11,1667664,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,Bur Fouad,El Seka El Hadid,1,1,2,['-1'],['-1'],2.8,2.63,2.7,2.52,1.4,0.0,0.0
12,1667665,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,El Daklyeh FC,Petrojet,4,3,7,"['10', '42', '45', '84']","['40', '62', '9005']",2.0,2.88,3.8,0.0,0.0,0.0,0.0
13,1667666,Egypt Second Division,2021/2022,2021-10-01 09:30:00,1,Wadi Degla,Banha,4,1,5,"['24', '34', '62', '76']",['47'],1.57,3.75,4.75,2.08,1.68,0.0,0.0
14,1667674,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Aswan FC,Sohag,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1667673,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Qena,El Minya SC,0,3,3,[],"['51', '59', '78']",2.63,2.7,2.7,2.5,1.5,0.0,0.0
16,1667671,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Mallawi,Fayoum,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1667672,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Telephonaat Beni Suef,El Badari,0,1,1,[],['56'],1.8,3.0,4.33,2.35,1.57,0.0,0.0
18,1667669,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Beni Suef,Kima Aswan,2,2,4,"['61', '90']","['13', '71']",1.91,2.8,4.33,2.6,1.48,0.0,0.0
19,1667668,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Tamya,Ilameen,2,0,2,"['-1', '-1']",[],2.75,3.0,2.4,2.5,1.5,0.0,0.0
20,1667667,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Belbeis,Al Merreikh,2,2,4,"['15', '90']","['31', '38']",2.5,3.0,2.7,2.6,1.48,0.0,0.0
21,1667670,Egypt Second Division,2021/2022,2021-10-02 09:30:00,1,Asyut Petroleum,Aluminium Nag Hammadi,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1667675,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,Sporting Alexandria,Sed Elmahla,5,2,7,"['28', '33', '70', '78', '81']","['14', '42']",1.8,3.2,4.5,2.43,1.5,0.0,0.0
23,1667676,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,Haras El Hodood,El Magd,2,0,2,"['-1', '-1']",[],1.17,6.0,13.0,0.0,0.0,0.0,0.0
24,1667677,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,Abu Qair Semad,Dekernes,0,0,0,[],[],1.85,3.0,4.2,2.43,1.5,0.0,0.0
25,1667678,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,Alaab Damanhour,Pioneers,2,2,4,"['-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1667679,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,Baladiyyat Al Mehalla,El Zarqa,2,1,3,"['71', '75']",['76'],1.62,3.4,5.25,2.43,1.5,0.0,0.0
27,1667680,Egypt Second Division,2021/2022,2021-10-07 09:30:00,2,El Hamam,El Olympi,1,1,2,['36'],['60'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1667688,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Masr,Olympic El Qanah,1,0,1,['-1'],[],2.05,2.9,3.5,2.3,1.48,0.0,0.0
29,1667687,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Nasr,Tersana,0,1,1,[],['90'],1.65,3.3,4.75,2.15,1.55,0.0,0.0
30,1667686,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Porto Suez,Telecom Egypt SC,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1667685,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,El Entag El Harby,Belbeis,1,3,4,['35'],"['3', '53', '88']",1.8,3.0,4.33,2.4,1.5,2.14,1.63
32,1667681,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Banha,Suez,0,0,0,[],[],2.88,2.75,2.5,2.4,1.5,0.0,0.0
33,1667683,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Petrojet,Bur Fouad,2,0,2,"['15', '9006']",[],1.67,3.4,4.5,2.06,1.6,2.1,1.67
34,1667682,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,El Seka El Hadid,Wadi Degla,3,2,5,"['13', '60', '68']","['41', '83']",3.6,2.88,2.05,2.23,1.58,0.0,0.0
35,1667684,Egypt Second Division,2021/2022,2021-10-08 09:30:00,2,Al Merreikh,El Daklyeh FC,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1667694,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,Ilameen,Beni Suef,1,3,4,['57'],"['13', '29', '40']",2.2,2.75,3.4,2.7,1.44,0.0,0.0
37,1667695,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,Sohag,Tamya,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1667693,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,Kima Aswan,Asyut Petroleum,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1667691,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,Fayoum,Dayrout,1,0,1,['81'],[],2.25,3.1,3.0,2.35,1.53,0.0,0.0
40,1667690,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,El Madina El Monowara,Telephonaat Beni Suef,1,1,2,['-1'],['-1'],2.55,2.6,3.0,0.0,0.0,0.0,0.0
41,1667689,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,El Minya SC,Aswan FC,2,0,2,"['-1', '-1']",[],2.3,2.88,2.9,2.5,1.47,2.08,1.66
42,1667692,Egypt Second Division,2021/2022,2021-10-09 09:30:00,2,Aluminium Nag Hammadi,Mallawi,2,1,3,"['41', '80']",['9005'],1.83,3.0,4.33,2.5,1.47,0.0,0.0
43,1667696,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,Sporting Alexandria,El Hamam,0,0,0,[],[],2.3,2.88,3.1,0.0,0.0,0.0,0.0
44,1667697,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,Dekernes,Alaab Damanhour,1,1,2,['-1'],['-1'],1.67,3.4,4.75,2.25,1.5,0.0,0.0
45,1667698,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,Al Masry Salloum,Abu Qair Semad,1,0,1,['36'],[],3.2,2.8,2.25,0.0,0.0,0.0,0.0
46,1667699,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,El Raja,El Mansura,0,1,1,[],['65'],2.3,2.8,3.1,0.0,0.0,0.0,0.0
47,1667700,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,El Magd,Kafr El Sheikh,0,1,1,[],['64'],2.3,2.8,3.1,0.0,0.0,0.0,0.0
48,1667701,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,Sed Elmahla,Haras El Hodood,1,2,3,['55'],"['50', '58']",7.5,3.6,1.4,1.99,1.64,0.0,0.0
49,1667702,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,El Zarqa,El Olympi,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1667703,Egypt Second Division,2021/2022,2021-10-14 09:30:00,3,Pioneers,Baladiyyat Al Mehalla,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1667711,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Wadi Degla,Bur Fouad,4,0,4,"['7', '21', '41', '9002']",[],1.4,4.0,6.5,2.2,1.65,2.85,1.38
52,1667710,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Belbeis,Porto Suez,0,2,2,[],"['74', '79']",2.4,2.7,3.0,2.88,1.4,2.18,1.62
53,1667708,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Telecom Egypt SC,Nasr,1,1,2,['6'],['83'],2.7,2.75,2.63,2.7,1.44,0.0,0.0
54,1667709,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,El Daklyeh FC,El Entag El Harby,2,1,3,"['2', '21']",['25'],1.6,3.4,5.25,2.35,1.57,2.2,1.61
55,1667706,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Olympic El Qanah,Banha,1,0,1,['90'],[],1.53,3.4,6.0,2.4,1.53,2.12,1.65
56,1667707,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Tersana,Masr,0,1,1,[],['-1'],2.6,2.7,2.88,3.1,1.36,2.18,1.62
57,1667705,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Al Merreikh,Petrojet,0,1,1,[],['66'],2.4,2.75,3.0,2.88,1.4,0.0,0.0
58,1667704,Egypt Second Division,2021/2022,2021-10-15 09:30:00,3,Suez,El Seka El Hadid,3,0,3,"['-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1667716,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Qena,Telephonaat Beni Suef,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1667715,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Aluminium Nag Hammadi,Dayrout,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1667717,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Aswan FC,El Badari,4,1,5,"['-1', '-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1667713,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Asyut Petroleum,Ilameen,2,0,2,"['-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1667712,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Fayoum,El Madina El Monowara,1,1,2,['21'],['82'],1.8,3.0,4.5,2.88,1.4,0.0,0.0
64,1667714,Egypt Second Division,2021/2022,2021-10-16 09:30:00,3,Mallawi,Kima Aswan,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
