Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2603978,Germany 3. Liga,2022/2023,2022-07-22 14:00:00,1,Osnabrück,MSV Duisburg,1,0,1,['82'],[],1.88,3.5,3.8,1.56,2.33,1.67,2.1
2,2603980,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,VfB Oldenburg,Meppen,1,1,2,['71'],['17'],2.25,3.6,2.9,1.68,2.1,1.62,2.2
3,2603981,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,Ingolstadt,Bayreuth,1,0,1,['5'],[],1.57,4.33,5.0,1.57,2.3,1.73,2.0
4,2603982,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,Waldhof Mannheim,Viktoria Köln,3,1,4,"['64', '86', '90+2']",['73'],1.78,3.75,4.2,1.8,1.95,1.67,2.1
5,2603983,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,Rot-Weiss Essen,Elversberg,1,5,6,['13'],"['7', '10', '23', '26', '82']",2.0,3.6,3.4,1.75,2.0,1.67,2.1
6,2603984,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,Dynamo Dresden,1860 München,3,4,7,"['70', '73', '82']","['8', '36', '68', '71']",2.15,3.6,3.1,1.72,2.05,1.67,2.1
7,2603986,Germany 3. Liga,2022/2023,2022-07-23 09:00:00,1,Saarbrucken,Verl,1,0,1,['90+5'],[],2.15,3.75,3.0,1.62,2.2,1.67,2.1
8,2603987,Germany 3. Liga,2022/2023,2022-07-24 08:00:00,1,Freiburg II,Erzgebirge Aue,1,1,2,['50'],['2'],2.53,3.11,2.21,1.75,1.79,1.73,2.0
9,2603985,Germany 3. Liga,2022/2023,2022-07-24 09:00:00,1,Zwickau,Hallescher FC,3,2,5,"['22', '38', '84']","['78', '85']",1.96,3.17,2.9,1.75,1.79,1.73,2.0
10,2603979,Germany 3. Liga,2022/2023,2022-07-25 14:00:00,1,Wehen Wiesbaden,Borussia Dortmund II,1,1,2,['56'],['77'],2.0,3.4,3.35,1.8,1.95,1.62,2.2
11,2603989,Germany 3. Liga,2022/2023,2022-08-05 14:00:00,2,MSV Duisburg,Rot-Weiss Essen,2,2,4,"['6', '52']","['67', '71']",2.24,3.35,2.7,1.71,1.96,1.62,2.2
12,2603997,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,Bayreuth,Freiburg II,0,1,1,[],['88'],3.0,3.3,2.07,1.81,1.9,1.67,2.1
13,2603995,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,Hallescher FC,Dynamo Dresden,0,2,2,[],"['14', '80']",3.78,3.6,1.73,1.7,2.03,1.62,2.2
14,2603994,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,Meppen,Zwickau,3,0,3,"['75', '81', '90+3']",[],2.3,3.27,2.64,1.81,1.9,1.67,2.1
15,2603993,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,Viktoria Köln,Wehen Wiesbaden,1,0,1,['77'],[],2.35,3.25,2.59,1.79,1.92,1.67,2.1
16,2603990,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,1860 München,VfB Oldenburg,1,0,1,['75'],[],1.31,4.68,6.95,1.57,2.25,1.73,2.0
17,2603991,Germany 3. Liga,2022/2023,2022-08-06 09:00:00,2,Elversberg,Saarbrucken,0,2,2,[],"['51', '84']",2.81,3.3,2.17,1.76,1.96,1.67,2.1
18,2603992,Germany 3. Liga,2022/2023,2022-08-07 08:00:00,2,Borussia Dortmund II,Ingolstadt,0,4,4,[],"['32', '45', '55', '65']",3.1,3.4,2.0,1.8,2.06,1.62,2.2
19,2603988,Germany 3. Liga,2022/2023,2022-08-07 09:00:00,2,Erzgebirge Aue,Osnabrück,1,1,2,['16'],['35'],2.3,3.3,2.63,1.86,2.0,1.67,2.1
20,2603996,Germany 3. Liga,2022/2023,2022-08-07 10:00:00,2,Verl,Waldhof Mannheim,2,2,4,"['41', '90+5']","['51', '90']",4.0,3.6,1.75,1.78,1.98,1.67,2.1
21,2604000,Germany 3. Liga,2022/2023,2022-08-09 13:30:00,3,VfB Oldenburg,Elversberg,2,3,5,"['49', '68']","['23', '84', '89']",2.42,3.25,2.51,1.81,1.9,1.66,2.1
22,2604005,Germany 3. Liga,2022/2023,2022-08-09 14:00:00,3,Zwickau,MSV Duisburg,0,1,1,[],['36'],2.31,3.27,2.63,1.81,1.9,1.66,2.1
23,2604007,Germany 3. Liga,2022/2023,2022-08-09 14:00:00,3,Freiburg II,Hallescher FC,2,0,2,"['70', '73']",[],2.41,3.28,2.51,1.83,1.87,1.66,2.1
24,2604001,Germany 3. Liga,2022/2023,2022-08-09 14:00:00,3,1860 München,Meppen,4,0,4,"['29', '63', '66', '81']",[],1.5,4.0,4.87,1.57,2.25,1.66,2.1
25,2604003,Germany 3. Liga,2022/2023,2022-08-09 14:00:00,3,Rot-Weiss Essen,Viktoria Köln,1,4,5,['76'],"['25', '45+2', '62', '90+1']",2.3,3.27,2.64,1.83,1.87,1.68,2.05
26,2604006,Germany 3. Liga,2022/2023,2022-08-10 14:00:00,3,Saarbrucken,Borussia Dortmund II,1,0,1,['90+3'],[],1.94,3.64,3.62,1.7,2.1,1.67,2.1
27,2604002,Germany 3. Liga,2022/2023,2022-08-10 14:00:00,3,Waldhof Mannheim,Erzgebirge Aue,1,0,1,['86'],[],2.21,3.52,3.04,1.89,2.01,1.67,2.1
28,2603999,Germany 3. Liga,2022/2023,2022-08-10 14:00:00,3,Osnabrück,Ingolstadt,0,1,1,[],['6'],2.37,3.46,2.82,1.94,1.96,1.73,2.0
29,2603998,Germany 3. Liga,2022/2023,2022-08-10 14:00:00,3,Wehen Wiesbaden,Bayreuth,4,1,5,"['5', '31', '60', '85']",['56'],1.67,3.98,4.64,1.61,2.23,1.73,2.0
30,2604004,Germany 3. Liga,2022/2023,2022-08-10 14:00:00,3,Dynamo Dresden,Verl,2,0,2,"['43', '75']",[],1.68,3.98,4.58,1.71,2.07,1.67,2.1
31,2604015,Germany 3. Liga,2022/2023,2022-08-12 14:00:00,4,Hallescher FC,VfB Oldenburg,2,0,2,"['68', '72']",[],1.91,3.22,3.07,1.71,1.83,1.7,2.1
32,2604010,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Ingolstadt,Saarbrucken,0,0,0,[],[],1.81,3.4,4.3,1.73,1.93,1.73,2.05
33,2604011,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Elversberg,Zwickau,5,0,5,"['7', '31', '53', '56', '81']",[],2.43,3.15,2.86,1.89,2.01,1.68,2.13
34,2604012,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Borussia Dortmund II,Rot-Weiss Essen,1,0,1,['22'],[],2.31,3.15,3.05,1.75,1.91,1.67,2.15
35,2604013,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Viktoria Köln,Dynamo Dresden,2,1,3,"['22', '43']",['14'],3.6,3.4,1.97,1.6,2.12,1.6,2.27
36,2604016,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Verl,1860 München,0,1,1,[],['90+2'],3.2,3.4,2.12,1.54,2.24,1.57,2.4
37,2604017,Germany 3. Liga,2022/2023,2022-08-13 09:00:00,4,Bayreuth,Osnabrück,1,0,1,['82'],[],3.2,3.45,2.1,1.6,2.12,1.57,2.34
38,2604014,Germany 3. Liga,2022/2023,2022-08-14 08:00:00,4,Meppen,Waldhof Mannheim,6,2,8,"['23', '38', '45+3', '61', '90+2', '90+3']","['1', '84']",2.85,3.3,2.25,1.75,1.95,1.64,2.2
39,2604008,Germany 3. Liga,2022/2023,2022-08-14 09:00:00,4,Erzgebirge Aue,Wehen Wiesbaden,1,5,6,['77'],"['6', '38', '49', '57', '61']",2.05,3.3,3.25,1.8,1.9,1.68,2.13
40,2604009,Germany 3. Liga,2022/2023,2022-08-15 14:00:00,4,MSV Duisburg,Freiburg II,3,1,4,"['30', '49', '58']",['68'],2.15,3.2,2.9,1.8,1.91,1.62,2.15
41,2604020,Germany 3. Liga,2022/2023,2022-08-19 14:00:00,5,1860 München,Hallescher FC,3,1,4,"['34', '61', '79']",['74'],1.62,3.8,5.0,1.73,2.15,1.73,2.05
42,2604024,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Dynamo Dresden,Elversberg,2,3,5,"['40', '90+2']","['4', '20', '60']",2.35,3.55,2.65,1.72,2.06,1.6,2.25
43,2604022,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Rot-Weiss Essen,Ingolstadt,2,2,4,"['9', '32']","['84', '88']",3.15,3.4,2.1,1.85,1.91,1.7,2.05
44,2604027,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Freiburg II,Viktoria Köln,1,0,1,['43'],[],2.5,3.2,2.65,1.89,1.87,1.65,2.1
45,2604018,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Wehen Wiesbaden,Osnabrück,1,1,2,['46'],['83'],2.28,3.35,2.85,1.76,2.0,1.67,2.1
46,2604021,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Waldhof Mannheim,Borussia Dortmund II,2,1,3,"['63', '71']",['2'],1.8,3.45,4.1,1.73,2.05,1.67,2.1
47,2604026,Germany 3. Liga,2022/2023,2022-08-20 09:00:00,5,Saarbrucken,Erzgebirge Aue,0,0,0,[],[],2.04,3.35,3.3,1.82,1.93,1.67,2.1
48,2604019,Germany 3. Liga,2022/2023,2022-08-21 08:00:00,5,VfB Oldenburg,Verl,1,0,1,['33'],[],2.25,3.3,2.8,1.8,2.05,1.63,2.15
49,2604023,Germany 3. Liga,2022/2023,2022-08-21 09:00:00,5,Meppen,MSV Duisburg,0,3,3,[],"['35', '65', '68']",2.3,3.3,2.7,1.8,2.05,1.65,2.1
50,2604025,Germany 3. Liga,2022/2023,2022-08-22 14:00:00,5,Zwickau,Bayreuth,2,0,2,"['10', '25']",[],2.02,3.67,3.76,1.75,1.95,1.62,2.2
51,2604035,Germany 3. Liga,2022/2023,2022-08-26 14:01:00,6,Hallescher FC,Meppen,1,1,2,['35'],['82'],2.21,3.2,3.2,1.92,1.98,1.65,2.1
52,2604028,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Osnabrück,Saarbrucken,2,2,4,"['20', '68']","['10', '63']",2.08,3.45,3.25,1.86,1.88,1.73,1.98
53,2604031,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Ingolstadt,Wehen Wiesbaden,2,3,5,"['21', '37']","['39', '66', '73']",1.87,3.55,3.8,1.82,1.92,1.72,2.0
54,2604032,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Elversberg,Waldhof Mannheim,1,0,1,['42'],[],2.41,3.25,2.8,1.61,2.15,1.67,2.1
55,2604034,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Viktoria Köln,1860 München,1,1,2,['24'],['86'],3.1,3.5,2.12,1.71,2.08,1.58,2.25
56,2604036,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Verl,Zwickau,3,0,3,"['13', '27', '90+4']",[],2.03,3.45,3.35,1.79,1.96,1.68,2.05
57,2604037,Germany 3. Liga,2022/2023,2022-08-27 09:01:00,6,Bayreuth,Rot-Weiss Essen,1,1,2,['2'],['56'],2.6,3.35,2.5,1.67,2.05,1.57,2.3
58,2604033,Germany 3. Liga,2022/2023,2022-08-28 08:01:00,6,Borussia Dortmund II,Freiburg II,0,2,2,[],"['41', '61']",2.1,3.25,3.2,1.83,2.03,1.66,2.1
59,2604029,Germany 3. Liga,2022/2023,2022-08-28 09:01:00,6,Erzgebirge Aue,Dynamo Dresden,0,1,1,[],['85'],2.75,3.15,2.5,1.85,2.0,1.66,2.1
60,2604030,Germany 3. Liga,2022/2023,2022-08-29 14:01:00,6,MSV Duisburg,VfB Oldenburg,1,1,2,['72'],['46'],1.91,3.4,3.6,1.67,2.1,1.62,2.2
61,2604041,Germany 3. Liga,2022/2023,2022-09-02 14:00:00,7,Rot-Weiss Essen,Erzgebirge Aue,2,1,3,"['23', '63']",['55'],2.15,3.1,3.0,1.87,1.83,1.7,2.05
62,2604039,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,1860 München,MSV Duisburg,4,1,5,"['2', '12', '31', '35']",['42'],1.74,3.7,3.65,1.62,2.23,1.67,2.1
63,2604038,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,VfB Oldenburg,Osnabrück,4,3,7,"['3', '49', '58', '72']","['6', '19', '46']",3.54,3.74,1.77,1.64,2.2,1.62,2.2
64,2604044,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,Dynamo Dresden,Borussia Dortmund II,3,0,3,"['9', '65', '89']",[],1.95,3.45,3.15,1.75,2.02,1.67,2.1
65,2604043,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,Hallescher FC,Verl,5,1,6,"['26', '53', '59', '67', '75']",['79'],2.35,3.4,2.49,1.83,1.97,1.62,2.2
66,2604047,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,Freiburg II,Ingolstadt,1,0,1,['55'],[],2.79,3.3,2.17,1.92,1.88,1.73,2.0
67,2604040,Germany 3. Liga,2022/2023,2022-09-03 09:00:00,7,Waldhof Mannheim,Bayreuth,2,1,3,"['17', '86']",['14'],1.55,3.94,4.68,1.58,2.28,1.73,2.0
68,2604042,Germany 3. Liga,2022/2023,2022-09-04 08:00:00,7,Meppen,Elversberg,0,0,0,[],[],3.14,3.34,2.01,1.7,1.85,1.62,2.2
69,2604045,Germany 3. Liga,2022/2023,2022-09-04 09:00:00,7,Zwickau,Viktoria Köln,0,0,0,[],[],2.21,3.34,2.75,1.7,1.85,1.67,2.1
70,2604046,Germany 3. Liga,2022/2023,2022-09-05 14:00:00,7,Saarbrucken,Wehen Wiesbaden,2,2,4,"['22', '65']","['33', '89']",2.14,3.56,3.15,1.73,2.0,1.67,2.1
71,2604049,Germany 3. Liga,2022/2023,2022-09-09 14:00:00,8,Osnabrück,Rot-Weiss Essen,1,0,1,['35'],[],1.94,3.66,3.65,1.73,2.0,1.73,2.0
72,2604054,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Borussia Dortmund II,VfB Oldenburg,1,2,3,['52'],"['30', '89']",1.73,3.38,3.47,1.85,1.99,1.62,2.2
73,2604048,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Wehen Wiesbaden,Freiburg II,3,1,4,"['31', '82', '85']",['7'],1.73,3.36,3.53,1.82,2.02,1.67,2.1
74,2604057,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Bayreuth,Saarbrucken,0,6,6,[],"['21', '35', '43', '51', '59', '87']",2.97,3.3,1.92,1.73,2.15,1.62,2.2
75,2604052,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Ingolstadt,Waldhof Mannheim,1,0,1,['69'],[],1.91,3.22,3.08,1.7,1.85,1.7,2.05
76,2604053,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Elversberg,1860 München,4,1,5,"['13', '27', '34', '71']",['78'],2.19,3.29,2.51,1.58,2.3,1.57,2.3
77,2604055,Germany 3. Liga,2022/2023,2022-09-10 09:00:00,8,Viktoria Köln,Hallescher FC,2,2,4,"['5', '66']","['71', '89']",1.91,3.22,3.08,1.83,2.01,1.68,2.05
78,2604051,Germany 3. Liga,2022/2023,2022-09-11 08:00:00,8,MSV Duisburg,Dynamo Dresden,0,1,1,[],['72'],2.6,3.2,2.4,1.8,1.95,1.62,2.2
79,2604050,Germany 3. Liga,2022/2023,2022-09-11 09:00:00,8,Erzgebirge Aue,Zwickau,0,1,1,[],['14'],2.04,3.23,3.18,1.83,1.91,1.67,2.1
80,2604056,Germany 3. Liga,2022/2023,2022-09-12 14:00:00,8,Verl,Meppen,2,2,4,"['26', '86']","['7', '31']",2.24,3.45,3.09,1.75,2.01,1.67,2.1
81,2604059,Germany 3. Liga,2022/2023,2022-09-16 14:00:00,9,1860 München,Erzgebirge Aue,3,1,4,"['10', '77', '84']",['90+1'],1.7,3.65,4.5,1.73,2.05,1.68,2.05
82,2604058,Germany 3. Liga,2022/2023,2022-09-17 09:00:00,9,VfB Oldenburg,Bayreuth,1,1,2,['28'],['85'],2.35,3.6,2.7,1.7,2.08,1.57,2.2
83,2604060,Germany 3. Liga,2022/2023,2022-09-17 09:00:00,9,Waldhof Mannheim,Wehen Wiesbaden,1,0,1,['64'],[],2.05,3.6,3.25,1.78,1.97,1.63,2.1
84,2604062,Germany 3. Liga,2022/2023,2022-09-17 09:00:00,9,Meppen,Viktoria Köln,2,2,4,"['29', '61']","['56', '90+1']",2.35,3.4,2.8,1.78,1.97,1.65,2.1
