Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1357036,Bahrain Second Division,2021/2022,2021-09-13 11:30:00,1,Bahrain SC,Busaiteen,3,0,3,"['2', '9001', '9006']",[],2.5,3.1,2.25,1.77,1.77,1.67,1.91
2,1357037,Bahrain Second Division,2021/2022,2021-09-13 11:30:00,1,Isa Town,Malkiya,1,2,3,['9004'],"['23', '45']",5.5,4.0,1.38,1.51,2.15,1.71,1.83
3,1357038,Bahrain Second Division,2021/2022,2021-09-14 11:30:00,1,Al Tadamun Buri,Al Ittifaq Maqaba,1,6,7,['12'],"['19', '22', '42', '4501', '52', '56']",5.5,4.0,1.39,0.0,0.0,0.0,0.0
4,1357039,Bahrain Second Division,2021/2022,2021-09-14 11:30:00,1,Al Shabab,Al Ittihad,2,2,4,"['13', '27']","['60', '69']",1.31,4.3,6.5,1.83,1.98,0.0,0.0
5,1357040,Bahrain Second Division,2021/2022,2021-09-14 11:30:00,1,Qalali,Sitra,1,1,2,['72'],['51'],3.4,3.3,1.74,1.59,2.05,1.57,2.05
6,1357041,Bahrain Second Division,2021/2022,2021-09-18 11:30:00,2,Bahrain SC,Al Ittifaq Maqaba,0,2,2,[],"['17', '4502']",2.55,3.3,2.3,1.8,1.98,0.0,0.0
7,1357042,Bahrain Second Division,2021/2022,2021-09-18 11:30:00,2,Malkiya,Al Ittihad,2,0,2,"['71', '9004']",[],1.32,4.4,7.75,1.68,2.07,0.0,0.0
8,1357043,Bahrain Second Division,2021/2022,2021-09-18 11:30:00,2,Busaiteen,Isa Town,0,0,0,[],[],2.25,3.1,2.75,1.95,1.83,1.67,1.91
9,1357045,Bahrain Second Division,2021/2022,2021-09-19 11:30:00,2,Al Shabab,Sitra,0,0,0,[],[],1.91,3.1,3.05,1.71,1.87,1.62,1.95
10,1357044,Bahrain Second Division,2021/2022,2021-09-19 11:30:00,2,Al Tadamun Buri,Qalali,1,3,4,['52'],"['14', '24', '88']",4.1,3.9,1.51,1.43,2.4,1.51,2.15
11,1357046,Bahrain Second Division,2021/2022,2021-10-18 12:00:00,3,Isa Town,Al Ittihad,0,1,1,[],['52'],1.91,3.75,3.2,1.75,2.0,0.0,0.0
12,1357047,Bahrain Second Division,2021/2022,2021-10-18 12:00:00,3,Busaiteen,Al Ittifaq Maqaba,2,2,4,"['4', '53']","['41', '78']",2.4,3.5,2.45,1.75,2.0,0.0,0.0
