Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
76,1540907,Republic of Ireland First Division,2022,2022-06-17 15:45:00,20,Bray Wanderers,Galway United,1,5,6,['64'],"['1', '24', '73', '79', '82']",3.5,3.55,1.8,1.67,2.1,1.73,2.0
77,1540908,Republic of Ireland First Division,2022,2022-06-17 15:45:00,20,Cobh Ramblers,Wexford,0,3,3,[],"['52', '75', '88']",2.94,3.5,2.03,1.67,2.1,1.59,2.29
78,1540909,Republic of Ireland First Division,2022,2022-06-17 15:45:00,20,Treaty United,Athlone Town,2,1,3,"['6', '8']",['21'],1.55,3.95,4.55,1.67,2.1,1.8,1.91
79,1540910,Republic of Ireland First Division,2022,2022-06-18 15:30:00,20,Longford Town,Cork City,1,1,2,['85'],['16'],2.83,3.63,1.88,1.78,1.95,1.68,2.1
80,1540911,Republic of Ireland First Division,2022,2022-06-24 15:45:00,21,Cork City,Cobh Ramblers,1,0,1,['65'],[],1.18,7.0,14.0,1.47,2.5,2.25,1.63
81,1540912,Republic of Ireland First Division,2022,2022-06-24 15:45:00,21,Galway United,Treaty United,0,0,0,[],[],1.41,4.68,7.4,1.74,2.07,2.07,1.74
82,1540913,Republic of Ireland First Division,2022,2022-06-24 15:45:00,21,Waterford,Bray Wanderers,1,0,1,['53'],[],1.48,4.42,6.4,1.73,2.09,1.97,1.82
83,1540914,Republic of Ireland First Division,2022,2022-06-24 15:45:00,21,Wexford,Longford Town,2,1,3,"['71', '90+3']",['75'],2.64,3.58,2.5,1.74,2.07,1.59,2.33
84,1540915,Republic of Ireland First Division,2022,2022-06-27 15:45:00,22,Athlone Town,Waterford,2,5,7,"['15', '54']","['11', '40', '45', '48', '60']",6.5,5.0,1.36,1.47,2.5,1.83,1.93
85,1540916,Republic of Ireland First Division,2022,2022-06-27 15:45:00,22,Bray Wanderers,Wexford,2,2,4,"['31', '69']","['71', '90+5']",2.1,3.25,3.3,1.95,1.9,1.73,2.06
86,1540917,Republic of Ireland First Division,2022,2022-06-27 15:45:00,22,Longford Town,Galway United,2,0,2,"['61', '82']",[],3.4,3.3,2.05,1.95,1.9,1.81,1.95
87,1540918,Republic of Ireland First Division,2022,2022-06-27 15:45:00,22,Treaty United,Cork City,0,5,5,[],"['15', '29', '41', '44', '81']",4.75,3.75,1.62,2.0,1.85,1.91,1.8
88,1540922,Republic of Ireland First Division,2022,2022-07-01 15:45:00,23,Wexford,Athlone Town,3,1,4,"['39', '84', '90+2']",['72'],1.62,4.71,4.81,1.43,2.5,1.56,2.36
89,1540920,Republic of Ireland First Division,2022,2022-07-01 15:45:00,23,Cobh Ramblers,Treaty United,0,2,2,[],"['17', '66']",2.59,3.71,2.65,1.67,2.15,1.59,2.29
90,1540921,Republic of Ireland First Division,2022,2022-07-01 15:45:00,23,Galway United,Waterford,1,0,1,['56'],[],1.99,3.43,3.72,1.99,1.8,1.83,1.93
91,1540919,Republic of Ireland First Division,2022,2022-07-01 15:45:00,23,Bray Wanderers,Cork City,1,3,4,['63'],"['14', '45+1', '71']",6.17,4.26,1.49,1.82,1.97,2.04,1.74
92,1540923,Republic of Ireland First Division,2022,2022-07-08 15:45:00,24,Athlone Town,Bray Wanderers,1,2,3,['51'],"['48', '58']",3.05,3.7,1.95,1.66,2.1,1.74,2.07
93,1540924,Republic of Ireland First Division,2022,2022-07-08 15:45:00,24,Galway United,Cobh Ramblers,3,0,3,"['29', '66', '82']",[],1.21,5.75,9.5,1.54,2.33,2.14,1.69
94,1540925,Republic of Ireland First Division,2022,2022-07-08 15:45:00,24,Treaty United,Longford Town,3,0,3,"['56', '67', '83']",[],2.5,3.45,2.4,1.85,1.86,1.72,2.1
95,1540926,Republic of Ireland First Division,2022,2022-07-08 15:45:00,24,Waterford,Wexford,1,3,4,['81'],"['50', '52', '71']",1.33,4.75,6.8,1.54,2.33,1.73,2.0
96,1540929,Republic of Ireland First Division,2022,2022-07-15 15:45:00,25,Cork City,Galway United,0,0,0,[],[],1.83,3.3,3.8,1.83,1.87,1.89,1.89
97,1540927,Republic of Ireland First Division,2022,2022-07-15 15:45:00,25,Bray Wanderers,Treaty United,0,2,2,[],"['10', '52']",2.15,3.1,3.0,1.87,1.85,1.75,2.05
98,1540928,Republic of Ireland First Division,2022,2022-07-15 15:45:00,25,Cobh Ramblers,Waterford,0,5,5,[],"['17', '27', '50', '65', '66']",7.5,4.5,1.33,1.53,2.4,1.82,1.97
99,1540930,Republic of Ireland First Division,2022,2022-07-16 15:30:00,25,Longford Town,Athlone Town,1,3,4,['71'],"['42', '66', '90+4']",1.4,4.5,6.5,1.47,2.5,1.72,2.07
100,1540931,Republic of Ireland First Division,2022,2022-07-22 15:45:00,26,Athlone Town,Galway United,1,3,4,['88'],"['18', '90', '90+1']",6.0,5.1,1.32,1.44,2.46,1.89,1.89
101,1540932,Republic of Ireland First Division,2022,2022-07-22 15:45:00,26,Cobh Ramblers,Bray Wanderers,3,1,4,"['34', '55', '88']",['28'],2.91,3.5,2.06,1.8,2.02,1.68,2.16
102,1540933,Republic of Ireland First Division,2022,2022-07-22 15:45:00,26,Waterford,Longford Town,1,2,3,['18'],"['84', '90+6']",1.36,4.7,5.8,1.6,2.2,1.89,1.89
103,1540934,Republic of Ireland First Division,2022,2022-07-22 15:45:00,26,Wexford,Cork City,0,1,1,[],['5'],4.1,3.7,1.65,1.63,2.15,1.7,2.05
104,1540935,Republic of Ireland First Division,2022,2022-08-05 15:45:00,27,Cork City,Athlone Town,6,1,7,"['14', '16', '43', '47', '52', '59']",['90+3'],1.15,6.32,11.67,1.37,2.71,2.0,1.73
