Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1416447,Bolivia Liga Nacional B,2021,2021-09-11 17:00:00,1,Libertad,Los Almendros,5,0,5,"['-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1416448,Bolivia Liga Nacional B,2021,2021-09-12 17:00:00,1,Deportivo Kivón,Villa Real Sociedad,1,1,2,['17'],['41'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1416449,Bolivia Liga Nacional B,2021,2021-09-15 17:00:00,2,Villa Real Sociedad,Libertad,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1416450,Bolivia Liga Nacional B,2021,2021-09-15 18:00:00,2,Los Almendros,Deportivo Kivón,0,1,1,[],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1416486,Bolivia Liga Nacional B,2021,2021-09-18 12:30:00,1,ABB,Deportivo FATIC,1,4,5,['55'],"['26', '44', '71', '9004']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1416491,Bolivia Liga Nacional B,2021,2021-09-18 16:00:00,1,Club Universitario,Fancesa,2,1,3,"['3', '9004']",['76'],2.1,3.25,3.0,1.65,2.2,0.0,0.0
7,1416485,Bolivia Liga Nacional B,2021,2021-09-18 16:00:00,1,Unión Maestranza,Municipal Achocalla,3,2,5,"['65', '67', '69']","['84', '9004']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1416517,Bolivia Liga Nacional B,2021,2021-09-18 16:30:00,1,Ferrocarril Palmeiras,Rosario Central,2,1,3,"['7', '36']",['41'],1.62,4.0,4.0,1.6,2.3,0.0,0.0
9,1416451,Bolivia Liga Nacional B,2021,2021-09-18 17:00:00,3,Libertad,Deportivo Kivón,1,0,1,['67'],[],1.45,4.0,5.5,1.6,2.3,0.0,0.0
10,1416459,Bolivia Liga Nacional B,2021,2021-09-18 18:00:00,1,Mariscal Sucre,Moto Club,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1416492,Bolivia Liga Nacional B,2021,2021-09-18 21:00:00,1,Mojocoya,Atlético de Padilla,4,0,4,"['-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1416505,Bolivia Liga Nacional B,2021,2021-09-19 14:20:00,1,EM Huanuni,Deportivo Sur-Car,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1416518,Bolivia Liga Nacional B,2021,2021-09-19 16:30:00,1,Wilstermann Cooperativa,América Villazón,5,2,7,"['-1', '-1', '-1', '-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1416461,Bolivia Liga Nacional B,2021,2021-09-19 16:30:00,1,Quebracho Villa Montes,CA Bermejo,0,1,1,[],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1416462,Bolivia Liga Nacional B,2021,2021-09-19 16:30:00,1,García Ágreda,Nacional SENAC,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1416506,Bolivia Liga Nacional B,2021,2021-09-19 16:30:00,1,Deportivo Shalon,San José de Caracollo,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
