Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1278444,France Ligue 1,2021/2022,2021-08-06 16:00:00,1,Monaco,Nantes,1,1,2,['14'],['42'],1.44,4.6,7.5,1.77,2.05,2.05,1.8
2,1278442,France Ligue 1,2021/2022,2021-08-07 12:00:00,1,Olympique Lyonnais,Brest,1,1,2,['62'],['43'],1.33,5.0,8.5,1.35,3.04,1.69,2.2
3,1278450,France Ligue 1,2021/2022,2021-08-07 16:00:00,1,Troyes,PSG,1,2,3,['9'],"['19', '21']",8.5,5.5,1.35,1.61,2.35,2.0,1.83
4,1278447,France Ligue 1,2021/2022,2021-08-08 08:00:00,1,Rennes,Lens,1,1,2,['14'],['19'],1.75,3.7,4.25,1.87,1.83,1.91,1.91
5,1278441,France Ligue 1,2021/2022,2021-08-08 10:00:00,1,Bordeaux,Clermont,0,2,2,[],"['82', '90+3']",2.6,3.2,2.9,2.2,1.69,1.95,1.87
6,1278446,France Ligue 1,2021/2022,2021-08-08 10:00:00,1,Nice,Reims,0,0,0,[],[],1.83,3.45,4.8,2.35,1.61,2.2,1.67
7,1278448,France Ligue 1,2021/2022,2021-08-08 10:00:00,1,Saint-Étienne,Lorient,1,1,2,['70'],['52'],2.3,3.4,3.2,2.05,1.8,1.87,1.95
8,1278449,France Ligue 1,2021/2022,2021-08-08 10:00:00,1,Strasbourg,Angers SCO,0,2,2,[],"['57', '81']",2.15,3.3,3.6,2.15,1.71,1.95,1.87
9,1278443,France Ligue 1,2021/2022,2021-08-08 12:00:00,1,Metz,Lille,3,3,6,"['31', '41', '52']","['23', '81', '90+7']",5.0,3.5,1.68,2.25,1.57,2.2,1.69
10,1278445,France Ligue 1,2021/2022,2021-08-08 15:45:00,1,Montpellier,Olympique Marseille,2,3,5,"['30', '34']","['68', '75', '80']",3.35,3.4,2.2,1.91,1.95,1.74,2.1
11,1278456,France Ligue 1,2021/2022,2021-08-13 16:00:00,2,Lorient,Monaco,1,0,1,['31'],[],4.25,3.5,1.91,2.0,1.83,1.91,1.95
12,1278455,France Ligue 1,2021/2022,2021-08-14 12:00:00,2,Lille,Nice,0,4,4,[],"['1', '5', '45+4', '64']",1.83,3.4,4.3,2.1,1.67,2.0,1.83
13,1278459,France Ligue 1,2021/2022,2021-08-14 16:00:00,2,PSG,Strasbourg,4,2,6,"['3', '25', '27', '86']","['53', '64']",1.25,7.0,11.0,1.48,2.7,1.95,1.87
14,1278451,France Ligue 1,2021/2022,2021-08-15 08:00:00,2,Angers SCO,Olympique Lyonnais,3,0,3,"['20', '53', '77']",[],4.5,3.72,1.83,1.8,1.98,1.77,2.1
15,1278460,France Ligue 1,2021/2022,2021-08-15 10:00:00,2,Reims,Montpellier,3,3,6,"['7', '26', '82']","['5', '38', '43']",2.55,3.3,2.9,2.0,1.83,1.83,2.0
16,1278458,France Ligue 1,2021/2022,2021-08-15 10:00:00,2,Nantes,Metz,2,0,2,"['12', '49']",[],2.15,3.25,3.75,2.3,1.62,2.1,1.77
17,1278453,France Ligue 1,2021/2022,2021-08-15 10:00:00,2,Clermont,Troyes,2,0,2,"['53', '65']",[],1.95,3.65,3.8,1.95,1.87,1.83,2.0
18,1278452,France Ligue 1,2021/2022,2021-08-15 10:00:00,2,Brest,Rennes,1,1,2,['90+1'],['84'],3.45,3.4,2.2,1.83,2.0,1.71,2.15
