Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1178656,South Korea K League 1,2021,2021-02-27 02:00:00,1,Jeonbuk Motors,FC Seoul,2,0,2,"['76', '90+3']",[],1.5,3.9,6.5,1.8,2.0,1.87,1.91
2,1178657,South Korea K League 1,2021,2021-02-27 04:30:00,1,Daegu,Suwon,1,1,2,['76'],['29'],1.87,3.2,4.4,2.05,1.74,1.91,1.87
3,1178658,South Korea K League 1,2021,2021-02-28 02:00:00,1,Pohang Steelers,Incheon United,2,1,3,"['60', '72']",['28'],1.8,3.3,4.9,1.91,1.87,1.8,1.95
4,1178659,South Korea K League 1,2021,2021-02-28 04:30:00,1,Suwon Bluewings,Gwangju,1,0,1,['51'],[],2.0,3.35,3.65,2.1,1.71,2.0,1.8
5,1178660,South Korea K League 1,2021,2021-03-01 02:00:00,1,Ulsan,Gangwon,5,0,5,"['28', '54', '57', '64', '71']",[],1.71,3.55,4.95,1.87,1.91,1.8,1.95
6,1178661,South Korea K League 1,2021,2021-03-01 04:30:00,1,Seongnam,Jeju United,0,0,0,[],[],2.8,3.15,2.55,2.25,1.61,2.05,1.74
7,1178662,South Korea K League 1,2021,2021-03-06 02:00:00,2,Jeju United,Jeonbuk Motors,1,1,2,['69'],['56'],4.2,3.6,1.76,1.97,1.94,1.83,1.91
8,1178663,South Korea K League 1,2021,2021-03-06 04:30:00,2,Gwangju,Ulsan,0,1,1,[],['38'],4.85,3.85,1.55,1.81,1.89,1.91,1.8
9,1178664,South Korea K League 1,2021,2021-03-06 04:30:00,2,Incheon United,Daegu,2,1,3,"['13', '38']",['15'],3.31,3.25,1.98,1.67,2.2,1.91,1.8
10,1178665,South Korea K League 1,2021,2021-03-06 07:00:00,2,Gangwon,Pohang Steelers,1,3,4,['21'],"['52', '71', '79']",2.87,2.92,2.38,1.83,1.87,1.69,2.05
