Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Peru Primera División,2023,2023-02-03 17:30:00,3,Real Garcilaso,Sport Huancayo,0,3,3,[],"['-1', '-1', '-1']",2.12,3.04,3.14,1.86,1.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Peru Primera División,2023,2023-02-04 15:00:00,3,Atlético Grau,Melgar,3,0,3,"['-1', '-1', '-1']",[],3.6,3.1,2.0,1.81,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Peru Primera División,2023,2023-02-04 17:30:00,3,UTC Cajamarca,Cienciano,3,0,3,"['-1', '-1', '-1']",[],2.36,3.14,2.87,1.85,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,Peru Primera División,2023,2023-02-04 17:30:00,3,Universitario,Academia Cantolao,4,0,4,"['37', '65', '82', '90+5']",[],1.43,4.47,7.11,1.77,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,Peru Primera División,2023,2023-02-04 21:30:00,3,Deportivo Garcilaso,Deportivo Binacional,3,0,3,"['-1', '-1', '-1']",[],2.06,3.25,3.2,1.91,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,Peru Primera División,2023,2023-02-05 12:00:00,3,Sporting Cristal,Alianza Lima,3,0,3,"['-1', '-1', '-1']",[],2.37,3.1,2.65,1.91,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,Peru Primera División,2023,2023-02-06 15:00:00,3,Sport Boys,Unión Comercio,2,1,3,"['85', '88']",['81'],1.94,3.2,3.49,1.86,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Peru Primera División,2023,2023-02-06 17:30:00,3,César Vallejo,Alianza Atlético,2,2,4,"['72', '85']","['60', '67']",1.69,3.54,4.13,1.7,1.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Peru Primera División,2023,2023-02-07 15:00:00,3,Deportivo Municipal,Carlos Manucci,0,3,3,[],"['-1', '-1', '-1']",2.3,3.2,2.9,2.05,1.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Peru Primera División,2023,2023-02-10 21:00:00,4,Cienciano,Real Garcilaso,2,0,2,"['9', '83']",[],1.74,3.39,4.07,1.6,1.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
