Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Italy Serie A,2021/2022,2021-08-21 13:30:00,1,Hellas Verona,Sassuolo,2,3,5,"['71', '90']","['32', '51', '77']",2.6,3.45,2.8,1.87,1.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,Italy Serie A,2021/2022,2021-08-21 13:30:00,1,Inter Milan,Genoa,4,0,4,"['6', '14', '74', '87']",[],1.32,5.5,11.0,1.71,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Italy Serie A,2021/2022,2021-08-21 15:45:00,1,Empoli,Lazio,1,3,4,['4'],"['6', '31', '41']",4.75,3.95,1.77,1.74,1.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Italy Serie A,2021/2022,2021-08-21 15:45:00,1,Torino,Atalanta,1,2,3,['79'],"['6', '90+3']",6.0,4.4,1.57,1.67,1.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Italy Serie A,2021/2022,2021-08-22 13:30:00,1,Bologna,Salernitana,3,2,5,"['59', '74', '77']","['52', '70']",1.61,4.3,5.75,1.77,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,Italy Serie A,2021/2022,2021-08-22 13:30:00,1,Udinese,Juventus,2,2,4,"['51', '83']","['3', '23']",8.0,4.65,1.44,1.8,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,Italy Serie A,2021/2022,2021-08-22 15:45:00,1,Napoli,Venezia,2,0,2,"['62', '72']",[],1.25,6.75,13.0,1.49,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,Italy Serie A,2021/2022,2021-08-22 15:45:00,1,Roma,Fiorentina,3,1,4,"['26', '64', '79']",['60'],1.83,3.9,4.4,1.71,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,Italy Serie A,2021/2022,2021-08-23 13:30:00,1,Cagliari,Spezia,2,2,4,"['62', '66']","['7', '58']",1.83,3.8,4.55,1.91,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,Italy Serie A,2021/2022,2021-08-23 15:45:00,1,Sampdoria,AC Milan,0,1,1,[],['9'],5.25,3.6,1.73,1.86,1.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
