Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2580650,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,AFC Wimbledon,Gillingham,2,0,2,"['15', '71']",[],2.22,3.29,3.26,1.91,1.8,1.83,1.83
2,2580661,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Walsall,Hartlepool United,4,0,4,"['21', '27', '58', '73']",[],1.89,3.42,4.11,2.0,1.73,1.91,1.8
3,2580660,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Tranmere Rovers,Stevenage,1,2,3,['51'],"['40', '84']",1.91,3.43,4.03,2.3,1.53,2.0,1.73
4,2580659,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Sutton United,Newport County,1,1,2,['24'],['38'],2.2,3.44,3.17,1.96,1.83,1.8,1.91
5,2580657,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Salford City,Mansfield Town,2,0,2,"['5', '28']",[],2.24,3.1,3.44,2.0,1.73,1.83,1.83
6,2580656,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Rochdale,Crewe Alexandra,1,2,3,['69'],"['14', '22']",2.25,3.11,3.39,1.75,1.95,1.83,1.83
7,2580658,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Stockport County,Barrow,2,3,5,"['49', '70']","['6', '20', '33']",1.57,3.9,5.75,1.75,1.95,2.0,1.73
8,2580654,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Leyton Orient,Grimsby Town,2,0,2,"['49', '56']",[],1.93,3.42,3.93,1.85,1.85,1.83,1.83
9,2580653,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Harrogate Town,Swindon Town,3,0,3,"['43', '51', '76']",[],2.59,3.53,2.56,1.89,1.89,1.53,2.38
10,2580652,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Carlisle United,Crawley Town,1,0,1,['5'],[],2.23,3.13,3.42,1.85,1.85,1.83,1.83
11,2580651,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Bradford City,Doncaster Rovers,0,0,0,[],[],2.15,3.33,3.37,1.85,1.85,1.83,1.83
12,2580655,England EFL League Two,2022/2023,2022-07-30 11:00:00,1,Northampton Town,Colchester United,3,2,5,"['27', '74', '89']","['42', '79']",1.86,3.45,4.23,1.95,1.75,2.0,1.73
13,2580669,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Hartlepool United,AFC Wimbledon,0,0,0,[],[],2.8,3.37,2.41,2.03,1.7,1.83,1.83
14,2580673,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Swindon Town,Salford City,0,0,0,[],[],2.11,3.4,3.32,1.98,1.74,1.73,2.0
15,2580672,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Stevenage,Stockport County,2,1,3,"['88', '90+5']",['58'],2.27,3.35,3.02,2.03,1.7,1.8,1.91
16,2580671,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Newport County,Walsall,0,1,1,[],['63'],2.27,3.25,3.12,2.18,1.61,2.0,1.73
17,2580670,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Mansfield Town,Tranmere Rovers,1,0,1,['60'],[],2.27,3.25,3.12,2.18,1.61,2.0,1.73
18,2580668,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Grimsby Town,Northampton Town,1,1,2,['88'],['74'],2.93,3.3,2.34,2.12,1.64,1.83,1.83
19,2580664,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Crawley Town,Leyton Orient,0,1,1,[],['50'],2.5,3.4,2.66,1.98,1.74,1.8,1.91
20,2580666,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Doncaster Rovers,Sutton United,2,1,3,"['90+2', '90+4']",['16'],2.11,3.4,3.3,1.98,1.74,1.8,1.91
21,2580665,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Crewe Alexandra,Harrogate Town,3,0,3,"['44', '45+3', '77']",[],2.03,3.35,3.57,2.08,1.67,1.83,1.83
22,2580663,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Colchester United,Carlisle United,1,1,2,['19'],['44'],2.07,3.3,3.52,2.14,1.63,1.83,1.83
23,2580662,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Barrow,Bradford City,3,2,5,"['63', '85', '90+6']","['65', '90+5']",2.54,3.28,2.7,2.14,1.63,1.83,1.83
24,2580667,England EFL League Two,2022/2023,2022-08-06 11:00:00,2,Gillingham,Rochdale,1,0,1,['9'],[],1.94,3.53,3.68,1.88,1.83,1.83,1.83
25,2580681,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Salford City,Crewe Alexandra,3,0,3,"['17', '50', '53']",[],1.81,3.5,3.8,2.0,1.7,1.91,1.8
26,2580685,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Walsall,Stevenage,1,1,2,['13'],['90+10'],2.44,3.1,2.71,2.14,1.61,1.83,1.83
27,2580684,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Tranmere Rovers,Gillingham,3,0,3,"['18', '67', '75']",[],2.19,3.05,3.15,2.01,1.69,1.91,1.8
28,2580683,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Sutton United,Barrow,1,0,1,['79'],[],1.8,3.5,3.85,2.07,1.64,1.83,1.83
29,2580680,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Rochdale,Grimsby Town,0,1,1,[],['90+2'],2.19,3.2,3.05,1.96,1.72,1.83,1.83
30,2580682,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Stockport County,Colchester United,1,0,1,['67'],[],1.8,3.7,3.65,2.01,1.69,1.8,1.91
31,2580678,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Leyton Orient,Mansfield Town,1,0,1,['63'],[],2.54,3.1,2.6,2.02,1.68,1.8,1.91
32,2580677,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Harrogate Town,Crawley Town,0,0,0,[],[],2.21,3.35,2.89,1.9,1.98,1.73,2.0
33,2580679,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Northampton Town,Hartlepool United,2,1,3,"['31', '57']",['45+4'],1.83,3.5,3.75,2.11,1.62,2.0,1.73
34,2580676,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Carlisle United,Swindon Town,1,1,2,['45'],['22'],2.66,3.2,2.42,2.06,1.65,1.8,1.91
35,2580675,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,Bradford City,Newport County,2,0,2,"['7', '53']",[],2.31,3.2,2.83,2.06,1.66,1.83,1.83
36,2580674,England EFL League Two,2022/2023,2022-08-13 11:00:00,3,AFC Wimbledon,Doncaster Rovers,2,2,4,"['76', '84']","['86', '90+4']",1.86,3.45,3.7,1.98,1.71,1.83,1.83
37,2580696,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Swindon Town,Leyton Orient,1,1,2,['4'],['7'],1.89,3.75,4.16,1.85,1.93,1.73,2.0
38,2580695,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Stevenage,Rochdale,1,0,1,['41'],[],1.98,3.65,3.92,1.98,1.81,1.83,1.83
39,2580694,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Newport County,Salford City,2,3,5,"['72', '75']","['54', '57', '83']",2.28,3.32,3.39,1.93,1.86,1.8,1.91
40,2580693,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Mansfield Town,AFC Wimbledon,5,2,7,"['32', '40', '56', '70', '87']","['4', '16']",2.06,3.47,3.82,2.0,1.74,1.83,1.83
41,2580692,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Hartlepool United,Tranmere Rovers,0,0,0,[],[],2.51,3.14,3.16,2.16,1.63,1.91,1.8
42,2580697,England EFL League Two,2022/2023,2022-08-16 15:45:00,4,Doncaster Rovers,Stockport County,2,1,3,"['35', '90+1']",['46'],2.22,3.57,3.3,1.94,1.85,1.8,1.91
