Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Serbia Prva Liga,2021/2022,2021-08-06 15:00:00,1,Javor Ivanjica,Loznica,2,0,2,"['55', '82']",[],1.42,3.9,5.25,1.65,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Serbia Prva Liga,2021/2022,2021-08-07 12:30:00,1,Inđija,Kabel Novi Sad,3,0,3,"['7', '21', '73']",[],1.22,4.45,11.0,2.0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Serbia Prva Liga,2021/2022,2021-08-07 12:30:00,1,Žarkovo,Železničar Pančevo,3,0,3,"['3', '31', '47']",[],2.3,2.75,2.65,2.1,1.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,Serbia Prva Liga,2021/2022,2021-08-07 15:00:00,1,Rad Beograd,Radnički Sr. Mitrovica,0,0,0,[],[],1.87,2.95,3.35,2.1,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Serbia Prva Liga,2021/2022,2021-08-07 15:00:00,1,Mačva Šabac,Budućnost Dobanovci,1,0,1,['11'],[],1.91,3.0,3.25,2.05,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Serbia Prva Liga,2021/2022,2021-08-08 12:30:00,1,Grafičar,Mladost Novi Sad,0,0,0,[],[],1.6,3.6,4.75,2.17,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Serbia Prva Liga,2021/2022,2021-08-08 12:30:00,1,Zlatibor Čajetina,Timok,0,1,1,[],['43'],1.41,4.0,7.2,1.83,2.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Serbia Prva Liga,2021/2022,2021-08-08 15:00:00,1,Bačka Palanka,IMT Novi Beograd,1,0,1,['19'],[],2.5,2.7,2.45,2.25,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Serbia Prva Liga,2021/2022,2021-08-13 12:30:00,2,Loznica,Inđija,0,2,2,[],"['45', '63']",2.9,2.7,2.2,2.1,1.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Serbia Prva Liga,2021/2022,2021-08-14 12:30:00,2,Železničar Pančevo,Mačva Šabac,1,1,2,['72'],['45+2'],1.74,3.2,3.6,2.4,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,Serbia Prva Liga,2021/2022,2021-08-14 12:30:00,2,Budućnost Dobanovci,Grafičar,3,2,5,"['51', '53', '89']","['12', '50']",1.95,2.95,3.15,2.45,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,Serbia Prva Liga,2021/2022,2021-08-14 12:30:00,2,Radnički Sr. Mitrovica,Timok,5,2,7,"['4', '24', '62', '76', '82']","['7', '80']",1.46,3.76,6.33,2.37,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,Serbia Prva Liga,2021/2022,2021-08-14 12:30:00,2,Mladost Novi Sad,Bačka Palanka,1,0,1,['54'],[],2.01,3.04,3.43,2.25,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Serbia Prva Liga,2021/2022,2021-08-14 15:00:00,2,Rad Beograd,Javor Ivanjica,1,1,2,['55'],['32'],2.3,2.75,2.6,2.1,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Serbia Prva Liga,2021/2022,2021-08-15 12:30:00,2,IMT Novi Beograd,Zlatibor Čajetina,0,0,0,[],[],1.49,3.3,5.5,2.0,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Serbia Prva Liga,2021/2022,2021-08-15 12:30:00,2,Kabel Novi Sad,Žarkovo,0,3,3,[],"['22', '27', '63']",4.7,2.9,1.65,2.55,2.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Serbia Prva Liga,2021/2022,2021-08-20 12:30:00,3,Grafičar,Železničar Pančevo,0,3,3,[],"['37', '43', '49']",2.3,2.8,2.65,2.2,1.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Serbia Prva Liga,2021/2022,2021-08-20 14:00:00,3,Javor Ivanjica,Radnički Sr. Mitrovica,4,0,4,"['15', '22', '35', '45+1']",[],1.77,3.15,3.45,1.95,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,Serbia Prva Liga,2021/2022,2021-08-21 12:30:00,3,Inđija,Rad Beograd,1,0,1,['54'],[],1.59,3.25,4.35,1.91,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Serbia Prva Liga,2021/2022,2021-08-21 15:00:00,3,Mačva Šabac,Kabel Novi Sad,1,0,1,['90+2'],[],1.15,5.5,14.0,1.77,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Serbia Prva Liga,2021/2022,2021-08-21 15:00:00,3,Bačka Palanka,Budućnost Dobanovci,0,1,1,[],['9'],2.1,2.95,2.8,2.0,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Serbia Prva Liga,2021/2022,2021-08-22 12:30:00,3,Žarkovo,Loznica,1,0,1,['36'],[],2.1,2.9,2.85,2.05,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Serbia Prva Liga,2021/2022,2021-08-22 12:30:00,3,Zlatibor Čajetina,Mladost Novi Sad,0,0,0,[],[],1.84,3.22,4.23,2.06,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Serbia Prva Liga,2021/2022,2021-08-22 12:30:00,3,Timok,IMT Novi Beograd,1,1,2,['90+3'],['19'],3.05,2.9,2.0,2.05,1.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,Serbia Prva Liga,2021/2022,2021-08-27 12:00:00,4,Budućnost Dobanovci,Zlatibor Čajetina,1,1,2,['57'],['18'],1.49,2.8,2.26,2.25,1.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Serbia Prva Liga,2021/2022,2021-08-27 15:00:00,4,Javor Ivanjica,Inđija,1,3,4,['3'],"['18', '50', '70']",1.65,3.3,3.95,1.87,1.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Serbia Prva Liga,2021/2022,2021-08-28 12:00:00,4,Radnički Sr. Mitrovica,IMT Novi Beograd,1,2,3,['39'],"['52', '88']",2.4,3.0,2.7,2.14,1.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,Serbia Prva Liga,2021/2022,2021-08-28 12:00:00,4,Mladost Novi Sad,Timok,2,1,3,"['57', '79']",['5'],1.8,3.25,3.89,2.05,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,Serbia Prva Liga,2021/2022,2021-08-28 12:00:00,4,Železničar Pančevo,Bačka Palanka,1,2,3,['45+4'],"['4', '89']",2.2,3.05,2.96,2.14,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,Serbia Prva Liga,2021/2022,2021-08-28 15:00:00,4,Rad Beograd,Žarkovo,1,1,2,['50'],['90+2'],1.74,2.95,3.9,2.2,2.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,Serbia Prva Liga,2021/2022,2021-08-29 12:00:00,4,Kabel Novi Sad,Grafičar,1,4,5,['45+1'],"['4', '26', '41', '61']",4.08,3.33,1.83,2.31,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Serbia Prva Liga,2021/2022,2021-08-29 12:00:00,4,Loznica,Mačva Šabac,4,1,5,"['8', '14', '30', '73']",['20'],2.67,2.93,2.67,2.27,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,Serbia Prva Liga,2021/2022,2021-09-03 11:30:00,5,IMT Novi Beograd,Mladost Novi Sad,0,1,1,[],['40'],1.54,3.15,4.95,2.1,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Serbia Prva Liga,2021/2022,2021-09-03 11:30:00,5,Timok,Budućnost Dobanovci,5,0,5,"['2', '6', '18', '63', '85']",[],2.1,2.95,3.25,2.3,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,Serbia Prva Liga,2021/2022,2021-09-03 11:30:00,5,Zlatibor Čajetina,Železničar Pančevo,2,0,2,"['43', '85']",[],2.15,3.2,3.0,2.3,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,Serbia Prva Liga,2021/2022,2021-09-03 11:30:00,5,Žarkovo,Javor Ivanjica,2,1,3,"['71', '85']",['42'],3.6,2.75,1.91,2.1,1.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,Serbia Prva Liga,2021/2022,2021-09-03 11:30:00,5,Inđija,Radnički Sr. Mitrovica,1,1,2,['24'],['42'],1.44,3.75,6.5,2.1,2.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,Serbia Prva Liga,2021/2022,2021-09-03 14:00:00,5,Bačka Palanka,Kabel Novi Sad,0,0,0,[],[],1.18,5.5,10.5,1.74,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Serbia Prva Liga,2021/2022,2021-09-03 14:00:00,5,Mačva Šabac,Rad Beograd,4,0,4,"['28', '32', '66', '82']",[],1.62,3.1,4.35,2.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,Serbia Prva Liga,2021/2022,2021-09-10 14:00:00,6,Javor Ivanjica,Mačva Šabac,0,0,0,[],[],1.43,3.65,5.5,1.91,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Serbia Prva Liga,2021/2022,2021-09-12 11:30:00,6,Budućnost Dobanovci,IMT Novi Beograd,2,3,5,"['20', '21']","['58', '62', '69']",3.6,3.0,2.0,2.3,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,Serbia Prva Liga,2021/2022,2021-09-12 11:30:00,6,Kabel Novi Sad,Zlatibor Čajetina,1,1,2,['26'],['35'],3.8,2.7,1.87,2.35,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,Serbia Prva Liga,2021/2022,2021-09-12 11:30:00,6,Loznica,Bačka Palanka,2,0,2,"['39', '65']",[],1.67,3.25,3.8,2.05,2.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
