Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1540619,Republic of Ireland Premier Division,2022,2022-02-18 16:45:00,1,Dundalk,Derry City,2,2,4,"['31', '74']","['41', '79']",1.97,3.2,3.45,2.0,1.73,1.91,1.91
2,1540620,Republic of Ireland Premier Division,2022,2022-02-18 16:45:00,1,Shelbourne,St Patrick's Athl.,0,3,3,[],"['19', '59', '87']",3.1,3.1,2.15,2.33,1.54,2.0,1.75
3,1540622,Republic of Ireland Premier Division,2022,2022-02-18 17:00:00,1,Shamrock Rovers,UCD,3,0,3,"['39', '45+1', '84']",[],1.3,4.5,9.0,1.85,1.86,2.38,1.53
4,1540624,Republic of Ireland Premier Division,2022,2022-02-25 16:45:00,2,Bohemians,Dundalk,2,2,4,"['28', '45']","['30', '56']",2.25,3.4,2.9,1.82,1.92,1.78,1.95
5,1540625,Republic of Ireland Premier Division,2022,2022-02-25 16:45:00,2,Derry City,Shamrock Rovers,2,1,3,"['55', '90+5']",['73'],4.3,3.45,1.78,2.16,1.66,1.95,1.83
6,1540626,Republic of Ireland Premier Division,2022,2022-02-25 16:45:00,2,Drogheda United,Shelbourne,0,2,2,[],"['49', '90+3']",2.04,3.3,3.5,2.28,1.6,1.95,1.8
7,1540627,Republic of Ireland Premier Division,2022,2022-02-25 16:45:00,2,St Patrick's Athl.,Sligo Rovers,1,2,3,['82'],"['40', '78']",1.91,3.35,3.9,2.28,1.58,2.05,1.72
8,1540628,Republic of Ireland Premier Division,2022,2022-02-25 16:45:00,2,UCD,Finn Harps,0,0,0,[],[],2.29,3.2,3.05,2.2,1.63,1.85,1.9
9,1540632,Republic of Ireland Premier Division,2022,2022-02-28 16:45:00,3,UCD,Shelbourne,0,0,0,[],[],3.25,3.0,2.3,2.16,1.66,1.92,1.84
10,1540631,Republic of Ireland Premier Division,2022,2022-02-28 16:45:00,3,Dundalk,Finn Harps,3,0,3,"['44', '46', '66']",[],1.83,3.3,4.5,2.02,1.84,1.91,1.85
11,1540630,Republic of Ireland Premier Division,2022,2022-02-28 16:45:00,3,Derry City,Sligo Rovers,0,0,0,[],[],2.9,2.88,2.6,2.25,1.6,1.98,1.78
12,1540629,Republic of Ireland Premier Division,2022,2022-02-28 16:45:00,3,Bohemians,St Patrick's Athl.,1,0,1,['49'],[],2.5,3.0,2.9,2.25,1.61,1.91,1.85
13,1540633,Republic of Ireland Premier Division,2022,2022-02-28 17:00:00,3,Shamrock Rovers,Drogheda United,3,1,4,"['21', '41', '81']",['63'],1.33,4.33,10.0,2.02,1.84,2.36,1.56
14,1540634,Republic of Ireland Premier Division,2022,2022-03-04 16:45:00,4,Drogheda United,UCD,4,2,6,"['20', '24', '43', '65']","['55', '83']",2.01,3.48,3.78,2.1,1.7,1.93,1.87
15,1540635,Republic of Ireland Premier Division,2022,2022-03-04 16:45:00,4,Shelbourne,Derry City,0,1,1,[],['73'],3.35,3.34,2.21,2.2,1.61,1.96,1.8
16,1540636,Republic of Ireland Premier Division,2022,2022-03-04 16:45:00,4,St Patrick's Athl.,Shamrock Rovers,1,0,1,['55'],[],3.64,3.45,2.06,2.0,1.75,1.91,1.85
17,1540637,Republic of Ireland Premier Division,2022,2022-03-04 17:00:00,4,Finn Harps,Bohemians,1,1,2,['66'],['52'],3.64,3.42,2.07,2.25,1.6,1.91,1.85
18,1540638,Republic of Ireland Premier Division,2022,2022-03-05 16:45:00,4,Sligo Rovers,Dundalk,0,0,0,[],[],2.34,3.34,3.02,2.06,1.74,1.83,1.9
19,1540640,Republic of Ireland Premier Division,2022,2022-03-11 16:45:00,5,Shelbourne,Dundalk,1,1,2,['86'],['69'],3.22,3.32,2.28,2.11,1.65,1.91,1.89
20,1540639,Republic of Ireland Premier Division,2022,2022-03-11 16:45:00,5,Drogheda United,Sligo Rovers,0,3,3,[],"['7', '20', '35']",3.98,3.32,2.01,2.14,1.63,1.92,1.88
21,1540643,Republic of Ireland Premier Division,2022,2022-03-11 17:00:00,5,Shamrock Rovers,Bohemians,1,0,1,['24'],[],1.73,3.65,5.05,1.92,1.79,2.09,1.74
22,1540642,Republic of Ireland Premier Division,2022,2022-03-11 17:00:00,5,Finn Harps,St Patrick's Athl.,0,2,2,[],"['65', '78']",3.38,3.3,2.22,2.16,1.62,1.97,1.83
23,1540644,Republic of Ireland Premier Division,2022,2022-03-14 16:45:00,6,Bohemians,Shelbourne,1,1,2,['87'],['74'],1.95,3.25,3.85,2.03,1.7,1.91,1.85
24,1540645,Republic of Ireland Premier Division,2022,2022-03-14 16:45:00,6,Derry City,Drogheda United,2,0,2,"['4', '64']",[],1.6,3.55,5.75,2.01,1.89,1.98,1.78
25,1540646,Republic of Ireland Premier Division,2022,2022-03-14 16:45:00,6,Dundalk,Shamrock Rovers,0,0,0,[],[],3.15,3.15,2.2,2.06,1.84,1.73,2.0
26,1540647,Republic of Ireland Premier Division,2022,2022-03-14 16:45:00,6,Sligo Rovers,Finn Harps,3,1,4,"['13', '43', '48']",['87'],1.85,3.2,4.3,2.09,1.66,1.91,1.8
27,1540648,Republic of Ireland Premier Division,2022,2022-03-14 16:45:00,6,St Patrick's Athl.,UCD,2,0,2,"['34', '58']",[],1.3,4.8,10.0,1.88,2.02,2.62,1.44
28,1540652,Republic of Ireland Premier Division,2022,2022-03-18 14:00:00,7,UCD,Bohemians,1,1,2,['68'],['6'],3.06,3.06,2.17,1.97,1.76,1.9,1.9
29,1540649,Republic of Ireland Premier Division,2022,2022-03-18 16:45:00,7,Derry City,St Patrick's Athl.,2,1,3,"['4', '90+2']",['47'],2.42,3.06,2.67,1.97,1.76,1.95,1.81
30,1540650,Republic of Ireland Premier Division,2022,2022-03-18 16:45:00,7,Drogheda United,Dundalk,1,0,1,['50'],[],2.37,3.16,2.66,1.89,1.83,1.81,1.95
31,1540651,Republic of Ireland Premier Division,2022,2022-03-18 16:45:00,7,Shelbourne,Finn Harps,0,3,3,[],"['45', '63', '89']",2.41,2.96,2.76,2.15,1.61,2.0,1.77
32,1540653,Republic of Ireland Premier Division,2022,2022-03-18 17:00:00,7,Shamrock Rovers,Sligo Rovers,2,2,4,"['63', '81']","['18', '30']",1.73,3.37,4.16,1.88,1.84,2.15,1.67
33,1540658,Republic of Ireland Premier Division,2022,2022-04-01 15:45:00,8,Sligo Rovers,Shelbourne,0,1,1,[],['33'],1.75,3.25,4.33,2.55,1.5,2.2,1.62
34,1540656,Republic of Ireland Premier Division,2022,2022-04-01 15:45:00,8,St Patrick's Athl.,Drogheda United,1,1,2,['77'],['17'],1.36,4.33,8.0,1.8,1.81,2.1,1.67
35,1540654,Republic of Ireland Premier Division,2022,2022-04-01 15:45:00,8,Bohemians,Derry City,1,2,3,['25'],"['59', '90+3']",2.8,3.1,2.5,1.87,1.74,1.95,1.8
36,1540655,Republic of Ireland Premier Division,2022,2022-04-01 15:45:00,8,Dundalk,UCD,2,0,2,"['16', '48']",[],1.3,4.6,9.5,1.74,1.87,2.2,1.62
37,1540657,Republic of Ireland Premier Division,2022,2022-04-01 16:00:00,8,Finn Harps,Shamrock Rovers,0,3,3,[],"['45+2', '79', '87']",5.0,3.5,1.67,2.25,1.65,2.25,1.57
38,1540641,Republic of Ireland Premier Division,2022,2022-04-04 15:45:00,5,UCD,Derry City,0,2,2,[],"['67', '77']",6.2,4.1,1.44,1.98,1.88,2.01,1.8
39,1540621,Republic of Ireland Premier Division,2022,2022-04-04 16:00:00,1,Finn Harps,Drogheda United,2,2,4,"['22', '44']","['5', '85']",1.85,3.3,3.9,2.1,1.67,2.0,1.75
40,1540623,Republic of Ireland Premier Division,2022,2022-04-05 15:45:00,1,Sligo Rovers,Bohemians,0,1,1,[],['26'],2.5,3.2,2.75,2.16,1.66,1.91,1.91
41,1540659,Republic of Ireland Premier Division,2022,2022-04-08 15:45:00,9,Drogheda United,Bohemians,1,1,2,['88'],['6'],3.82,3.2,1.91,2.05,1.69,1.91,1.8
42,1540660,Republic of Ireland Premier Division,2022,2022-04-08 15:45:00,9,Shelbourne,Shamrock Rovers,1,2,3,['59'],"['2', '89']",5.45,3.92,1.51,1.97,1.75,2.0,1.73
43,1540661,Republic of Ireland Premier Division,2022,2022-04-08 15:45:00,9,St Patrick's Athl.,Dundalk,0,0,0,[],[],1.95,3.25,3.58,2.03,1.7,1.85,1.85
44,1540662,Republic of Ireland Premier Division,2022,2022-04-09 13:30:00,9,Finn Harps,Derry City,1,2,3,['90+2'],"['23', '88']",3.5,3.2,2.05,2.3,1.58,2.08,1.71
45,1540663,Republic of Ireland Premier Division,2022,2022-04-09 15:45:00,9,Sligo Rovers,UCD,2,2,4,"['23', '84']","['57', '77']",1.4,4.5,6.5,1.89,1.86,2.42,1.54
46,1540667,Republic of Ireland Premier Division,2022,2022-04-15 15:45:00,10,UCD,Drogheda United,0,2,2,[],"['62', '90']",2.85,3.05,2.35,1.94,1.79,1.85,1.85
47,1540666,Republic of Ireland Premier Division,2022,2022-04-15 15:45:00,10,Dundalk,Sligo Rovers,2,1,3,"['34', '43']",['87'],2.05,3.15,3.5,2.08,1.71,2.0,1.73
48,1540664,Republic of Ireland Premier Division,2022,2022-04-15 15:45:00,10,Bohemians,Finn Harps,2,2,4,"['49', '57']","['20', '90+3']",1.8,3.4,4.3,1.97,1.76,2.0,1.73
49,1540665,Republic of Ireland Premier Division,2022,2022-04-15 15:45:00,10,Derry City,Shelbourne,1,2,3,['31'],"['68', '75']",1.6,3.65,5.75,2.3,1.58,2.2,1.62
50,1540668,Republic of Ireland Premier Division,2022,2022-04-15 16:00:00,10,Shamrock Rovers,St Patrick's Athl.,1,0,1,['51'],[],1.6,3.65,5.5,2.12,1.68,2.05,1.7
51,1540670,Republic of Ireland Premier Division,2022,2022-04-18 11:00:00,11,Shelbourne,Bohemians,1,4,5,['21'],"['13', '45', '50', '66']",3.03,2.96,2.42,2.4,1.51,2.0,1.77
52,1540671,Republic of Ireland Premier Division,2022,2022-04-18 13:00:00,11,UCD,St Patrick's Athl.,1,2,3,['70'],"['75', '89']",5.15,3.8,1.56,1.79,1.92,1.85,1.91
53,1540672,Republic of Ireland Premier Division,2022,2022-04-18 14:00:00,11,Finn Harps,Sligo Rovers,0,1,1,[],['25'],2.76,3.03,2.44,2.33,1.54,2.12,1.69
54,1540673,Republic of Ireland Premier Division,2022,2022-04-18 15:00:00,11,Shamrock Rovers,Dundalk,1,0,1,['66'],[],1.58,3.8,4.95,1.95,1.77,2.0,1.77
55,1540669,Republic of Ireland Premier Division,2022,2022-04-18 15:45:00,11,Drogheda United,Derry City,1,1,2,['40'],['31'],4.5,3.4,1.71,2.11,1.65,2.02,1.76
56,1540676,Republic of Ireland Premier Division,2022,2022-04-22 15:45:00,12,Dundalk,Shelbourne,2,1,3,"['64', '85']",['81'],1.72,3.7,4.5,2.23,1.61,2.1,1.68
57,1540677,Republic of Ireland Premier Division,2022,2022-04-22 15:45:00,12,St Patrick's Athl.,Finn Harps,2,0,2,"['38', '58']",[],1.7,3.7,4.65,2.08,1.71,2.0,1.74
58,1540674,Republic of Ireland Premier Division,2022,2022-04-22 15:45:00,12,Bohemians,Shamrock Rovers,1,3,4,['69'],"['5', '35', '70']",3.7,3.3,2.0,2.23,1.61,1.92,1.81
59,1540675,Republic of Ireland Premier Division,2022,2022-04-22 15:45:00,12,Derry City,UCD,7,1,8,"['14', '21', '23', '34', '45', '55', '60']",['63'],1.2,6.0,11.5,1.65,2.17,2.26,1.59
60,1540678,Republic of Ireland Premier Division,2022,2022-04-23 15:45:00,12,Sligo Rovers,Drogheda United,3,2,5,"['2', '3', '90+3']","['30', '54']",1.63,3.65,5.1,2.1,1.7,2.2,1.64
61,1540679,Republic of Ireland Premier Division,2022,2022-04-29 15:45:00,13,Bohemians,UCD,3,0,3,"['43', '65', '69']",[],1.28,5.0,9.6,1.73,2.15,2.2,1.62
62,1540680,Republic of Ireland Premier Division,2022,2022-04-29 15:45:00,13,Dundalk,Drogheda United,4,1,5,"['40', '51', '58', '90+2']",['87'],1.49,4.1,6.0,1.82,1.92,2.0,1.73
63,1540681,Republic of Ireland Premier Division,2022,2022-04-29 15:45:00,13,St Patrick's Athl.,Derry City,0,4,4,[],"['4', '30', '42', '61']",2.55,3.15,2.7,2.17,1.62,1.91,1.8
