Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1323251,Spain Segunda División B,2021/2022,2021-08-27 14:30:00,1,Cultural y Deportiva Leonesa,Rayo Majadahonda,0,2,2,[],"['24', '74']",2.1,3.0,3.0,2.1,1.56,1.95,1.67
2,1323259,Spain Segunda División B,2021/2022,2021-08-27 16:30:00,1,CD Alcoyano,Real Betis II,1,0,1,['90+1'],[],2.1,3.0,2.95,2.3,1.48,2.1,1.56
3,1323246,Spain Segunda División B,2021/2022,2021-08-28 12:30:00,1,Racing Club de Ferrol,Unionistas de Salamanca CF,0,1,1,[],['90'],1.74,3.1,4.05,0.0,0.0,0.0,0.0
4,1323249,Spain Segunda División B,2021/2022,2021-08-28 12:30:00,1,Real Unión,Internacional de Madrid,2,1,3,"['10', '68']",['19'],2.4,2.75,2.8,0.0,0.0,0.0,0.0
5,1323256,Spain Segunda División B,2021/2022,2021-08-28 14:30:00,1,Barcelona II,Algeciras CF,1,1,2,['9'],['74'],1.71,3.2,4.2,2.05,1.61,2.0,1.62
6,1323260,Spain Segunda División B,2021/2022,2021-08-28 14:30:00,1,San Fernando CD,Villarreal II,1,3,4,['76'],"['4', '11', '9006']",2.05,2.85,3.25,2.25,1.5,2.0,1.62
7,1323253,Spain Segunda División B,2021/2022,2021-08-28 16:30:00,1,SD Logroñés,Real Valladolid II,1,1,2,['24'],['74'],2.1,2.85,3.25,2.25,1.5,2.0,1.62
8,1323265,Spain Segunda División B,2021/2022,2021-08-28 16:30:00,1,Albacete Balompié,CD Castellón,3,1,4,"['39', '61', '88']",['75'],1.91,3.05,3.55,2.1,1.57,1.95,1.65
9,1323252,Spain Segunda División B,2021/2022,2021-08-29 07:00:00,1,CD Calahorra,UD Logroñés,0,0,0,[],[],2.4,2.65,2.9,2.55,1.39,2.2,1.53
10,1323258,Spain Segunda División B,2021/2022,2021-08-29 07:00:00,1,UE Cornellà,CD Atlético Baleares,0,2,2,[],"['8', '56']",2.85,2.95,2.2,1.95,1.67,1.77,1.83
11,1323263,Spain Segunda División B,2021/2022,2021-08-29 12:30:00,1,Linense,Real Madrid II,2,1,3,"['10', '26']",['5'],2.3,2.9,2.75,2.15,1.56,1.91,1.69
12,1323248,Spain Segunda División B,2021/2022,2021-08-29 12:30:00,1,Racing Santander,CD Tudelano,1,0,1,['88'],[],1.53,3.5,5.25,1.95,1.65,2.05,1.61
13,1323254,Spain Segunda División B,2021/2022,2021-08-29 14:30:00,1,SS Reyes,Extremadura UD,1,0,1,['9006'],[],1.47,3.8,5.5,2.1,1.59,2.25,1.5
14,1323250,Spain Segunda División B,2021/2022,2021-08-29 14:30:00,1,Zamora CF,Athletic Club II,0,1,1,[],['63'],3.2,3.0,2.05,1.95,1.65,1.8,1.8
15,1323261,Spain Segunda División B,2021/2022,2021-08-29 14:30:00,1,Atlético Sanluqueño CF,Gimnàstic de Tarragona,0,0,0,[],[],2.85,2.95,2.2,2.1,1.57,1.91,1.69
16,1323262,Spain Segunda División B,2021/2022,2021-08-29 14:30:00,1,Sevilla II,CE Sabadell FC,0,0,0,[],[],2.95,2.9,2.15,2.1,1.57,1.95,1.69
17,1323264,Spain Segunda División B,2021/2022,2021-08-29 16:30:00,1,UCAM Murcia CF,Llagostera-Costa Brava,1,1,2,['36'],['82'],1.87,3.0,3.65,2.1,1.57,1.95,1.67
18,1323257,Spain Segunda División B,2021/2022,2021-08-29 16:30:00,1,FC Andorra,Linares Deportivo,1,0,1,['33'],[],1.87,3.15,3.45,2.15,1.54,2.0,1.62
19,1323247,Spain Segunda División B,2021/2022,2021-08-29 16:30:00,1,Deportivo La Coruña,Celta de Vigo II,5,0,5,"['13', '17', '70', '84', '9003']",[],1.67,3.1,4.75,2.35,1.47,2.25,1.5
20,1323255,Spain Segunda División B,2021/2022,2021-08-29 16:30:00,1,CD Badajoz,Talavera CF,2,0,2,"['75', '9004']",[],1.91,3.45,3.1,2.1,1.57,2.05,1.61
21,1323283,Spain Segunda División B,2021/2022,2021-09-03 14:30:00,2,Algeciras CF,FC Andorra,2,2,4,"['3', '27']","['65', '89']",2.24,3.18,2.79,2.31,1.54,2.1,1.57
22,1323275,Spain Segunda División B,2021/2022,2021-09-03 14:30:00,2,Talavera CF,SS Reyes,2,0,2,"['39', '86']",[],2.13,2.9,3.2,2.29,1.55,2.0,1.62
23,1323266,Spain Segunda División B,2021/2022,2021-09-04 12:30:00,2,Celta de Vigo II,CD Badajoz,0,0,0,[],[],3.0,2.95,2.15,2.1,1.59,1.91,1.71
24,1323278,Spain Segunda División B,2021/2022,2021-09-04 12:30:00,2,Llagostera-Costa Brava,Atlético Sanluqueño CF,0,0,0,[],[],2.0,3.0,3.2,2.25,1.49,2.1,1.59
25,1323272,Spain Segunda División B,2021/2022,2021-09-04 13:30:00,2,Internacional de Madrid,Zamora CF,1,1,2,['80'],['16'],2.2,2.95,2.95,2.15,1.54,1.95,1.67
26,1323284,Spain Segunda División B,2021/2022,2021-09-04 14:30:00,2,Real Betis II,UCAM Murcia CF,1,0,1,['47'],[],2.7,2.7,2.5,2.4,1.44,2.1,1.57
